"IDRSSD"	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF585	RCFDF589	RCFDF597	RCFDF601	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCFDHT87	RCFDHT88	RCFDHT89	RCFDHT91	RCFDHT92	RCFDHT93	RCFDJA36	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF585	RCONF589	RCONF597	RCONF601	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG512	RCONG513	RCONG514	RCONG515	RCONG516	RCONG517	RCONG518	RCONG519	RCONG520	RCONG531	RCONG532	RCONG533	RCONG534	RCONG535	RCONG536	RCONG537	RCONG538	RCONG539	RCONG540	RCONG541	RCONG542	RCONG543	RCONG544	RCONG545	RCONG546	RCONG547	RCONG548	RCONG549	RCONG550	RCONG551	RCONG552	RCONG553	
774235																																																																																																																																																																																																																																																	
774253																																																																																																																																																																																																																																																	
774347																																																																																																																																																																																																																																																	
775054																																																																																																																																																																																																																																																	
775241																																																																																																																																																																																																																																																	
775456																																																																																																																																																																																																																																																	
775773																																																																																																																																																																																																																																																	
776369																																																																																																																																																																																																																																																	
776547																																																																																																																																																																																																																																																	
777254																																																																																																																																																																																																																																																	
777366	0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	39871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39871	0	39871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																								0	0	0	0	0	0	0	0	0	0	0	0	39871																																																																																						
777441																																																																																																																																																																																																																																																	
777870																																																																																																																																																																																																																																																	
778738																																																																																																																																																																																																																																																	
779016																																																																																																																																																																																																																																																	
779351																																																																																																																																																																																																																																																	
779641																																																																																																																																																																																																																																																	
779650																																																																																																																																																																																																																																																	
779968																																																																																																																																																																																																																																																	
780049																																																																																																																																																																																																																																																	
780218																																																																																																																																																																																																																																																	
780263																																																																																																																																																																																																																																																	
780722																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	83437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83437	0	0	83437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
780955																																																																																																																																																																																																																																																	
782016																																																																																																																																																																																																																																																	
782306																																																																																																																																																												51827	52228	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	398719	0	0	0	0	0	0	0	0	0	0	0	0	0	51827	0	0	0	0	0	0	450546	0	0	450546	0	0	0	52228	0	0	0	0	0	0	52228	0	0	52228	0																			
782548																																																																																																																																																																																																																																																	
783161																																																																																																																																																																																																																																																	
783246																																																																																																																																																																																																																																																	
783349																																																																																																																																																																																																																																																	
783648																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		67452	0	0	67351	0	0	1440524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1507976	0	0	1507875	101	0	0	0	0	0	0	0	0	0	67057	0	0	67054	3						66959			66959										
783844																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	265743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265743	0	0	265743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
783910																																																																																																																																																																																																																																																	
784159																																																																																																																																																																																																																																																	
784430																																																																																																																																																																																																																																																	
785147																																																																																																																																																																																																																																																	
785473																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	26553	215748	1900	696	0	0	696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244897	0	26553	216444	1900	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
785857																																																																																																																																																																																																																																																	
785923																																																																																																																																																																																																																																																	
785950																																																																																																																																																																																																																																																	
786210																																																																																																																																																																																																																																																	
786256																																																																																																																																																																																																																																																	
786555																																																																																																																																																																																																																																																	
786612																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		10725	0	0	10725	0	434	404709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	415868	0	434	415434	0	0	0	0	0	0	0	0	0	0	10185	0	0	10185	0						540			540										
786733																																																																																																																																																																																																																																																	
786948																																																																																																																																																																																																																																																	
787459																																																																																																																																																																																																																																																	
787842																																																																																																																																																																																																																																																	
788559																																																																																																																																																																																																																																																	
788652																																																																																																																																																																																																																																																	
788773																																																																																																																																																																																																																																																	
789051																																																																																																																																																																																																																																																	
790150																																																																																																																																																																																																																																																	
790271																																																																																																																																																																																																																																																	
790543																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		201	620	0	821	0	0	51058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51259	620	0	51879	0	0	0	0	0	0	0	0	0	0	5919	620	0	6539	0						200	620		820										
790703																																																																																																																																																																																																																																																	
790918																																																																																																																																																																																																																																																	
791072																																																																																																																																																																																																																																																	
791353																																																																																																																																																																																																																																																	
791821																																																																																																																																																																																																																																																	
791942																																																																																																																																																																																																																																																	
792453																																																																																																																																																																																																																																																	
792640																																																																																																																																																																																																																																																	
792659																																																																																																																																																																																																																																																	
794149																																																																																																																																																																																																																																																	
794345																																																																																																																																																																																																																																																	
794475																																																																																																																																																																																																																																																	
794653																																																																																																																																																																																																																																																	
795249																																																																																																																																																																																																																																																	
795548																																																																																																																																																																																																																																																	
795959																																																																																																																																																																																																																																																	
795968	0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		109536	0	0	108880	0	133946	2977558	0	0	0	0	0	0	1867	0	0	1867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3222907	0	133946	3088305	656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120147	0	0	120147	0						108802			108802																						120139			120139																						656	120147	0	0	120147	0	1867	0	0	1832	0	0	3111504																																																																																						
796152																																																																																																																																																																																																																																																	
796657																																																																																																																																																																																																																																																	
797140																																																																																																																																																																																																																																																	
797775																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		4929	0	0	4929	0	46012	238227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289168	0	46012	243156	0	0	0	0	0	0	0	0	0	0	1917	0	0	1917	0						4929			4929										
798512																																																																																																																																																																																																																																																	
799751																																																																																																																																																																																																																																																	
799854																																																																																																																																																																																																																																																	
799939																																																																																																																																																																																																																																																	
799948																																																																																																																																																																																																																																																	
800134																																																																																																																																																																																																																																																	
800442																																																																																																																																																																																																																																																	
800479																																																																																																																																																																																																																																																	
800853																																																																																																																																																																																																																																																	
801047																																																																																																																																																																																																																																																	
801056																																																																																																																																																																																																																																																	
801654																																																																																																																																																																																																																																																	
803256																																																																																																																																																																																																																																																	
803265																																																																																																																																																																																																																																																	
803649																																																																																																																																																																																																																																																	
803658																																																																																																																																																																																																																																																	
803957																																																																																																																																																																																																																																																	
804150																																																																																																																																																																																																																																																	
804338																																																																																																																																																																																																																																																	
804374																																																																																																																																																																																																																																																	
804422																																																																																																																																																																																																																																																	
804860																																																																																																																																																																																																																																																	
805045																																																																																																																																																																																																																																																	
805250																																																																																																																																																																																																																																																	
805335																																																																																																																																																																																																																																																	
805755																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	81937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81937	0	0	81937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
805876																																																																																																																																																																																																																																																	
806846																																																																																																																																																																																																																																																	
806958																																																																																																																																																																																																																																																	
807348																																																																																																																																																																																																																																																	
807432																																																																																																																																																																																																																																																	
807656																																																																																																																																																																																																																																																	
807955																																																																																																																																																																																																																																																	
808260																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		197	0	0	197	0	36	572640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	572873	0	36	572837	0	0	0	0	0	0	0	0	0	0	209	0	0	209	0						197			197										
808345																																																																																																																																																																																																																																																	
808653																																																																																																																																																																																																																																																	
809070																																																																																																																																																																																																																																																	
809276																																																																																																																																																																																																																																																	
809379																																																																																																																																																																																																																																																	
809650																																																																																																																																																																																																																																																	
809771																																																																																																																																																																																																																																																	
810544																																																																																																																																																																																																																																																	
811046																																																																																																																																																																																																																																																	
811457																																																																																																																																																																																																																																																	
811541																																																																																																																																																																																																																																																	
811550																																																																																																																																																																																																																																																	
811747																																																																																																																																																																																																																																																	
812379																																																																																																																																																																																																																																																	
812436																																																																																																																																																																																																																																																	
812557																																																																																																																																																																																																																																																	
812614																																																																																																																																																																																																																																																	
813572																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	21617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21617	0	0	21617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
813853																																																																																																																																																																																																																																																	
814074																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	23361	0	0	23361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23361	0	0	23361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
814355																																																																																																																																																																																																																																																	
814430																																																																																																																																																												65819	40462	0	0	0	0	0	0				0	0	0	0	0	0		0	0		98344	0	0	98344	0	0	3831474	0	33286	0	33286	0	0	0	0	0	0	0	0	0	65819	0	0	0	0	0	0	4028923	0	33286	3995637	0	0	0	40462	0	0	0	0	0	0	50197	0	0	50197	0						98343			98343										
814458																																																																																																																																																																																																																																																	
814476																																																																																																																																																																																																																																																	
814551																																																																																																																																																																																																																																																	
814711																																																																																																																																																																																																																																																	
815053																																																																																																																																																																																																																																																	
815147																																																																																																																																																																																																																																																	
815156																																																																																																																																																																																																																																																	
815277																																																																																																																																																																																																																																																	
815754																																																																																																																																																																																																																																																	
815772																																																																																																																																																																																																																																																	
816256																																																																																																																																																																																																																																																	
816304																																																																																																																																																																																																																																																	
816603																																																																																																																																																												32623	32835	0	0	0	0	0	0				0	0	0	0	0	0		0	0		1005	279	0	1284	0	0	975486	0	35681	0	0	35681	0	0	0	0	0	0	6221	0	38844	0	0	0	0	0	0	1044795	6500	0	1051295	0	6221	0	39056	0	0	0	0	0	0	34665	6500	0	41165	0						1005	279		1284										
816751																																																																																																																																																																																																																																																	
817477																																																																																																																																																																																																																																																	
817824	2090110	2668640	0	0	0	5561369	5561369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5258638	12455	44617	1738880	0	25525738	41360202	791202	0	0	0	0	0	1542990	0	0	1412143	130847	1128561	0	0	478013	650548	7229256	0	9318699	667	1947179	0	1771907	175272	0	79644620	7241711	27342262	54483209	5060860	0	0	0	0	0	5133340	0	7798324	3656	682992	0	682992	0	0	29341	0	0	18597	10744	0	0	0	0	0	11211865	5163077	692793	15538934	143215	3466527	0	0	0	3466527	1713492	12455	11911	1706118	7918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2246146	29737	9801	2160644	105438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3487596	2269523	29737	9801	2160644	128815	1833411	838140	0	2026872	827690	0	67677142																																																																																						
818401																																																																																																																																																																																																																																																	
818540																																																																																																																																																																																																																																																	
818559																																																																																																																																																																																																																																																	
818652																																																																																																																																																																																																																																																	
819154																																																																																																																																																																																																																																																	
819172																																																																																																																																																																																																																																																	
819453																																																																																																																																																																																																																																																	
819556																																																																																																																																																																																																																																																	
819855																																																																																																																																																																																																																																																	
820048																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		854	0	0	854	0	0	320091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	320945	0	0	320945	0	0	0	0	0	0	0	0	0	0	404	0	0	404	0						841			841										
820301																																																																																																																																																																																																																																																	
820477																																																																																																																																																																																																																																																	
820842																																																																																																																																																																																																																																																	
820879																																																																																																																																																																																																																																																	
821036																																																																																																																																																																																																																																																	
821157																																																																																																																																																																																																																																																	
821559																																																																																																																																																																																																																																																	
821643																																																																																																																																																																																																																																																	
822042																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		170	0	0	170	0	0	160962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161132	0	0	161132	0	0	0	0	0	0	0	0	0	0	170	0	0	170	0						170			170										
822051																																																																																																																																																																																																																																																	
822275																																																																																																																																																																																																																																																	
822556																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		157684	0	157684	0	0	904255	0	0	69272	0	69272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1131211	0	1131211	0	0	0	0	0	0	0	0	0	0	0	40715	0	40715	0	0											115180		115180						
822631																																																																																																																																																																																																																																																	
823133																																																																																																																																																																																																																																																	
