"IDRSSD"	RCFD3411	RCFD3430	RCFD3432	RCFD3433	RCFD3434	RCFD3435	RCFD3450	RCFD3555	RCFD3556	RCFD3557	RCFD3814	RCFD3815	RCFD3817	RCFD3819	RCFD3820	RCFD3821	RCFD3822	RCFD3826	RCFD5591	RCFD5592	RCFD5593	RCFD5594	RCFD5595	RCFD6550	RCFD8693	RCFD8694	RCFD8695	RCFD8696	RCFD8697	RCFD8698	RCFD8699	RCFD8700	RCFD8701	RCFD8702	RCFD8703	RCFD8704	RCFD8705	RCFD8706	RCFD8707	RCFD8708	RCFD8709	RCFD8710	RCFD8711	RCFD8712	RCFD8713	RCFD8714	RCFD8715	RCFD8716	RCFD8719	RCFD8720	RCFD8723	RCFD8724	RCFD8725	RCFD8726	RCFD8727	RCFD8728	RCFD8733	RCFD8734	RCFD8735	RCFD8736	RCFD8737	RCFD8738	RCFD8739	RCFD8740	RCFD8741	RCFD8742	RCFD8743	RCFD8744	RCFD8745	RCFD8746	RCFD8747	RCFD8748	RCFD8765	RCFDA126	RCFDA127	RCFDA589	RCFDC219	RCFDC220	RCFDC221	RCFDC222	RCFDC223	RCFDC224	RCFDC968	RCFDC969	RCFDC970	RCFDC971	RCFDC972	RCFDC973	RCFDC974	RCFDC975	RCFDC978	RCFDF164	RCFDF165	RCFDG401	RCFDG402	RCFDG403	RCFDG404	RCFDG405	RCFDG406	RCFDG407	RCFDG408	RCFDG409	RCFDG410	RCFDG411	RCFDG412	RCFDG413	RCFDG414	RCFDG415	RCFDG416	RCFDG417	RCFDG418	RCFDG420	RCFDG421	RCFDG422	RCFDG423	RCFDG425	RCFDG426	RCFDG427	RCFDG428	RCFDG430	RCFDG431	RCFDG432	RCFDG433	RCFDG435	RCFDG436	RCFDG437	RCFDG438	RCFDG440	RCFDG441	RCFDG442	RCFDG443	RCFDG445	RCFDG446	RCFDG447	RCFDG448	RCFDG450	RCFDG451	RCFDG452	RCFDG453	RCFDG455	RCFDG456	RCFDG457	RCFDG458	RCFDG460	RCFDG461	RCFDG462	RCFDJ455	RCFDJ456	RCFDJ457	RCFDJ459	RCFDPV10	RCFDPV11	RCFDPV12	RCFDPV13	RCFDPV14	RCFDPV15	RCFDPV16	RCON3411	RCON3430	RCON3432	RCON3433	RCON3434	RCON3435	RCON3450	RCON3555	RCON3556	RCON3557	RCON3814	RCON3815	RCON3817	RCON3819	RCON3820	RCON3821	RCON3822	RCON3826	RCON5591	RCON5592	RCON5593	RCON5594	RCON5595	RCON6550	RCON8693	RCON8694	RCON8695	RCON8696	RCON8697	RCON8698	RCON8699	RCON8700	RCON8701	RCON8702	RCON8703	RCON8704	RCON8705	RCON8706	RCON8707	RCON8708	RCON8709	RCON8710	RCON8711	RCON8712	RCON8713	RCON8714	RCON8715	RCON8716	RCON8719	RCON8720	RCON8723	RCON8724	RCON8725	RCON8726	RCON8727	RCON8728	RCON8733	RCON8734	RCON8735	RCON8736	RCON8737	RCON8738	RCON8739	RCON8740	RCON8741	RCON8742	RCON8743	RCON8744	RCON8745	RCON8746	RCON8747	RCON8748	RCONA126	RCONA127	RCONA589	RCONC219	RCONC220	RCONC221	RCONC222	RCONC223	RCONC224	RCONC968	RCONC969	
543945																																																																																																																																																														0	0	0	0				0	0	0	6186	0		1491		0			0	0	0	0	0	0																													327																				0							84	0			
544335																																																																																																																																																														0	0	0	0				0	0	0	11491	0		1022		645			0	0	0	0	0	0																																																								0	0			
544447																																																																																																																																																														0	0	0	0				0	0	0	470	0		369		0			0	0	0	0	0	0																																																								0	0			
544652																																																																																																																																																														0	0	0	0				0	0	0	32205	0		4037		0			0	0	0	0	0	0																																																								0	0			
544951																																																																																																																																																														0	0	0	0				0	0	0	1411	0		117		0			0	0	0	0	0	0																																																								0	0			
545604																																																																																																																																																														0	0	0	0				0	0	0	63285	0		0		2516			0	0	0	0	0	0																																																								0	0			
546003																																																																																																																																																														0	0	0	0				0	0	0	257441	0		35		0			0	0	0	0	0	0																													242732																				0							0	0			
546320																																																																																																																																																														0	0	0	0				0	0	0	4772	0		0		0			0	0	0	0	0	0																																																								0	0			
546535																																																																																																																																																														488	0	0	0				0	0	0	388	5485		18		343			0	0	0	0	0	0																																																								0	0			
546544																																																																																																																																																														0	6904	0	0				0	0	0	57668	19724		8358		0			0	0	0	0	0	0																																																								0	0			
547251																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	4609	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
547550																																																																																																																																																														0	0	0	0				0	0	0	103	0		718		0			0	0	0	0	0	0																																																								0	0			
547840																																																																																																																																																														0	0	0	0	0	0	4787	0	0	0	187294	0	0	5697	0	20	0	0	0	0	0	0	0	3749	0	0	0	0	939	0	0	0	0	0	0	0	0	0	0	0	642	0	0	0	0	0	0	0	0	0	0	0	6368	0	0	0	0	0	0	0	0	0	0	0	354	0	0	0	30	0	0	0	0	0	3787	0	0	0	0	0	0	0	0	
548052																																																																																																																																																														0	0	0	0				0	0	0	11198	0		0		114			0	0	0	0	0	0																																																								0	167			
548267																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		350			0	0	0	0	0	0																																																								0	0			
548351																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	28896	0	0	2670	0	0	0	0	0	0	0	0	0	218	0	0	0	0	463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
548472																																																																																																																																																														0	0	0	0				0	0	0	581	0		0		0			0	0	0	0	0	0																																																								0	0			
548771																																																																																																																																																														0	145000	0	0				0	0	0	28967	0		0		785			0	0	0	0	0	0																													83202																				0							0	0			
549862																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	0	40	0	75		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
550279																																																																																																																																																														0	0	0	0				0	0	0	17194	0		0		0			0	0	0	0	0	0																													25000																				0							0	0			
550354																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	1200	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
550448																																																																																																																																																														0	0	0	0				0	0	0	376	0		0		52			0	0	0	0	0	0																																																								0	0			
550635																																																																																																																																																														0	566	0	0				0	0	0	17570	0		997		0			0	0	0	0	0	0																													68584																				0							0	0			
550653																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
550952																																																																																																																																																														0	0	0	0				0	0	0	5806	0		0		1594			0	0	0	0	0	0																																																								0	0			
551016																																																																																																																																																														0	0	0	0				0	0	0	37347	0		0		3064			0	0	0	0	0	0																																																								0	0			
552059																																																																																																																																																														0	6400	0	0				0	0	0	6246	0		4044		0			0	0	0	0	0	0																													5682																				0							0	0			
552161																																																																																																																																																														0	0	0	0				0	0	0	10222	0		0		1964			0	0	0	0	0	0																													18558																				0							0	0			
552545																																																																																																																																																														0	0	0	0				0	0	0	2326	0		0		0			0	0	0	0	0	0																													115000																				0							0	0			
552956																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
552974																																																																																																																																																														27	19500	0	0	0	0	0	0	0	0	0	0	0	262		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
553038																																																																																																																																																														0	0	0	0				0	0	0	4187	0		995		0			0	0	0	0	0	0																																																								0	0			
553926																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	5430	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
553944																																																																																																																																																														0	16000	0	0				0	0	0	2326	0		744		0			0	0	0	0	0	0																																																								0	0			
554343																																																																																																																																																														0	0	0	0				0	0	0	4493	3105		0		163			0	0	0	0	0	0																																																								0	0			
554857																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	21490	0	0	23530	0	1275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
555256																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
556011																																																																																																																																																														0	0	0	0				0	0	0	24629	0		1189		618			0	0	0	0	0	0																													50000																				0							0	0			
556459																																																																																																																																																														0	0	0	0				0	0	0	12249	0		525		3866			0	0	0	0	0	0																																																								0	0			
556936																																																																																																																																																														0	22607	0	0	0	0	0	0	0	0	25406	0	0	1885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	633	0	0	0	0	0	0	0	0	0	0	0	633	0	0	0	0	0	0	0	0	0	0	0	1266	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
557317																																																																																																																																																														0	0	0	0	0	0	75000	0	0	0	92338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75000	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	75000	0	0	0	0	0	0	0	0	
557438																																																																																																																																																														0	13250	0	0				0	0	0	0	0		508		0			0	0	0	0	0	0																																																								0	0			
557858																																																																																																																																																														0	0	0	0	0	0	19115	0	0	0	90022	0	0	59451	0	1261	0	0	0	0	0	0	0	0	0	0	0	0	1744	0	0	0	0	0	0	0	0	0	0	0	6646	0	0	0	0	0	0	0	0	0	0	0	27505	0	0	0	0	0	0	0	0	0	0	0	1229	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
559179																																																																																																																																																														0	0	0	0				0	0	0	2309	0		0		0			0	0	0	0	0	0																																																								0	0			
560214																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
560353																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	23			
560438																																																																																																																																																														0	0	0	0				0	0	0	0	0		615		0			0	0	0	0	0	0																																																								0	0			
560830																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
561145																																																																																																																																																														0	0	0	0				0	0	0	6658	0		9613		0			0	0	0	0	0	0																													2354																				0							0	0			
561574																																																																																																																																																														0	40006	0	0				0	0	0	1020	0		0		26437			0	0	0	0	0	1784																																																								0	0			
561659																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	21627	6015	0	1199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3843	0	0	0	0	0	0	0	0	0	0	0	3843	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
561864																																																																																																																																																														1338	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
562058																																																																																																																																																														0	10400	0	0				0	0	0	18304	0		2006		0			0	0	0	0	0	0																													3185																				0							0	0			
563233																																																																																																																																																														0	0	0	0				0	0	0	13278	2727		0		7			0	0	0	0	0	0																																																								0	3170			
563336																																																																																																																																																														0	0	0	0				0	0	0	5273	132		0		0			0	0	0	0	0	0																																																								0	0			
563457																																																																																																																																																														0	0	0	0				0	0	0	0	0		82		0			0	0	0	0	0	0																																																								0	0			
563934																																																																																																																																																														0	0	0	0				0	0	0	1741	226		0		26			0	0	0	0	0	0																																																								398	0			
564052																																																																																																																																																														0	0	0	0				0	0	0	2316	374		250		489			0	0	0	0	0	0																																																								0	0			
564324																																																																																																																																																														0	0	0	0				0	0	0	43895	0		388		3186			0	0	0	0	0	0																													3502																				0							0	0			
564463																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		150			0	0	0	0	0	0																																																								0	0			
564557	0	318000	0	0	0	0	0	0	0	0	1447	2390	0	1005	0	1395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	318000	32872	130308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																					1530	860	13616	15914	0	0																																																																																									
564678																																																																																																																																																														0	10000	0	0	0	0	0	10000	0	0	7519	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
564838																																																																																																																																																														0	0	0	0				0	0	0	861	0		0		745			0	0	0	0	0	0																																																								0	952			
565143																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	1657	11438	0	0		628		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
565170																																																																																																																																																														0	0	0	0				0	0	0	4613	0		0		0			0	0	0	0	0	0																																																								0	0			
565536																																																																																																																																																														0	9000	0	0				9000	0	0	1587	0		0		0			0	0	0	0	0	0																																																								0	0			
565750																																																																																																																																																														0	26350	0	0				0	0	0	52776	0		4500		3104			0	0	0	0	0	22																													6181																				0							0	1814			
565844																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
566056																																																																																																																																																														0	0	0	0				0	0	0	5234	0		0		676			0	0	0	0	0	0																													6191																				0							0	0			
566243																																																																																																																																																														75	0	0	0				0	0	0	2247	0		0		0			0	0	0	0	0	0																																																								0	0			
567240																																																																																																																																																														0	0	0	0				0	0	0	1508	0		22		0			0	0	0	0	0	0																																																								0	0			
567679																																																																																																																																																														0	40000	0	0				0	0	0	8634	0		49		1644			0	0	0	0	0	0																																																								0	0			
567736																																																																																																																																																														0	0	0	0				0	0	0	569	0		0		0			0	0	0	0	0	0																																																								0	0			
568126																																																																																																																																																														0	0	0	0				0	0	0	8788	5398		0		1998			0	0	0	0	0	0																																																								0	0			
568135																																																																																																																																																														0	0	0	0				0	0	0	5063	0		63		40			0	0	0	0	0	0																													1																				0							0	0			
568359																																																																																																																																																														6257	0	0	0	0	0	0	0	0	0	6790	0	0	0		1944		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
568377																																																																																																																																																														0	0	0	0				0	0	0	3394	0		0		0			0	0	0	0	0	0																																																								0	0			
568470																																																																																																																																																														0	16787	0	0	0	0	172459	0	0	0	56370	0	0	6676	0	9162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172459	0	0	0	0	0	0	0	0	0	0	0	4074	0	0	0	4074	0	0	0	0	0	86230	0	0	0	0	0	0	0	0	
568939																																																																																																																																																														0	0	0	0				0	0	0	1144	0		299		0			0	0	0	0	0	52																																																								0	0			
570558																																																																																																																																																														0	0	0	0				0	0	0	0	0		289		0			0	0	0	0	0	0																																																								0	0			
570651																																																																																																																																																														0	3000	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
571135																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	363		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
571265																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	10807	0	0	100		6		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
571920																																																																																																																																																														0	24950	0	0				0	0	0	14949	0		0		533			0	0	0	0	0	0																													540																				0							0	0			
571957																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
572347																																																																																																																																																														0	12550	0	0	0	0	0	0	0	0	2443	0	0	17		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
572374																																																																																																																																																														0	0	0	0	0	0	551324	0	0	0	211453	0	0	5878	0	11172	0	0	0	0	0	0	0	11409	0	0	0	0	5616	0	0	0	0	0	0	0	0	0	0	0	17148	0	0	0	0	0	0	0	0	0	0	0	574088	0	0	0	0	0	0	0	0	0	0	0	6227	0	0	0	14125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
572459																																																																																																																																																														0	0	0	0				0	0	0	0	0		1002		0			0	0	0	0	0	0																																																								0	0			
572655																																																																																																																																																														0	18110	0	0	0	0	0	0	0	0	2602	0	0	204		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
573036																																																																																																																																																														0	0	0	0				0	0	0	20767	670		0		2072			0	0	0	0	0	0																													100000																				0							0	0			
573335																																																																																																																																																														0	0	0	0				0	0	0	13086	0		478		0			0	0	0	0	0	0																																																								0	0			
574079																																																																																																																																																														0	0	0	0				0	0	0	8962	0		4075		0			0	0	0	0	0	0																																																								0	0			
574949																																																																																																																																																														0	0	0	0				0	0	0	687	3351		1626		0			0	0	0	0	0	0																													37979																				0							0	0			
574976																																																																																																																																																														0	0	0	0				0	0	0	71118	41965		0		50			0	0	0	0	0	3250																													233468																				0							0	0			
575133																																																																																																																																																														0	0	0	0				0	0	0	11	0		1025		0			0	0	0	0	0	0																																																								0	0			
575254																																																																																																																																																														0	0	0	0	0	0	128839	0	0	0	0	45066	0	12531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26075	0	0	0	0	0	0	0	0	0	0	0	88047	0	0	0	0	0	0	0	0	0	0	0	242961	0	0	0	0	0	0	0	0	0	0	0	11980	0	0	0	161	0	0	0	0	0	128839	0	0	0	0	0	0	0	0	
575348																																																																																																																																																														0	0	0	0				0	0	0	2795	0		505		0			0	0	0	0	0	0																																																								0	0			
575375																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
575759																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	2296	0	0	4		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
575834																																																																																																																																																														0	0	0	0				0	0	0	5468	0		3426		0			0	0	0	0	0	0																													6042																				0							0	0			
576354																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	2469	0	0	39		0		0	0	0	0	0	0	0	11000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
576578																																																																																																																																																														0	0	0	0				0	0	0	7899	0		0		0			0	0	0	0	0	0																																																								0	0			
576608																																																																																																																																																														0	40750	0	0	0	0	44970	0	0	0	142120	0	0	0	0	471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7409	0	0	0	0	0	0	0	0	0	0	0	52379	0	0	0	0	0	0	0	0	0	0	0	419	0	0	0	217	0	0	0	0	0	34985	0	0	0	0	0	0	0	0	
576644																																																																																																																																																														0	18500	0	0				0	0	0	16688	565		10		1929			0	0	0	0	0	0																													60239																				0							0	0			
576952																																																																																																																																																														159	0	0	0				0	0	0	14301	0		0		0			0	0	0	0	0	0																													1092																				0							0	0			
577128																																																																																																																																																														0	0	0	0	0	0	1140574	0	0	0	268217	106486	0	5892	0	882	0	0	0	0	0	0	0	0	0	0	0	0	13741	0	0	0	0	0	0	0	0	0	0	0	132003	0	0	0	132003	0	0	0	0	0	0	0	68741	0	0	0	19562	0	0	0	10658	0	0	0	25	0	0	0	0	0	0	0	1349579	0	55000	0	0	0	0	29991	0	0	0	
577137																																																																																																																																																														0	0	0	0	0	0	184258	0	0	0	451	436	0	617	617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184258	0	0	0	0	0	0	0	0	0	0	0	3164	0	0	0	1513	0	0	0	0	0	184258	0	0	0	0	0	0	0	0	
577230																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
578116																																																																																																																																																														0	0	0	0				0	0	0	16771	0		0		0			0	0	0	0	0	0																													586																				0							0	0			
578237																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
578255																																																																																																																																																														0	45000	0	0				0	0	0	0	0		6860		0			0	0	0	0	0	0																													211158																				0							0	0			
578554																																																																																																																																																														0	0	0	0				0	0	0	369	0		0		0			0	0	0	0	0	0																																																								0	0			
578741																																																																																																																																																														0	0	0	0				0	0	0	18480	0		316		0			0	0	0	0	0	0																																																								0	0			
578862																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	200		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
579140																																																																																																																																																														1359	0	0	0				0	0	0	77	0		1185		0			0	0	0	0	0	0																																																								0	0			
579319																																																																																																																																																														0	2000	0	0				0	0	0	2583	685		0		0			0	0	0	0	0	0																																																								0	0			
579364																																																																																																																																																														310	29950	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
579636																																																																																																																																																														0	0	0	0				0	0	0	1996	0		115		0			0	0	0	0	0	0																																																								0	0			
580155																																																																																																																																																														0	49300	0	0				0	0	0	12963	3154		0		175			0	0	0	0	0	0																													0																				6514							864	0			
580548																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	25048	0	0	1409		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
580847																																																																																																																																																														0	0	0	0				0	0	0	0	0		440		0			0	0	0	0	0	0																																																								0	0			
580874																																																																																																																																																														0	500	0	0				0	0	0	20388	0		0		0			0	0	0	0	0	0																																																								0	0			
581237																																																																																																																																																														0	0	0	0				0	0	0	7660	0		0		0			0	0	0	0	0	0																																																								0	0			
581358																																																																																																																																																														0	0	0	0				0	0	0	402	0		3165		0			0	0	0	0	0	0																																																								0	0			
582654																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
582878																																																																																																																																																														0	0	0	0				0	0	0	1694	0		0		0			0	0	0	0	0	0																																																								0	0			
582953																																																																																																																																																														0	81300	0	0				0	0	0	8378	0		2052		0			0	0	0	0	0	0																													79640																				0							0	0			
582971																																																																																																																																																														0	4562	0	0				0	0	0	86097	0		0		7667			0	0	0	0	0	0																													106320																				0							0	0			
583071																																																																																																																																																														0	0	0	0				0	0	0	3667	0		0		0			0	0	0	0	0	0																																																								0	0			
583268																																																																																																																																																														0	141100	0	0				0	0	0	0	0		0		117			0	0	0	0	0	0																																																								0	0			
583352																																																																																																																																																														0	0	0	0				0	0	0	1467	0		781		0			0	0	0	0	0	0																																																								0	0			
583754																																																																																																																																																														0	11000	0	0				0	0	0	12421	0		0		0			0	0	0	0	0	0																																																								0	0			
583905																																																																																																																																																														217	0	0	0				0	0	0	113427	7750		0		49			0	0	0	0	0	0																													329011																				0							0	0			
584377																																																																																																																																																														0	0	0	0	0	0	189011	0	0	0	56249	7006	0	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189011	0	0	0	0	0	0	0	0	0	0	0	2921	0	0	0	2645	0	0	0	0	0	149923	0	0	0	0	0	358	0	0	
584724																																																																																																																																																														0	0	0	0				0	0	0	20379	0		0		0			0	0	0	0	0	0																																																								0	0			
584920																																																																																																																																																														0	0	0	0				0	0	0	341185	40827		5120		0			0	0	0	0	0	0																													45842																				0							1511	0			
585749																																																																																																																																																														0	0	0	0				0	0	0	0	6368		3854		0			0	0	0	0	0	0																																																								3051	0			
586027																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
586072																																																																																																																																																														0	0	0	0				0	0	0	60506	0		3905		0			0	0	0	0	0	0																																																								0	0			
586335																																																																																																																																																														0	0	0	0				0	0	0	0	0		203		0			0	0	0	0	0	0																																																								0	0			
586960																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
587677																																																																																																																																																														0	0	0	0				0	0	0	2416	0		289		0			0	0	0	0	0	0																																																								0	0			
587800																																																																																																																																																														0	0	0	0	0	0	512570	0	0	0	640500	0	0	0	0	4001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314858	0	0	0	314858	0	0	0	0	0	0	0	1142285	0	0	0	0	0	0	0	0	0	0	0	29848	0	0	0	16095	0	0	0	0	0	512570	0	0	0	0	0	0	0	0	
