"IDRSSD"	RCFDS483	RCFDS484	RCFDS485	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS504	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS562	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS573	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH271	RCONH272	RCONH273	RCONH274	
482370																																																																																																																																		63568	132	0	0	23181	10001	6849	3152	0	9604	1047	8557	0	0	0	15871	0	0	0	0	0	0	0	0	0	0	0	1551	0	0	0	1410	7896	27580	22754	5852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7896	27580	22774	5852	0	5516	11387	5852	23181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
482446																																																																																																																																		181128	1229																																																																																																														
483274																																																																																																																																		799802	1963	0	0	310314	72230	0	72230	0	337848	0	335991	1857	0	0	56	0	0	0	0	0	0	0	0	0	0	0	22622	0	0	0	16266	0	408277	362965	24167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4117	2059	0	0	0	2059	0	408277	362965	26332	0	81655	181483	26332	310314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
483537																																																																																																																																		156995	1425																																																																																																														
483751																																																																																																																																		509342	3636																																																																																																														
484057																																																																																																																																		140413	357																																																																																																														
484776																																																																																																																																		277658	3007																																																																																																														
485054																																																																																																																																		79159	690																																																																																																														
485139																																																																																																																																		150153	1470	0	165	104400	6610	4976	1634	0	12590	0	13493	0	0	9538	17883	4679	0	0	0	0	0	0	0	0	0	0	6197	0	361	120	5716	14514	33371	25866	81348	260	260	0	0	0	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14514	33371	25866	83854	0	6674	12933	83854	104235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
485214																																																																																																																																		245632	2307	0	547	158062	8018	5878	2140	0	25782	0	23496	2286	0	3221	16880	3758	0	5472	0	5472	0	0	0	0	0	0	5430	20	656	396	4358	9119	48644	105866	85538	400	400	0	0	0	400	180	90	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15265	7633	0	0	0	7633	9119	48644	105866	95400	0	9729	52933	95400	157515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
485456																																																																																																																																		311321	3226																																																																																																														
485559																																																																																																																																		81784169	814401	0	0	70905289	1899415	1278448	617598	0	1245157	463339	781818	0	0	1853711	6966184	107088	4996	34002	0	34002	0	1547745	0	0	0	27369	5554544	222476	117701	46669	3334984	4222457	9208412	13340471	52116594	618947	618947	132270	31981	0	454696	94444	47222	8772	1963	0	36487	4407	881	0	389	484	8	0	0	0	0	0	0	0	0	0	0	0	0	13199317	6599659	11947	35753	0	6539491	6754850	9833681	13340955	59888482	0	1966736	6670478	59888482	70905289	377354	493307	493307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
487142																																																																																																																																		126339	358																																																																																																														
487357																																																																																																																																		745793	6163	0	568	448369	64484	55634	8850	0	0	0	0	0	0	69440	112850	15017	0	1759	0	1759	0	0	0	0	0	0	30757	627	656	951	23563	125707	124412	228276	287354	315	315	0	0	0	315	1094	547	0	0	0	547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9574	4787	0	0	0	4787	152368	124412	228276	309220	0	24882	114138	309220	447801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
488318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0	0	0	0																																																																																										
488420																																																																																																																																		149527	823	0	0	66282	1578	1542	31	0	0	0	0	0	0	0	75722	2940	0	0	0	0	0	0	0	0	0	0	3949	18	718	171	3042	2286	76471	52875	24257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1057	529	0	0	529	0	2286	76563	53405	24257	0	15313	26703	24257	66282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
488653																																																																																																																																		285688	3723	0	747	245876	5734	1865	1535	0	2	0	2	0	0	9678	26986	5075	0	6024	0	6024	0	0	0	0	0	0	23337	322	591	0	22040	11865	35138	32922	204701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17737	8869	0	0	0	8869	11865	35138	32922	213570	0	7028	16461	213570	245129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
488756																																																																																																																																		185542	1543																																																																																																														
489155																																																																																																																																		80144	630																																																																																																														
489249																																																																																																																																		68838	400	0	0	43874	1919	1506	413	0	500	0	0	0	500	3690	9234	3417	0	1595	0	1595	0	0	0	0	0	0	2747	162	56	56	998	5644	11298	21327	30602	30	30	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5644	11298	21327	30950	0	2260	10664	30950	43874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
489548																																																																																																																																		607546	5797																																																																																																														
489623																																																																																																																																		9891542	89785	0	0	8504950	193333	93056	100277	0	0	0	0	0	0	11341	944129	39082	22017	0	0	0	0	0	0	0	0	0	869462	14653	8014	0	535180	154895	1052420	1861242	6335446	27847	27847	0	0	0	27847	7700	3850	0	0	0	3850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	821368	410684	0	0	25645	258001	250565	1052420	1887047	6625300	0	210484	943524	6625300	8504950	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
490348																																																																																																																																		135163	1896																																																																																																														
490450																																																																																																																																		1875281	19081																																																																																																														
490843																																																																																																																																		206611	831																																																																																																														
490955																																																																																																																																		11769	31	0	0	3321	2860	2563	297	0	0	0	0	0	0	4198	296	0	0	0	0	0	0	0	0	0	0	0	1412	0	0	0	1412	6761	2148	0	2891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6761	2148	0	2891	0	430	0	2891	3321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
491224	0	0	0	0	0	0	0	718000	718000	0	144000	0	357000	355000	2000	59000	0	214000	3039000	29000	0	0	0	0	0	0	0	0	770000	770000	651000	0	0	119000	0	0	0	0	15360000	3072000	0	0	0	3068000	4000	780000	16573000	0	1124000	0	0	664000	0	460000	0	19000	0	19000	0	0	0	0	0	19000	0	0	3823000	29000	0	0	0	0	0	2000	0	0	0	5735000	73000	0	0	0	0	0	25000	173755000	0	4938000	10599000	8507000	5705000	2169000	332000	0	48000	69000	58000	1014000	271000	0	0	0	0	0	0	0	0	0	5735000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0	0	0	0																																																																																										
491402																																																																																																																																		905293	5753	0	0	667552	36332	35180	1133	19	0	0	0	0	0	24594	116432	4966	253	0	0	0	0	0	0	0	0	0	47231	200	3924	396	42281	60191	143911	235899	483826	5106	5106	0	0	0	5106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45807	22904	0	0	6940	15964	60191	147060	242869	515055	0	29412	121435	515055	667552	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
491653																																																																																																																																		111961	617																																																																																																														
491934																																																																																																																																		3102490	19153	0	0	2224966	107151	97934	9217	0	409634	76352	262854	70428	0	51504	167748	58406	50810	1341	0	1341	0	0	0	0	0	0	208211	385	13218	2550	132802	259160	491329	538727	1710087	5438	5438	5262	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148005	74003	496	575	132	71228	266682	492025	539016	1817323	0	98405	269508	1817323	2224966	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
492650																																																																																																																																		1531441	14978																																																																																																														
492810																																																																																																																																		99871	884																																																																																																														
493077																																																																																																																																		110252	579	0	0	58951	6314	5216	1098	0	0	0	0	0	0	1169	25537	2074	0	0	0	0	0	0	0	0	0	0	10066	0	655	0	5490	6385	27290	56623	21923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6845	3423	0	0	329	3094	6385	27290	56952	25017	0	5458	28476	25017	58951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
493152																																																																																																																																		321128	3368																																																																																																														
493741																																																																																																																																		458995	4890																																																																																																														
493844																																																																																																																																		750827	6398																																																																																																														
494261																																																																																																																																		34163241	229338	0	0	26287689	2349735	1983459	366276	0	1959595	191487	1597342	67820	102945	837321	794293	602	281560	0	0	0	0	0	0	0	0	0	2768483	0	162243	0	1268697	3196569	3611165	3658289	19207047	184221	184221	0	0	0	184221	23540	11770	0	0	0	11770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3438467	1719234	0	32311	0	1686354	3198069	3643476	3658289	21341348	0	728695	1829145	21341348	26287689	4638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
494654																																																																																																																																		641241	6132																																																																																																														
495419																																																																																																																																		689836	4884	0	328	372628	49479	44870	4609	0	0	0	0	0	0	55694	182628	51524	0	0	0	0	0	0	0	0	0	0	52367	2195	1321	404	27458	120053	188558	165412	225229	117	117	107	0	0	10	968	484	484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29253	14627	0	0	0	14627	120644	188558	167408	242259	0	37712	83704	242259	372300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
495558																																																																																																																																		142150	1168																																																																																																														
496434																																																																																																																																		55142	225																																																																																																														
496845																																																																																																																																		614573	6607	0	1575	412970	24372	18648	5724	0	0	0	0	0	0	43979	137593	706	0	14171	0	14171	0	0	0	0	0	0	13521	274	2057	2	10448	62901	159545	77372	326017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22886	11443	0	0	0	11443	78740	159545	77372	339647	0	31909	38686	339647	411395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
496957																																																																																																																																		41436	233	0	1	18623	6834	5531	1303	0	5312	499	4813	0	0	4893	4228	0	308	0	0	0	0	0	0	0	0	0	1978	53	362	0	1563	11712	14741	0	15441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11712	15121	0	15489	0	3024	0	15489	18622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
497039																																																																																																																																		2238247	17989	0	0	1834162	108501	17651	90850	0	157451	109539	47068	663	0	3306	16654	11407	72	42782	0	42782	0	15468	0	0	0	0	123188	3519	4628	912	99211	148497	205060	383694	1489743	2495	2495	0	0	0	2495	20444	10222	0	0	0	10222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157678	78839	0	0	0	78839	154797	221852	383694	1588061	0	44370	191847	1588061	1834162	15468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
497404	7417209	0	0	0	0	0	0	240067	240067	0	35392	0	23839	23839	0	4768	0	32879635	1158012	1573427	0	0	0	0	0	3997	0	0	39283	39283	0	0	0	0	0	39283	0	0	8159950	1631990	0	46078	33624	1546682	5606	94224	43901074	0	44391	0	0	10070	0	34321	0	1363261	0	1363261	0	0	0	0	0	1363261	0	0	1261839	1573427	0	0	0	0	0	0	27265	0	0	1892759	3933568	0	0	0	0	0	0	212138264	0	335614	83238	188614	1559754	0	664	0	0	0	0	0	0	68056	3020	7605	0	0	0	0	0	0	370129771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0	0	0	0																																																																																										
497655																																																																																																																																		190089	1187	0	665	45344	36702	22506	14196	0	138732	0	138732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4055	0	0	0	4055	22506	152928	5612	9404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	66	0	0	0	66	22506	152928	5612	9474	0	30586	2806	9474	44679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
497851																																																																																																																																		214408	1176	0	0	156782	7385	3105	4280	0	0	0	0	0	0	0	29283	76249	811	645	0	645	0	0	0	0	0	0	16243	0	0	0	15937	3105	34208	92585	89676	623	623	0	0	0	623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7966	3983	0	0	0	3983	3105	34208	92585	102322	0	6842	46293	102322	156782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
497954																																																																																																																																		980075	9685	0	1978	705308	112438	93224	18836	0	0	0	0	0	0	86047	43832	0	150	3518	0	3518	0	0	0	0	0	0	84642	1631	2782	716	79513	216652	69572	145117	567429	1221	1221	0	0	0	1221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8100	8100	0	8100	0	0	69517	34759	0	0	0	34759	216652	77672	145117	613363	0	15534	72559	613363	703330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
498148																																																																																																																																		854995	7744																																																																																																														
498317																																																																																																																																		1496347	10583																																																																																																														
498362																																																																																																																																		2324037	18977	0	0	1871188	318539	200994	117545	0	0	0	0	0	0	19906	86523	813	16000	0	0	0	0	0	0	0	0	0	119550	2814	2042	9	107139	230164	216910	314293	1525234	0	0	0	0	0	0	9936	4968	0	0	0	4968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230987	217469	314293	1585404	0	43494	157147	1585404	1871188	559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
498456																																																																																																																																		38331	122																																																																																																														
498531																																																																																																																																		466824	8409																																																																																																														
498625																																																																																																																																		201413	1993	0	622	109662	13339	13228	111	0	0	0	0	0	0	16310	30036	496	0	309	0	309	0	0	0	0	0	0	10695	0	111	305	10200	29538	30567	90896	53230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11131	5566	0	0	3601	1965	29538	30567	94497	55195	0	6113	47249	55195	109040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
498942																																																																																																																																		100588	453																																																																																																														
499154																																																																																																																																		201622	1600	1414	186	113112	16167	13192	2975	0	0	0	0	0	0	20939	67260	3559	0	0	0	0	0	0	0	0	0	0	16620	71	677	85	15734	34202	70912	26207	73443	0	0	0	0	0	0	0	0	0	0	0	0	3392	678	0	678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8355	4178	0	0	0	4178	34202	75612	26207	77621	0	15122	13104	77621	111512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
499453																																																																																																																																		1100361	7977	0	0	841763	48037	27867	20170	0	4695	0	3225	1170	300	19907	111824	6844	16505	0	0	0	0	0	0	0	0	0	63107	1791	4153	0	42152	55914	205280	121198	718676	0	0	0	0	0	0	0	0	0	0	0	0	808	162	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	16546	8273	0	0	0	8273	55914	206079	121198	732085	0	41216	60599	732085	841763	0	0	0	0	0	0	0	0	429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
499501																																																																																																																																		2758302	16010																																																																																																														
499743																																																																																																																																		299810	3254	0	249	247539	15863	13369	2494	0	0	0	0	0	0	0	5419	0	0	1042	0	1042	0	0	0	0	0	0	11563	0	923	0	10237	13369	10749	89361	187263	120	120	0	0	0	120	414	207	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	4928	4928	0	0	0	4928	1223	612	0	0	0	612	13369	10749	89361	197826	0	2150	44681	197826	247290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
499752																																																																																																																																		184188	1290	0	0	109119	41383	39422	1961	0	22336	157	20041	1138	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	7227	0	549	0	6678	39739	33238	35418	76995	389	389	0	0	0	389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11543	5772	0	0	0	5772	39739	33238	35418	84630	0	6648	17709	84630	109119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
499855																																																																																																																																		532640	4108																																																																																																														
500256																																																																																																																																		539669	1619	0	757	83726	203709	197562	6146	0	259508	168848	90660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3823	46	0	0	3778	375660	97394	7977	60258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375660	97394	7977	60258	0	19479	3989	60258	82969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
500658																																																																																																																																		72903	709	0	141	52033	15235	3739	11496	0	0	0	0	0	0	0	0	0	0	1000	0	1000	0	0	0	0	0	0	4518	0	98	0	4420	5156	12940	15947	39569	5	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	852	426	0	0	0	426	5156	12940	15958	41466	0	2588	7979	41466	51892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
501105	0	0	0	0	0	0	0	276922	276922	0	92802	0	0	0	0	0	0	6841286	1311981	466011	0	0	0	0	0	0	0	0	1714	1714	0	0	0	0	0	1714	0	0	1692855	338571	0	0	75137	263434	0	25390	20143105	0	447887	0	0	226035	0	221852	0	0	0	0	0	0	0	0	0	0	0	0	1337371	466011	0	0	0	0	0	0	0	0	0	2006057	1165028	0	0	0	0	0	0	157917692	0	6914346	21216828	7479815	1519263	59660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45497480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0	0	0	0																																																																																										
501132																																																																																																																																		946592	6876																																																																																																														
501459																																																																																																																																		1026200	5401	0	0	858825	74010	66740	7270	0	344	27	317	0	0	59128	29505	6626	2000	1714	0	1714	0	0	0	0	0	0	98943	0	756	0	75331	125895	39562	106671	725235	580	580	0	0	0	580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95699	47850	0	0	0	47850	125895	39562	106671	781436	0	7912	53336	781436	858825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
501655																																																																																																																																		122199	876	0	0	88622	3461	1137	2324	0	0	0	0	0	0	0	15191	10891	0	6496	0	6496	0	0	0	0	0	0	6318	0	635	0	4680	1137	24646	40717	58205	214	214	0	0	0	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1964	982	0	0	0	982	1137	24646	40717	60175	0	4929	20359	60175	88622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
501767																																																																																																																																		160375	1314																																																																																																														
501815																																																																																																																																		722235	2441	0	0	525077	14482	8137	6345	0	0	0	0	0	0	587	18530	10527	9134	70000	70000	0	0	0	0	0	0	0	51227	0	2641	0	34514	79866	27516	198864	403945	2785	2785	0	0	0	2785	746	373	0	0	0	373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79866	27516	198864	418606	0	5503	99432	418606	525077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
502111																																																																																																																																		1346341	42625	0	29623	1081779	184526	180652	3414	461	0	0	0	0	0	14235	0	0	0	0	0	0	0	0	0	0	0	0	80241	4057	19705	0	43598	198944	207593	16886	938208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77798	38899	0	0	0	38899	198944	207593	16886	977946	0	41519	8443	977946	1052156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
502447																																																																																																																																		106724	1030																																																																																																														
502559																																																																																																																																		240591	1996																																																																																																														
502652																																																																																																																																		458269	4497	0	0	429185	15436	5387	10049	0	0	0	0	0	0	2636	14024	0	7007	7169	0	7169	0	0	0	0	0	0	19636	17	1497	0	16371	9881	32739	52229	368155	2099	2099	0	0	0	2099	2141	1071	0	0	0	1071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27421	13711	0	0	0	13711	9881	33064	52229	392079	0	6613	26115	392079	429185	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
502746																																																																																																																																		499195	4373	0	0	394383	68198	61264	6934	0	0	0	0	0	0	1769	18253	15265	0	0	0	0	0	0	0	0	0	0	18674	160	1688	132	14188	63382	26875	137965	263255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40234	20117	0	0	0	20117	63382	26875	137965	293541	0	5375	68983	293541	394383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
502849																																																																																																																																		3210106	23458	0	0	3022346	73585	50717	22868	0	223214	0	151805	122457	0	10634	160373	183134	8117	0	0	0	0	0	0	0	0	0	137897	116	6829	2452	81282	61483	345479	462847	2422289	6394	6394	0	0	0	6394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305406	152703	0	0	0	152703	61483	345479	462847	2619721	0	69096	231424	2619721	3022346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	902	180	0	0	
503547																																																																																																																																		57649	767																																																																																																														
503640																																																																																																																																		110635	276																																																																																																														
504142																																																																																																																																		133821	1032	0	293	62979	9050	9035	0	0	0	0	0	0	0	34077	15718	0	281	0	0	0	0	0	0	0	0	0	4014	172	160	118	3564	44218	15878	33013	43218	78	78	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44218	15878	33013	43296	0	3176	16507	43296	62686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
