"IDRSSD"	RCONG349	RCONG350	RCONG351	RCONG352	RCONG353	RCONG354	RCONG355	RCONG356	RCONG357	RCONG358	RCONG359	RCONG360	RCONG361	RCONG362	RCONG363	RCONG364	RCONG365	RCONG366	RCONG367	RCONG368	RCONG369	RCONG370	RCONG371	RCONG372	RCONG373	RCONG374	RCONG375	RCONHT50	RCONHT51	RCONHT52	RCONHT53	RCONHT54	RCONHT55	RCONHT56	RCONHT57	RCONHT58	RCONHT59	RCONHT60	RCONHT61	RCONK142	RCONK143	RCONK144	RCONK145	RCONK146	RCONK147	RCONK148	RCONK149	RCONK150	RCONK151	RCONK152	RCONK153	RCONK154	RCONK155	RCONK156	RCONK157	RCONMG95	RCONPU98	RCONPU99	RCONPV00	RCONPV01	
672247																												0	0	899	898	0	0	12397	10498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
672537																												0	0	41884	38001	0	0	27077	24656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
672573																												76920	64483	0	0	54	54	727	742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
673244																												0	0	9020	8593	0	0	7103	6963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
673440																												0	0	0	0					0	0	0	0	0	0	280982	279022	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
673477																												0	0	2716	2438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
673851																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
673909																												0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
674344																												3400	3298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
674849																												0	0	93217	90572	0	0	1019	795	0	0	0	0	0	0	1008	1004	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
675042																												500	483	17927	17230					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
675079																												0	0	0	0	0	0	36154	30824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
675248																												0	0	5616	5305	0	0	10060	8714	0	0	0	0	0	0	13742	13353	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
675341																												0	0	9999	8988	0	0	45	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
675659																												0	0	10981	10130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
675855																												0	0	1403	1353	0	0	139	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
676049																												0	0	27031	24820	0	0	4712	4483	0	0	0	0	0	0	973	942	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
676151																												0	0	71171	53695	0	0	667	643	0	0	0	0	0	0	4971	4815	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
677176																												0	0	85748	84187					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
677354																												0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
677448																												5000	4883	9209	9130	0	0	1809	1788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
677644																												0	0	67000	65041	0	0	102146	92085	0	0	0	0	0	0	6922	6969	0	0	0	0	0	0	3808	3589	0	0	0	0		0	0	0	0	
677756																												0	0	3635	3556	0	0	8412	7918	0	0	0	0	0	0	1288	1195	0	0	0	0	0	0	954	844	0	0	0	0		0	0	0	0	
677970																												0	0	2500	2424	0	0	1198	1066	0	0	0	0	0	0	245	246	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
678052																												0	0	0	0	0	0	16949	15629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
678070																												0	0	94643	93841					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
678258																												10800	10073	4495	4334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
678454																												0	0	21483	20879	0	0	12393	12030	0	0	0	0	0	0	3954	3918	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
678557																												0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
678744																												0	0	78	75	0	0	39270	34788	0	0	0	0	0	0	8319	6818	0	0	0	0	0	0	536	422	0	0	0	0		0	0	0	0	
679451																												0	0	1678	1683	6244	5352	939	862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
680130																												0	0	18307	17374					0	0	1254	1240	0	0	25045	24637	0	0	0	0	0	0	64430	63179	0	0	0	0		0	0	1255	1240	
680457																												17323	17379	0	0	13947	14035	767	792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
680813																												0	0	56761	52196					0	0	0	0	0	0	23548	20432	0	0	0	0	0	0	57112	52003	0	0	0	0		0	0	0	0	
681043																												0	0	0	0	0	0	4354	3773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
681249																												7950	7558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
682143																												0	0	371	358	1440	1229	56	49	0	0	8473	8481	0	0	808	799	0	0	0	0	1363	1131	1771	1579	0	0	0	0		0	0	0	0	
682563	0	0	0	0	0	0	0	0	0	0	0	519802	483114	9523	9517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					519802	483114	9523	9517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	519802	483114	9523	9517	
682648																												0	0	25603	23283	0	0	6228	5551	0	0	0	0	0	0	14283	12533	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
683449																												0	0	31055	30130	0	0	20931	17904	0	0	4029	3978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	4029	3978	
683814																												0	0	22707	20648	0	0	1377	1369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
684455																												0	0	40000	39646	0	0	63051	62136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10312	10411	0	0	6042	6017		0	0	0	0	
685023																												0	0	0	0	371	337	14556	12536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
685676																												0	0	3330	3272	0	0	26963	25926	0	0	1563	1557	0	0	2897	2884	0	0	0	0	0	0	0	0	0	0	34005	30893		0	0	1563	1558	
686459																												0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
686570																												0	0	1815	1633	0	0	2235	1957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
686758																												0	0	1594	1438	0	0	58183	48439	0	0	4010	3792	0	0	0	0	0	0	0	0	0	0	6234	5550	0	0	0	0		0	0	4010	3792	
687054																												0	0	500	487	0	0	90	87	0	0	0	0	0	0	19	19	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
687830																												1000	992	7971	7879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
687951																												0	0	24583	23744	0	0	69563	64376	0	0	3613	3408	0	0	21161	20136	0	0	0	0	0	0	7808	6809	0	0	0	0		0	0	3613	3408	
688079																																																													
688453																												0	0	3375	3170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
688556																												0	0	1501	1505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
689209																												4481	4358	13040	10344					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
689357																												0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	840	831	0	0	0	0		0	0	0	0	
689759																												0	0	7287	7320	0	0	12478	11323	0	0	0	0	0	0	10855	10936	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
691042																												0	0	10812	9283	0	0	2780	2480	0	0	0	0	0	0	1474	1165	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
691743																												17122	16168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
691958																												0	0	3000	2856	0	0	3262	3104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
692450																												391	395	0	0	912	838	219	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
692704																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
692946																												0	0	43831	41933					0	0	0	0	0	0	0	0	0	0	0	0	0	0	5144	4564	0	0	0	0		0	0	0	0	
693073																												0	0	0	0	4300	3714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
693224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97430	97717	0	0	18085	18116					0	0	97430	97717	994	910	96895	93538	0	0	0	0	25560	19882	247984	210530	15178	14723	96601	94603	0	0	0	97430	97717	
693345																												0	0	89205	79662					0	0	2049	4959	0	0	14328	13207	0	0	0	0	0	0	70493	56908	0	0	0	0		0	0	0	0	
693952																												0	0	1950	1945	0	0	7739	7574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4255	4180	0	0	0	0		0	0	0	0	
694146																												0	0	500	499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
694771																												0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
694847																												0	0	110942	108632	0	0	2857	2217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
694904																																																													
695349																												0	0	29590	27866					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
695947																												0	0	2200	2005	0	0	3901	3483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
696047																												0	0	849	846	0	0	7874	6804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2566	2167	0	0	0	0		0	0	0	0	
696168																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
696430																												0	0	49783	46661	0	0	40286	35345	0	0	0	0	0	0	13963	13248	0	0	0	0	0	0	1546	1154	0	0	0	0		0	0	0	0	
696645																												0	0	6000	6006					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
697035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	792	777					0	0	0	0	0	0	4004	3061	0	0	0	0	0	0	407	365	0	0	0	0		0	0	0	0	
697147																												0	0	7864	7629	0	0	37479	32088	0	0	2688	2563	0	0	12132	10689	0	0	0	0	0	0	16260	12634	0	0	0	0		0	0	2688	2563	
697156																												0	0	2211	1920	0	0	16758	15177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1392	1179	0	0	0	0		0	0	0	0	
697231																												83362	83107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
697763																												0	0	312417	301903					0	0	782050	780147	0	0	0	0	0	0	0	0	0	0	95966	96265	0	0	0	0		0	0	0	0	
697950																												0	0	1750	1581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
698144																												0	0	9560	8949	0	0	31721	26728	0	0	22243	21421	0	0	0	0	0	0	0	0	0	0	47693	37509	0	0	0	0	-490	0	0	22243	21421	
698546																												0	0	14644	13561					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
698649																												0	0	32785	32931	0	0	22954	19385	0	0	0	0	0	0	469	438	0	0	0	0	0	0	1289	1299	0	0	0	0		0	0	0	0	
699105																												0	0	70681	65495	0	0	203840	168593	0	0	266	266	0	0	6985	6562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266	266	
699253																												0	0	3520	3468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
700140																												0	0	5320	5242	0	0	526	470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
700252																												0	0	17297	16126	0	0	1964	1905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
700430																												0	0	10447	10365					0	0	567	749	0	0	18791	15527	0	0	0	0	0	0	42097	31292	0	0	11213	10304		0	0	0	0	
700458																												0	0	0	0	0	0	4527	4239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
701062																												0	0	41942	40352					0	0	40990	40917	0	0	44062	37116	0	0	0	0	0	0	36504	31188	0	0	1599	1595		0	0	0	0	
701222																												44570	42888	119758	113143	0	0	7147	6315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
701839																												0	0	79452	72736	0	0	111162	92620	0	0	6691	6499	0	0	66586	61773	0	0	0	0	0	0	56549	44229	0	0	0	0		0	0	6691	6499	
701857																												0	0	9501	9441	0	0	3306	3320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
702117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114064	101184	332548	307154					0	0	0	0	0	0	69966	65097	0	0	0	0	133946	120933	372007	343390	0	0	0	0		0	0	0	0	
702359																												0	0	0	0	0	0	40	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
702612																												0	0	2203	2112	0	0	1736	1684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
702836																												5257	4853	4237	4178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
702911																												0	0	85784	81206	0	0	32032	28859	0	0	556	554	0	0	6409	5733	0	0	0	0	0	0	6713	6062	0	0	0	0		0	0	556	554	
703039																												0	0	21000	19417	0	0	604	535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
703552																												0	0	4967	4283	210243	169930	96227	88240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
703767																												0	0	0	0					0	0	0	0	0	0	5808	5840	0	0	0	0	0	0	0	0	52400	48139	192961	170049		0	0	0	0	
705378																												0	0	3636	3362	0	0	5243	3990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2107	1538	0	0	0	0		0	0	0	0	
705556																												0	0	25901	24494	0	0	24461	20658	0	0	0	0	0	0	14605	12299	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
706030																												0	0	4513	4040	0	0	17533	15847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
706058																												0	0	1375	1230	0	0	735	717	0	0	542	491	0	0	509	444	0	0	0	0	0	0	0	0	0	0	0	0		0	0	542	491	
706236																												0	0	1011	959	0	0	6673	6567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
706254																												0	0	1746	1728					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
706450																												0	0	0	0	0	0	5113	4461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
706656																												0	0	20714	20711	0	0	46331	42949	0	0	0	0	0	0	2519	2489	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
707354																												0	0	55661	52028					0	0	17030	16565	0	0	9156	8633	0	0	0	0	0	0	18386	16426	0	0	0	0		0	0	0	0	
708379																												0	0	17065	16763	1	1	17860	15301	0	0	0	0	0	0	4282	3722	0	0	0	0	0	0	554	559	0	0	0	0		0	0	0	0	
709143																												0	0	2224	2248					0	0	11041	9832	0	0	8030	6989	0	0	0	0	0	0	5078	4462	0	0	0	0		0	0	11041	9832	
709451																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
709554																												0	0	5990	5820	0	0	18480	16009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
709602																												8420	7620	16226	16245					0	0	0	0	4730	4607	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
709639																												0	0	15972	14133	0	0	19957	16898	0	0	5628	5030	0	0	13811	11296	0	0	0	0	0	0	10134	9005	0	0	4953	4504		0	0	5127	4542	
709956																												0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
710176																												0	0	6540	6302	0	0	0	0	0	0	0	0	0	0	130	124	0	0	0	0	0	0	0	0	0	0	246	165		0	0	0	0	
710859																												0	0	10838	9983	0	0	2461	2357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75884	55487	0	0	4327	4310		0	0	0	0	
711472																																																													
711520																												0	0	13172	12354	0	0	2264	2087	0	0	0	0	0	0	2431	2220	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
711548																												0	0	12030	11714	0	0	904	922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8282	8155		0	0	0	0	
711753																												0	0	5485	5501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
711801																												0	0	1424	1426	0	0	8198	8025	0	0	0	0	0	0	2960	2534	0	0	0	0	0	0	24258	23518	0	0	0	0		0	0	0	0	
712059																												0	0	9981	9740	0	0	22295	20805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
712648																												0	0	875	873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
712956																												31877	30824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
713252																												0	0	3444	3409	0	0	5091	4611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
713476																												0	0	0	0	0	0	8359	7961	0	0	0	0	0	0	19106	16641	0	0	0	0	0	0	1929	1574	0	0	0	0		0	0	0	0	
713926																												0	0	66002	62054					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
714165																												0	0	30324	29397	0	0	5668	5621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
714437																												0	0	18435	18042	0	0	4163	3878	0	0	0	0	0	0	2638	2637	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
714839																												853	846	12335	12388					0	0	0	0	0	0	2237	2189	0	0	0	0	1813	1817	5212	5198	0	0	0	0		0	0	0	0	
714978																												0	0	0	0	0	0	1413	1340	0	0	4966	4819	0	0	448	423	0	0	0	0	0	0	1227	1227	0	0	0	0		0	0	0	0	
715032																												0	0	3000	2947					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
715050																												0	0	14788	14727	0	0	21444	19977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
715144																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
715340																												0	0	4340	4271	0	0	44439	38795	0	0	0	0	0	0	15801	14989	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
715470																												0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
715630																												0	0	4900	4590	0	0	30804	27007	0	0	0	0	0	0	26343	22730	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
715872																												0	0	0	0					0	0	962	944	0	0	2352	2334	0	0	0	0	0	0	30552	29242	0	0	0	0		0	0	962	944	
715975																												2000	1951	6530	6372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
716374																												0	0	109830	107014	0	0	75848	69525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
716833																												0	0	54638	51487					0	0	23130	22353	0	0	12998	11807	0	0	0	0	0	0	29804	27478	0	0	0	0		0	0	17908	17053	
716851																												0	0	25309	21622	0	0	84060	73182	0	0	2013	1750	0	0	11179	9591	0	0	0	0	0	0	5881	4795	0	0	0	0		0	0	2013	1750	
716954																												0	0	1542	1542	0	0	593	562	0	0	0	0	0	0	856	804	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
717232																												6364	6052	4813	4831	10672	9735	4231	4104	0	0	0	0	1797	1692	0	0	0	0	0	0	412	377	1268	1283	0	0	0	0		0	0	0	0	
717670																												0	0	0	0	0	0	327	318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
717737																												0	0	0	0					0	0	0	0	0	0	171279	165505	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
717924																												0	0	228491	210846					0	0	0	0	0	0	320931	273902	0	0	0	0	0	0	0	0	0	0	0	0	246	0	0	0	0	
718145																												11893	10611	19359	18018	21967	19153	41773	39932	0	0	0	0	27	27	7534	6730	0	0	0	0	2706	2255	3213	2925	0	0	0	0		0	0	0	0	
718275																												0	0	9844	9218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
718538																												0	0	11532	11072	0	0	6772	6131	0	0	595	546	0	0	1000	992	0	0	0	0	0	0	0	0	0	0	0	0		0	0	595	546	
719030																												0	0	1798	1706	5345	4905	9876	9391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
719610																												0	0	2940	2918	0	0	3055	3001	0	0	0	0	0	0	1095	1093	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
719656																												0	0	18686	17964	0	0	20259	18210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
719964																												0	0	2294	2242	0	0	9356	8762	0	0	968	965	0	0	2712	2659	0	0	0	0	0	0	49	45	0	0	0	0		0	0	0	0	
720157																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
720344																												0	0	4894	4462					0	0	4446	4091	0	0	0	0	0	0	0	0	0	0	16132	12701	0	0	0	0		0	0	0	0	
720746																												0	0	1927	1733	0	0	3139	3036	0	0	4210	3832	0	0	195	192	0	0	0	0	0	0	0	0	0	0	42448	41375	100	0	0	3534	3155	
720858																												0	0	961	932	0	0	14755	13577	0	0	0	0	0	0	2756	2610	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
721350																												0	0	0	0	0	0	6698	6222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
721752																												0	0	13994	12947	0	0	8896	7729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
721949																												0	0	21275	20342	0	0	1196	1083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
722227																												0	0	0	0	0	0	8262	7085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
722432																												0	0	17246	16659	0	0	10581	9982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
722544																												0	0	0	0	0	0	163949	158160	0	0	0	0	0	0	72184	72974	0	0	0	0	0	0	3773	3789	0	0	1207	1177		0	0	0	0	
722777																																																													
722816																												545	520	127464	118456	0	0	44778	42873	0	0	0	0	0	0	23987	22189	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
723112																																																													
723158																												0	0	0	0					0	0	0	0	0	0	1859	1844	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
723550																												0	0	12245	10894	0	0	13684	11845	0	0	520	519	0	0	985	986	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
723653																												0	0	1659	1662	1662	1337	14936	14387	0	0	2159	2174	0	0	873	882	0	0	0	0	0	0	0	0	0	0	0	0		0	0	2159	2174	
724744																												0	0	0	0	0	0	42856	40767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
724904																												0	0	11194	11050	0	0	239	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
724940																												5400	5213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
725077																												0	0	937	939	0	0	3773	3776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
725732																																																													
725741																												216	199	43225	39231	0	0	6543	5445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	71	0	0	0	0		0	0	0	0	
726458																												0	0	69	68	0	0	2148	1867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
726953																												0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
727174																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
728948																												0	0	82935	75648	0	0	6176	6188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
728957																												0	0	3497	3236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
729011																												0	0	39832	38846	0	0	33600	29220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
729057																												0	0	6422	6327	0	0	74	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
729178																												4576	4569	5996	5977	3159	2868	402	396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
729310																												1498	1458	36028	31930	3535	3395	48964	50065	3112	2941	0	0	6149	5891	12560	12370	0	0	0	0	5446	4465	31090	29713	43080	42042	19812	19108		3112	2941	0	0	
729842																												0	0	22265	20730	0	0	21304	19228	0	0	0	0	0	0	3744	3773	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
