"IDRSSD"	RCONH275	RCONH276	RCONH277	RCONH278	RCONH279	RCONH280	RCONH281	RCONH282	RCONH283	RCONH284	RCONH285	RCONH286	RCONH287	RCONH288	RCONH290	RCONH291	RCONH292	RCONH293	RCONH294	RCONH295	RCONH296	RCONH297	RCONH298	RCONH299	RCONH300	RCONH301	RCONH302	RCONH303	RCONH304	RCONH307	RCONH308	RCONH309	RCONH310	RCONHJ74	RCONHJ75	RCONHJ76	RCONHJ77	RCONHJ78	RCONHJ79	RCONHJ80	RCONHJ81	RCONHJ82	RCONHJ83	RCONHJ84	RCONHJ85	RCONHJ86	RCONHJ87	RCONHJ88	RCONHJ89	RCONHJ90	RCONHJ91	RCONHJ92	RCONHJ93	RCONHJ94	RCONHJ95	RCONHJ96	RCONHJ97	RCONHJ98	RCONHJ99	RCONHK00	RCONHK01	RCONJA21	RCONJJ30	RCONJJ31	RCONJJ32	RCONS396	RCONS397	RCONS398	RCONS399	RCONS400	RCONS402	RCONS403	RCONS405	RCONS406	RCONS410	RCONS411	RCONS413	RCONS414	RCONS415	RCONS416	RCONS417	RCONS419	RCONS420	RCONS421	RCONS423	RCONS424	RCONS425	RCONS426	RCONS427	RCONS428	RCONS429	RCONS431	RCONS432	RCONS433	RCONS434	RCONS435	RCONS436	RCONS437	RCONS439	RCONS440	RCONS441	RCONS442	RCONS443	RCONS445	RCONS446	RCONS447	RCONS449	RCONS450	RCONS451	RCONS452	RCONS453	RCONS454	RCONS455	RCONS457	RCONS458	RCONS459	RCONS460	RCONS461	RCONS462	RCONS463	RCONS466	RCONS467	RCONS469	RCONS470	RCONS471	RCONS475	RCONS476	RCONS477	RCONS478	RCONS479	RCONS480	RCONS481	RCONS482	RCONS483	RCONS484	RCONS485	RCONS486	RCONS487	RCONS488	RCONS489	RCONS490	RCONS491	RCONS492	RCONS493	RCONS494	RCONS495	RCONS496	RCONS497	RCONS498	RCONS499	RCONS500	RCONS503	RCONS504	RCONS505	RCONS506	RCONS507	RCONS510	RCONS511	RCONS512	RCONS513	RCONS514	RCONS515	RCONS516	RCONS517	RCONS518	RCONS519	RCONS520	RCONS521	RCONS522	RCONS523	RCONS524	RCONS525	RCONS526	RCONS527	RCONS528	RCONS529	RCONS530	RCONS531	RCONS539	RCONS540	RCONS541	RCONS542	RCONS543	RCONS544	RCONS545	RCONS546	RCONS547	RCONS548	RCONS549	RCONS550	RCONS551	RCONS552	RCONS554	RCONS555	RCONS556	RCONS557	RCONS558	RCONS559	RCONS560	RCONS561	RCONS562	RCONS563	RCONS564	RCONS565	RCONS566	RCONS567	RCONS568	RCONS569	RCONS570	RCONS571	RCONS572	RCONS573	RCONS574	RCONS575	RCONS576	RCONS577	RCONS578	RCONS579	RCONS580	RCONS581	RCONS582	RCONS583	RCONS584	RCONS585	RCONS586	RCONS587	RCONS588	RCONS589	RCONS590	RCONS591	RCONS592	RCONS593	RCONS594	RCONS595	RCONS596	RCONS597	RCONS598	RCONS599	RCONS600	RCONS601	
599764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81452	0	0	32504	32504	0	0	32504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1845573	0	0	0	0	0	0	0	0	-298218	0	0	0	0	0	8907	0	0	8907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	909135	0	0	530943	378192	62093	0	62093	1135	0	0	0	0	0	1135	2264135	0	9176	227131	21470	2006358	0	0	0	23376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-313557	63228	81452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177138	35428	665	0	9138	25468	157	14978	54495	0	3000	0	0	1000	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	78363	81452	0	0	0	0	0	0	0	0	0	117545	203630	0	0	0	0	0	0	4033790	0	0	600000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
600419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	340	340	0	0	340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157859	0	0	0	0	0	0	-87	0	-16054	0	0	0	0	0	3422	0	0	3422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	469284	0	0	437443	31841	1024	0	1024	506	0	0	0	0	272	234	1082758	0	2673	5661	0	1074424	0	0	0	6146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	762	762	0	9526	0	-20166	1258	141	0	0	0	0	0	0	0	0	1160	1160	407	0	0	0	0	753	0	0	21610	4322	0	0	4322	0	0	0	144057	0	4076	0	0	2940	0	1136	0	0	0	0	0	0	0	0	0	0	0	0	1258	141	0	0	0	0	0	0	0	0	0	1887	353	0	0	0	0	0	0	1631782	0	0	0	271722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
601032																																																																																																																																																																																																																																																	
601041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18408	0	0	0	0	0	0	0	0	-34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	116	0	24631	0	0	21040	3591	0	0	0	191	0	0	0	0	0	191	55759	0	0	0	0	55759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1432	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5522	1104	0	0	0	1104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	287	0	0	0	0	0	0	0	75154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
601050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6953139	0	0	0	0	393	7	0	0	-703630	0	0	0	0	0	3488	0	0	3488	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	104	0	3641028	0	108890	3146653	385485	0	0	0	28377	0	0	0	0	0	28377	13996063	0	8426	30029	0	13952608	5000	494	0	223798	0	0	0	0	0	0	0	1997269	1997269	0	547897	0	0	0	0	0	0	3446	3446	0	910	0	0	0	0	0	0	2206117	33384	9548	0	0	0	0	0	0	0	0	267854	267854	0	0	0	97004	0	170850	0	0	3974029	794806	418	1603	8728	784057	0	0	5110699	0	61117	0	0	14654	0	46463	0	0	0	0	0	0	0	0	0	0	0	0	33384	9548	0	0	0	0	0	0	0	0	0	50076	23870	0	0	0	0	0	0	23521176	0	253326	1323748	2425781	18913	0	0	60791	423786	37001	15000	3991	0	0	0	0	0	0	0	0	0	
601153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23697	0	0	0	0	0	0	0	0	-1558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11740	0	0	11649	91	0	0	0	980	0	0	0	0	0	980	113277	0	28	312	0	112937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3283	980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38273	7655	0	0	0	7655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	980	0	0	0	0	0	0	0	0	0	0	1470	0	0	0	0	0	0	0	139247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
601416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1575	0	0	140410	88078	0	0	140410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	916149	0	0	0	0	0	0	-91	0	-46537	0	0	0	0	0	2356	0	0	2356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	739708	0	0	496786	242922	30791	0	30791	10772	0	0	431	0	0	10341	3754731	0	5819	15330	0	3733582	0	0	0	33338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-60581	41132	1575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276861	55372	0	0	0	55372	0	0	573262	0	47004	0	0	35018	0	11986	0	0	0	0	0	0	0	0	0	0	0	0	41132	1575	0	0	0	0	0	0	0	0	0	61698	3938	0	0	0	0	0	0	5224210	0	284451	418975	545549	0	0	0	27552	48362	26726	0	0	0	0	0	0	0	0	0	0	0	
601443																																																																																																																																																																																																																																																	
601658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73550	0	0	0	0	0	0	0	0	-6872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248719	0	0	248505	0	68497	0	68497	17	0	0	0	0	17	0	536469	0	7360	0	0	529109	0	0	0	2076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-14069	68748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70777	14155	181	0	1039	11870	1066	5871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75685	0	0	0	0	0	0	0	0	0	0	113528	0	0	0	0	0	0	0	872178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
602543																																																																																																																																																																																																																																																	
602842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5168	0	0	5168	0	0	0	0	0	0	0	0	0	0	0	7094	0	22	0	0	7072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2452	490	0	0	0	490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
603232																																																																																																																																																																																																																																																	
603540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15807	0	0	0	0	0	0	0	0	-2336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35947	0	0	32592	3355	0	0	0	326	0	0	0	0	0	326	40368	0	0	1433	0	38935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195	0	195	0	0	-3540	326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	326	0	0	0	0	0	0	195	0	0	0	489	0	0	0	0	0	0	2438	73535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
603559																																																																																																																																																																																																																																																	
603755																																																																																																																																																																																																																																																	
604024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216209	0	0	0	0	0	0	0	0	-17085	0	0	0	0	0	2511	0	0	2511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110455	0	0	98481	11931	0	0	0	335	0	0	0	0	335	0	290564	0	6473	420	0	283671	0	0	0	0	0	0	0	0	0	0	0	17593	17593	0	3613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4327	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39602	7920	0	0	380	7501	39	1648	9472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1687	56	0	0	0	0	0	0	0	0	0	2531	140	0	0	0	0	0	0	452207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
604033																																																																																																																																																																																																																																																	
604547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28321	0	0	0	0	0	0	0	0	-2560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45566	0	0	40642	4924	0	0	0	730	0	0	0	0	0	730	160629	0	0	1719	0	158910	0	0	0	661	365	0	0	0	0	0	0	683	683	0	0	683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4405	730	0	0	365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12998	2600	0	0	0	2600	0	0	2864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	730	0	0	365	0	0	0	0	0	0	0	1095	0	0	1460	0	0	0	0	219332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
604640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9837	0	0	0	0	0	0	0	0	-58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13359	0	0	0	13359	0	0	57259	0	0	34018	23241	0	0	0	0	0	0	0	0	0	0	40007	0	0	0	0	40007	0	0	0	3662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4044	3718	326	0	0	3077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18939	3788	0	0	0	3788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	326	0	0	0	0	0	0	0	0	0	0	4075	101815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
605571																																																																																																																																																																																																																																																	
605610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27369	0	0	0	0	0	0	-6	0	-7097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176122	0	0	162223	13899	0	0	0	2274	0	0	0	0	0	2274	50045	0	0	0	0	50045	0	0	0	0	0	0	0	0	0	0	0	5176	5176	0	0	5081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4252	2274	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5674	1135	0	0	489	646	0	0	2734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2274	177	0	0	0	0	0	0	0	0	0	3411	443	0	0	0	0	0	0	185262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
605656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97983	0	0	0	0	0	0	0	0	-2689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74054	0	0	69279	4775	25253	0	25253	3814	0	0	0	0	0	3814	250508	0	883	0	30572	219053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7142	29067	911	0	0	0	0	0	0	0	0	14173	14173	0	0	0	0	14173	0	0	0	10703	2141	0	0	0	2141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29067	911	0	0	0	0	0	0	0	0	0	43601	2278	0	0	0	0	0	0	385884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
606046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201493	0	0	131447	131447	0	0	131447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8859365	7136	0	0	0	0	0	0	0	-700230	0	0	0	0	0	201590	0	26477	111689	477	6419	0	6419	0	0	0	0	0	0	0	64050	0	0	45651	0	18399	0	10949714	0	47104	9525328	1377282	501238	0	501238	154968	0	0	82914	0	0	72054	23859261	7136	4885	356147	0	23491093	0	33366	0	1484467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350088	579711	201493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	968463	193693	0	0	0	191775	1917	132243	1701933	0	99565	3574	0	0	0	95991	0	0	0	0	0	0	0	0	0	0	0	0	713871	201493	0	0	0	0	0	0	0	0	0	1070807	503733	0	0	0	0	0	0	39993576	0	762208	2467088	544297	64758	0	0	58358	536438	82770	3943	0	0	0	0	0	0	0	0	0	0	
606176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	365300	0	0	0	0	0	0	0	0	-23589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93685	0	8961	82977	1747	0	0	0	13224	0	0	0	0	0	13224	506217	0	1527	0	0	504690	0	0	0	620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-32426	13224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144359	28872	0	0	0	28872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13224	0	0	0	0	0	0	0	0	0	0	19836	0	0	0	0	0	0	0	744619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
606653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245870	0	0	0	0	0	0	0	0	-34055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81317	0	0	81317	0	0	0	0	0	0	0	0	0	0	0	912969	0	6731	0	0	906238	0	0	0	1824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-45295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62026	12405	0	0	460	11945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1121622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
607146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90864	0	0	0	0	0	0	0	0	-6025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71231	0	0	63415	7816	0	0	0	678	0	0	0	0	0	678	351354	0	0	0	0	351354	0	0	0	0	1777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10781	678	0	0	1777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23951	4790	0	0	0	4790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	678	0	0	1777	0	0	0	0	0	0	0	1017	0	0	7108	0	0	0	0	493333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
608358																																																																																																																																																																																																																																																	
608844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208580	0	0	0	0	0	0	0	0	-9429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104090	0	0	104090	0	0	0	0	0	0	0	0	0	0	0	192822	0	0	0	0	192822	0	0	0	1348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-11689	0	571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42825	8565	0	0	0	8565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	571	0	0	0	0	0	0	0	0	0	0	1428	0	0	0	0	0	0	303246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
609010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23150	0	0	0	0	0	0	0	0	-1640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117556	0	0	110339	7217	4409	0	4409	439	0	0	0	0	0	439	199858	0	0	0	0	199858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5717	4877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4877	0	0	0	0	0	0	0	0	0	0	7316	0	0	0	0	0	0	0	289542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
609467																																																																																																																																																																																																																																																	
609476																																																																																																																																																																																																																																																	
609609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81626	0	0	0	0	0	0	0	0	-1612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157666	0	0	14912	142755	0	0	0	65	0	34	0	0	0	30	311766	0	71677	971	0	239118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6729	30	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1709	342	6	200	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	60	0	0	0	0	0	0	0	0	0	45	150	0	0	0	0	0	0	438513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
609832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104655	0	0	0	0	0	0	0	0	-6901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	155	0	23112	0	0	20035	3077	0	0	0	26	0	0	0	0	0	26	132827	0	1246	3191	0	128390	0	0	0	3603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4659	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49157	9831	0	0	0	9831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	187396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
610128																																																																																																																																																																																																																																																	
610164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57776	0	0	0	0	0	0	0	0	-3118	0	0	0	0	0	764	0	0	764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44096	0	0	43952	144	0	0	0	966	0	0	0	0	0	966	300786	0	3950	0	0	296836	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4715	4584	131	0	0	-6246	966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1859	372	0	0	0	372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	966	0	0	0	0	0	0	131	0	0	0	1449	0	0	0	0	0	0	1638	369266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
610539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26010	0	0	0	0	0	0	0	0	-3164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7240	0	0	7055	185	0	0	0	105	0	0	0	0	0	105	39807	0	0	0	0	39807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3756	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10154	2031	0	0	0	2031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	0	0	0	53211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
610557																																																																																																																																																																																																																																																	
610913																																																																																																																																																																																																																																																	
611031																																																																																																																																																																																																																																																	
