"IDRSSD"	RCFD2143	RCFD2150	RCFD2651	RCFD3163	RCFD3164	RCFD3190	RCFD4088	RCFD6164	RCFD6165	RCFDA590	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJA29	RCFDJF76	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCON2143	RCON2150	RCON2651	RCON3163	RCON3164	RCON3190	RCON4088	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB569	RCONB570	RCONB571	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJA29	RCONJF76	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONLG26	RCONLG27	RCONLG28	RCONLL57	RCONLL59	RCONLL60	RCONMM07	RCONMQ52	RCONN523	RCONN524	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
518037																														0	1495	0	0	0	0		1367	0	66	0	62	19014	3	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					http://www.peoplessouth.com	
518176																														544	0	0	0	544	25		0	0	0	0	0	69	0	544			0	0	0	0	0	0	0	20	5	0	0	25			21	0				1	true	0	0	0	0	0	0																					www.raynebuildingloan.com	
518354																														0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.parkbank.bank	
518877																														0	0	0	0	0	0		0	0	0	0	0	3779	1	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					greaterstate.bank	
519146																														0	30	12000	0	0	16407		0	30	0	0	0	8385	3	0			0	12000	4022	0	385	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.fsbdequeen.com	
519360																														0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.mnbsf.com	
519445																														0	0	3000	0	0	3000		0	0	0	0	0	150	0	0			0	3000	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.pboflebanon.com	
519874																														0	0	500	0	0	500		0	0	0	0	0	1599	3	0			0	500	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																						
520003																														162	0	410	0	162	27910		0	0	0	0	0	9448	2	162			0	410	25169	1032	1299	25000	0	0	0	0	0	0			0	0						5	51	0	0	0	0																					www.nsbvt.com	
520423																														60	0	4500	0	60	4500		0	0	0	0	0	0	0	60			0	4500	0	0	0	0	0	0	0	0	0	0			1692	0						1	53	0	0	0	0																					www.faheybank.com	
520777																														0	0	0	0	0	0		0	0	0	0	0	467	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.communitysavingsbank.bank	
521158																														0	184	0	0	0	0		184	0	0	0	0	10707	4	0			0	0	0	0	0	0	0	0	0	0	0	0				0						1	33	0	0	0	0																					www.southtrust.com	
521970																														389	0	0	389	0	6292		0	0	0	0	0	1290	1	0			0	0	1292	5000	0	0	0	0	0	0	0	0			0	0				1	true	0	0	0	0	0	0																					www.bighornfederal.com	
522034																														0	0	250	0	0	500		0	0	0	0	0	1762	1	0			0	250	250	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.cbozark.com	
522454																														77	547	0	0	73	0		0	0	0	0	547	2830	3	360			0	0	0	0	0	0	0	0	0	0	0	0				4						0	0	0	0	0	0																					http://www.fsbtahlequah.com	
522605																														162152	0	50000	141819	3344	132341		0	0	0	0	0	8152	2	7021	false	0	0	50000	81051	0	1290	0	0	0	0	0	0	0	true	false		16989	0					0	0	0	0	0	0					www.lakesunbank.com		www.bhbt.com		www.theguarantybank.com												www.barharbor.bank	
522669																														703	1846	5000	703	0	5000		0	0	0	0	1846	8931	4	0			0	5000	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.homebanktx.com	
522753																														2157	0	3000	2157	0	3104		0	0	0	0	0	1586	1	0			0	3000	0	0	0	0	0	0	104	0	0	104				0						0	0	0	0	0	0																					www.mc.bank	
523161																														0	0	0	0	0	0		0	0	0	0	0	3336	1	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.csbsealy.com	
524579																														1379	0	69000	0	1379	206941		0	0	0	0	0	4739	1	5338			0	69000	110600	27341	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.greatmidwestbank.com	
524757																														0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.farmers-bank.com	
524766																														2646	0	0	2646	0	0		0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		0	0					1	95	0	0	0	0																					www.fsbshallowater.com	
524953																														0	516	0	0	0	0		0	0	516	0	0	1969	2	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						1	2	0	0	0	0																					www.firstpryority.com	
524971																														0	0	0	0	0	0		0	0	0	0	0	14409	4	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0					0	0	0	0	0	0																					westburybankwi.com	
525053																														0	0	15000	0	0	15000		0	0	0	0	0	8850	3	0	false	0	0	15000	0	0	0	0	0	0	0	0	0	0	false	false		0	0					3	4	0	0	0	0																					www.fnbok.bank	
525549																														59499	0	66000	28544	9931	203850		0	0	0	0	0	127722	8	9931			0	66000	136000	200	1650	0	0	0	0	0	0	0			14	21024						0	0	0	0	0	0																					www.lakeridge.bank	
526452	650	4687	0	300	0	48922		21	0	0	false	0	48919	0	0	0	0	0	48919	3	0	0	48922	0	350	0			0						48922		4687	0	0	0	0																0		true	false								1	0	0	0	0	0																					www.1fbusa.com	
526519																														339	289	76326	339	0	151326		213	0	76	0	0	37789	4	0			0	76326	75000	0	0	0	0	0	0	0	0	0			500	0						0	0	0	0	0	0																					www.1stsummit.bank	
526854																														0	1557	0	0	0	0		1386	0	171	0	0	352	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		0	0					0	0	0	0	0	0																					www.hardincountybank.bank	
527057																														0	0	6000	0	0	6000		0	0	0	0	0	357	0	0			0	6000	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.ourcpb.bank.bank	
527178																														0	620	7000	0	0	10000		620	0	0	0	0	604	0	0			0	7000	2000	1000	0	0	0	0	0	0	0	0			1490	0				1	true	0	0	0	0	0	0					www.cdvantage.com																www.anthembank.com	
527600																														19973	0	49708	18602	74	49708		0	0	0	0	0	5426	3	74			0	49708	0	0	0	0	0	0	0	0	0	0			225	1297						3	118	0	0	0	0																					www.northeastonsavingsbank.com	
527749																														388	0	0	388	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			188	0						0	0	0	0	0	0																					http://www.ssbiowa.com	
527954																														354327	4770	0	246689	57943	1996747		291	1526	759	0	2194	343425	9	57943	true	1185173	868705	0	0	0	0	0	868705	1111015	17027	0	0	1996747	true	true		49695	0					21	114	0	0	0	0					www.fnbodirect.com	First National Bank		First National Bank Southwest		First National Bank North Platte		Castle Bank		fnbo		Western States Bank					www.fnbo.com	
528102																														221	0	12900	215	6	28156		0	0	0	0	0	642	0	6			0	12900	14737	244	275	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0					www.banknbsb.com																www.northbrookfieldsavingsbank.com	
528241																														5018	0	3500	5018	0	3500		0	0	0	0	0	0	0	0			0	3500	0	0	0	0	0	0	0	0	0	0			11	0						0	0	0	0	0	0																					www.houghtonstatebank.com	
528849																														16629	0	2500	10197	794	3268		0	0	0	0	0	13627	3	794			0	2500	0	768	0	0	0	0	0	0	0	0			53	5638						0	0	0	0	0	0					digital.kindmoney.com		open.kindmoney.com		digital.horiconbank.com		www.facebook.com/horiconbank.naturalchoice		www.twitter.com/horiconbank		www.instagram.com/horiconbank		open.horiconbank.com	www.youtube.com/horiconbank.	mobile.horiconbank.com	www.kindmoney.com	www.horiconbank.com	
528960																														0	0	0	0	0	0		0	0	0	0	0	25258	2	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	2793	0	0					1	13	0	0	0	0																					www.tx-communitybank.com	
529275																														0	0	3400	0	0	10900		0	0	0	0	0	0	0	0			0	3400	7500	0	0	0	0	0	0	0	0	0				0				1	true	0	0	0	0	0	0																					www.lincolnfed.com	
529341																														9283	302	24665	0	9283	212749		0	0	302	0	0	23303	4	9283			28627	24665	60697	97561	1199	0	28627	0	0	0	0	0				0						0	0	0	0	0	0																					www.ixoniabank.com	
529659																														0	0	15990	0	0	15990		0	0	0	0	0	781	1	0			0	15990	0	0	0	0	0	0	0	0	0	0			21	0						0	0	0	0	0	0																					WWW.CATTLEBANK.COM	
529958																														6342	4185	0	5100	0	0		4185	0	0	0	0	34709	3	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	true		1242	0					0	0	0	0	0	0																					www.tib.bank	
530655																														9460	4614	0	9202	0	0		0	0	0	0	4614	485	0	0			0	0	0	0	0	0	0	0	0	0	0	0				258						0	0	0	0	0	0																					www.tpb.bank	
530851																														0	0	0	0	0	0		0	0	0	0	0	7002	1	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.psbhallettsville.com	
531157																														0	25	250	0	0	1500		0	0	0	0	25	7682	2	0			1000	250	250	0	0	0	1000	0	0	0	0	1000				0						0	0	0	0	0	0																					www.bankofprotection.com	
531250																														3071	0	5991	1983	0	9342		0	0	0	0	0	259	0	0			12	5991	3326	0	0	3000	12	9	4	0	0	0				1088						2	18	0	0	0	0																					http://www.mycentennial.bank	
532042																														3066	0	0	2647	0	0		0	0	0	0	0	5224	1	0			0	0	0	0	0	0	0	0	0	0	0	0				419						0	0	0	0	0	0																					http://www.royalbank-usa.com	
532453																														0	0	0	0	0	0		0	0	0	0	0	212	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.isbipswich.com	
532752																														0	0	2000	0	0	5000		0	0	0	0	0	50	0	0			0	2000	3000	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.rileystatebank.com	
533124																														0	0	0	0	0	0		0	0	0	0	0	5877	3	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					HTTPS://WWW.THEHARBORBANK.COM	
533227																														0	0	2000	0	0	2000		0	0	0	0	0	421	0	0			0	2000	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.metamorabank.com	
533535																														0	0	5000	0	0	5000		0	0	0	0	0	3430	2	0			0	5000	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					http://firstbankofboaz.com	
534073																														0	0	0	0	0	0		0	0	0	0	0	187	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0				1	true	0	0	0	0	0	0																					www.libbk.com	
534242																														0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.statebankofschaller.com	
534466																														0	3496	3000	0	0	5000		0	0	0	3496	0	0	0	0			0	3000	2000	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					https://www.met.bank	
534756																														88	0	5000	88	0	5000		0	0	0	0	0	195	0	0			0	5000	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0					www.soonerstatebank.bank																http://www.soonerstatebank.com	
534859																														0	0	0	0	0	3672		0	0	0	0	0	724	0	0			0	0	160	323	3189	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.esbks.com	
534877																														1717	0	162989	1714	1	181086		0	0	0	0	0	1019	0	1			0	162989	18097	0	0	0	0	0	0	0	0	0			4068	2						0	0	0	0	0	0																					www.brentwoodbank.com	
535034																														0	445	0	0	0	0		185	0	260	0	0	4288	2	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					landmarkbankla.com	
535575																														520	0	0	0	520	2150		0	0	0	0	0	1050	1	663			0	0	0	0	0	0	0	0	0	2150	0	0			0	0				1	true	0	0	0	0	0	0																					www.1stfederalofsc.com	
535753																														20188	0	30000	17774	0	60000		0	0	0	0	0	8964	2	0			0	30000	30000	0	0	0	0	0	0	0	0	0				2414						2	9	0	0	0	0																					www.academybank.com	
535931																														0	1315	0	0	0	0		0	0	1315	0	0	3322	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0					0	0	0	0	0	0																					www.lafayettestate.bank	
535940																														3026	13	2000	3026	0	2000		0	0	13	0	0	5155	2	0			0	2000	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.banksbt.bank	
536059																														842	0	20000	85	0	35000		0	0	0	0	0	0	0	0	false	0	0	20000	10000	5000	0	0	0	0	0	0	0	0	false	false	5182	757	0					0	0	0	0	0	0																					www.goldenbank-na.com	
536349																														11296	0	0	9565	0	0		0	0	0	0	0	537	0	0			0	0	0	0	0	0	0	0	0	0	0	0			9	1731						0	0	0	0	0	0																					www.scsbnet.com	
536527																														0	157	0	0	0	0		157	0	0	0	0	2959	1	0			0	0	0	0	0	0	0	0	0	0	0	0			929	0						0	0	0	0	0	0																					www.industrial-bank.com	
536554																														0	4855	0	0	0	30000		3367	0	1488	0	0	219	0	0			0	0	0	30000	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.firstierbanks.com	
536853																														0	105	0	0	0	0		0	0	105	0	0	99	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://waltersbt.com	
537243																														0	0	23500	0	0	28500		0	0	0	0	0	596	0	0			0	23500	0	5000	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.fsbbanks.com	
537449																														12041	0	129400	10667	697	219588		0	0	0	0	0	302	0	697	true	0	0	129400	30450	44343	7708	0	0	1945	548	5194	0	0	true	false		677	0					2	12	0	0	0	0																					http://www.firstbusiness.bank	
537551																														0	0	0	0	0	20000		0	0	0	0	0	0	0	0			0	0	5000	2000	13000	0	0	0	0	0	0	0			15	0						0	0	0	0	0	0																					www.littlehornstatebank.com	
537560																														0	0	90000	0	0	145000		0	0	0	0	0	731	0	0	true	0	0	90000	55000	0	0	0	0	0	0	0	0	0	true	true		0	0					0	0	0	0	0	0																					www.extracobanks.com	
538222																														0	0	0	0	0	0		0	0	0	0	0	738	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true		0	0					0	0	0	0	0	0																					www.firststparis.com	
538473																														0	0	0	0	0	0		0	0	0	0	0	10	0	0			0	0	0	0	0	0	0	0	0	0	0	0			2000	0				1	true	0	0	0	0	0	0					www.presidentialbanking.com		www.secure2.presidential.com		www.edeposit.presidential.com		www.presidentialpcbanking.btbanking.com										www.presidential.com	
538754																														0	0	0	0	0	0		0	0	0	0	0	362	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.fnbphilip.com	
538802	0	6510	0	0	0	29100		95673	2	0	false	0	0	0	18800	10300	0	0	0	0	0	0	0		0	0			0						29100		0	0	6510	0	0																0		true	false								0	0	0	0	0	0																					www.interaudibank.com	
539032																														23764	993	30000	23764	0	60000		938	0	50	0	5	1597	1	0	true	400	0	30000	30000	0	0	0	0	0	0	0	0	0	false	false		0	0					4	41	0	0	0	0																					www.bibank.com	
539340																														0	0	0	0	0	49000		0	0	0	0	0	4679	3	0			0	0	14000	25000	10000	35000	0	0	0	0	0	0			2	0						0	0	0	0	0	0																					http://www.netdsb.com	
539377																														0	41	10565	0	0	10772		0	0	41	0	0	6963	5	0			0	10565	207	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.united-bk.com	
539452																														0	0	2200	0	0	6217		0	0	0	0	0	1279	2	0			0	2200	2600	565	852	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.carsoncommunity.bank	
539872																														0	0	0	0	0	0		0	0	0	0	0	6814	4	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.trusttexas.bank	
540056																														1028	0	37169	1028	0	37169		0	0	0	0	0	2649	1	0			0	37169	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.firstbankne.com	
540542																														0	56	0	0	0	0		0	0	56	0	0	157	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.gwjonesbank.com	
540551																														4240	0	10000	1025	2213	130000		0	0	0	0	0	3496	2	2213	true	0	0	10000	100000	20000	0	0	0	0	0	0	0	0	false	false	514	1002	0					0	0	0	0	0	0																					www.bankwest-sd.com	
540739																														0	491	0	0	0	0		0	491	0	0	0	250	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.firststatebank.bank	
540775																														1253	0	0	539	714	5000		0	0	0	0	0	9050	2	1719	false	0	0	0	5000	0	0	5000	0	0	0	0	0	0	true	false	0	0	0					0	0	0	0	0	0																					www.firstfed.com	
540850																														0	0	7000	0	0	7000		0	0	0	0	0	0	0	0			0	7000	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://fordcountystatebank.com	
541101	7375000	0	0	6832000	0	5159000		532000	1	0	false	0	2631000	0	0	0	0	0	5159000	0	0	0	0	0	543000	0			0						5100000		0	0	0	0	0																0		true	true								0	0	0	0	0	0																					www.bny.com	
541231																														0	3159	0	0	0	0		0	2960	199	0	0	529	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0					0	0	0	0	0	0																					www.fcbl.com	
541307																														49	0	26680	0	0	26680		0	0	0	0	0	0	0	0			0	26680	0	0	0	0	0	0	0	0	0	0				49				1	true	0	0	0	0	0	0																					www.42northprivate.com	
541642																														0	0	0	0	0	0		0	0	0	0	0	1806	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					http://www.cwcbank.com	
541754																														2578	0	0	2578	0	1300		0	0	0	0	0	4091	2	0			0	0	0	1300	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0					www.windorstatebank.com	WINDSOR STATE BANK	www.brushstatebank.com	BRUSH STATE BANK													http://www.wraystatebank.com	
541857																														755	129	0	755	0	489		0	0	129	0	0	397	0	0			0	0	0	0	0	0	0	142	347	0	0	489			1500	0						0	0	0	0	0	0																					www.carrollbank.com	
542153																														0	0	0	0	0	330		0	0	0	0	0	5408	1	0			0	330	0	0	0	330	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.fmbankne.bank	
542340																														7948	0	65000	7948	0	79617		0	0	0	0	0	1245	1	0			0	65000	0	14617	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.southstorybank.com	
542528																														132276	0	232060	125520	2738	237669		0	0	0	0	0	25452	9	2738	true	0	261	232060	910	0	0	0	261	3947	491	0	0	4699	true	true		4018	0					5	71	0	0	0	0																					www.civistabank.com	
542667																														0	600	0	0	0	0		208	0	392	0	0	5257	2	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.mtmckinleybank.com	
542854																														0	0	0	0	0	0		0	0	0	0	0	63	0	0			0	0	0	0	0	0	0	0	0	0	0	0			12	0						1	9	0	0	0	0																					www.farmersstatebankwyoming.com	
543262																														757	0	0	0	0	50000		0	0	0	0	0	771	0	0	true	0	0	0	50000	0	0	0	0	0	0	0	0	0	false	false	0	757	0					2	36	0	0	0	0																					dlevans.com	
543459																														8418	604	0	1991	556	0		0	505	0	0	99	11014	4	556			0	0	0	0	0	0	0	0	0	0	0	0				5871						0	0	0	0	0	0																					www.dreamfirst.bank	
543945																														0	0	0	0	0	0		0	0	0	0	0	705	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.farmerstrust.bank	
544335																														6880	123	21000	1300	0	21000		0	0	123	0	0	7503	3	0			0	21000	0	0	0	0	0	0	0	0	0	0				5580						1	275	0	0	0	0																					www.unitedmsbk.com	
544447																														0	0	5250	0	0	10050		0	0	0	0	0	1127	1	0			0	5250	4800	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.bankingwithcsb.com	
544652																														4213	0	27746	0	4213	60817		0	0	0	0	0	713	1	4213			313	27746	29083	0	3675	27500	313	0	0	0	0	0				0						0	0	0	0	0	0																					www.cornhusker.bank	
544951																														0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://www.cowboystatebank.com	
545604																														0	0	8149	0	0	53149		0	0	0	0	0	9489	4	0			0	8149	25000	20000	0	45000	0	0	0	0	0	0			982	0						1	0	0	0	0	0					www.qwickrate.com																www.nwcommunitybank.com	
546003																														473	0	51550	299	174	325730		0	0	0	0	0	1952	1	398			0	51550	100553	167092	6535	300000	0	0	0	0	0	0			1000	0						21	601	0	0	0	0					www.banknewport.andera.com		secure.myvirtualbranch.com/BankNewport/SignIn.aspx														www.banknewport.com	
546320																														0	0	2137	0	0	5128		0	0	0	0	0	713	0	0			0	2137	2333	500	158	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.sherwood.bank	
546535																														0	0	0	0	0	0		0	0	0	0	0	3870	1	0			0	0	0	0	0	0	0	0	0	0	0	0				0						2	6	0	0	0	0																					http://www.bankofdudley.com	
546544																														18349	0	75000	10708	6356	110000		0	0	0	0	0	2387	1	6356			0	75000	35000	0	0	0	0	0	0	0	0	0				1285						0	0	0	0	0	0																					www.mycentral.bank	
547251																														0	0	0	0	0	0		0	0	0	0	0	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		0	0					0	0	0	0	0	0																					www.americaninterstatebank.com	
547550																														0	0	0	0	0	0		0	0	0	0	0	634	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					WWW.BOCRAWLINS.COM	
547840																														3736	201	25000	2636	1100	75637		0	0	0	0	201	35837	7	1100	true	0	637	25000	50000	0	0	0	637	0	0	0	0	0	true	false	0	0	0					1	35	0	0	0	0																					www.starfinancial.com	
548052																														0	0	0	0	0	0		0	0	0	0	0	1322	1	0			0	0	0	0	0	0	0	0	0	0	0	0			6000	0						0	0	0	0	0	0					https://www.frontrangestatebank.com																https://www.rnbonline.com	
548267																														0	0	0	0	0	0		0	0	0	0	0	777	1	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.wnbvernon.com	
548351																														13443	2787	0	13072	0	0		1871	0	622	0	294	17804	4	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		371	0					0	0	0	0	0	0																					www.austinbank.com	
548472																														1009	0	0	0	685	2000		0	0	0	0	0	2144	3	685			0	0	2000	0	0	0	0	0	0	0	0	0			0	324				1	true	0	0	0	0	0	0																					www.maplecitysavings.com	
548771																														432	2167	1631	0	0	52000		0	0	0	0	2167	3695	2	0			2946	1631	27423	20000	0	0	2946	0	0	0	0	2946			0	432						0	0	0	0	0	0																					www.magbank.com	
549862																														0	0	0	0	0	0		0	0	0	0	0	5871	3	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true		0	0					0	0	0	0	0	0																					www.cbtwaco.bank	
550279																														0	0	131000	0	0	185694		0	0	0	0	0	2562	1	0			0	131000	45500	9194	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0						OlyFed															www.olyfed.com	
550354																														0	440	0	0	0	0		440	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0					0	0	0	0	0	0																					www.bankofestespark.com	
550448																														0	450	0	0	0	0		0	0	0	0	450	16	0	0			0	0	0	0	0	0	0	0	0	0	0	0			11	0						0	0	0	0	0	0																					www.statebankspiritlake.com	
550635																														2045	0	0	0	2045	0		0	0	0	0	0	2741	1	2045			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.hickorypointbank.com	
550653																														0	0	163	0	0	1519		0	0	0	0	0	1744	1	0			0	163	414	390	552	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					https://onlinebanking.cedarsecurity.com/	
550952																														0	0	0	0	0	0		0	0	0	0	0	156	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						1	2	0	0	0	0																					WWW.RSNB.COM	
551016																														51	0	3000	0	51	3000		0	0	0	0	0	604	0	51			0	3000	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					https://fleetwoodbank.com	
552059																														22	0	2468	22	0	10468		0	0	0	0	0	3313	3	0			0	2468	8000	0	0	0	0	0	0	0	0	0			70	0						0	0	0	0	0	0																					http://www.bankflinthills.com	
552161																														4199	6741	0	3852	347	0		599	0	0	0	6142	37357	5	347			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.cnboftexas.com	
552545																														548	0	0	319	0	0		0	0	0	0	0	18	0	0			0	0	0	0	0	0	0	0	0	0	0	0				229						0	0	0	0	0	0					www.checkingfinder.com		www.kasasa.com		www.qwickrate.com		www.cdrateline.com		www.ecdmarket.com								www.tsbank.com	
552956																														0	0	0	0	0	0		0	0	0	0	0	172	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://www.silexbank.com	
552974																														354	122	3080	138	124	43855		0	0	122	0	0	6060	2	124	false	0	0	3080	13871	2964	23940	0	0	0	0	0	0	0	false	false	0	92	0					0	0	0	0	0	0																					www.shelbysavingsbank.com	
553038																														1668	5	0	1668	0	0		5	0	0	0	0	7433	3	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.communitybankingcompany.com	
553926																														1586	0	1000	1558	28	9785		0	0	0	0	0	2424	1	28	false	0	0	1000	8000	167	618	0	0	0	0	0	0	0	true	false	0	0	0					0	0	0	0	0	0																					www.sycamore.bank	
553944																														903	134	2049	903	0	7260		0	0	134	0	0	14426	3	0			0	2049	253	278	4680	0	0	0	0	0	0	0			49	0						0	0	0	0	0	0																					http://www.mylnb.com	
554343																														0	0	0	0	0	20021		0	0	0	0	0	7557	1	0			4021	0	2000	14000	0	16000	4021	0	0	0	0	4021			0	0						0	0	0	0	0	0					www.fowlerstatebank.com																WWW.FOWLERSTATEBANK.COM	
554857																														3372	318	0	0	3372	0		318	0	0	0	0	30796	5	3372	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0					0	0	0	0	0	0																					www.5pointsbank.com	
555256																														0	0	0	0	0	0		0	0	0	0	0	15530	5	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.fmbank-tx.com	
556011																														504	50	45800	0	504	45800		0	0	50	0	0	3623	1	952			0	45800	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.scb.bank	
556459																														18034	0	15000	18034	0	15000		0	0	0	0	0	1106	2	0			0	15000	0	0	0	0	0	0	0	0	0	0				0						3	61	0	0	0	0																					WWW.KLEBERGBANK.COM	
556936																														2902	0	10000	0	2902	37662		0	0	0	0	0	17495	3	2911	true	0	0	10000	7457	11010	885	9000	0	491	1067	6752	0	8310	true	true		0	0					0	0	0	0	0	0					www.nwbrockford.com	NORTHWEST BANK OF ROCKFORD	www.germanamericanstatebank.com	GERMAN AMERICAN STATE BANK	www.lenastatebank.com	LENA STATE BANK	www.statebankofdavis.com	STATE BANK	www.statebankfreeport.com	STATE BANK OF DAVIS	www.sbherscher.com	STATE BANK OF HERSCHER					www.ffgbank.com	
