"IDRSSD"	RCONG554	RCONG555	RCONG556	RCONG557	RCONG558	RCONG559	RCONG560	RCONG561	RCONG562	RCONG563	RCONG564	RCONG565	RCONG566	RCONG567	RCONG568	RCONG569	RCONG570	RCONG571	RCONG572	RCONG573	RCONG574	RCONG575	RCONG576	RCONG577	RCONG578	RCONG579	RCONG580	RCONG581	RCONG582	RCONG583	RCONG584	RCONG585	RCONG586	RCONG587	RCONG588	RCONG589	RCONG590	RCONG804	RCONG805	RCONG806	RCONG807	RCONG808	RCONG809	RCONHT87	RCONHT88	RCONHT89	RCONHT91	RCONHT92	RCONHT93	RCONJA36	TEXTG546	TEXTG551	TEXTG556	TEXTG561	TEXTG571	TEXTG576	TEXTG581	TEXTG586	
714165																																																											
714437																																																											
714839																																																											
714978																																																											
715032																																																											
715050																																																											
715144																																																											
715340																																																											
715470																																																											
715630																																																											
715872																																																											
715975																																																											
716374																																																											
716833																																						0	0	0	0	0	0	0	0	0	0	0	0	448577									
716851																																																											
716954																																																											
717232																																																											
717670																																																											
717737													361			361																						0	361	0	0	361	0	0	0	0	0	0	0	420109									
717924																																						0	0	0	0	0	0	0	0	0	0	0	0	1263883									
718145																																																											
718275																																																											
718538																																																											
719030																																																											
719610																																																											
719656																																																											
719964																																																											
720157																																																											
720344																																																											
720746																																																											
720858																																																											
721350																																																											
721752																																																											
721949																																																											
722227																																																											
722432																																																											
722544																																																											
722777																																																											
722816																																																											
723112																																																											
723158																																																											
723550																																																											
723653																																																											
724744																																																											
724904																																																											
724940																																																											
725077																																																											
725732																																																											
725741																																																											
726458																																																											
726953																																																											
727174																																																											
728948																																																											
728957																																																											
729011																																																											
729057																																																											
729178																																																											
729310																																																											
729842																																																											
729945																																																											
731050																																																											
731247																																						0	0	0	0	0	0	8533	7288	0	12588	11004	0	962763									
731957																																																											
732178																																																											
732253																																																											
732637																																																											
732758																																																											
732954																																																											
733540																																																											
733559																																																											
733661																																																											
733755																																																											
733951																																																											
734248																																																											
734350																																																											
734538																																																											
734613																																																											
735067																																																											
735414																																																											
735441																																																											
735973																																																											
736158																																																											
736550																																																											
737548																																																											
738013																																																											
738040													531			531																						0	531	0	0	531	0	173949	56504	50562	173949	56504	50562	473706									
738143																																																											
738255																																																											
738303																																						0	0	0	0	0	0	0	0	0	0	0	0	87711									
738657																																																											
738769																																																											
739346																																																											
739355																																																											
739560													1631			1631																						0	1631	0	0	1631	0	2689	12642	0	2691	12642	0	347624									
739832																																																											
740249																																																											
741068																																																											
741152																																																											
741330																																						0	0	0	0	0	0	0	0	0	0	0	0	176538									
741358																																																											
741844																																																											
741956																																																											
741974																																																											
742056																																																											
742542																																																											
742944																																																											
743679																																																											
743950																																																											
744854																																																											
745347																																																											
746157																																																											
746755																																																											
746942																																																											
746979																																																											
747051																																																											
747257																																																											
748254																																																											
748357																																																											
748441																																																											
748964																																																											
749242													44174			44174																						0	44174	0	0	44174	0	286779	0	0	280323	0	0	2512650									
749635																																																											
749840																																																											
749943																																																											
750051																																																											
750127																																																											
750341																																																											
750444																																																											
750846																																																											
751254																																																											
751656																																						0	0	0	0	0	0	0	0	0	0	0	0	700932									
751852																																																											
752831																																																											
753052																																																											
753324																																																											
753641																																																											
753856																																																											
754068																																																											
754246																																																											
754536																																																											
754826																																																											
754853																																																											
754929																																						0	0	0	0	0	0	0	0	0	0	0	0	630483									
755252																																																											
755421																																																											
755458																																																											
756343																																																											
756848																																																											
757377																																																											
757452																																																											
757779																																																											
758703													21587			21587																						0	21587	0	0	21587	0	0	0	0	0	0	0	597221									
758842																																																											
758851																																																											
759045																																																											
759625																																																											
760210																																																											
760331																																																											
760340																																																											
760434																																																											
760649																																																											
760854																																																											
760939																																																											
760957																																																											
761244																																																											
761459																																																											
761543																																																											
761806																																						0	0	645	0	645	0	51	0	0	0	0	0	9932344	Rabbi Trust	Alternative Investments							
761833																																						0	0	0	0	0	0	0	0	0	0	0	0	22259									
761851																																																											
761954																																																											
762045																																																											
762447													1394			1394																						0	1394	0	0	1394	0	0	0	0	0	0	0	1093512									
762474																																																											
762773																																																											
763211																																																											
763677																																																											
763930																																																											
764030													2000			2000																						0	2000	0	0	2000	0	599399	4737	0	585799	4408	0	2131090									
764058																																																											
764067																																																											
764142																																																											
764151																																																											
764816																																																											
765318																																																											
765354																																																											
765505													697			697																						0	697	0	0	697	0	0	0	0	0	0	0	212132									
765662																																																											
765877																																																											
766052																																																											
766164		1772																																				1846	0	0	0	0	0	8214	0	0	8214	0	0	382657		Revenue Share Asset							
767152																																																											
767246																																																											
767255																																																											
767554																																																											
767572																																																											
767611																																																											
767732																																																											
767974																																																											
768458																																																											
768476																																																											
768953																																																											
769334																																																											
770451																																																											
770545																																																											
770639																																																											
770657																																																											
770853																																																											
771047																																																											
771140																		757			757																	2527	757	0	0	757	0	0	0	0	0	0	0	360670	Derivative Assets				Derivative Liabilities				
771458																																																											
771609																																																											
771748																																																											
771878																																																											
772008																																																											
772446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
772754																																																											
773032																																																											
773171																																																											
773247													6309			6309																						5765	6309	0	0	6309	0	7535	0	0	7166	0	0	1383121									
773443																																																											
773470																																																											
773742																																																											
774132																																																											
774235																																																											
774253																																																											
774347																																																											
775054																																																											
775241																																																											
775456																																																											
775773																																																											
776369																																																											
776547																																																											
777254																																																											
777366																																																											
777441																																																											
777870																																																											
778738																																																											
779016																																																											
779351																																																											
779641																																																											
779650																																																											
779968																																																											
780049																																																											
780218																																																											
780263																																																											
780722																																						0	0	0	0	0	0	0	0	0	0	0	0	82122									
780955																																																											
782016																																																											
782306													718			718																						2485	718	0	0	718	0	83330	0	0	101846	0	0	1739423									
782548																																																											
783161																																																											
783246																																																											
783349																																																											
783648													62515			62515																						93	62523	0	0	62521	2	0	0	0	0	0	0	1433168									
783844																																						0	0	0	0	0	0	0	0	0	0	0	0	263626									
783910																																																											
784159																																																											
784430																																																											
785147																																																											
785473																																						0	0	0	0	0	0	0	0	0	0	0	0	252583									
785857																																																											
785923																																																											
785950																																																											
786210																																																											
786256																																																											
786555																																																											
786612													9337			9337																						0	9337	0	0	9337	0	0	0	0	0	0	0	427756									
786733																																																											
786948																																																											
787459																																																											
787842																																																											
788559																																																											
788652																																																											
788773																																																											
789051																																																											
790150																																																											
790271																																																											
790543													6207	511		6718																						0	6207	511	0	6718	0	0	0	0	0	0	0	51057									
790703																																																											
790918																																																											
791072																																																											
791353																																																											
791821																																																											
791942																																																											
792453																																																											
792640																																																											
792659																																																											
794149																																																											
794345																																																											
794475																																																											
794653																																																											
795249																																																											
795548																																																											
795959																																																											
795968																																																											
796152																																																											
796657																																																											
797140																																																											
797775													2400			2400																						0	2400	0	0	2400	0	0	0	0	0	0	0	273941									
798512																																																											
799751																																																											
799854																																																											
799939																																																											
799948																																																											
800134																																																											
800442																																																											
800479																																																											
800853																																																											
801047																																																											
801056																																																											
801654																																																											
803256																																																											
803265																																																											
803649																																																											
803658																																																											
803957																																																											
804150																																																											
804338																																																											
804374																																																											
804422																																																											
804860																																																											
805045																																																											
805250																																																											
805335																																																											
805755																																						0	0	0	0	0	0	0	0	0	0	0	0	76933									
805876																																																											
806846																																																											
806958																																																											
807348																																																											
807432																																																											
807656																																																											
807955																																																											
808260													229			229																						0	229	0	0	229	0	0	0	0	0	0	0	869882									
808345																																																											
808653																																																											
809070																																																											
809276																																																											
809379																																																											
809650																																																											
809771																																																											
810544																																																											
811046																																																											
811457																																																											
811541																																																											
811550																																																											
811747																																																											
812379																																																											
812436																																																											
812557																																																											
812614																																																											
813572																																						0	0	0	0	0	0	0	0	0	0	0	0	20982									
813853																																																											
814074																																						0	0	0	0	0	0	17837	0	0	17837	0	0	0									
814355																																																											
814430													7250			7250																						0	7250	0	0	7250	0	0	0	0	0	0	0	3826733									
814458																																																											
814476																																																											
814551																																																											
814711																																																											
815053																																																											
815147																																																											
815156																																																											
815277																																																											
815754																																																											
815772																																																											
816256																																																											
816304																																																											
816603													1303	400		1703																						0	1303	400	0	1703	0	31318	0	0	30689	0	0	975307									
816751																																																											
817477																																																											
817824																																																											
818401																																																											
818540																																																											
818559																																																											
818652																																																											
819154																																																											
819172																																																											
819453																																																											
819556																																																											
819855																																																											
820048													408			408																						0	408	0	0	408	0	0	0	0	0	0	0	315927									
820301																																																											
820477																																																											
820842																																																											
820879																																																											
821036																																																											
821157																																																											
821559																																																											
821643																																																											
822042													142			142																						0	142	0	0	142	0	0	0	0	0	0	0	156020									
822051																																																											
822275																																																											
822556																		45023		45023																		0	49357	0	49357	0	0	0	0	0	0	0	0	907117	INTEREST RATE SWAP RECEIVABLE				Interest Rate Swap Payable				
822631																																																											
823133																																																											
823142																																																											
823450																																																											
823478																																																											
823553																																																											
823638																																																											
823656																																																											
824242																																																											
824653																																																											
824671																																																											
824738																																																											
825146																							632			632												0	632	0	0	632	0	0	0	0	0	0	0	1446065						LOAN SWAP DERIVATIVE (BMO)			
825454																																																											
825548																																																											
825753																																																											
825847																																																											
825940																																																											
826451																																																											
826648																																																											
826956																																						2664	0	0	0	0	0	0	0	0	0	0	0	1957314									
827355																																																											
827458																																																											
827560																																																											
828110																																																											
828174																																																											
828473																																																											
828651																																						0	0	0	0	0	0	0	0	0	0	0	0	18971									
829032																																																											
829041																																																											
829050																																																											
830113																																																											
830252																																																											
830355																																																											
830542																																																											
830645																																																											
830748																																																											
831008																																																											
831576																																																											
831642																																																											
831875																																																											
831941																																																											
832528																																																											
832546																																																											
833404																																																											
833749																																																											
833851																																																											
834175																																																											
835079																																																											
835257																																																											
835378																																																											
835444																																																											
835613																																																											
835659																																																											
835743																																																											
835770																																																											
836656																																																											
836843													1447			1447																						48	1447	0	0	1447	0	0	0	0	0	0	0	1177897									
837046																																																											
837149																																																											
837158																																																											
837354																																																											
837448																																																											
837541																																																											
837608																																																											
837653																																																											
837840																																																											
837952																																																											
837970																																																											
838155																																																											
839068																																																											
839246																																																											
839255																																																											
839572																																																											
839817																																																											
839974																																																											
840019																																																											
840251																																																											
840354																																																											
840363																																																											
840747																																																											
841472																																																											
841753																																																											
841838																																						0	0	0	0	0	0	0	0	0	0	0	0	253367									
842376																																																											
842460																																						0	0	0	0	0	0	0	0	0	0	0	0	1024185									
842853																																																											
843476																																																											
843953																																																											
844053																																						0	0	0	0	0	0	0	0	0	0	0	0	215239									
844138																																																											
844455																																																											
844567																																																											
845247																																																											
845573																																						0	0	0	0	0	0	0	0	0	0	0	0	457764									
846132																																																											
846945																																																											
847157																																																											
847979																																																											
848248																																																											
848453																																																											
849076																																																											
849348																																																											
849357																																																											
849432																																																											
850036													12887			12887																						11723	12887	0	0	12887	0	0	0	0	0	0	0	4549780									
850054																																																											
850456																																																											
851060																																																											
851172																																																											
851239																																																											
851631																																																											
852218																																																			Securities Provided as Collateral				Obligation to Return Securities Provided as Collateral				
852254																																																											
852320																																																											
852544																																																											
852704																																																											
852713																																																											
852973																																																											
853251																																																											
853671																																																											
853747																																																											
853804																																																											
853934																																																											
853952													7207			7207																						0	7207	0	0	7207	0	2885	7027	0	3002	7414	0	5965986									
854173																																																											
854753																																																											
854847																																																											
855143																																																											
855264																																																											
855303																																																											
855563																																																											
855741																																																											
855844																																																											
855956																																																											
856159																																																											
856243																																																											
856346																																																											
856458																																																											
856542																																																											
856748																																																											
856869																																																											
857259																																																											
857455																																																											
857745																																																											
857811																																																											
857941																																																											
858153																																																											
858443																																																											
858452																																																											
858528																																																											
858818																																																											
858854																																																											
859002																																																											
859141																																						0	0	0	0	0	0	0	0	0	0	0	0	377094									
859552																																																											
859655																																																											
859712																																						0	0	0	0	0	0	0	0	0	0	0	0	1245200									
860053																																						0	0	0	0	0	0	0	0	0	0	0	0	594937									
860147																																																											
860231																																																											
860259																																																											
860334																																																											
860352																																																											
861153																																																											
861658																																																											
861854																																																											
862057																																																											
862141																																																											
863362																																																											
863607																																																											
863652																																																											
863746																																																											
864378																																																											
864471																																																											
864846																																																											
864855																																																											
865142																																																											
865151																																																											
865450																																																											
865544																																																											
865759																																																											
865852																																																											
866000													3548			3548																						0	3548	0	0	3548	0	0	0	0	0	0	0	488664									
866121																																																											
866251																																																											
867070																																																											
867632																																																											
867650																																						0	0	0	0	0	0	0	0	0	0	0	0	594888									
867856																																																											
868059																																																											
868572																																																											
868956																																																											
869346																																																											
869551																																																											
869663																																																											
869953																																																											
870539																																																											
870650																																																											
870856																																																											
870913																																																											
871358																																																											
871648																																																											
871769																																						0	0	0	0	0	0	0	0	0	0	0	0	145325									
871956																																																											
872047																																																											
872579																																																											
873259																																																											
874050																																																											
874452																																																											
874845																																						0	0	0	0	0	0	0	0	0	0	0	0	1033028									
875048																																																											
875057																																																											
875132																																																											
875655																																																											
875758																																																											
875879																																																											
875936																																																											
876157																																																											
876634																																						2145	0	0	0	0	0	0	0	0	0	0	0	569236	EQUITY SECURITIES								
876700													335			335																						0	335	0	0	335	0	0	0	0	0	0	0	457657									
877350																																																											
877752																																																											
877958																																																											
879439																																																											
879457	5285																	5285			5285																	0	5285	0	0	5285	0	0	0	0	0	0	0	309408		DERIVATIVES			DERIVATIVES				
879550																																																											
879644																																																											
879747																																																											
880332																																																											
880855																																																											
881012																																																											
881441																																																											
881478													15674			15674																						0	15674	0	0	15674	0	0	0	0	0	0	0	631231									
881852																																																											
881900																																																											
882242																																																											
882541																																																											
882701																																																											
882952																																																											
883351																																																											
883959																																																											
884303																		3028		3028																		0	3028	0	3028	0	0	0	0	0	0	0	0	283542					Deferred comp liability held in rabbi trust				
884358																																																											
884376																																																											
884442																																																											
884648																																																											
884657																																																											
885252																																																											
885430																																																											
885579																																																											
885869																																																											
886204																																																											
886624																																																											
887340																																																											
887827																																																											
887854																																																											
888002																																						0	0	0	0	0	0	0	0	0	0	0	0	2091756									
