"IDRSSD"	RCONFT04	RCONFT05	RCONHT81	RCONHT82	RCONHT86	RCONL191	RCONL192	RCONM288	RIADHT85	
546544	35030	10755				CONF	CONF			
547251						CONF	CONF			
547550						CONF	CONF			
547840	4634	667	4756	0	0	CONF	CONF	0	240	
548052						CONF	CONF			
548267						CONF	CONF			
548351	4081	0	3618	0	0	CONF	CONF	0	96	
548472						CONF	CONF			
548771						CONF	CONF			
549862						CONF	CONF			
550279						CONF	CONF			
550354						CONF	CONF			
550448						CONF	CONF			
550635	11638	1248				CONF	CONF			
550653						CONF	CONF			
550952						CONF	CONF			
551016						CONF	CONF			
552059						CONF	CONF			
552161						CONF	CONF			
552545						CONF	CONF			
552956						CONF	CONF			
552974						CONF	CONF			
553038						CONF	CONF			
553926						CONF	CONF			
553944						CONF	CONF			
554343						CONF	CONF			
554857						CONF	CONF			
555256						CONF	CONF			
556011						CONF	CONF			
556459						CONF	CONF			
556936	5145	0	4245	0	0	CONF	CONF	0	185	
557317	0	0	0	0	0	CONF	CONF	0	0	
557438						CONF	CONF			
557858	0	330	0	0	0	CONF	CONF	100	250	
559179						CONF	CONF			
560214						CONF	CONF			
560353						CONF	CONF			
560438						CONF	CONF			
560830						CONF	CONF			
561145						CONF	CONF			
561574						CONF	CONF			
561659	8045	674	7490	0	0	CONF	CONF	0	171	
561864						CONF	CONF			
562058	10616	1178				CONF	CONF			
563233						CONF	CONF			
563336						CONF	CONF			
563457						CONF	CONF			
563934						CONF	CONF			
564052						CONF	CONF			
564324	3148	0				CONF	CONF			
564463						CONF	CONF			
564557	0	0	0	0	0	CONF	CONF	0	0	
564678						CONF	CONF			
564838						CONF	CONF			
565143						CONF	CONF			
565170						CONF	CONF			
565536						CONF	CONF			
565750						CONF	CONF			
565844	0	0	0	0	0	CONF	CONF	0	0	
566056						CONF	CONF			
566243						CONF	CONF			
567240						CONF	CONF			
567679						CONF	CONF			
567736						CONF	CONF			
568126						CONF	CONF			
568135						CONF	CONF			
568359						CONF	CONF			
568377						CONF	CONF			
568470	9328	2641	5853	0	0	CONF	CONF	0	264	
568939						CONF	CONF			
570558						CONF	CONF			
570651						CONF	CONF			
571135						CONF	CONF			
571265						CONF	CONF			
571920						CONF	CONF			
571957						CONF	CONF			
572347						CONF	CONF			
572374	40089	5593	40066	0	0	CONF	CONF	0	981	
572459						CONF	CONF			
572655						CONF	CONF			
573036						CONF	CONF			
573335						CONF	CONF			
574079						CONF	CONF			
574949						CONF	CONF			
574976	11435	5				CONF	CONF			
575133						CONF	CONF			
575254	73083	13046	68947	0	0	CONF	CONF	600	2413	
575348						CONF	CONF			
575375						CONF	CONF			
575759						CONF	CONF			
575834						CONF	CONF			
576354	32796	42207	56989	0	0	CONF	CONF	0	683	
576578						CONF	CONF			
576608	18580	5020	15723	0	0	CONF	CONF	0	174	
576644						CONF	CONF			
576952						CONF	CONF			
577128	13019	3287	13239	0	0	CONF	CONF	0	245	
577137						CONF	CONF			
577230						CONF	CONF			
578116						CONF	CONF			
578237						CONF	CONF			
578255	19572	3825				CONF	CONF			
578554						CONF	CONF			
578741						CONF	CONF			
578862						CONF	CONF			
579140						CONF	CONF			
579319						CONF	CONF			
579364						CONF	CONF			
579636						CONF	CONF			
580155	8950	2069				CONF	CONF			
580548						CONF	CONF			
580847						CONF	CONF			
580874						CONF	CONF			
581237						CONF	CONF			
581358						CONF	CONF			
582654						CONF	CONF			
582878						CONF	CONF			
582953	122664	20994				CONF	CONF			
582971	38383	3478				CONF	CONF			
583071						CONF	CONF			
583268						CONF	CONF			
583352						CONF	CONF			
583754						CONF	CONF			
583905						CONF	CONF			
584377						CONF	CONF			
584724						CONF	CONF			
584920	44555	14252				CONF	CONF			
585749						CONF	CONF			
586027						CONF	CONF			
586072	27916	3848				CONF	CONF			
586335						CONF	CONF			
586960						CONF	CONF			
587677						CONF	CONF			
587800	0	0	0	0	0	CONF	CONF	0	0	
588245						CONF	CONF			
588348						CONF	CONF			
589158						CONF	CONF			
589523						CONF	CONF			
589943						CONF	CONF			
590220	45146	5083	41082	0	0	CONF	CONF	0	1049	
590640						CONF	CONF			
590976						CONF	CONF			
591209						CONF	CONF			
591320	0	0	0	0	0	CONF	CONF	0	0	
591357						CONF	CONF			
591366						CONF	CONF			
592448	14707	6011	14677	0	149	CONF	CONF	69	388	
592550	3203	0	2492	0	0	CONF	CONF	0	47	
592644						CONF	CONF			
593007	80327	9775	67535	0	0	CONF	CONF	0	1107	
593052	1074168	269453				CONF	CONF			
593249						CONF	CONF			
593333						CONF	CONF			
593771						CONF	CONF			
593940						CONF	CONF			
594433	15158	2768				CONF	CONF			
594451						CONF	CONF			
594853	7156	383				CONF	CONF			
594938						CONF	CONF			
594947	45329	4175	44237	0	0	CONF	CONF	0	1695	
595270	1240971	0	6817	0	0	CONF	CONF	93	7581	
595337						CONF	CONF			
595430						CONF	CONF			
595869	0	0	0	0	0	CONF	CONF	0	0	
595944						CONF	CONF			
596062						CONF	CONF			
596156						CONF	CONF			
596277						CONF	CONF			
596455						CONF	CONF			
596978						CONF	CONF			
597041	17085	2788				CONF	CONF			
597313						CONF	CONF			
597452						CONF	CONF			
597546						CONF	CONF			
597658						CONF	CONF			
598002						CONF	CONF			
598048						CONF	CONF			
598132						CONF	CONF			
598543						CONF	CONF			
599643						CONF	CONF			
599764	27765	5534	24393	0	0	CONF	CONF	412	719	
600419	13255	2941				CONF	CONF			
601032	0	0	0	0	0	CONF	CONF	0	0	
601041						CONF	CONF			
601050	30562	2163	29273	0	0	CONF	CONF	0	1382	
601153						CONF	CONF			
601416	17407	2252	17303	0	0	CONF	CONF	0	466	
601443	2723	0				CONF	CONF			
601658						CONF	CONF			
602543						CONF	CONF			
602842						CONF	CONF			
603232						CONF	CONF			
603540						CONF	CONF			
603559						CONF	CONF			
603755						CONF	CONF			
604024						CONF	CONF			
604033						CONF	CONF			
604547						CONF	CONF			
604640	55305	10788	0	0	0	CONF	CONF	0	0	
605571						CONF	CONF			
605610						CONF	CONF			
605656						CONF	CONF			
606046	350112	120460	330471	0	4338	CONF	CONF	1454	2629	
606176						CONF	CONF			
606653						CONF	CONF			
607146						CONF	CONF			
608358						CONF	CONF			
608844						CONF	CONF			
609010						CONF	CONF			
609467						CONF	CONF			
609476						CONF	CONF			
609609						CONF	CONF			
609832						CONF	CONF			
610128						CONF	CONF			
610164	2411	1333				CONF	CONF			
610539						CONF	CONF			
610557						CONF	CONF			
610913						CONF	CONF			
611031						CONF	CONF			
612159						CONF	CONF			
612878						CONF	CONF			
613008	81547	17052	82323	0	0	CONF	CONF	0	1048	
613156						CONF	CONF			
613343						CONF	CONF			
613400	0	0	0	0	0	CONF	CONF	0	46	
613558						CONF	CONF			
613679						CONF	CONF			
613839						CONF	CONF			
613950	63472	16990				CONF	CONF			
613978						CONF	CONF			
614256						CONF	CONF			
614313	66408	4736	58370	0	0	CONF	CONF	0	1503	
614368						CONF	CONF			
614751						CONF	CONF			
614948						CONF	CONF			
615217						CONF	CONF			
615253						CONF	CONF			
615851						CONF	CONF			
615879						CONF	CONF			
615954						CONF	CONF			
616036						CONF	CONF			
616540						CONF	CONF			
617079						CONF	CONF			
617145						CONF	CONF			
617275	0	0	0	0	0	CONF	CONF	0	0	
617743						CONF	CONF			
618647						CONF	CONF			
618740						CONF	CONF			
618777						CONF	CONF			
618807	84275	11918	85552	0	670	CONF	CONF	0	2548	
619701						CONF	CONF			
619859						CONF	CONF			
619877	1043000	513000	1011000	0	0	CONF	CONF	6000	34000	
621151						CONF	CONF			
621357						CONF	CONF			
621441						CONF	CONF			
622037						CONF	CONF			
622774						CONF	CONF			
623052						CONF	CONF			
623454						CONF	CONF			
623548						CONF	CONF			
623874						CONF	CONF			
624246						CONF	CONF			
624648						CONF	CONF			
624778						CONF	CONF			
624956						CONF	CONF			
625056						CONF	CONF			
625065	10579	0				CONF	CONF			
625159						CONF	CONF			
625654	3587	0	13132	0	0	CONF	CONF	0	197	
625757						CONF	CONF			
625850						CONF	CONF			
625953						CONF	CONF			
626101						CONF	CONF			
627108						CONF	CONF			
627854						CONF	CONF			
628039						CONF	CONF			
628123						CONF	CONF			
628356						CONF	CONF			
628552						CONF	CONF			
629148						CONF	CONF			
629353						CONF	CONF			
629522						CONF	CONF			
629746						CONF	CONF			
630041						CONF	CONF			
630340						CONF	CONF			
630555						CONF	CONF			
630658						CONF	CONF			
631039						CONF	CONF			
631150						CONF	CONF			
631178						CONF	CONF			
631422						CONF	CONF			
631570						CONF	CONF			
632410						CONF	CONF			
632607						CONF	CONF			
632858						CONF	CONF			
633378	27886	6650	26482	2124	0	CONF	CONF	59	199	
633640						CONF	CONF			
634544						CONF	CONF			
634955						CONF	CONF			
635840						CONF	CONF			
635907						CONF	CONF			
636276						CONF	CONF			
636753						CONF	CONF			
636771	97151	11654	96314	0	249	CONF	CONF	1215	1499	
637170						CONF	CONF			
637451	1964678	821817	2051788	0	926	CONF	CONF	1391	43453	
637554	0	0	0	0	0	CONF	CONF	0	0	
638131						CONF	CONF			
638355						CONF	CONF			
638850						CONF	CONF			
639549						CONF	CONF			
639567						CONF	CONF			
639633						CONF	CONF			
639857						CONF	CONF			
640143						CONF	CONF			
640246	0	0	0	0	0	CONF	CONF	0	0	
640442						CONF	CONF			
640956						CONF	CONF			
641449						CONF	CONF			
641579						CONF	CONF			
642437	0	0	0	0	0	CONF	CONF	0	0	
643078						CONF	CONF			
643274						CONF	CONF			
643340						CONF	CONF			
643658						CONF	CONF			
644057	0	0	0	0	0	CONF	CONF	0	0	
644141						CONF	CONF			
644646						CONF	CONF			
644776						CONF	CONF			
644842						CONF	CONF			
644954						CONF	CONF			
644963						CONF	CONF			
645157						CONF	CONF			
645317	2035	0	2035	0	0	CONF	CONF	0	126	
645465	0	0	0	0	0	CONF	CONF	0	0	
645540						CONF	CONF			
645577						CONF	CONF			
645625	119730	125971	122682	0	0	CONF	CONF	0	2534	
646042						CONF	CONF			
646145						CONF	CONF			
646172						CONF	CONF			
646444						CONF	CONF			
646471						CONF	CONF			
646556						CONF	CONF			
646743						CONF	CONF			
646873						CONF	CONF			
647218						CONF	CONF			
647245						CONF	CONF			
647414	0	0	0	0	0	CONF	CONF	0	0	
647759						CONF	CONF			
647777						CONF	CONF			
647955						CONF	CONF			
648130						CONF	CONF			
648242	12899	185	13084	0	0	CONF	CONF	0	479	
648251						CONF	CONF			
648345						CONF	CONF			
648550						CONF	CONF			
649342						CONF	CONF			
649632						CONF	CONF			
651121						CONF	CONF			
651149						CONF	CONF			
651158						CONF	CONF			
651448	0	0	0	0	0	CONF	CONF	0	0	
651541						CONF	CONF			
651859	106077	23620	106701	0	0	CONF	CONF	0	3484	
651952						CONF	CONF			
652043						CONF	CONF			
652070						CONF	CONF			
652874	603067	213486	1374	318865	4435	CONF	CONF	0	12411	
652959						CONF	CONF			
653134						CONF	CONF			
653433						CONF	CONF			
653611						CONF	CONF			
653778						CONF	CONF			
653947						CONF	CONF			
654047						CONF	CONF			
654300	0	0	0	0	0	CONF	CONF	0	0	
654579						CONF	CONF			
655530						CONF	CONF			
655839						CONF	CONF			
656032						CONF	CONF			
656377	0	0	0	0	0	CONF	CONF	0	0	
656470	15475	1265				CONF	CONF			
656658						CONF	CONF			
656779						CONF	CONF			
657178						CONF	CONF			
657271	81923	13255	87172	0	236	CONF	CONF	0	1629	
657365	0	0	0	0	0	CONF	CONF	0	0	
657459	46712	4745	44666	0	0	CONF	CONF	0	1015	
657758						CONF	CONF			
657954						CONF	CONF			
658072						CONF	CONF			
658474						CONF	CONF			
658924						CONF	CONF			
659341						CONF	CONF			
659556						CONF	CONF			
659640						CONF	CONF			
659855	22271	607	18649	0	0	CONF	CONF	0	2731	
660066						CONF	CONF			
660253						CONF	CONF			
660271						CONF	CONF			
660570						CONF	CONF			
660655	13892	2328	13188	0	0	CONF	CONF	103	312	
660879						CONF	CONF			
660927	0	0	0	0	0	CONF	CONF	0	0	
661072						CONF	CONF			
661223						CONF	CONF			
661308	11431	2627	11468	0	0	CONF	CONF	0	70	
661474						CONF	CONF			
662350						CONF	CONF			
662369						CONF	CONF			
662949						CONF	CONF			
663245	72589	14464	70631	0	0	CONF	CONF	0	2515	
663638						CONF	CONF			
663656						CONF	CONF			
663834	2594	300	2894	0	0	CONF	CONF	0	207	
663955						CONF	CONF			
664206	117918	29435	90849	0	0	CONF	CONF	0	1429	
664653						CONF	CONF			
664756	36207	11297	41437	0	1113	CONF	CONF	0	931	
665146						CONF	CONF			
665258						CONF	CONF			
665865						CONF	CONF			
666059						CONF	CONF			
666358						CONF	CONF			
666554						CONF	CONF			
666844						CONF	CONF			
666974						CONF	CONF			
667029						CONF	CONF			
667346						CONF	CONF			
667524						CONF	CONF			
667551						CONF	CONF			
667757	37096	312	9514	19015	0	CONF	CONF	103	872	
668053						CONF	CONF			
668147						CONF	CONF			
669555	9041	695				CONF	CONF			
670430						CONF	CONF			
670467						CONF	CONF			
670560	0	0	0	0	0	CONF	CONF	0	0	
670654						CONF	CONF			
670748						CONF	CONF			
670878						CONF	CONF			
671053						CONF	CONF			
671147						CONF	CONF			
671334						CONF	CONF			
671464	6041	1384	6366	0	0	CONF	CONF	0	223	
671558						CONF	CONF			
672238						CONF	CONF			
672247						CONF	CONF			
672537						CONF	CONF			
672573						CONF	CONF			
673244						CONF	CONF			
673440	36989	4908	33196	0	0	CONF	CONF	0	0	
673477						CONF	CONF			
673851						CONF	CONF			
673909						CONF	CONF			
674344						CONF	CONF			
674849	5823	1290				CONF	CONF			
675042						CONF	CONF			
675079						CONF	CONF			
675248						CONF	CONF			
675341						CONF	CONF			
675659						CONF	CONF			
675855						CONF	CONF			
676049						CONF	CONF			
676151						CONF	CONF			
677176						CONF	CONF			
677354						CONF	CONF			
677448						CONF	CONF			
677644						CONF	CONF			
677756						CONF	CONF			
677970						CONF	CONF			
678052						CONF	CONF			
678070						CONF	CONF			
678258						CONF	CONF			
678454						CONF	CONF			
678557						CONF	CONF			
678744						CONF	CONF			
679451						CONF	CONF			
680130						CONF	CONF			
680457						CONF	CONF			
680813	26184	4825	28275	0	0	CONF	CONF	0	751	
681043						CONF	CONF			
681249						CONF	CONF			
682143						CONF	CONF			
682563	0	0	0	0	0	CONF	CONF	0	0	
682648						CONF	CONF			
683449						CONF	CONF			
683814						CONF	CONF			
684455						CONF	CONF			
685023						CONF	CONF			
685676	68256	10364				CONF	CONF			
686459						CONF	CONF			
686570						CONF	CONF			
686758						CONF	CONF			
687054						CONF	CONF			
687830						CONF	CONF			
687951						CONF	CONF			
688079	0	0	0	0	0	CONF	CONF	0	0	
688453						CONF	CONF			
688556						CONF	CONF			
689209						CONF	CONF			
689357						CONF	CONF			
689759						CONF	CONF			
691042						CONF	CONF			
691743						CONF	CONF			
691958						CONF	CONF			
692450						CONF	CONF			
692704						CONF	CONF			
692946						CONF	CONF			
693073						CONF	CONF			
693224	114354	22868	109025	0	506	CONF	CONF	476	2811	
693345	2426	2432	14758	0	0	CONF	CONF	0	666	
693952						CONF	CONF			
694146						CONF	CONF			
694771						CONF	CONF			
694847						CONF	CONF			
694904	821876	185950	193159	0	15562	CONF	CONF	1000	1763	
695349	0	0	0	0	0	CONF	CONF	0	0	
695947						CONF	CONF			
696047						CONF	CONF			
696168						CONF	CONF			
696430	28460	4842				CONF	CONF			
696645						CONF	CONF			
697035						CONF	CONF			
697147						CONF	CONF			
697156						CONF	CONF			
697231						CONF	CONF			
697763						CONF	CONF			
697950						CONF	CONF			
698144						CONF	CONF			
698546						CONF	CONF			
698649						CONF	CONF			
699105	6495	3925				CONF	CONF			
699253						CONF	CONF			
700140						CONF	CONF			
700252						CONF	CONF			
700430						CONF	CONF			
700458						CONF	CONF			
701062	23438	1557	24995	0	0	CONF	CONF	300	727	
701222						CONF	CONF			
701839						CONF	CONF			
701857						CONF	CONF			
702117	14743	2025	16768	0	307	CONF	CONF	0	486	
702359						CONF	CONF			
702612						CONF	CONF			
702836						CONF	CONF			
702911						CONF	CONF			
703039						CONF	CONF			
703552						CONF	CONF			
703767						CONF	CONF			
705378						CONF	CONF			
705556						CONF	CONF			
706030						CONF	CONF			
706058						CONF	CONF			
706236						CONF	CONF			
706254						CONF	CONF			
706450						CONF	CONF			
706656						CONF	CONF			
707354	32515	2976	32658	131	0	CONF	CONF	0	862	
708379						CONF	CONF			
709143	0	0	0	0	0	CONF	CONF	0	0	
709451						CONF	CONF			
709554						CONF	CONF			
709602	866	0	866	0	0	CONF	CONF	0	118	
709639						CONF	CONF			
709956	0	0	0	0	0	CONF	CONF	0	0	
710176						CONF	CONF			
710859						CONF	CONF			
711472	0	0	0	0	0	CONF	CONF	0	0	
711520						CONF	CONF			
711548						CONF	CONF			
711753						CONF	CONF			
711801						CONF	CONF			
712059						CONF	CONF			
712648						CONF	CONF			
712956						CONF	CONF			
713252						CONF	CONF			
713476						CONF	CONF			
713926	10644	1288	13516	0	0	CONF	CONF	41	0	
714165						CONF	CONF			
714437						CONF	CONF			
714839						CONF	CONF			
714978						CONF	CONF			
715032						CONF	CONF			
715050						CONF	CONF			
715144						CONF	CONF			
715340						CONF	CONF			
715470						CONF	CONF			
715630						CONF	CONF			
715872	1305	200	1505	0	0	CONF	CONF	0	88	
715975						CONF	CONF			
716374						CONF	CONF			
716833	12698	3966	15253	0	0	CONF	CONF	0	327	
716851						CONF	CONF			
716954						CONF	CONF			
717232						CONF	CONF			
717670						CONF	CONF			
717737						CONF	CONF			
717924	38493	9323	24721	0	265	CONF	CONF	1550	948	
718145						CONF	CONF			
718275						CONF	CONF			
718538						CONF	CONF			
719030						CONF	CONF			
719610						CONF	CONF			
719656						CONF	CONF			
719964						CONF	CONF			
720157						CONF	CONF			
720344						CONF	CONF			
720746						CONF	CONF			
720858						CONF	CONF			
721350						CONF	CONF			
721752						CONF	CONF			
721949						CONF	CONF			
722227						CONF	CONF			
722432						CONF	CONF			
722544						CONF	CONF			
722777	1037165	1245968	0	1073646	0	CONF	CONF	6349	539	
722816						CONF	CONF			
723112	1379000	565000	606000	788000	3000	CONF	CONF	5000	50000	
723158						CONF	CONF			
723550						CONF	CONF			
723653						CONF	CONF			
724744						CONF	CONF			
724904	33265	2655				CONF	CONF			
724940						CONF	CONF			
725077						CONF	CONF			
725732	1130	0	0	0	0	CONF	CONF	0	110	
725741						CONF	CONF			
726458						CONF	CONF			
726953						CONF	CONF			
727174	80803	38372				CONF	CONF			
728948						CONF	CONF			
728957						CONF	CONF			
729011						CONF	CONF			
729057						CONF	CONF			
729178						CONF	CONF			
729310						CONF	CONF			
729842						CONF	CONF			
729945						CONF	CONF			
731050						CONF	CONF			
731247	47198	3618	46123	0	0	CONF	CONF	0	410	
731957						CONF	CONF			
732178						CONF	CONF			
732253						CONF	CONF			
732637						CONF	CONF			
732758						CONF	CONF			
732954						CONF	CONF			
733540						CONF	CONF			
733559						CONF	CONF			
733661						CONF	CONF			
733755						CONF	CONF			
733951						CONF	CONF			
734248						CONF	CONF			
734350						CONF	CONF			
734538						CONF	CONF			
734613						CONF	CONF			
735067						CONF	CONF			
735414						CONF	CONF			
735441	17417	2908				CONF	CONF			
735973						CONF	CONF			
736158						CONF	CONF			
736550						CONF	CONF			
737548						CONF	CONF			
738013	7855	3322				CONF	CONF			
738040	6451	1858	6225	0	0	CONF	CONF	0	161	
738143						CONF	CONF			
738255						CONF	CONF			
738303						CONF	CONF			
738657						CONF	CONF			
738769						CONF	CONF			
739346						CONF	CONF			
739355						CONF	CONF			
739560	7229	2690	7881	479	0	CONF	CONF	340	3130	
739832						CONF	CONF			
740249						CONF	CONF			
741068						CONF	CONF			
741152						CONF	CONF			
741330						CONF	CONF			
741358						CONF	CONF			
741844						CONF	CONF			
741956						CONF	CONF			
741974						CONF	CONF			
742056						CONF	CONF			
742542						CONF	CONF			
742944						CONF	CONF			
743679						CONF	CONF			
743950						CONF	CONF			
744854						CONF	CONF			
745347	0	0	0	0	0	CONF	CONF	0	0	
746157						CONF	CONF			
746755						CONF	CONF			
746942						CONF	CONF			
746979						CONF	CONF			
747051	0	0	0	0	0	CONF	CONF	0	0	
747257						CONF	CONF			
748254						CONF	CONF			
748357						CONF	CONF			
748441						CONF	CONF			
748964						CONF	CONF			
749242	493690	286779	339551	178541	5982	CONF	CONF	0	7304	
749635						CONF	CONF			
749840						CONF	CONF			
749943						CONF	CONF			
750051						CONF	CONF			
750127						CONF	CONF			
750341						CONF	CONF			
750444						CONF	CONF			
750846						CONF	CONF			
751254						CONF	CONF			
751656	27594	5754	32750	720	227	CONF	CONF	0	989	
751852						CONF	CONF			
752831						CONF	CONF			
753052						CONF	CONF			
753324	21527	3479				CONF	CONF			
753641						CONF	CONF			
753856						CONF	CONF			
754068						CONF	CONF			
754246						CONF	CONF			
754536						CONF	CONF			
754826						CONF	CONF			
754853						CONF	CONF			
754929	6268	535	5731	0	0	CONF	CONF	0	91	
755252	12291	2054				CONF	CONF			
755421						CONF	CONF			
755458						CONF	CONF			
756343						CONF	CONF			
756848						CONF	CONF			
757377						CONF	CONF			
757452						CONF	CONF			
757779						CONF	CONF			
758703	65600	4913	57930	0	0	CONF	CONF	0	1228	
758842						CONF	CONF			
758851						CONF	CONF			
759045						CONF	CONF			
759625						CONF	CONF			
760210						CONF	CONF			
760331						CONF	CONF			
760340						CONF	CONF			
760434						CONF	CONF			
760649						CONF	CONF			
760854						CONF	CONF			
760939						CONF	CONF			
760957						CONF	CONF			
761244						CONF	CONF			
761459						CONF	CONF			
761543						CONF	CONF			
761806	1581	50	1581	0	0	CONF	CONF	733	242	
761833						CONF	CONF			
761851						CONF	CONF			
761954						CONF	CONF			
762045						CONF	CONF			
762447	47551	5543	45736	0	0	CONF	CONF	0	1438	
762474	44762	9732				CONF	CONF			
762773						CONF	CONF			
763211						CONF	CONF			
763677						CONF	CONF			
763930						CONF	CONF			
764030	971086	599399	868058	156199	5118	CONF	CONF	1067	39921	
764058						CONF	CONF			
764067						CONF	CONF			
764142						CONF	CONF			
764151						CONF	CONF			
764816						CONF	CONF			
765318						CONF	CONF			
765354						CONF	CONF			
765505	6126	488	6614	0	0	CONF	CONF	0	177	
765662						CONF	CONF			
765877						CONF	CONF			
766052						CONF	CONF			
766164						CONF	CONF			
767152						CONF	CONF			
767246						CONF	CONF			
767255						CONF	CONF			
767554	16206	2492				CONF	CONF			
767572						CONF	CONF			
767611	0	0	0	0	0	CONF	CONF	0	0	
767732						CONF	CONF			
767974	12486	2484				CONF	CONF			
768458						CONF	CONF			
768476						CONF	CONF			
768953						CONF	CONF			
769334						CONF	CONF			
770451						CONF	CONF			
770545						CONF	CONF			
770639						CONF	CONF			
770657						CONF	CONF			
770853						CONF	CONF			
771047						CONF	CONF			
771140						CONF	CONF			
771458	2092	125				CONF	CONF			
771609	168722	17350				CONF	CONF			
771748						CONF	CONF			
771878						CONF	CONF			
772008						CONF	CONF			
772446	0	0	0	0	0	CONF	CONF	0	0	
772754						CONF	CONF			
773032	0	0	0	0	0	CONF	CONF	0	0	
773171						CONF	CONF			
773247	30110	7535	29644	0	0	CONF	CONF	113	746	
773443						CONF	CONF			
773470						CONF	CONF			
773742						CONF	CONF			
774132						CONF	CONF			
774235						CONF	CONF			
774253						CONF	CONF			
774347						CONF	CONF			
775054						CONF	CONF			
775241	0	0	0	0	0	CONF	CONF	0	0	
775456						CONF	CONF			
775773	19379	2100				CONF	CONF			
776369						CONF	CONF			
776547						CONF	CONF			
777254						CONF	CONF			
777366						CONF	CONF			
777441						CONF	CONF			
777870						CONF	CONF			
778738						CONF	CONF			
779016						CONF	CONF			
779351	64331	12748	43309	16863	0	CONF	CONF	100	1779	
779641						CONF	CONF			
779650						CONF	CONF			
779968						CONF	CONF			
780049						CONF	CONF			
780218	21475	5133				CONF	CONF			
780263						CONF	CONF			
780722	0	0	0	0	0	CONF	CONF	0	0	
780955						CONF	CONF			
782016						CONF	CONF			
782306	5242	83330	3783	0	0	CONF	CONF	0	265	
782548						CONF	CONF			
783161						CONF	CONF			
783246						CONF	CONF			
783349	0	0	0	0	0	CONF	CONF	0	0	
783648	43295	482	42531	0	0	CONF	CONF	0	1675	
783844	9558	876	9661	0	0	CONF	CONF	0	325	
783910						CONF	CONF			
784159						CONF	CONF			
784430						CONF	CONF			
785147						CONF	CONF			
785473	34761	36633	29208	0	935	CONF	CONF	111	1008	
785857						CONF	CONF			
785923	24367	4018				CONF	CONF			
785950						CONF	CONF			
786210						CONF	CONF			
786256						CONF	CONF			
786555						CONF	CONF			
786612	33304	5975	33288	0	0	CONF	CONF	0	1022	
786733						CONF	CONF			
786948						CONF	CONF			
787459						CONF	CONF			
787842						CONF	CONF			
788559						CONF	CONF			
788652						CONF	CONF			
788773						CONF	CONF			
789051						CONF	CONF			
790150						CONF	CONF			
790271						CONF	CONF			
790543						CONF	CONF			
790703						CONF	CONF			
790918						CONF	CONF			
791072						CONF	CONF			
791353						CONF	CONF			
791821						CONF	CONF			
791942						CONF	CONF			
792453						CONF	CONF			
792640						CONF	CONF			
792659						CONF	CONF			
794149						CONF	CONF			
794345						CONF	CONF			
794475						CONF	CONF			
794653						CONF	CONF			
795249	0	0	0	0	0	CONF	CONF	0	0	
795548						CONF	CONF			
795959						CONF	CONF			
795968	1928	1219	2173	0	0	CONF	CONF	0	782	
796152						CONF	CONF			
796657						CONF	CONF			
797140	11860	1919				CONF	CONF			
797775						CONF	CONF			
798512						CONF	CONF			
799751						CONF	CONF			
799854						CONF	CONF			
799939						CONF	CONF			
799948						CONF	CONF			
800134						CONF	CONF			
800442						CONF	CONF			
800479						CONF	CONF			
800853						CONF	CONF			
801047						CONF	CONF			
801056						CONF	CONF			
801654						CONF	CONF			
803256						CONF	CONF			
803265						CONF	CONF			
803649						CONF	CONF			
803658						CONF	CONF			
803957						CONF	CONF			
804150						CONF	CONF			
804338						CONF	CONF			
804374						CONF	CONF			
804422						CONF	CONF			
804860	0	0	0	0	0	CONF	CONF	0	0	
805045						CONF	CONF			
805250						CONF	CONF			
805335						CONF	CONF			
805755	5721	411	5455	0	0	CONF	CONF	0	69	
805876						CONF	CONF			
806846	77422	10624				CONF	CONF			
806958	0	0	3941	0	0	CONF	CONF	0	46	
807348						CONF	CONF			
807432						CONF	CONF			
807656						CONF	CONF			
807955	23524	1679				CONF	CONF			
808260						CONF	CONF			
808345						CONF	CONF			
808653						CONF	CONF			
809070						CONF	CONF			
809276						CONF	CONF			
809379						CONF	CONF			
809650	194084	38368	189508	0	467	CONF	CONF	0	17925	
809771						CONF	CONF			
810544						CONF	CONF			
811046	24846	712	23596	0	0	CONF	CONF	0	293	
811457						CONF	CONF			
811541						CONF	CONF			
811550						CONF	CONF			
811747						CONF	CONF			
812379	0	0	0	0	0	CONF	CONF	0	0	
812436						CONF	CONF			
812557						CONF	CONF			
812614						CONF	CONF			
813572	0	0	0	0	0	CONF	CONF	0	0	
813853						CONF	CONF			
814074	97309	17837	92802	0	89	CONF	CONF	54	3313	
814355						CONF	CONF			
814430	69203	32691	68077	0	0	CONF	CONF	519	3391	
814458						CONF	CONF			
814476						CONF	CONF			
814551						CONF	CONF			
814711						CONF	CONF			
815053						CONF	CONF			
815147						CONF	CONF			
815156	15205	1613				CONF	CONF			
815277	38525	5305	33206	0	0	CONF	CONF	0	656	
815754						CONF	CONF			
815772						CONF	CONF			
816256						CONF	CONF			
816304						CONF	CONF			
816603	121046	31318	116859	0	0	CONF	CONF	245	3347	
816751						CONF	CONF			
817477						CONF	CONF			
817824	1414251	692191	861496	546256	29398	CONF	CONF	16759	89411	
818401						CONF	CONF			
818540						CONF	CONF			
818559						CONF	CONF			
818652						CONF	CONF			
819154						CONF	CONF			
819172						CONF	CONF			
819453						CONF	CONF			
819556						CONF	CONF			
819855						CONF	CONF			
