"IDRSSD"	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF585	RCFDF589	RCFDF597	RCFDF601	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCFDHT87	RCFDHT88	RCFDHT89	RCFDHT91	RCFDHT92	RCFDHT93	RCFDJA36	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF585	RCONF589	RCONF597	RCONF601	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG512	RCONG513	RCONG514	RCONG515	RCONG516	RCONG517	RCONG518	RCONG519	RCONG520	RCONG531	RCONG532	RCONG533	RCONG534	RCONG535	RCONG536	RCONG537	RCONG538	RCONG539	RCONG540	RCONG541	RCONG542	RCONG543	RCONG544	RCONG545	RCONG546	RCONG547	RCONG548	RCONG549	RCONG550	RCONG551	RCONG552	RCONG553	
597452																																																																																																																																																																																																																																																	
597546																																																																																																																																																																																																																																																	
597658																																																																																																																																																																																																																																																	
598002																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	10044	122652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132696	0	10044	122652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
598048																																																																																																																																																																																																																																																	
598132																																																																																																																																																																																																																																																	
598543																																																																																																																																																																																																																																																	
599643																																																																																																																																																																																																																																																	
599764																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	1796353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1796353	0	1796353	0	0	0	0	0	0	0	0	0	0	0	1861	0	0	1861	0																			
600419																																																																																																																																																																																																																																																	
601032																																																																																																																																																																																																																																																	
601041																																																																																																																																																																																																																																																	
601050																																																																																																																																																												459	435	0	0	0	0	0	0				0	0	0	0	0	0		0	0		61300	0	0	61107	0	2963682	6068483	960	2163	0	0	2163	0	0	0	0	0	0	0	0	459	0	56282	0	13082	43200	0	9153329	0	2976764	6175412	1153	0	0	435	0	9203	0	7908	1295	0	30450	0	7908	22437	105						61300			61107	193									
601153																																																																																																																																																																																																																																																	
601416																																																																																																																																																												27577	27579	0	0	0	0	0	0				0	0	0	0	0	0		0	0		2873	0	0	2873	0	0	923592	0	0	0	0	0	0	0	0	0	0	0	0	0	27577	0	0	0	0	0	0	954042	0	0	954042	0	0	0	27579	0	0	0	0	0	0	27602	0	0	27602	0						2873			2873										
601443																																																																																																																																																																																																																																																	
601658																																																																																																																																																																																																																																																	
602543																																																																																																																																																																																																																																																	
602842																																																																																																																																																																																																																																																	
603232																																																																																																																																																																																																																																																	
603540																																																																																																																																																																																																																																																	
603559																																																																																																																																																																																																																																																	
603755																																																																																																																																																																																																																																																	
604024																																																																																																																																																																																																																																																	
604033																																																																																																																																																																																																																																																	
604547																																																																																																																																																																																																																																																	
604640																																																																																																																																																																																																																																																	
605571																																																																																																																																																																																																																																																	
605610																																																																																																																																																																																																																																																	
605656																																																																																																																																																																																																																																																	
606046																																																																																																																																																												31514	39824	0	0	0	0	0	0				31677	0	31680	0	0	0		0	0		280474	0	134	214	0	20554	9616389	0	261680	0	0	261680	0	0	0	0	0	0	0	0	31514	0	0	0	0	0	0	10210611	0	20688	9909797	280126	0	0	39824	0	0	0	0	0	0	42536	0	1758	40778	0	111053				111053						158092				158092				
606176																																																																																																																																																																																																																																																	
606653																																																																																																																																																																																																																																																	
607146																																																																																																																																																																																																																																																	
608358																																																																																																																																																																																																																																																	
608844																																																																																																																																																																																																																																																	
609010																																																																																																																																																																																																																																																	
609467																																																																																																																																																																																																																																																	
609476																																																																																																																																																																																																																																																	
609609																																																																																																																																																																																																																																																	
609832																																																																																																																																																																																																																																																	
610128																																																																																																																																																																																																																																																	
610164																																																																																																																																																																																																																																																	
610539																																																																																																																																																																																																																																																	
610557																																																																																																																																																																																																																																																	
610913																																																																																																																																																																																																																																																	
611031																																																																																																																																																																																																																																																	
612159																																																																																																																																																																																																																																																	
612878																																																																																																																																																																																																																																																	
613008																																																																																																																																																												63760	63748	0	0	0	0	0	0				0	0	0	0	0	0		0	0		1004	0	0	1004	0	21567	1941220	0	17052	0	0	17052	0	0	0	0	0	0	0	0	63760	0	4611	0	4611	0	0	2049214	0	26178	2023036	0	0	0	63748	0	0	0	0	0	0	73988	0	0	73988	0						1004			1004										
613156																																																																																																																																																																																																																																																	
613343																																																																																																																																																																																																																																																	
613400																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		27040	0	0	27040	0	0	549409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	576449	0	0	576449	0	0	0	0	0	0	0	0	0	0	10902	0	0	10902	0						27040			27040										
613558																																																																																																																																																																																																																																																	
613679																																																																																																																																																																																																																																																	
613839																																																																																																																																																																																																																																																	
613950																																																																																																																																																																																																																																																	
613978																																																																																																																																																																																																																																																	
614256																																																																																																																																																																																																																																																	
614313																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		1527	0	0	1524	0	0	193190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194717	0	0	194714	3	0	0	0	0	0	0	0	0	0	1524	0	0	1524	0						1524			1524										
614368																																																																																																																																																																																																																																																	
614751																																																																																																																																																																																																																																																	
614948																																																																																																																																																																																																																																																	
615217																																																																																																																																																																																																																																																	
615253																																																																																																																																																																																																																																																	
615851																																																																																																																																																																																																																																																	
615879																																																																																																																																																																																																																																																	
615954																																																																																																																																																																																																																																																	
616036																																																																																																																																																																																																																																																	
616540																																																																																																																																																																																																																																																	
617079																																																																																																																																																																																																																																																	
617145																																																																																																																																																																																																																																																	
617275																																																																																																																																																																																																																																																	
617743																																																																																																																																																																																																																																																	
618647																																																																																																																																																																																																																																																	
618740																																																																																																																																																																																																																																																	
618777																																																																																																																																																																																																																																																	
618807																																																																																																																																																																																																																																																	
619701																																																																																																																																																																																																																																																	
619859																																																																																																																																																																																																																																																	
619877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55000	4000	0	49000	-221000	4466000	11464000	0	0	0	0	0	0	513000	0	0	513000	0	34000	0	0	0	34000	0	0	0	0	0	0	0	0	0	16753000	-217000	4466000	12026000	44000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	1000	0	2000	0	0	0	0	0	0	55000	4000	0	49000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	1000	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	1000	0	2000	0	547000	0	0	536000	0	0	16151000																																																																																						
621151																																																																																																																																																																																																																																																	
621357																																																																																																																																																																																																																																																	
621441																																																																																																																																																																																																																																																	
622037																																																																																																																																																																																																																																																	
622774																																																																																																																																																																																																																																																	
623052																																																																																																																																																																																																																																																	
623454																																																																																																																																																																																																																																																	
623548																																																																																																																																																																																																																																																	
623874																																																																																																																																																																																																																																																	
624246																																																																																																																																																																																																																																																	
624648																																																																																																																																																																																																																																																	
624778																																																																																																																																																																																																																																																	
624956																																																																																																																																																																																																																																																	
625056																																																																																																																																																																																																																																																	
625065																																																																																																																																																																																																																																																	
625159																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	2697	473764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	476461	0	2697	473764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
625654																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	51803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	155	0	51958	0	0	51958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
625757																																																																																																																																																																																																																																																	
625850																																																																																																																																																																																																																																																	
625953																																																																																																																																																																																																																																																	
626101																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	4383	113358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117741	0	4383	113358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
627108																																																																																																																																																																																																																																																	
627854																																																																																																																																																																																																																																																	
628039																																																																																																																																																																																																																																																	
628123																																																																																																																																																																																																																																																	
628356																																																																																																																																																																																																																																																	
628552																																																																																																																																																																																																																																																	
629148																																																																																																																																																																																																																																																	
629353																																																																																																																																																																																																																																																	
629522																																																																																																																																																																																																																																																	
629746																																																																																																																																																																																																																																																	
630041																																																																																																																																																																																																																																																	
630340																																																																																																																																																																																																																																																	
630555																																																																																																																																																																																																																																																	
630658																																																																																																																																																																																																																																																	
631039																																																																																																																																																																																																																																																	
631150																																																																																																																																																																																																																																																	
631178																																																																																																																																																																																																																																																	
631422																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	445270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	445270	0	0	445270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
631570																																																																																																																																																																																																																																																	
632410																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	350638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350638	0	0	350638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
632607																																																																																																																																																																																																																																																	
632858																																																																																																																																																																																																																																																	
633378																																																																																																																																																																																																																																																	
633640																																																																																																																																																																																																																																																	
634544																																																																																																																																																																																																																																																	
634955																																																																																																																																																																																																																																																	
635840																																																																																																																																																																																																																																																	
635907																																																																																																																																																																																																																																																	
636276																																																																																																																																																																																																																																																	
636753																																																																																																																																																																																																																																																	
636771																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		63628	0	0	32106	0	0	502583	0	11654	0	0	11654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	577865	0	0	546343	31522	0	0	0	0	0	0	0	0	0	20729	0	0	20729	0	31522				31522	32106			32106										
637170																																																																																																																																																																																																																																																	
637451																																																																																																																																																												40650	4814	0	0	0	0	0	0				0	0	0	0	0	0		0	0		12273	0	0	0	0	248	1410606	0	791782	0	0	757258	34524	0	0	0	0	0	0	0	40650	0	37	0	0	37	0	2255596	0	248	2208551	46797	0	0	4814	0	0	0	0	0	0	4814	0	0	4814	0	12273				12273														
637554																																																																																																																																																																																																																																																	
638131																																																																																																																																																																																																																																																	
638355																																																																																																																																																																																																																																																	
638850																																																																																																																																																																																																																																																	
639549																																																																																																																																																																																																																																																	
639567																																																																																																																																																																																																																																																	
639633																																																																																																																																																																																																																																																	
639857																																																																																																																																																																																																																																																	
640143																																																																																																																																																																																																																																																	
640246																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	221210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221210	0	0	221210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
640442																																																																																																																																																																																																																																																	
640956																																																																																																																																																																																																																																																	
641449																																																																																																																																																																																																																																																	
641579																																																																																																																																																																																																																																																	
642437																																																																																																																																																																																																																																																	
643078																																																																																																																																																																																																																																																	
643274																																																																																																																																																																																																																																																	
643340																																																																																																																																																																																																																																																	
643658																																																																																																																																																																																																																																																	
644057																																																																																																																																																																																																																																																	
644141																																																																																																																																																																																																																																																	
644646																																																																																																																																																																																																																																																	
644776																																																																																																																																																																																																																																																	
644842																																																																																																																																																																																																																																																	
644954																																																																																																																																																																																																																																																	
644963																																																																																																																																																																																																																																																	
645157																																																																																																																																																																																																																																																	
645317																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	301190	38694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339884	0	301190	38694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
645465																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		2061	0	0	2061	0	0	108676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110737	0	0	110737	0	0	0	0	0	0	0	0	0	0	2061	0	0	2061	0						2061			2061										
645540																																																																																																																																																																																																																																																	
645577																																																																																																																																																																																																																																																	
645625																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		65321	0	0	65321	0	198528	3069380	2720	125971	0	0	125971	0	0	0	0	0	0	0	0	0	0	27550	0	27550	0	0	3489470	0	226078	3260672	2720	0	0	0	0	0	0	0	0	0	66886	0	0	66886	0						65321			65321										
646042																																																																																																																																																																																																																																																	
646145																																																																																																																																																																																																																																																	
646172																																																																																																																																																																																																																																																	
646444																																																																																																																																																																																																																																																	
646471																																																																																																																																																																																																																																																	
646556																																																																																																																																																																																																																																																	
