"IDRSSD"	RCONH275	RCONH276	RCONH277	RCONH278	RCONH279	RCONH280	RCONH281	RCONH282	RCONH283	RCONH284	RCONH285	RCONH286	RCONH287	RCONH288	RCONH290	RCONH291	RCONH292	RCONH293	RCONH294	RCONH295	RCONH296	RCONH297	RCONH298	RCONH299	RCONH300	RCONH301	RCONH302	RCONH303	RCONH304	RCONH307	RCONH308	RCONH309	RCONH310	RCONHJ74	RCONHJ75	RCONHJ76	RCONHJ77	RCONHJ78	RCONHJ79	RCONHJ80	RCONHJ81	RCONHJ82	RCONHJ83	RCONHJ84	RCONHJ85	RCONHJ86	RCONHJ87	RCONHJ88	RCONHJ89	RCONHJ90	RCONHJ91	RCONHJ92	RCONHJ93	RCONHJ94	RCONHJ95	RCONHJ96	RCONHJ97	RCONHJ98	RCONHJ99	RCONHK00	RCONHK01	RCONJA21	RCONJJ30	RCONJJ31	RCONJJ32	RCONS396	RCONS397	RCONS398	RCONS399	RCONS400	RCONS402	RCONS403	RCONS405	RCONS406	RCONS410	RCONS411	RCONS413	RCONS414	RCONS415	RCONS416	RCONS417	RCONS419	RCONS420	RCONS421	RCONS423	RCONS424	RCONS425	RCONS426	RCONS427	RCONS428	RCONS429	RCONS431	RCONS432	RCONS433	RCONS434	RCONS435	RCONS436	RCONS437	RCONS439	RCONS440	RCONS441	RCONS442	RCONS443	RCONS445	RCONS446	RCONS447	RCONS449	RCONS450	RCONS451	RCONS452	RCONS453	RCONS454	RCONS455	RCONS457	RCONS458	RCONS459	RCONS460	RCONS461	RCONS462	RCONS463	RCONS466	RCONS467	RCONS469	RCONS470	RCONS471	RCONS475	RCONS476	RCONS477	RCONS478	RCONS479	RCONS480	RCONS481	RCONS482	RCONS483	RCONS484	RCONS485	RCONS486	RCONS487	RCONS488	RCONS489	RCONS490	RCONS491	RCONS492	RCONS493	RCONS494	RCONS495	RCONS496	RCONS497	RCONS498	RCONS499	RCONS500	RCONS503	RCONS504	RCONS505	RCONS506	RCONS507	RCONS510	RCONS511	RCONS512	RCONS513	RCONS514	RCONS515	RCONS516	RCONS517	RCONS518	RCONS519	RCONS520	RCONS521	RCONS522	RCONS523	RCONS524	RCONS525	RCONS526	RCONS527	RCONS528	RCONS529	RCONS530	RCONS531	RCONS539	RCONS540	RCONS541	RCONS542	RCONS543	RCONS544	RCONS545	RCONS546	RCONS547	RCONS548	RCONS549	RCONS550	RCONS551	RCONS552	RCONS554	RCONS555	RCONS556	RCONS557	RCONS558	RCONS559	RCONS560	RCONS561	RCONS562	RCONS563	RCONS564	RCONS565	RCONS566	RCONS567	RCONS568	RCONS569	RCONS570	RCONS571	RCONS572	RCONS573	RCONS574	RCONS575	RCONS576	RCONS577	RCONS578	RCONS579	RCONS580	RCONS581	RCONS582	RCONS583	RCONS584	RCONS585	RCONS586	RCONS587	RCONS588	RCONS589	RCONS590	RCONS591	RCONS592	RCONS593	RCONS594	RCONS595	RCONS596	RCONS597	RCONS598	RCONS599	RCONS600	RCONS601	
613156																																																															0	0	0																																																																																																																																																										345231	0																					
613343																																																															0	0	0																																																																																																																																																										1448471	0																					
613400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	55736	26090	0	0	55736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	491036	0	0	0	0	0	0	0	0	-40539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1754859	0	50179	1469384	235296	38486	0	38486	15821	0	0	0	0	0	15821	1649724	0	3	0	0	1649721	0	0	0	13713	0	0	0	0	0	0	0	58372	58372	0	35750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13594	54307	67	0	0	0	0	0	0	0	0	64505	64505	41561	0	0	0	0	22944	0	0	0	0	0	0	0	0	0	19243	130805	0	15068	0	0	0	0	15068	0	0	0	0	0	0	0	0	0	0	0	0	73550	67	0	0	0	0	0	0	0	0	0	110325	168	0	0	0	0	0	0	3358221	0	268444	915289	699467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
613558																																																															0	0	0																																																																																																																																																										1021707	0																					
613679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87687	0	0	0	0	0	0	0	0	-9461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222012	0	0	214672	7340	0	0	0	240	0	0	0	0	0	240	231166	0	15685	5257	0	210224	0	0	0	6276	0	0	0	0	0	0	0	1955	1955	0	0	10175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6094	240	1871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34226	6845	0	0	101	6744	0	0	5571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	1871	0	0	0	0	0	0	0	0	0	360	4678	0	0	0	0	0	0	420434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
613839																																																																																																																																																																																																																																																	
613950																																																															0	0	0																																																																																																																																																										2090376	0																					
613978																																																																																																																																																																																																																																																	
614256																																																															0	0	0																																																																																																																																																										52845	0																					
614313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193188	0	0	0	0	0	0	0	0	-29635	0	0	0	0	0	4736	0	0	4736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	446802	0	0	188022	258780	3798	0	3798	2818	0	0	0	0	0	2818	657136	0	0	23150	0	633986	0	0	0	26621	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-18957	7202	15348	0	214	0	0	0	0	0	0	10976	10976	0	0	0	0	0	10976	0	0	81853	16371	0	0	0	16371	0	740	118493	0	3500	0	0	2304	126	1070	0	0	0	0	0	0	0	0	0	0	0	0	7942	15348	0	214	0	0	0	0	0	0	0	11913	38370	0	856	0	0	0	0	1219306	0	38656	119144	64247	0	0	0	0	0	0	0	2868	0	0	0	0	0	0	0	0	0	
614368																																																																																																																																																																																																																																																	
614751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	942	942	0	0	942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65169	0	0	0	0	0	0	0	0	-5110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54457	0	0	54457	0	0	0	0	27	0	0	0	0	27	0	110074	0	0	3149	0	106925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11495	11465	30	0	0	-8510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	375	167175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
614948																																																																																																																																																																																																																																																	
615217																																																															0	0	0																																																																																																																																																										1017613	0																					
615253																																																																																																																																																																																																																																																	
615851																																																															0	0	0																																																																																																																																																										237171	0																					
615879																																																															0	0	0																																																																																																																																																										95321	0																					
615954																																																															0	0	0																																																																																																																																																										841732	0																					
616036																																																																																																																																																																																																																																																	
616540																																																															0	0	0																																																																																																																																																										154544	0																					
617079																																																															0	0	0																																																																																																																																																										34254	0																					
617145																																																																																																																																																																																																																																																	
617275																																																																																																																																																																																																																																																	
617743																																																																																																																																																																																																																																																	
618647																																																																																																																																																																																																																																																	
618740																																																															17	0	0																																																																																																																																																										659360	0																					
618777																																																																																																																																																																																																																																																	
618807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8878	0	0	6453	6453	0	0	6453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	414068	0	0	0	0	0	0	0	0	-18920	0	0	0	0	0	11918	0	0	11918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2856100	0	0	2248375	607725	0	0	0	24634	0	0	0	0	5132	19502	3633725	0	13	0	0	3633712	0	0	0	102255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7335	19502	8878	0	0	0	0	0	0	0	0	62068	62068	0	0	0	62068	0	0	0	0	74988	14998	0	0	14998	0	0	0	446067	0	17335	0	0	0	17335	0	0	0	0	0	0	0	0	0	0	0	0	0	19502	8878	0	0	0	0	0	0	0	0	0	29253	22195	0	0	0	0	0	0	6470107	0	68970	1228019	746329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
619701																																																															0	0	0																																																																																																																																																										2141908	0																					
619859																																																															0	0	0																																																																																																																																																										160572	0																					
619877																																																																											0	0																																																																																																																																																																					
621151																																																																																																																																																																																																																																																	
621357																																																																																																																																																																																																																																																	
621441																																																															0	0	0																																																																																																																																																										222453	0																					
622037																																																															0	0	0																																																																																																																																																										489818	0																					
622774																																																																																																																																																																																																																																																	
623052																																																															0	0	0																																																																																																																																																										138820	0																					
623454																																																															0	0	0																																																																																																																																																										317170	0																					
623548																																																															0	0	0																																																																																																																																																										156261	0																					
623874																																																																																																																																																																																																																																																	
624246																																																															0	0	0																																																																																																																																																										455564	0																					
624648																																																																																																																																																																																																																																																	
624778																																																															0	0	0																																																																																																																																																										485569	0																					
624956																																																															0	0	0																																																																																																																																																										135278	0																					
625056																																																															0	0	0																																																																																																																																																										43636	0																					
625065																																																															0	0	0																																																																																																																																																										348877	0																					
625159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5906	6502	0	0	5906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	476460	0	0	0	0	0	0	0	0	-24587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47165	0	0	5041	42124	11460	0	11460	27	0	0	0	0	27	0	99843	0	23257	0	0	76586	0	0	0	7094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-20310	11515	0	0	0	0	0	0	0	0	0	184	184	0	0	0	184	0	0	0	0	59090	11818	0	0	0	11792	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11541	0	0	0	0	0	0	0	0	0	0	17312	0	0	0	0	0	0	0	277963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
625654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	1959	1959	0	0	1959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51803	0	0	0	0	0	0	-21205	0	-42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281671	0	0	277456	4215	15816	0	15816	6541	0	0	0	0	1007	5534	1204438	0	1094	5941	0	1197403	0	0	0	13116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	624	0	624	0	0	-26001	21350	22	0	0	0	0	0	0	0	0	45249	45249	43161	0	0	0	0	2088	0	0	312975	62595	0	0	1011	61584	0	0	57964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21350	22	0	0	0	0	0	624	0	0	0	32025	55	0	0	0	0	0	7800	1721178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
625757																																																															0	0	0																																																																																																																																																										175615	0																					
625850																																																																																																																																																																																																																																																	
625953																																																															0	0	0																																																																																																																																																										68759	0																					
626101																																																																																																																																																																																																																																																	
627108																																																															0	0	0																																																																																																																																																										764959	0																					
627854																																																																																																																																																																																																																																																	
628039																																																															0	0	0																																																																																																																																																										60468	0																					
628123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3939	3939	0	0	3939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104141	0	0	0	0	0	0	0	0	-22315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108349	0	0	85911	22438	0	0	0	311	0	0	0	0	0	311	106660	0	0	0	0	106660	0	0	0	565	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-24318	311	0	0	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1096	219	0	0	0	219	0	0	19638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311	0	0	251	0	0	0	0	0	0	0	467	0	0	1004	0	0	0	0	244338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
628356																																																															0	0	0																																																																																																																																																										238444	0																					
628552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42535	0	0	0	0	0	0	0	0	-1912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64218	0	0	61513	2705	0	0	0	2493	0	0	0	0	0	2493	228141	0	1091	2028	0	225022	0	0	0	1246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3165	2493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18137	3627	0	523	0	3104	0	0	4250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2493	0	0	0	0	0	0	0	0	0	0	3740	0	0	0	0	0	0	0	296000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
629148																																																															0	0	0																																																																																																																																																										74511	0																					
629353																																																															0	0	0																																																																																																																																																										502692	0																					
629522																																																																																																																																																																																																																																																	
629746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42138	0	0	0	0	0	0	0	0	-2132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34983	0	0	34521	462	699	0	699	0	0	0	0	0	0	0	103442	0	233	715	13597	88897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3715	699	660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11195	2239	0	0	0	2239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	699	660	0	0	0	0	0	0	0	0	0	1049	1650	0	0	0	0	0	0	147268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
630041																																																															0	0	0																																																																																																																																																										17838	0																					
630340																																																																																																																																																																																																																																																	
630555																																																															0	0	0																																																																																																																																																										457112	0																					
630658																																																															0	0	0																																																																																																																																																										193147	0																					
631039																																																															0	0	0																																																																																																																																																										239823	0																					
631150																																																															0	0	0																																																																																																																																																										279449	0																					
631178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	1339	1339	0	0	1339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40290	0	0	0	0	0	0	0	0	-1348	0	0	0	0	0	208	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129913	0	0	100701	29212	0	0	0	16	0	0	0	0	0	16	166126	0	0	0	0	166126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4157	16	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28234	5647	0	0	0	5647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	253	0	0	0	0	0	0	0	0	0	24	633	0	0	0	0	0	0	288086	0	781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
631422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	445270	0	0	0	0	0	0	0	0	-3548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254916	0	0	213680	41236	72573	0	72573	116	0	0	0	0	0	116	504875	0	14510	0	0	490365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-12620	73018	0	0	0	0	0	0	0	0	0	85553	85553	85553	0	0	0	0	0	0	0	52122	10424	0	0	0	10424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73018	0	0	0	0	0	0	0	0	0	0	109527	0	0	0	0	0	0	0	1006392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
631570																																																															0	0	0																																																																																																																																																										641820	0																					
632410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	3418	3418	0	0	3418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350639	0	0	0	0	0	0	0	0	-38538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144087	0	0	127425	16662	0	0	0	0	0	0	0	0	0	0	315903	0	35471	0	0	280432	0	0	0	11440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-33261	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96261	19252	0	0	10558	8694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	368	0	0	0	0	0	0	494847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
632607																																																															0	0	0																																																																																																																																																										897956	0																					
632858																																																																																																																																																																																																																																																	
633378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2362	2362	0	0	2362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	625840	117	0	0	0	0	0	0	0	-101293	0	0	0	0	0	6650	0	0	6650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3775663	0	0	3716196	59467	0	0	0	58980	0	0	0	0	0	58980	1932776	0	2093	0	0	1930683	0	0	0	125943	0	0	0	0	0	0	0	390342	390342	0	77958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	369932	58980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217565	43513	0	0	0	43513	0	0	77530	0	13731	0	0	13731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58980	0	0	0	0	0	0	0	0	0	0	88470	0	0	0	0	0	0	0	4843253	0	1400000	1725000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
633640																																																																																																																																																																																																																																																	
634544																																																															0	0	0																																																																																																																																																										174463	0																					
634955																																																															0	0	0																																																																																																																																																										217658	0																					
635840																																																															0	0	0																																																																																																																																																										433734	0																					
635907																																																																																																																																																																																																																																																	
636276																																																															0	0	0																																																																																																																																																										277419	0																					
636753																																																															0	0	0																																																																																																																																																										64878	0																					
636771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31522	0	0	53156	10631	0	0	53156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	425676	0	0	0	0	0	0	-13752	0	-54079	0	0	0	0	0	11654	0	0	11654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1611184	0	0	1457013	154171	1177	0	1177	14841	0	0	0	0	14841	0	2574024	0	18	38246	0	2535760	0	0	0	61529	0	0	7312	7312	0	1483	0	76907	76907	0	27213	0	0	0	0	0	0	157	157	0	53	0	0	0	0	0	0	15615	1177	31522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296710	59342	0	0	0	59342	0	0	83268	0	47296	0	0	47296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1177	31522	0	0	0	0	0	0	0	0	0	1766	78805	0	0	0	0	0	0	4476526	0	232110	1445753	530772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
637170																																																															0	0	0																																																																																																																																																										556360	0																					
637451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28039	0	0	8678	8678	0	0	8678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1410854	0	0	0	0	0	0	-44285	0	-71443	0	0	0	0	0	808090	0	255196	532260	20634	0	0	0	13727	0	0	13727	0	0	0	27540	0	0	0	0	27540	0	1876515	0	0	1841022	35493	226459	0	226459	53631	0	0	0	0	0	53631	5745156	0	90567	90901	0	5563688	0	40650	0	293800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132099	287247	28039	0	0	0	0	0	0	0	0	755	755	0	0	0	0	0	755	0	0	1011528	202306	0	0	0	202306	0	72860	0	0	34363	0	0	30627	0	3736	0	0	0	0	0	0	0	0	0	0	0	0	360107	28039	0	0	0	0	0	0	0	0	0	540161	70098	0	0	0	0	0	0	8934112	0	1297438	184633	222453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
637554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49532	0	0	0	0	0	0	0	0	-2007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66017	0	0	62469	3548	0	0	0	0	0	0	0	0	0	0	393937	0	2810	2298	0	388829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-8512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13990	2798	3	0	1343	1452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	517000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
638131																																																																																																																																																																																																																																																	
638355																																																																																																																																																																																																																																																	
638850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84687	0	0	0	0	0	0	0	0	392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	0	0	57	946	0	0	0	11	0	0	0	0	11	0	20934	0	1509	0	0	19425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12635	2527	0	0	0	2527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
639549																																																																																																																																																																																																																																																	
639567																																																																																																																																																																																																																																																	
639633																																																																																																																																																																																																																																																	
639857																																																																																																																																																																																																																																																	
640143																																																															0	0	0																																																																																																																																																										80923	0																					
640246																																																																																																																																																																																																																																																	
640442																																																																																																																																																																																																																																																	
640956																																																																																																																																																																																																																																																	
641449																																																															0	0	0																																																																																																																																																										64584	0																					
641579																																																															0	0	0																																																																																																																																																										135104	0																					
642437																																																																																																																																																																																																																																																	
643078																																																																																																																																																																																																																																																	
643274																																																																																																																																																																																																																																																	
643340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267	0	0	1340	1340	0	0	1340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128066	0	0	0	0	0	0	-12	0	-3366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27791	0	0	27671	120	0	0	0	932	0	0	0	0	209	723	178592	0	1	10438	0	168153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5871	723	267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62355	12471	0	0	330	12141	0	0	0	0	150	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	723	267	0	0	0	0	0	0	0	0	0	1085	668	0	0	0	0	0	0	317258	0	0	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
643658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17586	0	0	0	0	0	0	0	0	-173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70770	0	0	412	12456	57902	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1756	351	0	0	0	351	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
644057																																																																																																																																																																																																																																																	
644141																																																															0	0	0																																																																																																																																																										67821	0																					
644646																																																																																																																																																																																																																																																	
