"IDRSSD"	RCONC970	RCONC971	RCONC972	RCONC973	RCONC974	RCONC975	RCONC978	RCONF164	RCONF165	RCONG401	RCONG402	RCONG403	RCONG404	RCONG405	RCONG406	RCONG407	RCONG408	RCONG409	RCONG410	RCONG411	RCONG412	RCONG413	RCONG414	RCONG415	RCONG416	RCONG417	RCONG418	RCONG422	RCONG423	RCONG427	RCONG428	RCONG432	RCONG433	RCONG437	RCONG453	RCONG457	RCONG458	RCONG462	RCONHT72	RCONJ455	RCONJ456	RCONJ457	RCONJ459	RCONPV10	RCONPV11	RCONPV12	RCONPV13	RCONPV14	RCONPV15	RCONPV16	TEXT3555	TEXT3556	TEXT3557	TEXT5592	TEXT5593	TEXT5594	TEXT5595	
580155							40150	11236	19810																																	22218	24378	0	0													
580548	0	0	0	0	0	0	0	9071	13732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	42528	12413	0	0													
580847							0	4382	6842																																	1222	0	0	0													
580874							525	1083	4092																																	5877	2400	0	0													
581237							0	2538	6784																																	833	2748	0	0													
581358							0	1248	1702																																	7643	16390	0	925													
582654							0	166	1039																																	1235	5690	0	0													
582878							0	0	48																																	0	645	0	0													
582953							86000	19614	5411																																	10013	44237	0	0													
582971							3916	25102	95190																																	31983	3338	0	0													
583071							0	2064	571																																	175	2813	0	0													
583268							148500	4852	51827																																	17272	1008	0	0													
583352							0	2182	6412																																	11073	5353	0	0													
583754							10000	10379	27986																																	38568	92	0	0													
583905							0	6738	23946																																	35270	29204	0	0													
584377	0	0	0	0	0	0	0	9359	39525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	2528	4491	57775	3	0	0													
584724							0	0	38510																																	77081	14496	0	0													
584920							0	204035	75342																																	171515	80795	0	0													
585749							0	5102	7161																																	25383	44400	0	0													
586027							0	0	0																																	0	81	0	0													
586072							0	18052	38643																																	12195	5873	0	0													
586335							0	1062	24																																	2798	32	0	0													
586960							0	4851	4623																																	133	576	0	0													
587677							0	3927	5773																																	4152	1162	0	0													
587800	0	0	0	0	0	0	0	22800	540768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	1077785	220420	0	0													
588245							7049	12408	2682																																	4715	967	0	0						QUAD CITY BANK & TRUST							
588348	0	0	0	0	0	0	0	0	323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			18080	26065	0	0													
589158							0	0	0																																	15780	0	0	0													
589523							0	15315	46214																																	56348	29809	0	1357													
589943	0	0	0	0	0	0	0	8152	29801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	67014	45328	0	0													
590220	0	0	0	0	0	0	0	20892	28892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	17174	9279	23263	1659	0	0													
590640							0	36965	38970																																	17384	4359	0	0													
590976							0	52984	16063																																	37795	15069	0	0													
591209							0	500	0																																	0	2631	0	0													
591320	0	0	0	0	0	0	0	29583	4704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	3794	2497	9080	4102	0	0													
591357							0	433	1917																																	302	1587	0	0													
591366	0	0	0	0	0	0	0	21910	30535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	11415	5399	0	0													
592448	0	0	0	0	0	0	200000	9707	16505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	82147	0	90548	0	0	38555													
592550	0	0	0	0	0	0	0	3878	2531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			2913	31404	0	0													
592644							0	35521	19415																																	16217	6542	0	0													
593007	0	0	0	0	64873	42134	275975	48855	96676	0	0	64873	0	42134	0	52244	12629	0	0	0	5748	29636	6750	0	0	0													129	0	0	197697	103937	0	0													
593052							0	33559	27521																																	30683	53107	0	128594						Mortgage credit enhancing exposures >120 days							
593249							0	1223	2386																																	6938	5783	0	3637													
593333							0	1749	0																																	4638	8136	0	0													
593771							0	0	0																																	0	0	0	0													
593940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			0	2468	0	0													
594433							58870	53340	88928																																	138414	56742	0	0													
594451							0	2269	13836																																	84479	2984	0	0													
594853							323200	13711	44331																																	47301	42407	0	0													
594938							73000	1849	1514																																	10305	20614	0	0													
594947	0	0	0	0	0	0	0	17498	114558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	8366	17851	377923	32447	0	9000													
595270	0	0	0	0	0	0	0	258055	1369269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206020	279	246794	0	0	0	0	0	0	0	246794	0	0	155610	368626	1648873	110823	0	119091	0	11445	0	0	107646								
595337							0	1256	1294																																	1328	13	0	0													
595430	0	0	0	0	0	0	0	9406	100752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	85070	7124	0	90967													
595869																																							0																			
595944							0	221	40																																	1641	14320	0	0													
596062							170365	25409	39548																																	27203	2221	0	1896													
596156	0	0	0	0	0	0	0	2974	25200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	7248	17366	0	0													
596277							0	143	19																																	0	165	0	0													
596455							0	2584	6109																																	5056	1908	0	0													
596978							0	0	430																																	876	13	0	0													
597041							0	25561	1844																																	3729	2408	0	0													
597313							375	4610	9552																																	9279	1260	0	0													
597452							56235	21195	8279																																	4616	50	0	0													
597546							47900	1980	11072																																	8698	19548	0	0													
597658							0	586	0																																	2046	6711	0	0													
598002	0	0	0	0	0	0	0	9557	24197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	33894	2539	0	0													
598048							0	5031	10905																																	24364	31617	0	0													
598132							0	60	2065																																	116	843	0	0													
598543							0	0	35																																	1789	15664	0	0													
599643							0	34	4641																																	2805	6031	0	0													
599764	0	0	0	0	0	0	10648	68756	414844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	172211	79207	0	0													
600419							0	18411	219081																																	142834	102427	0	0													
601032	0	0	0	0	0	0	5525	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			109	2337	0	0													
601041	0	0	0	0	0	0	0	1432	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			2395	1187	0	0													
601050	0	0	0	0	283311	191640	0	87675	1067952	0	0	283311	175423	16217	49519	215397	14492	0	3903	0	50032	128783	12825	0	0	0	29974	10805	0	0	0	0	19991	0	10360	0	30351	0	0	4639292	1471673	5249213	1781147	0	553059	59707	130030	0	0	363322								
601153							7500	545	0																																	15176	31624	0	0													
601416	0	0	0	0	81473	6386	270300	13695	521263	0	0	81473	0	6386	9410	46976	25087	0	0	0	0	5119	1267	0	0	0													0	0	0	647184	99514	0	0													
601443							0	4915	21043																																	4736	3017	0	0													
601658							197165	22828	72314																																	18981	6459	0	0													
602543							0	1449	491																																	5928	27946	0	0													
602842							0	0	0																																	2692	0	0	0													
603232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			381	359	0	0													
603540							0	427	1434																																	506	3821	0	0													
603559							0	49	0																																	912	676	0	0													
603755							0	95	29																																	620	0	0	151													
604024							0	10975	12386																																	35247	18256	0	0													
604033							0	0	0																																	0	630	0	0													
604547							0	413	759																																	4250	26103	0	0													
604640	0	0	0	0	0	0	0	4968	1558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			2339	4666	0	0													
605571							0	365	0																																	0	0	0	0													
605610							0	3525	462																																	5872	4536	0	0													
605656	0	0	0	0	0	0	0	4362	10606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	4597	1477	3515	2775	0	0						FHLB LOC							
606046	0	0	0	0	442144	208494	0	631741	2397050	0	0	442144	0	208494	70627	338983	28806	3728	0	0	1155	165864	33546	0	7929	0	3066	16848	1544	0	0	0	0	0	0	0	1544	0	0	227197	400296	4079651	687271	0	472597	21239	62267	117407	21011	250673								
606176							0	40368	45357																																	59727	215	0	0													
606653							0	1755	8409																																	71420	104018	0	0													
607146							0	2092	9842																																	7348	6525	2500	0													
608358							0	0	210																																	1276	5888	0	0													
608844							0	2465	0																																	19478	677	0	0													
609010							0	5103	3180																																	12086	8947	0	0													
609467							0	0	2562																																	1000	0	0	0													
609476							0	3240	0																																	0	1846	0	0													
609609							0	0	543																																	12729	0	0	0													
609832							0	400	1913																																	18115	27136	0	0													
610128							0	1432	1011																																	12979	4873	0	0													
610164							29000	10286	21077																																	7667	6381	0	0													
610539	0	0	0	0	0	0	0	985	1173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			987	3417	0	0													
610557							0	8687	1680																																	14059	12042	0	0													
610913							0	4892	5892																																	3215	7182	0	0													
611031							0	20942	10760																																	327	10	0	0													
612159							0	10026	2558																																	11804	23813	0	0													
612878							0	1315	1139																																	2098	122	0	0													
613008	0	0	0	0	104599	169311	0	313335	1140155	0	0	104599	169311	0	0	42605	61994	0	0	0	0	113710	55601	0	0	0	25606	8370	25404	0	0	0	0	0	0	0	25404	0	0	0	0	2260439	926622	0	6640	1996	50	0	70	4524								
613156							0	1507	11024																																	25358	16394	0	0													
613343							92513	14795	23655																																	69814	63082	0	11946						FHLB							
613400	0	0	0	0	0	0	0	437	84495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	175643	14227	0	0													
613558							123897	5633	49227																																	80960	0	0	43795													
613679	0	0	0	0	0	0	0	3808	12844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	16862	7059	0	0													
613839							0	21518	11307																																	1730	4254	0	0													
613950							0	30549	102703																																	1835	1475	0	0													
613978							0	3544	170																																	1594	13	0	0													
614256							0	176	214																																	467	2782	0	0													
614313	0	0	0	0	0	2848	0	15279	46457	0	0	0	0	2848	0	0	0	0	0	0	0	0	0	0	2848	0													0	10115	11252	67138	29533	0	5000													
614368							12125	5124	4223																																	14537	8233	0	0													
614751	0	0	0	0	0	0	0	4519	1073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			6376	13545	0	0													
614948							12000	6898	1711																																	9489	17094	0	0													
615217							0	34	37072																																	149549	9474	0	0													
615253							0	0	704																																	6385	16098	0	0													
615851							0	6345	5682																																	4985	12988	0	0													
615879							0	0	2879																																	0	24	0	0													
615954							0	18078	41431																																	39301	18905	0	0													
616036							0	2200	14496																																	39251	4174	0	180													
616540							0	0	0																																	2069	12761	0	0													
617079							0	526	0																																	3081	2103	0	0													
617145							2	222	2151																																	0	16375	0	0						FULTON INDEPENDENT BOARD EDUCATION	FULTON CO FISCAL COURT						
617275	0	0	0	0	0	0	0	7901	2763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			286	142	0	0													
617743							0	461	0																																	2465	20141	0	0													
618647							0	422	0																																	1520	4132	0	0													
618740							52000	12359	43229																																	33532	9241	0	0													
618777							0	126	136																																	15	900	0	0													
618807	0	0	0	0	0	0	0	53736	563500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	391159	62178	0	0													
619701							0	2496	7647																																	193053	30463	0	0													
619859							0	502	2531																																	5316	6758	0	0						0							
619877																																							0																			
621151							0	216	3836																																	362	6488	0	0													
621357							53600	13485	17853																																	19457	14030	0	0													
621441							0	6789	870																																	0	17308	0	0													
622037							88000	5814	32684																																	40398	0	0	12431													
622774							0	110352	79577																																	33046	16805	0	0													
623052							0	0	0																																	0	4846	0	0													
623454							0	3503	8325																																	15716	7403	0	188													
623548							0	1389	398																																	8957	13104	0	0													
623874							0	5077	1028																																	0	0	0	0													
624246							0	1946	0																																	36174	13505	0	0													
624648							0	1079	2336																																	3863	15878	0	0													
624778							0	15067	58																																	0	12113	0	0													
624956							0	3949	3660																																	6489	2187	0	0													
625056							0	0	0																																	0	3473	0	0													
625065							10000	16238	31773																																	53266	0	0	50													
625159	0	0	0	0	0	0	0	20921	41359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	2381	5888	0	0													
625757							0	1509	139																																	8299	13345	0	0													
625850							65750	5530	2009																																	186	6081	0	0													
625953							0	0	41																																	178	2048	0	1300													
626101	0	0	0	0	0	0	0	19012	75857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	47562	14125	0	997													
627108							0	1252	12993																																	22793	11369	0	0													
627854							0	3027	25503																																	2067	5496	0	0													
628039							0	925	3072																																	310	128	0	0													
628123	0	0	0	0	0	0	0	2259	1432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	107	660	8804	481	2000	0													
628356							0	4357	9089																																	4441	11585	0	0													
628552	0	0	0	0	0	0	26325	4295	6020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	1908	13122	0	0													
629148							0	1076	1319																																	2138	5386	0	0													
629353							47000	9243	31084																																	16765	21947	0	0													
629522							225	4465	13641																																	1623	112	0	0													
629746	0	0	0	0	0	0	0	2240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			4214	14441	0	0													
630041							0	30	80																																	1348	25	0	0													
630340							0	0	0																																	0	3138	0	0													
630555							0	8372	7702																																	26391	13757	0	0													
630658							0	5900	3586																																	2150	7964	0	0													
631039							0	6881	2705																																	12700	6354	0	0													
631150							47000	8557	6113																																	3348	439	0	0													
631178	0	0	0	0	0	0	0	8431	8991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	17479	2603	0	0													
631422	0	0	0	0	0	0	0	18176	29221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	5286	5928	17690	12045	0	0													
631570							0	119	0																																	953	10389	0	0													
632410	0	0	0	0	0	0	0	15269	15875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	95	35	15654	6830	0	0													
632607							0	2747	79853																																	36767	28234	0	0													
632858							0	1245	16474																																	1951	0	0	29539													
633378	0	0	0	0	0	0	325000	934	188903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	91555	14137	0	0													
633640							0	1549	11963																																	3300	55	0	0													
634544							0	11040	4535																																	1726	2021	0	0													
634955							0	2912	8591																																	7060	8617	0	0													
635840							0	227	4381																																	15424	15228	0	0													
635907							0	8678	34274																																	37436	8675	0	0													
636276							0	1729	1554																																	3672	1152	0	0													
636753							0	0	0																																	2358	13724	0	0													
636771	0	0	0	0	0	0	0	96194	131308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	654275	184774	0	0													
637170							35850	3566	8680																																	23525	107767	0	0													
637451	0	0	0	0	0	0	0	154721	828453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25178	9813	24980	0	0	0	0	0	0	0	24980	0	0	0	0	651045	370478	0	179957	173131	755	0	6070	0								
637554	0	0	0	0	0	0	12600	8447	107650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	4225	8133	0	0													
638131							0	3451	3660																																	7571	1810	0	0													
638355							0	49	532																																	4476	0	0	0													
638850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			1946	10826	0	0													
639549							0	14429	10225																																	36162	18704	0	0													
639567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	8111296	0	0	0	0	0													
639633							0	4964	4409																																	19432	231	0	0													
639857							0	921	533																																	426	3389	0	0													
640143							0	2254	16																																	2489	2025	0	968													
640246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	24090	4483	0	0													
640442							0	3015	520																																	8476	29159	0	0													
640956							11000	539	1292																																	3345	19204	0	0													
641449							0	159	277																																	813	2075	0	0													
641579							0	1647	1352																																	71	2859	0	0													
642437	0	0	0	0	0	0	0	2783	9522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			1419	2873	0	0													
643078							0	860	2947																																	0	110	0	0													
643274							0	0	0																																	0	0	0	0													
643340	0	0	0	0	0	0	0	901	20172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	20625	7975	0	0													
643658	0	0	0	0	0	0	0	0	1425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			1469	477	0	0													
644057	0	0	0	0	0	0	0	334	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			434	2682	0	0													
644141							0	3099	1910																																	843	1420	0	0													
644646							0	678	1468																																	9317	12086	0	0													
644776	0	0	0	0	0	0	5900	0	1193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			0	0	0	0													
644842							19000	14892	0																																	7071	11721	0	0													
644954							0	0	0																																	0	0	0	0													
644963							0	185	67																																	1760	6793	0	0													
645157	0	0	0	0	0	0	4200	2713	1360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			2922	12972	0	0													
645317	0	0	0	0	0	0	0	4735	26696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	2331	1578	74970	12685	0	0													
645465	0	0	0	0	0	0	169744	30049	94980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	153369	7645	0	0													
645540							0	1330	5276																																	11400	12133	0	0													
645577							0	7872	10780																																	1191	2902	0	0													
645625	0	0	0	0	0	0	50000	167991	1093094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63056	0	0	0	0	0	0	0	0	0	0	0	0	0	42836	2458874	996571	0	44101	44101	0	0	0	0								
646042							0	79	21																																	3815	10917	0	0													
646145							0	4560	2908																																	6610	4027	0	0													
646172							0	19431	1877																																	0	8270	0	0													
646444							0	0	2833																																	8397	0	0	0													
646471							0	0	0																																	0	0	0	0													
646556							49647	22526	24924																																	2174	4214	2500	0													
646743							0	3743	6855																																	18694	22936	0	0													
646873							16	3470	9980																																	14167	471	0	0													
647218							67760	6526	57182																																	18262	10033	0	0													
647245	0	0	0	0	0	0	0	13953	4995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	4410	16636	0	0													
647414	0	0	0	0	0	0	0	0	2847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			0	8816	0	0													
647759							17820	1818	991																																	1900	6714	0	0						0	0	0	0	0	0	0	
647777	0	0	0	0	0	0	0	2564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			0	52	0	0													
647955							0	868	1247																																	3977	15	0	1600													
648130	0	0	0	0	0	0	0	1331	8780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	70985	8158	0	0													
648242	0	0	0	0	0	0	322000	22252	130158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	124225	58337	0	3869													
648251							1375	12344	9681																																	843	5630	0	0													
648345							0	1014	0																																	731	721	0	0													
648550							0	0	373																																	4889	9026	0	0													
649342							0	20951	10724																																	5225	22720	0	500													
649632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			0	4616	0	0													
651121							0	4151	15442																																	1111	2714	0	0													
651149							0	742	0																																	1180	4547	0	0													
651158							0	797	1386																																	799	3561	0	0													
651448																																							0																			
651541							25000	788	887																																	12698	14672	0	0													
651859	0	0	0	0	0	0	493070	183055	565754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	14358	32975	87651	559422	0	0													
651952							0	140	3479																																	8424	4518	0	0													
652043							0	790	3288																																	8854	17682	0	0													
652070							0	4575	0																																	0	790	0	0													
652874	0	0	0	0	0	0	0	7928	104885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43273	0	8650	0	0	0	0	0	0	0	8650	0	120	0	0	20417	25	0	184632	65366	25000	11810	0	82456								
652959							0	0	0																																	0	2375	0	0													
653134							55000	4998	19736																																	2445	7076	0	1234													
653433							0	0	0																																	2094	9344	0	0													
653611							0	10783	52403																																	25479	23717	0	0													
653778							0	5523	13086																																	4435	457	0	0													
653947							0	9432	8437																																	23850	23038	0	0													
654047							0	1276	0																																	5915	0	0	0													
654300	0	0	0	0	0	0	0	3883	4695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			0	7472	0	0													
654579							0	2	0																																	0	0	0	0													
655530							0	662	0																																	7144	0	0	0													
655839							0	2989	13575																																	36498	21410	0	0													
656032							0	193	1626																																	882	10014	0	0													
656377	0	0	0	0	0	0	0	180166	915186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103555	3307	109750	0	0	0	0	0	0	0	109750	0	0	60351	172456	1058409	34117	0	9407	15	0	4764	0	4628								
656470							0	61017	167257																																	58983	20553	0	0													
656658							0	0	0																																	4367	11464	0	0													
656779							0	0	0																																	0	0	0	0													
657178							0	763	708																																	0	80	0	0													
657271	0	0	0	0	0	0	0	13513	79246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	64848	38408	0	0													
657365	0	0	0	0	0	0	0	0	125118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	592613	7395	0	199353													
657459	0	0	0	0	0	0	0	26366	272609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	9873	12713	357933	32361	0	0													
657758							0	183	4467																																	1113	7887	0	0													
657954							0	4889	664																																	19732	13719	0	0													
658072							13600	0	393																																	0	4	0	0													
658474							0	4	0																																	0	0	0	0													
658924							0	2090	4099																																	1454	37	0	0													
659341							0	1593	35747																																	295	3426	0	0													
659556	0	0	0	0	0	0	14980	778	1201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			5558	14853	0	0													
659640							0	0	0																																	0	0	0	0													
659855	0	0	0	0	64572	0	0	109411	256726	0	0	64572	0	0	0	0	0	0	31098	33474	0	0	0	0	0	0	15	0	26360	0	0	0	0	0	0	0	26360	0	0	431936	486818	1222851	425561	0	0	0	0	0	0	0								
660066							0	259	0																																	270	0	0	0													
660253							4067	2783	478																																	5865	17625	0	0													
660271							0	5763	5773																																	22780	22489	0	0													
660570							6000	0	3497																																	15505	7102	0	0													
660655	0	0	0	0	0	0	0	7243	221134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	10235	51652	300137	24955	0	17398													
660879							0	707	0																																	1317	1526	0	0													
660927	0	0	0	0	0	0	0	6806	40536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	33266	7477	0	0													
661072	0	0	0	0	0	0	0	1690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			510	2322	0	0													
661223	0	0	0	0	0	0	3000	447	1347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			6920	6733	0	0													
661308	0	0	0	0	0	0	0	0	40987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1801												0	0	0	298734	84231	11859	0													
661474							0	370	0																																	0	4800	0	0													
662350							0	496	194																																	1326	2063	0	0													
662369	0	0	0	0	0	0	127941	0	25359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	94780	132281	0	247667													
662949							0	5431	2538																																	34385	21010	0	0													
663245	0	0	0	0	0	0	782150	322349	1622762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1986	85253	0	0	0	0	0	0	0	0	0	0	0	660771	138614	1238429	618720	0	149095	28638	59169	40100	6188	15000								
663638							0	224	693																																	96	8207	0	0													
663656							0	4	318																																	3	0	0	0													
663834	0	0	0	0	0	0	0	41496	384344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	41565	17814	151907	14394	121	52170													
663955							0	42156	311422																																	102	2269	0	0													
664206	0	0	0	0	0	0	0	32828	66704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	154155	34269	0	0													
664653							0	0	26747																																	1467	17430	0	0													
664756	0	0	0	0	0	0	0	680151	852065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	679	100	0	0	0	0	0	0	0	100	0	0	39711	33960	1328412	335651	0	836855	823838	2156	0	3958	6903								
665146							0	138	0																																	5509	23362	0	0													
665258							0	79	347																																	7614	4397	0	0													
665865							0	7454	3234																																	17866	13088	0	0													
666059							0	0	71128																																	184725	0	0	0													
666358							0	129	85																																	2322	273	0	0													
666554							0	1007	13237																																	31577	46047	0	0													
666844							0	0	0																																	1214	13227	0	0													
666974							0	200	0																																	0	3224	0	0													
667029							0	1327	8160																																	455	317	0	0													
667346							0	0	0																																	4854	13700	0	0													
667524	0	0	0	0	0	0	0	2399	5515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			1999	950	0	0													
667551							0	789	203																																	3938	9058	0	0													
667757	0	0	0	0	12148	0	626124	70641	717277	0	0	12148	0	0	0	0	0	12148	0	0	0	0	0	0	0	0													0	0	53415	1147582	36456	0	134770													
668053							0	240	0																																	9412	56	0	0													
668147							0	550	5123																																	7674	17261	0	0													
669555							0	4860	32																																	103548	118290	0	0													
670430							0	1947	2146																																	5686	5424	0	0													
670467							0	1100	40147																																	88961	46171	0	0													
670560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	0	0	0	0													
670654							0	298	0																																	371	1102	0	0													
670748							0	0	4863																																	5536	1306	0	0													
670878							0	3775	16658																																	3105	20	0	0													
671053							0	760	189																																	2017	3440	0	0													
671147							0	8164	6966																																	22489	39359	0	0													
671334	0	0	0	0	0	0	374000	50537	125477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	21	0	161388	15561	0	0													
671464	0	0	0	0	131885	0	0	0	329426	0	0	131885	0	0	0	0	0	3618	128267	0	0	0	0	0	0	0	12123	12710	10000	0	0	0	0	0	0	0	10000	0	0	0	0	1179975	25865	0	614153	51370	203650	159311	10348	189475								
671558							150000	6495	37973																																	47842	67216	0	0													
672238							0	0	100																																	1099	2325	0	0													
672247							0	7354	2692																																	1633	203	0	0													
672537							0	1772	8552																																	9916	11722	0	0													
672573							0	1241	4398																																	4875	1226	0	0													
673244							0	880	0																																	480	5347	0	0													
673440	0	0	0	0	0	0	400000	10108	666056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	42844	36300	337507	5111	0	0													
673477							0	51	0																																	0	0	0	0													
673851							0	3028	1063																																	12873	2649	0	0													
673909	0	0	0	0	0	0	0	25477	172869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	35	77099	0	0													
674344							0	1919	1361																																	629	159	0	0													
674849							0	29363	24617																																	8103	35033	0	7215													
675042	0	0	0	0	0	0	0	500	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			1330	16250	0	0													
675079							116000	12213	11535																																	0	4528	0	0													
675248							0	4860	7962																																	1932	1002	2550	0													
675341							0	0	0																																	281	483	0	0													
675659							0	0	0																																	2116	7317	0	0													
675855							0	0	0																																	154	1377	0	0													
676049							0	0	0																																	0	0	0	0													
676151							0	9014	4620																																	12269	75555	0	0													
677176	0	0	0	0	0	0	0	27801	33341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	27226	62517	0	0													
677354	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			3715	0	0	10281													
677448							0	70	0																																	12886	22571	0	0													
677644							170000	48041	67932																																	70772	86784	0	0													
677756							0	0	396																																	1367	8621	0	0													
677970							0	2138	3319																																	4213	0	0	168													
678052							0	618	0																																	168	0	0	0													
