"IDRSSD"	RCONH275	RCONH276	RCONH277	RCONH278	RCONH279	RCONH280	RCONH281	RCONH282	RCONH283	RCONH284	RCONH285	RCONH286	RCONH287	RCONH288	RCONH290	RCONH291	RCONH292	RCONH293	RCONH294	RCONH295	RCONH296	RCONH297	RCONH298	RCONH299	RCONH300	RCONH301	RCONH302	RCONH303	RCONH304	RCONH307	RCONH308	RCONH309	RCONH310	RCONHJ74	RCONHJ75	RCONHJ76	RCONHJ77	RCONHJ78	RCONHJ79	RCONHJ80	RCONHJ81	RCONHJ82	RCONHJ83	RCONHJ84	RCONHJ85	RCONHJ86	RCONHJ87	RCONHJ88	RCONHJ89	RCONHJ90	RCONHJ91	RCONHJ92	RCONHJ93	RCONHJ94	RCONHJ95	RCONHJ96	RCONHJ97	RCONHJ98	RCONHJ99	RCONHK00	RCONHK01	RCONJA21	RCONJJ30	RCONJJ31	RCONJJ32	RCONS396	RCONS397	RCONS398	RCONS399	RCONS400	RCONS402	RCONS403	RCONS405	RCONS406	RCONS410	RCONS411	RCONS413	RCONS414	RCONS415	RCONS416	RCONS417	RCONS419	RCONS420	RCONS421	RCONS423	RCONS424	RCONS425	RCONS426	RCONS427	RCONS428	RCONS429	RCONS431	RCONS432	RCONS433	RCONS434	RCONS435	RCONS436	RCONS437	RCONS439	RCONS440	RCONS441	RCONS442	RCONS443	RCONS445	RCONS446	RCONS447	RCONS449	RCONS450	RCONS451	RCONS452	RCONS453	RCONS454	RCONS455	RCONS457	RCONS458	RCONS459	RCONS460	RCONS461	RCONS462	RCONS463	RCONS466	RCONS467	RCONS469	RCONS470	RCONS471	RCONS475	RCONS476	RCONS477	RCONS478	RCONS479	RCONS480	RCONS481	RCONS482	RCONS483	RCONS484	RCONS485	RCONS486	RCONS487	RCONS488	RCONS489	RCONS490	RCONS491	RCONS492	RCONS493	RCONS494	RCONS495	RCONS496	RCONS497	RCONS498	RCONS499	RCONS500	RCONS503	RCONS504	RCONS505	RCONS506	RCONS507	RCONS510	RCONS511	RCONS512	RCONS513	RCONS514	RCONS515	RCONS516	RCONS517	RCONS518	RCONS519	RCONS520	RCONS521	RCONS522	RCONS523	RCONS524	RCONS525	RCONS526	RCONS527	RCONS528	RCONS529	RCONS530	RCONS531	RCONS539	RCONS540	RCONS541	RCONS542	RCONS543	RCONS544	RCONS545	RCONS546	RCONS547	RCONS548	RCONS549	RCONS550	RCONS551	RCONS552	RCONS554	RCONS555	RCONS556	RCONS557	RCONS558	RCONS559	RCONS560	RCONS561	RCONS562	RCONS563	RCONS564	RCONS565	RCONS566	RCONS567	RCONS568	RCONS569	RCONS570	RCONS571	RCONS572	RCONS573	RCONS574	RCONS575	RCONS576	RCONS577	RCONS578	RCONS579	RCONS580	RCONS581	RCONS582	RCONS583	RCONS584	RCONS585	RCONS586	RCONS587	RCONS588	RCONS589	RCONS590	RCONS591	RCONS592	RCONS593	RCONS594	RCONS595	RCONS596	RCONS597	RCONS598	RCONS599	RCONS600	RCONS601	
800134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109987	0	0	0	0	0	0	0	0	-9550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68208	0	0	67809	399	0	0	0	141	0	0	0	0	0	141	117954	0	0	0	0	117954	0	0	0	2141	0	0	0	0	0	0	0	5692	5692	0	1140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3648	141	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2564	513	0	0	0	513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	70	0	0	0	0	0	0	0	0	0	212	175	0	0	0	0	0	0	203103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
800442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4199	840	0	0	4199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78101	0	0	0	0	0	0	0	0	-1812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27518	-1	0	27519	0	0	0	0	94	0	0	0	0	94	0	19886	0	0	0	0	19886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
800479																																																																																																																																																																																																																																																	
800853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105284	0	0	0	0	0	0	-686	0	-4529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86416	0	0	81812	4604	0	0	0	0	0	0	0	0	0	0	68028	0	0	1846	0	66182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13280	2656	0	0	0	2656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
801047																																																																																																																																																																																																																																																	
801056																																																																																																																																																																																																																																																	
801654																																																																																																																																																																																																																																																	
803256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6308	0	0	0	0	0	0	0	0	-37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3386	0	0	2057	1329	0	0	0	2966	0	0	0	0	0	2966	57726	0	0	0	0	57726	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-770	2966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10898	2180	0	0	0	2180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2966	0	0	0	0	0	0	0	0	0	0	4449	0	0	0	0	0	0	0	70818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
803265																																																																																																																																																																																																																																																	
803649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60280	0	0	0	0	0	0	0	0	-1860	0	0	0	0	0	193	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79717	0	0	47644	32073	0	0	0	1147	0	0	0	0	1147	0	550841	0	0	5751	0	545090	0	0	0	3058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108320	21664	0	0	0	21664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	680389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
803658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23200	0	0	0	0	0	0	0	0	-2384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9903	0	0	6845	3058	0	0	0	1101	0	0	0	0	0	1101	37815	0	0	0	0	37815	0	0	0	1018	0	0	0	0	0	0	0	13	13	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1882	1101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7916	1583	0	0	0	1583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1101	0	0	0	0	0	0	0	0	0	0	1652	0	0	0	0	0	0	0	55926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
803957																																																																																																																																																																																																																																																	
804150																																																																																																																																																																																																																																																	
804338																																																																																																																																																																																																																																																	
804374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6983	6983	0	0	6983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38446	0	0	0	0	0	0	0	0	-1751	0	0	0	0	0	861	0	861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221509	0	1431	194774	25304	7474	0	7474	1700	0	0	0	0	1700	0	245292	0	0	308	29563	215421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6193	7490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66691	13338	0	0	3455	9883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7490	0	0	0	0	0	0	0	0	0	0	11235	0	0	0	0	0	0	0	431598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
804422																																																																																																																																																																																																																																																	
805045																																																																																																																																																																																																																																																	
805250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	326	0	0	0	0	0	0	3821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59138	0	0	0	0	0	0	0	0	-4838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13595	0	0	10374	3221	0	0	0	11538	0	0	199	0	0	11339	165708	0	0	5493	0	160215	0	0	0	0	336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	513	309	204	0	2709	-8250	11339	326	0	336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11339	326	0	336	0	0	0	204	0	0	0	17009	815	0	1344	0	0	0	2550	218408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
805335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16607	0	0	0	0	0	0	0	0	-1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43734	0	0	30974	12760	0	0	0	232	0	0	0	0	232	0	69025	0	0	0	0	69025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11902	2380	0	0	0	2380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
805755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70704	0	0	0	0	0	0	0	0	-1495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600	0	0	0	0	600	0	321271	0	0	263280	57991	8727	0	8727	417	0	0	0	0	0	417	285335	0	0	0	0	285335	0	0	0	2394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-8673	9144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21781	4356	0	4356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9144	0	0	0	0	0	0	0	0	0	0	13716	0	0	0	0	0	0	0	534784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
805876																																																																																																																																																																																																																																																	
806846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12874	0	0	3098	620	0	0	3098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362089	0	0	0	-10	0	0	0	0	-18317	0	0	0	0	0	8973	0	0	8973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370844	0	0	369577	1267	0	0	0	16716	0	0	10936	0	0	5780	1631657	0	5	139944	0	1491709	0	0	0	2747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292524	292524	0	89600	0	-26512	5780	12874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166856	33371	0	4246	1	29125	0	0	45758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5780	12874	0	0	0	0	0	0	0	0	0	8670	32185	0	0	0	0	0	0	2023454	0	20822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
806958																																																																																																																																																																																																																																																	
807348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16697	0	0	0	0	0	0	0	0	-278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65016	0	0	61847	3169	0	0	0	662	0	0	0	0	0	662	92116	0	0	389	0	91727	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	113	0	0	2900	-1912	662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18442	3688	0	0	0	3688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	662	0	0	0	0	0	0	0	0	0	0	993	0	0	0	0	0	0	0	148380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
807432																																																																																																																																																																																																																																																	
807656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67485	0	0	0	0	0	0	0	0	-31	0	0	0	0	0	341	0	0	341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77147	0	0	73977	3170	0	0	0	0	0	0	0	0	0	0	103945	0	6771	0	0	97174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2256	0	0	0	0	0	0	1	128	0	0	14706	14706	1954	0	0	12752	0	0	0	0	6960	1392	9	0	101	1282	0	0	4020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	194	0	0	0	0	0	0	0	173421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
807955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228466	0	0	0	0	0	0	0	0	-18127	0	0	0	0	0	877	0	0	0	877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317755	0	0	190908	126847	8367	0	8367	3446	0	0	0	0	0	3446	1577812	0	0	24991	0	1552821	0	0	0	46895	1790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8824	11813	0	0	1790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	515757	103151	0	0	0	103151	0	0	0	0	930	287	0	0	0	643	0	0	0	0	0	0	0	0	0	0	0	0	11813	0	0	1790	0	0	0	0	0	0	0	17720	0	0	7160	0	0	0	0	2087350	0	10000	8559	35362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
808260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	950876	0	0	0	0	0	0	-450	0	-4049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	440290	0	0	376042	64248	0	0	0	750	0	0	0	0	750	0	3207904	0	0	10686	107614	3089605	0	0	0	5331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-75543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263306	52661	0	0	0	52661	0	0	20995	0	433	0	0	131	0	302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4511921	0	0	0	17430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
808345																																																																																																																																																																																																																																																	
808653																																																																																																																																																																																																																																																	
809070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29632	0	0	29266	366	0	0	0	0	0	0	0	0	0	0	1272	0	0	0	1060	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1364	273	0	273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
809276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2845	0	0	0	0	0	0	0	0	-216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18771	0	0	18771	0	0	0	108660	0	0	82317	26343	0	0	0	4191	0	0	1918	0	864	1408	225021	0	30	22	0	224968	0	0	0	3863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5910	1408	6944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1408	6944	0	0	0	0	0	0	0	0	0	2112	17360	0	0	0	0	0	0	345526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
809379																																																																																																																																																																																																																																																	
809650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7597	0	0	0	0	0	0	0	0	-170	0	0	0	0	0	64175	0	0	64175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83122	0	0	80327	2559	0	0	0	268	0	0	0	0	0	268	167483	0	6117	311	0	161055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2825	2825	0	0	18165	-3508	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25544	5109	0	0	0	5109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	0	0	0	0	0	0	0	0	0	0	402	0	0	0	0	0	0	0	276715	0	42000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
809771																																																																																																																																																																																																																																																	
810544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59516	0	0	0	0	0	0	0	0	-2641	0	0	0	0	0	92	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25740	0	0	25740	0	0	0	0	352	0	0	0	0	0	352	172975	0	0	1103	0	171872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4901	352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	461	92	0	0	0	92	0	0	19172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	352	0	0	0	0	0	0	0	0	0	0	528	0	0	0	0	0	0	0	208584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
811046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12043	12043	0	0	12043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1158270	0	0	0	0	0	0	0	0	-67392	0	0	0	0	0	1533	0	0	1533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	636691	0	0	516729	119962	34026	0	34026	7318	0	0	0	0	0	7318	5214091	0	452	8931	0	5204708	0	0	0	59160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-87373	41344	0	0	0	0	0	0	0	0	0	502587	502587	502587	0	0	0	0	0	0	0	982734	196547	0	0	0	196547	0	0	231355	0	86441	0	0	63054	0	23387	0	0	0	0	0	0	0	0	0	0	0	0	41344	0	0	0	0	0	0	0	0	0	0	62016	0	0	0	0	0	0	0	7122375	0	191397	1190400	1385934	0	0	0	0	0	0	0	2625	31859	0	0	0	0	0	0	0	0	
811457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2254	0	0	2254	0	0	0	0	0	0	0	0	0	0	0	5680	0	0	0	652	5028	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	35	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	7593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
811541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19360	0	0	0	0	0	0	0	0	-1662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55091	0	0	48151	6940	0	0	0	329	0	0	0	0	0	329	60353	0	1268	0	0	59085	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2550	329	0	0	10	0	0	0	0	0	0	1071	1071	0	0	0	0	0	1071	0	0	8401	1680	0	0	0	1680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	329	0	0	10	0	0	0	0	0	0	0	494	0	0	40	0	0	0	0	109929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
811550																																																																																																																																																																																																																																																	
811747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31266	0	0	0	0	0	0	-4	0	-721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64573	0	0	59061	5512	949	0	949	132	0	0	0	0	0	132	354246	0	500	1403	0	352343	0	0	0	4102	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4160	0	4160	0	0	-1191	1081	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1081	0	0	14	0	0	0	4160	0	0	0	1622	0	0	56	0	0	0	52000	474374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
812436																																																																																																																																																																																																																																																	
812557																																																																																																																																																																																																																																																	
812614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76207	0	0	0	0	0	0	0	0	-2491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64639	0	0	62842	1797	0	0	0	2250	0	0	0	0	0	2250	82277	0	0	0	0	82277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4642	2250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1707	341	0	0	0	341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2250	0	0	0	0	0	0	0	0	0	0	3375	0	0	0	0	0	0	0	149077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
