"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1403	RCFD1406	RCFD1407	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDHK26	RCFDHK27	RCFDHK28	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDPV23	RCFDPV24	RCFDPV25	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1403	RCON1406	RCON1407	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON5380	RCON5381	RCON5382	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONHK26	RCONHK27	RCONHK28	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK102	RCONK103	RCONK104	RCONK105	RCONK106	RCONK107	RCONK108	RCONK109	RCONK110	RCONK111	RCONK112	RCONK113	RCONK114	RCONK115	RCONK116	RCONK117	RCONK118	RCONK119	RCONK120	RCONK121	RCONK122	RCONK123	RCONK124	RCONK125	RCONK126	RCONK127	RCONK128	RCONK130	RCONK131	RCONK132	RCONK138	RCONK139	RCONK140	RCONK213	RCONK214	RCONK215	RCONK216	RCONK217	RCONK218	RCONK257	RCONK258	RCONK259	RCONK274	RCONK275	RCONK276	RCONK277	RCONK278	RCONK279	RCONK280	RCONK281	RCONK282	RCONPV23	RCONPV24	RCONPV25	
735414																																																																																																		0	0	0							21	685	0				0	0	0	0	0	0	0	0	0	0	0	0				19	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	17	0	648	0	0	0	0	0	6	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				11	0	0	6	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
735441																																																																																																		0	0	0							12145	2931	80	2551	1536	0	379	0	4368	153	0	43	0	0	0	0	0	0				48	65	153	1536	0	2557	0	0	0	115	15	0	0	0	0	0	1833	0	520	0	0	0	0	0	3224	0				0	0	0	0	1849	0	113	0	0	0	1171	0	0	0	16	67	0	283	0	0	0	0	0	0	0	0	0		0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	267	0	0	267	0	0	0	27	0	0	40	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
735973																																																																																																		0	0	0							65	975	0				0	0	0	0	0	0	0	0	0	0	0	0				18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	957	0	0	0	0	0	160	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
736158																																																																																																		0	0	0							164	512	660	0	85	0	160	629	139	228	0	0	0	0	0	0	0	0				0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	34	0	0	5	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
736550																																																																																																		0	0	0							2973	3082	262	0	43	0	240	0	219	960	0	2169	0	0	0	0	0	0				0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	263	0	1346	262	0	0	0	0	2596	0				340	0	0	0	0	204	102	0	0	0	110	0	0	0	12	0	0	12	0	0	46	0	0	46	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	23	0	8	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
737548																																																																																																		0	0	0							3153	999	0	4	184	0	38	0	163	134	0	452	0	0	0	0	0	0				0	0	0	184	0	4	0	0	0	0	0	0	0	0	0	0	359	0	593	0	13	0	0	0	4306	0				0	0	0	0	2175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
738013																																																																																																		0	0	0							5352	913	0	0	76	0	0	0	501	450	0	0	0	0	0	0	0	0				75	0	0	76	0	0	0	0	0	53	0	0	0	0	0	0	175	0	0	0	63	0	0	0	4745	0				0	0	0	0	0	0	196	0	0	0	4576	100	0	0	4	0	0	3261	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	2657	0	0	100							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	
738040																																																																																																		0	0	0	0	0	0	0	0	0	3971	2802	598	335	295	508	174	0	513	1090	59	590	0	0	0	0	0	0	0	0	0	14	0	0	619	508	335	0	0	0	0	0	0	0	0	0	0	1307	10	604	0	0	0	0	0	862	0	0	0	0	0	0	0	0	585	0	0	0	31	0	337	173	0	0	0	0	0	0	380	0	941	354	0	759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	0	45	158	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
738143																																																																																																		0	0	0							2113	4342	0	0	0	0	1552	0	327	0	0	0	0	0	0	0	0	0				30	0	0	107	0	3	0	0	0	0	0	0	0	0	0	0	569	0	2609	0	0	0	0	0	828	0				0	0	0	0	0	0	0	0	0	0	847	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	22	0	51	22	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
738255																																																																																																		0	0	0							9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	8	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
738303																																																																																																		0	0	0	0	0	0	0	0	0	1682	1332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	0	424	0	0	0	0	0	0	0	0	0	0	0	0	0	1258	0	1068	0	0	0	0	0	502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
738657																																																																																																		0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
738769																																																																																																		0	0	0							377	7907	0	0	0	0	0	0	8	62	0	0	0	0	0	0	0	0				0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	348	0	229	0	0	0	0	0	22	0				0	0	0	0	0	0	7558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
739346																																																																																																		0	0	0							208	1743	769	0	31	0	48	450	206	221	0	0	0	0	0	0	0	0				0	0	0	31	30	0	0	0	0	0	0	0	0	0	0	0	0	0	264	190	0	0	0	0	208	0				0	0	0	0	0	0	1096	0	0	0	0	0	264	190	0	1439	670	206	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	1096	0	0	0	0	0							31	30	0	0	0	0	0	0	0	67	0	0	16	99	2	48	450	206	0	0	0	0	0	0	0	0	0	0	0	0	
739355																																																																																																		0	0	0	0	0	0	0	0	0	11301	9427	25	0	0	0	576	25	367	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	5820	0	69	0	0	0	5498	0	0	0	0	0	117	0	0	0	662	0	2019	0	0	4674	5347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	25	543	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
739560																																																																																																		0	0	0	0	0	0	0	0	0	20379	13135	21	0	0	0	4152	0	697	0	0	0	0	0	0	0	0	0	0	0	0	3473	0	8684	0	0	0	0	0	0	0	0	0	0	0	0	0	7132	26	5507	0	0	0	0	0	5957	0	0	0	0	0	0	0	0	0	2615	0	0	0	0	1225	0	136	0	1029	136	0	1029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
739832																																																																																																		0	0	0							878	1664	706	0	0	0	127	8	152	0	0	0	0	0	0	0	0	0				92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	639	0	1157	691	145	0	0	0	263	110				0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	5	7	0	58	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
740249																																																																																																		0	0	0							0	1104	123	0	0	0	12	0	0	948	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0				0	0	0	0	0	0	11	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
741068																																																																																																		0	0	0							0	963	5043				10	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195	0	0	0	0	0	0	0				0	65	0	0	0	0	0	617	0	5043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
741152																																																																																																		0	0	0							1	250	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	232	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
741330																																																																																																		0	0	0	0	0	0	0	0	0	2012	2657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	333	27	0	0	0	0	0	0	0	0	0	0	0	0	1209	0	2535	0	4	0	0	0	2710	0	0	0	0	0	0	0	0	0	22	0	0	0	0	379	69	0	0	523	0	0	523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
741358																																																																																																		0	0	0							23	97	121	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0				0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	108	0	0	0	0	0	0				0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	16	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
741844																																																																																																		0	0	0							603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
741956																																																																																																		0	0	0							0	466	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0				291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
741974																																																																																																		0	0	0							1151	2851	62				0	0	0	519	0	0	241	0	0	0	0	0				9	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	814	0	1935	44	72	18	0	0	463	0				28	0	0	0	0	0	34	0	0	0	0	197	0	0	107	0	0	107	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	13	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
742056																																																																																																		0	0	0							344	1225	0				166	0	0	0	0	0	0	0	0	0	0	0				0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	344	0	315	0	264	0	0	0	0	0				0	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				17	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
742542																																																																																																		0	0	0							67	446	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	446	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
742944																																																																																																		0	0	0	0	0	0	0	0	0	430	38	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	369	0	38	0	0	0	0	0	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	369	0	0	369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
743679																																																																																																		0	0	0							1623	3704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				77	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	1297	263	3527	0	0	0	0	0	462	0				24	0	0	0	0	11	0	0	0	0	0	0	47	0	0	47	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	76	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
743950																																																																																																		0	0	0							0	46	6				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				46	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
744854																																																																																																		0	0	0							113	36	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0				0	0	0	19	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
745347																																																																																																		0	0	0							0	413	0	0	0	0	318	0	0	0	0	0	0	0	0	0	0	0				12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
746157																																																																																																		0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
746755																																																																																																		0	0	0							425	961	0	18	0	0	7	0	299	355	0	100	0	0	0	0	0	0				0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0				0	0	0	0	0	0	597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	2	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
746942																																																																																																		0	0	0							190	555	303	0	2	0	19	0	35	414	0	0	0	0	0	0	0	0				0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	155	0	90	289	0	0	0	0	190	0				0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	9	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
746979																																																																																																		0	0	0							117	134	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	134	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
747051																																																																																																		0	0	0							312	1183	70				0	0	0	0	43	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303	0	1158	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				25	27	7	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
747257																																																																																																		0	0	0							261	394	221	0	18	31	44	0	0	12	0	0	0	0	0	0	0	0				0	0	0	19	61	0	0	0	0	0	0	0	0	0	0	0	261	0	225	105	0	55	0	0	261	0				0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	44	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
748254																																																																																																		0	0	0							1055	1	0	0	0	0	1	0	562	0	0	0	0	0	0	0	0	0				0	0	483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	470	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	20	0	0	617	0	0	359	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
748357																																																																																																		0	0	0							0	659	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	659	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
748441																																																																																																		0	0	0							490	1497	0				69	0	16	39	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	473	0	304	0	0	0	0	0	1	0				0	0	0	0	0	0	0	1033	0	0	0	0	0	0	19	1033	0	19	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1033	0	0							0	0	0	0	0	0				0	0	0	52	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
748964																																																																																																		0	0	0							0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	53	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	49	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
749242																																																																																																		0	0	583	0	0	0	0	0	0	175731	89162	298	0	0	0	6518	119	4830	283	0	247	0	0	786	0	0	0	0	0	0	3885	0	3074	62	0	22470	0	0	0	0	0	0	0	0	0	0	60874	1486	55636	0	743	7	0	0	181594	0	0	0	0	59	676	0	158	2033	5539	8826	11595	0	0	31056	42610	0	0	0	0	0	0	2785	0	2511	2092	0	1884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	1	31	772	13	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
749635																																																																																																		0	0	0							523	937	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0				0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	35	68	721	0	0	0	0	0	716	0				0	41	0	0	0	0	105	0	0	0	420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	12	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
749840																																																																																																		0	0	0							0	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
749943																																																																																																		0	0	0							2130	4112	0	0	0	0	545	0	1072	1164	0	0	0	0	0	0	0	0				0	0	0	655	0	185	0	0	0	0	0	0	0	0	0	0	712	0	1212	0	36	0	0	0	1318	0				287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	175	0	43	38	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
750051																																																																																																		0	0	0							529	38	2978	0	0	0	0	0	529	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	529	0				0	0	0	0	0	0	0	0	0	2978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
750341																																																																																																		0	0	0							169	304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	296	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
