"IDRSSD"	RCFD3411	RCFD3430	RCFD3432	RCFD3433	RCFD3434	RCFD3435	RCFD3450	RCFD3555	RCFD3556	RCFD3557	RCFD3814	RCFD3815	RCFD3817	RCFD3819	RCFD3820	RCFD3821	RCFD3822	RCFD3826	RCFD5591	RCFD5592	RCFD5593	RCFD5594	RCFD5595	RCFD6550	RCFD8693	RCFD8694	RCFD8695	RCFD8696	RCFD8697	RCFD8698	RCFD8699	RCFD8700	RCFD8701	RCFD8702	RCFD8703	RCFD8704	RCFD8705	RCFD8706	RCFD8707	RCFD8708	RCFD8709	RCFD8710	RCFD8711	RCFD8712	RCFD8713	RCFD8714	RCFD8715	RCFD8716	RCFD8719	RCFD8720	RCFD8723	RCFD8724	RCFD8725	RCFD8726	RCFD8727	RCFD8728	RCFD8733	RCFD8734	RCFD8735	RCFD8736	RCFD8737	RCFD8738	RCFD8739	RCFD8740	RCFD8741	RCFD8742	RCFD8743	RCFD8744	RCFD8745	RCFD8746	RCFD8747	RCFD8748	RCFD8765	RCFDA126	RCFDA127	RCFDA589	RCFDC219	RCFDC220	RCFDC221	RCFDC222	RCFDC223	RCFDC224	RCFDC968	RCFDC969	RCFDC970	RCFDC971	RCFDC972	RCFDC973	RCFDC974	RCFDC975	RCFDC978	RCFDF164	RCFDF165	RCFDG401	RCFDG402	RCFDG403	RCFDG404	RCFDG405	RCFDG406	RCFDG407	RCFDG408	RCFDG409	RCFDG410	RCFDG411	RCFDG412	RCFDG413	RCFDG414	RCFDG415	RCFDG416	RCFDG417	RCFDG418	RCFDG420	RCFDG421	RCFDG422	RCFDG423	RCFDG425	RCFDG426	RCFDG427	RCFDG428	RCFDG430	RCFDG431	RCFDG432	RCFDG433	RCFDG435	RCFDG436	RCFDG437	RCFDG438	RCFDG440	RCFDG441	RCFDG442	RCFDG443	RCFDG445	RCFDG446	RCFDG447	RCFDG448	RCFDG450	RCFDG451	RCFDG452	RCFDG453	RCFDG455	RCFDG456	RCFDG457	RCFDG458	RCFDG460	RCFDG461	RCFDG462	RCFDJ455	RCFDJ456	RCFDJ457	RCFDJ459	RCFDPV10	RCFDPV11	RCFDPV12	RCFDPV13	RCFDPV14	RCFDPV15	RCFDPV16	RCON3411	RCON3430	RCON3432	RCON3433	RCON3434	RCON3435	RCON3450	RCON3555	RCON3556	RCON3557	RCON3814	RCON3815	RCON3817	RCON3819	RCON3820	RCON3821	RCON3822	RCON3826	RCON5591	RCON5592	RCON5593	RCON5594	RCON5595	RCON6550	RCON8693	RCON8694	RCON8695	RCON8696	RCON8697	RCON8698	RCON8699	RCON8700	RCON8701	RCON8702	RCON8703	RCON8704	RCON8705	RCON8706	RCON8707	RCON8708	RCON8709	RCON8710	RCON8711	RCON8712	RCON8713	RCON8714	RCON8715	RCON8716	RCON8719	RCON8720	RCON8723	RCON8724	RCON8725	RCON8726	RCON8727	RCON8728	RCON8733	RCON8734	RCON8735	RCON8736	RCON8737	RCON8738	RCON8739	RCON8740	RCON8741	RCON8742	RCON8743	RCON8744	RCON8745	RCON8746	RCON8747	RCON8748	RCONA126	RCONA127	RCONA589	RCONC219	RCONC220	RCONC221	RCONC222	RCONC223	RCONC224	RCONC968	RCONC969	
576952																																																																																																																																																														190	0	0	0				0	0	0	13857	2940		0		0			0	0	0	0	0	0																													350																				0							0	0			
577128																																																																																																																																																														0	0	0	0	0	0	1142570	0	0	0	272977	86635	0	6296	0	745	0	0	0	0	0	0	0	0	0	0	0	0	8199	0	0	0	0	0	0	0	0	0	0	0	124534	0	0	0	124534	0	0	0	0	0	0	0	53199	0	0	0	16739	0	0	0	9275	0	0	0	8	0	0	0	0	0	0	0	1346637	0	45000	0	0	0	0	76181	0	0	0	
577137																																																																																																																																																														0	0	0	0	0	0	154025	0	0	0	26	433	0	1299	1299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154025	0	0	0	0	0	0	0	0	0	0	0	2585	0	0	0	1340	0	0	0	0	0	154025	0	0	0	0	0	0	0	0	
577230																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
578116																																																																																																																																																														0	0	0	0				0	0	0	16931	0		0		0			0	0	0	0	0	0																													508																				0							0	0			
578237																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
578255																																																																																																																																																														0	45000	0	0				0	0	0	0	0		7672		0			0	0	0	0	0	0																													208724																				0							0	0			
578554																																																																																																																																																														0	0	0	0				0	0	0	501	0		0		0			0	0	0	0	0	0																																																								0	0			
578741																																																																																																																																																														0	0	0	0				0	0	0	19871	0		11730		0			0	0	0	0	0	0																																																								0	0			
578862																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	225		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
579140																																																																																																																																																														2184	0	0	0				0	0	0	75	0		1042		0			0	0	0	0	0	0																													0																				0							0	0			
579319																																																																																																																																																														0	2000	0	0				0	0	0	2385	652		0		0			0	0	0	0	0	0																																																								0	0			
579364																																																																																																																																																														182	42450	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
579636																																																																																																																																																														0	0	0	0				0	0	0	1453	0		115		0			0	0	0	0	0	0																																																								0	0			
580155																																																																																																																																																														0	40150	0	0				0	0	0	14459	6320		125		0			0	0	0	0	0	0																													0																				6073							1697	0			
580548																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	26810	0	0	1314		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304	0	0	0	0	0	0	0	0	0	0	0	304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
580847																																																																																																																																																														0	0	0	0				0	0	0	0	0		450		0			0	0	0	0	0	0																																																								0	0			
580874																																																																																																																																																														0	525	0	0				0	0	0	20801	0		0		0			0	0	0	0	0	0																																																								0	0			
581237																																																																																																																																																														0	0	0	0				0	0	0	10629	0		0		0			0	0	0	0	0	0																																																								0	0			
581358																																																																																																																																																														0	0	0	0				0	0	0	448	0		3090		0			0	0	0	0	0	0																																																								0	0			
582654																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
582878																																																																																																																																																														0	0	0	0				0	0	0	1525	0		0		0			0	0	0	0	0	0																																																								0	0			
582953																																																																																																																																																														0	86000	0	0				0	0	0	11228	0		2212		0			0	0	0	0	0	0																													59838																				0							0	0			
582971																																																																																																																																																														0	3916	0	0				0	0	0	87026	0		0		8074			0	0	0	0	0	0																													105640																				0							0	0			
583071																																																																																																																																																														0	0	0	0				0	0	0	3615	0		0		0			0	0	0	0	0	0																																																								0	0			
583268																																																																																																																																																														0	148500	0	0				0	0	0	0	0		0		205			0	0	0	0	0	0																																																								0	0			
583352																																																																																																																																																														0	0	0	0				0	0	0	2631	0		799		0			0	0	0	0	0	0																																																								0	0			
583754																																																																																																																																																														0	10000	0	0				0	0	0	14319	0		0		0			0	0	0	0	0	0																																																								0	0			
583905																																																																																																																																																														780	0	0	0				0	0	0	119359	7853		0		49			0	0	0	0	0	0																													331973																				0							0	0			
584377																																																																																																																																																														0	0	0	0	0	0	73528	0	0	0	59459	7019	0	403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73528	0	0	0	0	0	0	0	0	0	0	0	2353	0	0	0	2353	0	0	0	0	0	36764	0	0	0	0	0	731	0	0	
584724																																																																																																																																																														0	0	0	0				0	0	0	18119	0		477		0			0	0	0	0	0	0																																																								0	0			
584920																																																																																																																																																														0	0	0	0				0	0	0	348146	44893		6071		0			0	0	0	0	0	0																													38212																				0							1511	0			
585749																																																																																																																																																														0	0	0	0				0	0	0	0	6885		3854		0			0	0	0	0	0	0																																																								5014	0			
586027																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
586072																																																																																																																																																														0	0	0	0				0	0	0	66140	0		4491		0			0	0	0	0	0	0																																																								0	0			
586335																																																																																																																																																														0	0	0	0				0	0	0	0	0		203		0			0	0	0	0	0	0																																																								0	0			
586960																																																																																																																																																														0	0	0	0				0	0	0	0	0		20		0			0	0	0	0	0	0																																																								0	0			
587677																																																																																																																																																														0	0	0	0				0	0	0	2812	0		13		0			0	0	0	0	0	0																																																								0	0			
587800																																																																																																																																																														0	0	0	0	0	0	729168	0	0	0	673100	0	0	0	0	4075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	532613	0	0	0	532613	0	0	0	0	0	0	0	1794393	0	0	0	0	0	0	0	0	0	0	0	23992	0	0	0	12874	0	0	0	0	0	729168	0	0	0	0	0	0	0	0	
588245																																																																																																																																																														0	7049	0	0				0	0	0	17440	955		640		0			0	0	0	0	0	4																													0																				536							0	0			
588348																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	1345	0	0	1741		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
589158																																																																																																																																																														333	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
589523																																																																																																																																																														0	0	0	0				0	0	0	74137	60936		2550		0			0	0	0	0	0	0																													2371																				0							0	0			
589943																																																																																																																																																														0	0	0	0	0	0	190935	0	0	0	25398	0	0	4555	0	0	0	0	0	0	0	0	0	83868	0	0	0	0	429	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	191499	0	0	0	0	0	0	0	0	0	0	0	2439	0	0	0	857	0	0	0	0	0	190935	0	0	0	0	0	0	0	0	
590220																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	120475	26453	0	8020	0	0	0	0	0	0	0	0	0	500	0	0	0	0	38938	0	0	0	0	0	0	0	0	0	0	0	8579	0	0	0	0	0	0	0	0	0	0	0	47517	0	0	0	0	0	0	0	0	0	0	0	849	0	0	0	62	0	0	0	0	0	0	0	0	0	0	63273	0	0	0	
590640																																																																																																																																																														0	0	0	0				0	0	0	5023	0		615		0			0	0	0	0	0	0																													59793																				0							0	0			
590976																																																																																																																																																														0	0	0	0				0	0	0	35332	0		0		11507			0	0	0	0	0	0																																																								0	0			
591209																																																																																																																																																														0	0	0	0				0	0	0	38391	0		73		0			0	0	0	0	0	0																																																								0	0			
591320																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	45194	6291	0	0		230		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
591357																																																																																																																																																														0	0	0	0				0	0	0	737	0		46		0			0	0	0	0	0	0																																																								0	0			
591366																																																																																																																																																														675	0	0	0	0	0	0	0	0	0	877	0	0	925		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
592448																																																																																																																																																														0	200000	0	0	0	0	0	0	0	0	20634	82147	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5750	0	0	0	0	0	0	0	0	0	0	0	5151	0	0	0	0	0	0	0	0	0	0	0	10901	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
592550																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	0	3432	0	145		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
592644																																																																																																																																																														0	0	0	0				0	0	0	23286	0		0		62			0	0	0	0	0	0																																																								0	0			
593007																																																																																																																																																														0	275975	0	0	0	0	1709125	0	0	0	433011	0	0	1024	0	3667	0	0	0	0	0	0	0	0	0	0	0	0	14965	0	0	0	0	0	0	0	0	0	0	0	32810	0	0	0	0	0	0	0	0	0	0	0	1756900	0	0	0	0	0	0	0	0	0	0	0	16725	0	0	0	14658	0	0	0	0	0	1267062	0	2	1	0	0	0	0	0	
593052																																																																																																																																																														0	274609	0	0				274609	0	0	40518	7157		1478		0			0	0	0	0	0	0																													643356																				0							0	0			
593249																																																																																																																																																														0	0	0	0				0	0	0	890	9153		4543		0			0	0	0	0	0	0																																																								0	0			
593333																																																																																																																																																														0	0	0	0				0	0	0	254	0		100		0			0	0	0	0	0	0																																																								0	0			
593771																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
593940																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
594433																																																																																																																																																														13760	58870	0	0				0	0	0	66977	0		20357		37919			0	0	0	0	0	0																													208693																				0							0	0			
594451																																																																																																																																																														0	0	0	0				0	0	0	1277	2058		10418		0			0	0	0	0	0	0																																																								0	0			
594853																																																																																																																																																														0	323200	0	0				0	0	0	22380	0		8663		0			0	0	0	0	0	0																													577																				0							0	0			
594938																																																																																																																																																														0	73000	0	0				0	0	0	18313	0		4090		0			0	0	0	0	0	0																													543																				0							0	0			
594947																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	209786	26217	0	8239	0	3469	0	0	0	0	0	0	0	4331	0	0	0	0	16931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
595270																																																																																																																																																														0	0	0	0	0	0	18888482	0	0	0	751789	524236	0	176233	2644	23890	0	0	0	0	0	0	0	142105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20289	0	0	0	17900	0	0	0	0	0	0	0	18926671	0	0	0	0	0	0	0	0	0	0	0	300209	0	0	0	96028	0	0	0	0	0	14563406	0	0	0	0	0	0	0	0	
595337																																																																																																																																																														0	0	0	0				0	0	0	2405	0		4508		0			0	0	0	0	0	0																																																								0	0			
595430																																																																																																																																																														0	0	0	0	0	0	130817	0	0	0	38287	0	0	8922	0	1065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50000	0	0	0	1121	0	0	0	1121	0	0	0	41	0	0	0	0	0	0	0	80817	0	50000	0	0	0	0	0	0	0	0	
595869	4442	953461	0	0	0	0	2620844	0	0	0	592511	0	0	465738	0	3085	0	209307	0	0	0	0	0	150362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21000	889	0	0	21000	889	0	0	0	0	0	0	2662844	211085	0	0	0	0	0	0	0	0	0	0	26472	211	0	0	28917	76	0	0	16545	0	0	1623243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	953461	15299	602118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2048340	4021	0	397348	87600	95699	214049	0	0																																																																																				
595944																																																																																																																																																														0	1	0	0				0	0	0	0	0		2		0			0	0	0	0	0	0																																																								0	0			
596062																																																																																																																																																														0	170365	0	0				0	0	0	0	0		0		4896			0	0	0	0	0	0																													987																				0							0	0			
596156																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	1675	0	0	315		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
596277																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
596455																																																																																																																																																														0	0	0	0				0	0	0	9782	0		0		250			0	0	0	0	0	0																																																								0	0			
596978																																																																																																																																																														0	0	0	0				0	0	0	3403	0		0		0			0	0	0	0	0	0																																																								0	0			
597041																																																																																																																																																														0	0	0	0				0	0	0	2081	0		337		0			0	0	0	0	0	0																													7488																				0							0	0			
597313																																																																																																																																																														0	375	0	0				0	0	0	24455	0		5564		0			0	0	0	0	0	0																																																								0	0			
597452																																																																																																																																																														0	56235	0	0				0	0	0	4854	0		279		0			0	0	0	0	0	0																																																								0	0			
597546																																																																																																																																																														839	47900	0	0				0	0	0	18064	1332		0		0			0	0	0	0	0	0																													0																				162							0	0			
597658																																																																																																																																																														0	0	0	0				0	0	0	4	0		14		0			0	0	0	0	0	0																																																								0	0			
598002																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	42259	0	0	127		44		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1461	0	0	0	0	0	0	0	0	0	0	0	1461	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
598048																																																																																																																																																														0	0	4136	0				0	0	0	14447	2472		0		2110			0	0	0	0	0	0																													28692																				0							0	0			
598132																																																																																																																																																														0	0	0	0				0	0	0	0	0		55		0			0	0	0	0	0	0																																																								0	0			
598543																																																																																																																																																														0	0	0	0				0	0	0	1635	0		0		98			0	0	0	0	0	0																																																								0	0			
599643																																																																																																																																																														0	0	0	0				0	0	0	1395	0		0		898			0	0	0	0	0	0																																																								0	0			
599764																																																																																																																																																														0	10648	0	0	0	0	200000	0	0	0	44338	0	0	13919	0	0	0	0	0	0	0	0	0	1255	0	0	0	0	9806	0	0	0	0	0	0	0	0	0	0	0	4284	0	0	0	0	0	0	0	0	0	0	0	214090	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	1319	0	0	0	0	0	200000	0	0	0	0	0	0	0	0	
600419																																																																																																																																																														0	0	0	0				0	0	0	77507	0		3410		5924			0	0	0	0	0	0																													296249																				0							0	0			
601032																																																																																																																																																														0	5525	0	0	0	0	0	0	0	0	0	0	0	0		5525		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
601041																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	715	0	0	58		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
601050																																																																																																																																																														1698	677178	0	0	0	0	1968679	0	0	0	958195	6110965	0	421047	18651	248656	2884	0	0	0	0	0	0	19029	0	0	0	0	8794	29451	0	0	0	0	0	0	0	0	0	0	59182	0	0	0	2052885	0	0	0	0	0	0	0	4089540	0	0	0	0	396	0	0	0	401	0	0	50969	0	0	0	18317	0	0	0	0	29451	984339	0	77	56	0	7861233	0	0	0	
601153																																																																																																																																																														0	7500	0	0				0	0	0	0	618		571		480			0	0	0	0	0	0																																																								0	0			
601416																																																																																																																																																														0	270300	0	0	0	0	1362516	0	0	0	113684	0	0	11284	0	9220	0	0	0	0	0	0	0	0	0	0	0	0	8629	0	0	0	0	0	0	0	0	0	0	0	8664	0	0	0	0	0	0	0	0	0	0	0	122293	0	0	0	26817	0	0	0	26819	0	0	0	2300	0	0	0	13	0	0	0	1257516	0	105000	0	0	0	0	0	0	0	0	
601443																																																																																																																																																														0	0	0	0				0	0	0	4013	0		664		0			0	0	0	0	0	0																																																								0	0			
601658																																																																																																																																																														0	197165	0	0				0	0	0	6918	0		6499		0			0	0	0	0	0	0																													145000																				0							0	0			
602543																																																																																																																																																														0	0	0	0				0	0	0	1432	3149		74		0			0	0	0	0	0	0																																																								0	0			
602842																																																																																																																																																														0	0	0	0				0	0	0	0	0		123		0			0	0	0	0	0	0																																																								0	0			
603232																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	61		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
603540																																																																																																																																																														0	0	0	0				0	0	0	2464	397		0		0			0	0	0	0	0	0																																																								0	0			
603559																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
603755																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
604024																																																																																																																																																														0	10000	0	0				0	0	0	32637	0		350		1468			0	0	0	0	0	0																																																								0	0			
604033																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
604547																																																																																																																																																														0	0	0	0				0	0	0	3011	0		867		0			0	0	0	0	0	0																													10000																				0							0	0			
604640																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	9788	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
605571																																																																																																																																																														0	0	0	0				0	0	0	1237	0		0		0			0	0	0	0	0	0																																																								0	0			
605610																																																																																																																																																														0	0	0	0				0	0	0	9432	0		0		0			0	0	0	0	0	0																																																								0	0			
605656																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	7349	6074	0	302		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
606046																																																																																																																																																														17187	220102	0	0	0	0	8899387	0	0	0	1135537	627493	0	353169	13993	69813	28536	0	0	0	0	0	0	104616	215000	0	0	0	289930	44123	0	0	0	0	0	0	0	0	0	0	838698	0	0	0	686441	0	0	0	0	0	0	0	6207187	0	0	0	27677	505	0	0	36127	434	0	0	2832	0	0	0	743	0	0	0	4722269	44123	5550000	3095	3314	3396	676	0	0	0	0	
606176																																																																																																																																																														0	0	0	0				0	0	0	970	0		619		0			0	0	0	0	0	0																																																								0	0			
606653																																																																																																																																																														0	0	0	0				0	0	0	4975	9436		170		2185			0	0	0	0	0	0																																																								0	0			
607146																																																																																																																																																														0	0	0	0				0	0	0	5591	0		0		347			0	0	0	0	0	20560																																																								0	0			
608358																																																																																																																																																														0	0	0	0				0	0	0	0	1052		61		0			0	0	0	0	0	0																																																								0	0			
608844																																																																																																																																																														0	0	0	0				0	0	0	31191	0		169		854			0	0	0	0	0	0																																																								0	0			
609010																																																																																																																																																														0	3000	0	0				0	0	0	829	0		450		184			0	0	0	0	0	0																																																								0	0			
609467																																																																																																																																																														0	0	0	0				0	0	0	0	0		105		0			0	0	0	0	0	0																																																								0	0			
609476																																																																																																																																																														0	0	0	0				0	0	0	9067	0		0		0			0	0	0	0	0	0																																																								0	0			
609609																																																																																																																																																														0	0	0	0				0	0	0	0	0		29887		0			0	0	0	0	0	0																																																								0	0			
609832																																																																																																																																																														0	250	0	0				0	0	0	1302	0		86		0			0	0	0	0	0	0																																																								0	0			
610128																																																																																																																																																														0	0	0	0				0	0	0	5651	6954		40		1348			0	0	0	0	0	0																																																								0	38453			
610164																																																																																																																																																														0	29000	0	0				0	0	0	3202	5498		90		0			0	0	0	0	0	0																													556																				0							63680	0			
610539																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
610557																																																																																																																																																														0	0	0	0				0	0	0	10887	3075		0		1508			0	0	0	0	0	0																																																								0	0			
610913																																																																																																																																																														0	0	0	0				0	0	0	7757	0		150		0			0	0	0	0	0	0																																																								0	0			
611031																																																																																																																																																														0	0	0	0				0	0	0	4752	0		331		0			0	0	0	0	0	0																																																								0	0			
612159																																																																																																																																																														0	0	0	0				0	0	0	9652	0		809		0			0	0	0	0	0	0																																																								0	0			
612878																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
613008																																																																																																																																																														0	0	0	0	0	0	4329157	0	0	0	1730820	0	0	65559	0	0	0	191344	0	0	0	0	0	0	0	0	0	0	37060	0	0	0	0	0	0	0	0	0	0	0	115604	0	0	0	94659	0	0	0	0	0	0	0	1158005	0	0	0	57790	1814	0	0	57804	1757	0	0	467	0	0	0	8361	0	0	0	3418475	191344	400000	0	44	59	0	0	0	0	0	
613156																																																																																																																																																														0	0	0	0				0	0	0	15925	0		0		1032			0	0	0	0	0	0																																																								0	0			
613343																																																																																																																																																														0	92513	0	0				0	0	0	22841	0		4556		0			0	0	0	0	0	0																													1997																				0							0	0			
613400																																																																																																																																																														0	0	0	0	0	0	1831955	0	0	0	131513	0	0	596	0	4292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1831955	0	0	0	0	0	0	0	0	0	0	0	25525	0	0	0	10062	0	0	0	0	0	1190305	0	0	0	0	0	0	0	0	
613558																																																																																																																																																														50	123897	0	0				0	0	0	42051	422		3346		904			0	0	0	0	0	795																													5214																				0							0	0			
613679																																																																																																																																																														0	30	0	0	0	0	0	0	0	0	26771	0	0	1842		252		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
613839																																																																																																																																																														0	0	0	0				0	0	0	18690	0		24		0			0	0	0	0	0	0																																																								0	0			
613950																																																																																																																																																														0	0	0	0				0	0	0	227	0		0		2139			0	0	0	0	0	0																																																								0	0			
613978																																																																																																																																																														0	0	0	0				0	0	0	5537	0		394		0			0	0	0	0	0	0																																																								0	0			
614256																																																																																																																																																														0	4131	0	0				0	0	0	2	0		65		0			0	0	0	0	0	0																																																								0	0			
614313																																																																																																																																																														0	0	0	0	0	0	237403	0	0	0	77629	21367	0	0	0	1223	0	0	0	0	0	0	0	0	0	0	0	0	12053	0	0	0	0	0	0	0	0	0	0	0	11616	0	0	0	0	0	0	0	0	0	0	0	261072	0	0	0	0	0	0	0	0	0	0	0	1500	0	0	0	1495	0	0	0	0	0	118701	0	0	3	0	0	0	0	0	
