"IDRSSD"	RCONG554	RCONG555	RCONG556	RCONG557	RCONG558	RCONG559	RCONG560	RCONG561	RCONG562	RCONG563	RCONG564	RCONG565	RCONG566	RCONG567	RCONG568	RCONG569	RCONG570	RCONG571	RCONG572	RCONG573	RCONG574	RCONG575	RCONG576	RCONG577	RCONG578	RCONG579	RCONG580	RCONG581	RCONG582	RCONG583	RCONG584	RCONG585	RCONG586	RCONG587	RCONG588	RCONG589	RCONG590	RCONG804	RCONG805	RCONG806	RCONG807	RCONG808	RCONG809	RCONHT87	RCONHT88	RCONHT89	RCONHT91	RCONHT92	RCONHT93	RCONJA36	TEXTG546	TEXTG551	TEXTG556	TEXTG561	TEXTG571	TEXTG576	TEXTG581	TEXTG586	
631570																																																											
632410																																						0	0	0	0	0	0	0	0	0	0	0	0	348855									
632607																																																											
632858																																																											
633378																																																											
633640																																																											
634544																																																											
634955																																																											
635840																																																											
635907																																																											
636276																																																											
636753																																																											
636771													19551			19551																						31493	19551	0	0	19551	0	9031	0	0	8904	0	0	495909									
637170																																																											
637451																																						17491	0	0	0	0	0	886155	0	0	870130	0	0	1429321									
637554																																																											
638131																																																											
638355																																																											
638850																																																											
639549																																																											
639567																																																											
639633																																																											
639857																																																											
640143																																																											
640246																																						0	0	0	0	0	0	0	0	0	0	0	0	260966									
640442																																																											
640956																																																											
641449																																																											
641579																																																											
642437																																																											
643078																																																											
643274																																																											
643340																																																											
643658																																																											
644057																																																											
644141																																																											
644646																																																											
644776																																																											
644842																																																											
644954																																																											
644963																																																											
645157																																																											
645317																																						0	0	0	0	0	0	0	0	0	0	0	0	314221									
645465													1854			1854																						0	1854	0	0	1854	0	0	0	0	0	0	0	105832									
645540																																																											
645577																																																											
645625													64181			64181																						0	64181	0	0	64181	0	87454	0	0	87454	0	0	3290959									
646042																																																											
646145																																																											
646172																																																											
646444																																																											
646471																																																											
646556																																																											
646743																																																											
646873																																																											
647218																																																											
647245																																																											
647414																																																											
647759																																																											
647777																																																											
647955																																																											
648130																																						0	0	0	0	0	0	0	0	0	0	0	0	85102									
648242													7650			7650																						3954	7650	0	0	7650	0	0	0	0	0	0	0	245314									
648251																																																											
648345																																																											
648550																																																											
649342																																																											
649632																																																											
651121																																																											
651149																																																											
651158																																																											
651448																																																											
651541																																																											
651859																																						0	0	0	0	0	0	0	0	0	0	0	0	2008272									
651952																																																											
652043																																																											
652070																																																											
652874																		18855			18855																	0	19696	0	0	19696	0	230004	0	0	225487	0	0	2351625	Cash surrender value life insurance				Interest Rate SWAP Valuation				
652959																																																											
653134																																																											
653433																																																											
653611																																																											
653778																																																											
653947																																																											
654047																																																											
654300																																																											
654579																																																											
655530																																																											
655839																																																											
656032																																																											
656377													28514			28514																						0	66875	0	0	66875	0	0	0	0	0	0	0	4142279	BORROWING HEDGES								
656470																																																											
656658																																																											
656779																																																											
657178																																																											
657271													92			92																						375	92	0	0	92	0	0	0	0	0	0	0	474949	Foreclosed Assets								
657365																																						0	0	0	0	0	0	0	0	0	0	0	0	834396									
657459																																						0	0	0	0	0	0	0	0	0	0	0	0	319378	Cash Flow SWAPs								
657758																																																											
657954																																																											
658072																																																											
658474																																																											
658924																																																											
659341																																																											
659556																																																											
659640																																																											
659855													2			2																						0	2	0	0	2	0	8952	34193	0	8952	34193	0	5288140									
660066																																																											
660253																																																											
660271																																																											
660570																																																											
660655																																																											
660879																																																											
660927																																																											
661072																																																											
661223																																																											
661308																																						0	0	0	0	0	0	0	0	0	0	0	0	1783551									
661474																																																											
662350																																																											
662369																																																											
662949																																																											
663245													19637	8548		28185																						0	19637	8548	0	28185	0	8332	0	0	8045	0	0	3286748									
663638																																																											
663656																																																											
663834													195			195																						0	195	0	0	195	0	0	9697	0	0	9942	0	809121									
663955																																																											
664206													12394			12394																						0	12394	0	0	12394	0	0	0	0	0	0	0	585973									
664653																																																											
664756																																						0	0	0	0	0	0	0	0	0	0	0	0	338197									
665146																																																											
665258																																																											
665865																																																											
666059																																																											
666358																																																											
666554																																																											
666844																																																											
666974																																																											
667029																																																											
667346																																																											
667524																																																											
667551																																																											
667757													514			514																						0	514	0	0	514	0	0	0	0	0	0	0	1117176									
668053																																																											
668147																																																											
669555																																																											
670430																																																											
670467																																																											
670560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
670654																																																											
670748																																																											
670878																																																											
671053																																																											
671147																																																											
671334																																						61654	392	0	0	392	0	0	0	0	0	0	0	479236	OREO								
671464													37778			37763	15																					0	37778	0	0	37763	15	0	0	0	0	0	0	1837542									
671558																																																											
672238																																																											
672247																																																											
672537																																																											
672573																																																											
673244																																																											
673440																																						0	0	0	0	0	0	0	0	0	0	0	0	3263329									
673477																																																											
673851																																																											
673909																																						0	0	0	0	0	0	0	0	0	0	0	0	151071									
674344																																																											
674849																																																											
675042																																																											
675079																																																											
675248																																																											
675341																																																											
675659																																																											
675855																																																											
676049																																																											
676151																																																											
677176																																						0	0	0	0	0	0	0	0	0	0	0	0	310364									
677354																																						0	0	0	0	0	0	0	0	0	0	0	0	65989									
677448																																																											
677644																																																											
677756																																																											
677970																																																											
678052																																																											
678070																																																											
678258																																																											
678454																																																											
678557																																																											
678744																																																											
679451																																																											
680130																																																											
680457																																																											
680813													546			546																						0	546	0	0	546	0	0	0	0	0	0	0	1339666									
681043																																																											
681249																																																											
682143																																																											
682563																																						0	0	0	0	0	0	0	0	0	0	0	0	15928168									
682648																																																											
683449																																																											
683814																																																											
684455																																																											
685023																																																											
685676																																																											
686459																																																											
686570																																																											
686758																																																											
687054																																																											
687830																																																											
687951																																																											
688079																																																											
688453																																																											
688556																																																											
689209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227917									
689357																																																											
689759																																																											
691042																																																											
691743																																																											
691958																																																											
692450																																																											
692704																																																											
692946																																																											
693073																																																											
693224													587			481	106																					237	587	0	0	481	106	18486	0	0	17731	0	0	4191273									
693345																																						482	0	0	0	0	0	0	0	0	0	0	0	1149526	Bank Owned Life Insurance								
693952																																																											
694146																																																											
694771																																																											
694847																																																											
694904																																																											
695349																																																											
695947																																																											
696047																																																											
696168																																																											
696430																																																											
696645																																																											
697035																																																											
697147																																																											
697156																																																											
697231																																																											
697763																																						0	0	0	0	0	0	0	0	0	0	0	0	3468734									
697950																																																											
698144																																																											
698546																																																											
698649																																																											
699105																																																											
699253																																																											
700140																																																											
700252																																																											
700430																																																											
700458																																																											
701062													3048			3048																						0	3049	0	0	3048	1	0	0	0	0	0	0	748212									
701222																																																											
701839																																																											
701857																																																											
702117													68066			68066																						0	68066	0	0	68066	0	0	0	0	0	0	0	1874198									
702612																																																											
702836																																																											
702911																																																											
703039																																																											
703552																																																											
703767																																						0	0	0	0	0	0	0	0	0	0	0	0	476207									
705378																																																											
705556																																																											
706030																																																											
706058																																																											
706236																																																											
706254																																																											
706450																																																											
706656																																																											
707354																																						0	0	0	0	0	0	0	0	0	0	0	0	562629									
708379																																																											
709143																																																											
709451																																																											
709554																																																											
709602																																						0	0	0	0	0	0	0	0	0	0	0	0	467723									
709639																																																											
709956																																																											
710176																																																											
710859																																																											
711472																																																											
711520																																																											
711548																																																											
711753																																																											
711801																																																											
712059																																																											
712648																																																											
712956																																																											
713252																																																											
713476																																																											
713926																																						0	0	0	0	0	0	0	0	0	0	0	0	345339									
714165																																																											
714437																																																											
714839																																																											
714978																																																											
715032																																																											
715050																																																											
715144																																																											
715340																																																											
715470																																																											
715630																																																											
715872																																																											
715975																																																											
716374																																																											
716833																																						0	0	0	0	0	0	0	0	0	0	0	0	461378									
716851																																																											
716954																																																											
717232																																																											
717670																																																											
717737													242			242																						0	242	0	0	242	0	0	0	0	0	0	0	413602									
717924																																						0	0	0	0	0	0	0	0	0	0	0	0	1325470									
718145																																																											
718275																																																											
718538																																																											
719030																																																											
719610																																																											
719656																																																											
719964																																																											
720157																																																											
720344																																																											
720746																																																											
720858																																																											
721350																																																											
721752																																																											
721949																																																											
722227																																																											
722432																																																											
722544																																																											
722777																																																											
722816																																																											
723112																																																											
723158																																																											
723550																																																											
723653																																																											
724744																																																											
724904																																																											
724940																																																											
725077																																																											
725732																																																											
726458																																																											
726953																																																											
727174																																																											
728948																																																											
728957																																																											
729011																																																											
729057																																																											
729178																																																											
729310																																																											
729842																																																											
729945																																																											
731050																																																											
731247																																						0	0	0	0	0	0	9608	8994	0	13781	11257	0	955584									
731957																																																											
732178																																																											
732253																																																											
732637																																																											
732758																																																											
732954																																																											
733540																																																											
733559																																																											
733661																																																											
733755																																																											
733951																																																											
734248																																																											
734350																																																											
734538																																																											
734613																																																											
735067																																																											
735414																																																											
735441																																																											
735973																																																											
736158																																																											
736550																																																											
737548																																																											
738013																																																											
738040													437			437																						0	437	0	0	437	0	177429	55577	50330	177430	55577	50330	476717									
738143																																																											
738255																																																											
738303																																						0	0	0	0	0	0	0	0	0	0	0	0	87878									
738657																																																											
738769																																																											
739346																																																											
739355																																																											
739560													1270			1270																						0	1270	0	0	1270	0	7896	6414	0	7872	6414	0	327280									
739832																																																											
740249																																																											
741068																																																											
741152																																																											
741330																																						0	0	0	0	0	0	0	0	0	0	0	0	152890									
741358																																																											
741844																																																											
741956																																																											
741974																																																											
742056																																																											
742542																																																											
742944																																																											
743679																																																											
743950																																																											
744854																																																											
745347																																																											
746157																																																											
746755																																																											
746942																																																											
746979																																																											
747051																																																											
747257																																																											
748254																																																											
748357																																																											
748441																																																											
748964																																																											
749242													41483			41483																						0	41483	0	0	41483	0	265959	0	0	260841	0	0	2560818									
749635																																																											
749840																																																											
749943																																																											
750051																																																											
750341																																																											
750444																																																											
750846																																																											
751254																																																											
751656																																						0	0	0	0	0	0	0	0	0	0	0	0	728599									
751852																																																											
752831																																																											
753052																																																											
753324																																																											
753641																																																											
753856																																																											
754068																																																											
754246																																																											
754536																																																											
754826																																																											
754853																																																											
754929																																						0	0	0	0	0	0	0	0	0	0	0	0	654377									
755252																																																											
755421																																																											
755458																																																											
756343																																																											
756848																																																											
757377																																																											
757452																																																											
757779																																																											
758703													19991			19991																						0	19991	0	0	19991	0	0	0	0	0	0	0	610715									
758842																																																											
758851																																																											
759045																																																											
759625																																																											
760210																																																											
760331																																																											
760340																																																											
760434																																																											
760649																																																											
760854																																																											
760939																																																											
760957																																																											
761244																																																											
761459																																																											
761543																																																											
761806																							8420				8420											0	8420	403	0	403	8420	2142	0	0	2068	0	0	10009500	Rabbi Trust	Alternative Investments				Contingent Liability			
761833																																						0	0	0	0	0	0	0	0	0	0	0	0	23430									
761851																																																											
761954																																																											
762045																																																											
762447													1247			1247																						0	1247	0	0	1247	0	0	0	0	0	0	0	1080224									
762474																																																											
762773																																																											
763211																																																											
763677																																																											
763930																																																											
764030													2774			2774																						0	2774	0	0	2774	0	623152	0	0	611984	0	0	2206173									
764058																																																											
764067																																																											
764142																																																											
764151																																																											
764816																																																											
765318																																																											
765354																																																											
765505													565			565																						0	565	0	0	565	0	0	0	0	0	0	0	213726									
765662																																																											
765877																																																											
766052																																																											
766164		1598																																				1598	0	0	0	0	0	459	0	0	459	0	0	368865		Revenue Share Asset							
767152																																																											
767246																																																											
767255																																																											
767554																																																											
767572																																																											
767611																																																											
767732																																																											
767974																																																											
768458																																																											
768476																																																											
768953																																																											
769334																																																											
770451																																																											
770545																																																											
770639																																																											
770657																																																											
770853																																																											
771047																																																											
771140																		736			736																	2527	736	0	0	736	0	0	0	0	0	0	0	364774	Derivative Assets				Derivative Liabilities				
771458																																																											
771609																																																											
771748																																																											
771878																																																											
772008																																																											
772446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
772754																																																											
773032																																																											
773171																																																											
773247													5063			5063																						12557	5063	0	0	5063	0	7781	0	0	7391	0	0	1524942									
773443																																																											
773470																																																											
773742																																																											
774132																																																											
774235																																																											
774253																																																											
774347																																																											
775054																																																											
775241																																																											
775456																																																											
775773																																																											
776369																																																											
776547																																																											
777254																																																											
777366																																																											
777441																																																											
777870																																																											
778738																																																											
779016																																																											
779351																																																											
779641																																																											
779650																																																											
779968																																																											
780049																																																											
780218																																																											
780263																																																											
780722																																						0	0	0	0	0	0	0	0	0	0	0	0	80498									
780955																																																											
782016																																																											
782306													318			318																						2367	318	0	0	318	0	0	0	0	0	0	0	1688768									
782548																																																											
783161																																																											
783246																																																											
783349																																																											
783648													60111			60111																						77	60127	0	0	60125	2	0	0	0	0	0	0	1381347									
783844																																						0	0	0	0	0	0	0	0	0	0	0	0	292208									
783910																																																											
784159																																																											
784430																																																											
785147																																																											
785473																																						0	0	0	0	0	0	0	0	0	0	0	0	253903									
785857																																																											
785923																																																											
785950																																																											
786210																																																											
786256																																																											
786555																																																											
786612													9010			9010																						0	9010	0	0	9010	0	0	0	0	0	0	0	421733									
786733																																																											
786948																																																											
787459																																																											
787842																																																											
788559																																																											
788652																																																											
788773																																																											
789051																																																											
790150																																																											
790271																																																											
790543													625	5983		6608																						0	625	5983	0	6608	0	0	0	0	0	0	0	50654									
790703																																																											
790918																																																											
791072																																																											
791353																																																											
791821																																																											
791942																																																											
792453																																																											
792640																																																											
792659																																																											
794149																																																											
794345																																																											
794475																																																											
794653																																																											
795249																																																											
795548																																																											
795959																																																											
795968																																																											
796152																																																											
796657																																																											
797140																																																											
797775													2452			2452																						0	2452	0	0	2452	0	0	0	0	0	0	0	301227									
798512																																																											
799751																																																											
799854																																																											
799939																																																											
799948																																																											
800134																																																											
800442																																																											
800479																																																											
800853																																																											
801047																																																											
801056																																																											
801654																																																											
803256																																																											
803265																																																											
803649																																																											
803658																																																											
803957																																																											
804150																																																											
804338																																																											
804374																																																											
804422																																																											
805045																																																											
805250																																																											
805335																																																											
805755																																						0	0	0	0	0	0	0	0	0	0	0	0	70704									
805876																																																											
806846																																																											
806958																																																											
807348																																																											
807432																																																											
807656																																																											
807955																																																											
808260													178			178																						0	178	0	0	178	0	0	0	0	0	0	0	950877									
808345																																																											
808653																																																											
809070																																																											
809276																																																											
809379																																																											
809650																																																											
809771																																																											
810544																																																											
811046																																																											
811457																																																											
811541																																																											
811550																																																											
811747																																																											
812436																																																											
812557																																																											
812614																																																											
813572																																						0	0	0	0	0	0	0	0	0	0	0	0	19410									
813853																																																											
814074																																						0	0	0	0	0	0	18184	0	0	18184	0	0	0									
814355																																																											
814430													4939			4939																						0	4939	0	0	4939	0	35052	0	0	34209	0	0	3845500									
814458																																																											
814476																																																											
814551																																																											
814711																																																											
815053																																																											
815147																																																											
