"IDRSSD"	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF585	RCFDF589	RCFDF597	RCFDF601	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCFDHT87	RCFDHT88	RCFDHT89	RCFDHT91	RCFDHT92	RCFDHT93	RCFDJA36	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF585	RCONF589	RCONF597	RCONF601	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG512	RCONG513	RCONG514	RCONG515	RCONG516	RCONG517	RCONG518	RCONG519	RCONG520	RCONG531	RCONG532	RCONG533	RCONG534	RCONG535	RCONG536	RCONG537	RCONG538	RCONG539	RCONG540	RCONG541	RCONG542	RCONG543	RCONG544	RCONG545	RCONG546	RCONG547	RCONG548	RCONG549	RCONG550	RCONG551	RCONG552	RCONG553	
598048																																																																																																																																																																																																																																																	
598132																																																																																																																																																																																																																																																	
598543																																																																																																																																																																																																																																																	
599643																																																																																																																																																																																																																																																	
599764																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	1783603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1783603	0	1783603	0	0	0	0	0	0	0	0	0	0	0	1319	0	0	1319	0																			
600419																																																																																																																																																																																																																																																	
601032																																																																																																																																																																																																																																																	
601041																																																																																																																																																																																																																																																	
601050																																																																																																																																																												396	401	0	0	0	0	0	0				0	0	0	0	0	0		0	0		51025	0	0	50836	0	3322036	5814521	952	4028	0	0	4028	0	0	0	0	0	0	0	0	396	0	40080	0	13215	26865	0	9233038	0	3335251	5896646	1141	0	0	401	0	12739	0	12739	0	0	31534	0	12739	18718	77						51025			50836	189									
601153																																																																																																																																																																																																																																																	
601416																																																																																																																																																												26817	26819	0	0	0	0	0	0				0	0	0	0	0	0		0	0		2300	0	0	2300	0	0	922472	0	0	0	0	0	0	0	0	0	0	0	0	0	26817	0	0	0	0	0	0	951589	0	0	951589	0	0	0	26819	0	0	0	0	0	0	26832	0	0	26832	0						2300			2300										
601443																																																																																																																																																																																																																																																	
601658																																																																																																																																																																																																																																																	
602543																																																																																																																																																																																																																																																	
602842																																																																																																																																																																																																																																																	
603232																																																																																																																																																																																																																																																	
603540																																																																																																																																																																																																																																																	
603559																																																																																																																																																																																																																																																	
603755																																																																																																																																																																																																																																																	
604024																																																																																																																																																																																																																																																	
604033																																																																																																																																																																																																																																																	
604547																																																																																																																																																																																																																																																	
604640																																																																																																																																																																																																																																																	
605571																																																																																																																																																																																																																																																	
605610																																																																																																																																																																																																																																																	
605656																																																																																																																																																																																																																																																	
606046																																																																																																																																																												28182	36561	0	0	0	0	0	0				18301	0	18301	0	0	0		0	0		245596	0	318	290	0	20505	9117370	0	267281	0	0	267281	0	0	0	0	0	0	0	0	28182	0	0	0	0	0	0	9678934	0	20823	9413123	244988	0	0	36561	0	0	0	0	0	0	37305	0	46	37257	2	115556				115556						122712				122712				
606176																																																																																																																																																																																																																																																	
606653																																																																																																																																																																																																																																																	
607146																																																																																																																																																																																																																																																	
608358																																																																																																																																																																																																																																																	
608844																																																																																																																																																																																																																																																	
609010																																																																																																																																																																																																																																																	
609467																																																																																																																																																																																																																																																	
609476																																																																																																																																																																																																																																																	
609609																																																																																																																																																																																																																																																	
609832																																																																																																																																																																																																																																																	
610128																																																																																																																																																																																																																																																	
610164																																																																																																																																																																																																																																																	
610539																																																																																																																																																																																																																																																	
610557																																																																																																																																																																																																																																																	
610913																																																																																																																																																																																																																																																	
611031																																																																																																																																																																																																																																																	
612159																																																																																																																																																																																																																																																	
612878																																																																																																																																																																																																																																																	
613008																																																																																																																																																												59604	59562	0	0	0	0	0	0				0	0	0	0	0	0		0	0		526	0	0	526	0	21581	2004247	0	35909	0	0	35909	0	0	0	0	0	0	0	0	59604	0	4720	0	4720	0	0	2126587	0	26301	2100286	0	0	0	59562	0	0	0	0	0	0	67967	0	0	67967	0						526			526										
613156																																																																																																																																																																																																																																																	
613343																																																																																																																																																																																																																																																	
613400																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		25525	0	0	25525	0	0	569083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	594608	0	0	594608	0	0	0	0	0	0	0	0	0	0	10062	0	0	10062	0						25525			25525										
613558																																																																																																																																																																																																																																																	
613679																																																																																																																																																																																																																																																	
613839																																																																																																																																																																																																																																																	
613950																																																																																																																																																																																																																																																	
613978																																																																																																																																																																																																																																																	
614256																																																																																																																																																																																																																																																	
614313																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		1468	0	0	1465	0	0	188627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190095	0	0	190092	3	0	0	0	0	0	0	0	0	0	1465	0	0	1465	0						1465			1465										
614368																																																																																																																																																																																																																																																	
614751																																																																																																																																																																																																																																																	
614948																																																																																																																																																																																																																																																	
615217																																																																																																																																																																																																																																																	
615253																																																																																																																																																																																																																																																	
615851																																																																																																																																																																																																																																																	
615879																																																																																																																																																																																																																																																	
615954																																																																																																																																																																																																																																																	
616036																																																																																																																																																																																																																																																	
616540																																																																																																																																																																																																																																																	
617079																																																																																																																																																																																																																																																	
617145																																																																																																																																																																																																																																																	
617275																																																																																																																																																																																																																																																	
617743																																																																																																																																																																																																																																																	
618647																																																																																																																																																																																																																																																	
618740																																																																																																																																																																																																																																																	
618777																																																																																																																																																																																																																																																	
618807																																																																																																																																																																																																																																																	
619701																																																																																																																																																																																																																																																	
619859																																																																																																																																																																																																																																																	
619877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36000	18000	0	46000	-44000	5012000	10785000	0	0	0	0	0	0	608000	0	0	608000	0	34000	0	0	0	34000	0	0	0	0	0	0	0	0	0	16519000	-26000	5012000	11439000	42000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	1000	0	2000	0	0	0	0	0	0	36000	18000	0	46000	8000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	1000	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8000	1000	1000	0	2000	0	641000	0	0	632000	0	0	15841000																																																																																						
621151																																																																																																																																																																																																																																																	
621357																																																																																																																																																																																																																																																	
621441																																																																																																																																																																																																																																																	
622037																																																																																																																																																																																																																																																	
622774																																																																																																																																																																																																																																																	
623052																																																																																																																																																																																																																																																	
623454																																																																																																																																																																																																																																																	
623548																																																																																																																																																																																																																																																	
623874																																																																																																																																																																																																																																																	
624246																																																																																																																																																																																																																																																	
624648																																																																																																																																																																																																																																																	
624778																																																																																																																																																																																																																																																	
624956																																																																																																																																																																																																																																																	
625056																																																																																																																																																																																																																																																	
625065																																																																																																																																																																																																																																																	
625159																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	2708	487348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	490056	0	2708	487348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
625757																																																																																																																																																																																																																																																	
625850																																																																																																																																																																																																																																																	
625953																																																																																																																																																																																																																																																	
626101																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	4670	138580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143250	0	4670	138580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
627108																																																																																																																																																																																																																																																	
627854																																																																																																																																																																																																																																																	
628039																																																																																																																																																																																																																																																	
628123																																																																																																																																																																																																																																																	
628356																																																																																																																																																																																																																																																	
628552																																																																																																																																																																																																																																																	
629148																																																																																																																																																																																																																																																	
629353																																																																																																																																																																																																																																																	
629522																																																																																																																																																																																																																																																	
629746																																																																																																																																																																																																																																																	
630041																																																																																																																																																																																																																																																	
630340																																																																																																																																																																																																																																																	
630555																																																																																																																																																																																																																																																	
630658																																																																																																																																																																																																																																																	
631039																																																																																																																																																																																																																																																	
631150																																																																																																																																																																																																																																																	
631178																																																																																																																																																																																																																																																	
631422																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	442387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	442387	0	0	442387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
631570																																																																																																																																																																																																																																																	
632410																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	348855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	348855	0	0	348855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
632607																																																																																																																																																																																																																																																	
632858																																																																																																																																																																																																																																																	
633378																																																																																																																																																																																																																																																	
633640																																																																																																																																																																																																																																																	
634544																																																																																																																																																																																																																																																	
634955																																																																																																																																																																																																																																																	
635840																																																																																																																																																																																																																																																	
635907																																																																																																																																																																																																																																																	
636276																																																																																																																																																																																																																																																	
636753																																																																																																																																																																																																																																																	
636771																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		61077	0	0	29584	0	0	495909	0	9031	0	0	9031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	566017	0	0	534524	31493	0	0	0	0	0	0	0	0	0	19551	0	0	19551	0	31493				31493	29584			29584										
637170																																																																																																																																																																																																																																																	
637451																																																																																																																																																												33652	4403	0	0	0	0	0	0				0	0	0	0	0	0		0	0		17491	0	0	0	0	265	1429056	0	886155	0	0	847289	38866	0	0	0	0	0	0	0	33652	0	34	0	0	34	0	2366653	0	265	2310031	56357	0	0	4403	0	0	0	0	0	0	4403	0	0	4403	0	17491				17491														
637554																																																																																																																																																																																																																																																	
638131																																																																																																																																																																																																																																																	
638355																																																																																																																																																																																																																																																	
638850																																																																																																																																																																																																																																																	
639549																																																																																																																																																																																																																																																	
639567																																																																																																																																																																																																																																																	
639633																																																																																																																																																																																																																																																	
639857																																																																																																																																																																																																																																																	
640143																																																																																																																																																																																																																																																	
640246																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	260966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260966	0	0	260966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
640442																																																																																																																																																																																																																																																	
640956																																																																																																																																																																																																																																																	
641449																																																																																																																																																																																																																																																	
641579																																																																																																																																																																																																																																																	
642437																																																																																																																																																																																																																																																	
643078																																																																																																																																																																																																																																																	
643274																																																																																																																																																																																																																																																	
643340																																																																																																																																																																																																																																																	
643658																																																																																																																																																																																																																																																	
644057																																																																																																																																																																																																																																																	
644141																																																																																																																																																																																																																																																	
644646																																																																																																																																																																																																																																																	
644776																																																																																																																																																																																																																																																	
644842																																																																																																																																																																																																																																																	
644954																																																																																																																																																																																																																																																	
644963																																																																																																																																																																																																																																																	
645157																																																																																																																																																																																																																																																	
645317																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	275922	38299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314221	0	275922	38299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
645465																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		1854	0	0	1854	0	0	105832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107686	0	0	107686	0	0	0	0	0	0	0	0	0	0	1854	0	0	1854	0						1854			1854										
645540																																																																																																																																																																																																																																																	
645577																																																																																																																																																																																																																																																	
645625																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		63144	0	0	63144	0	199484	3089190	2285	87454	0	0	87454	0	0	0	0	0	0	0	0	0	0	28182	0	28182	0	0	3469739	0	227666	3239788	2285	0	0	0	0	0	0	0	0	0	64181	0	0	64181	0						63144			63144										
646042																																																																																																																																																																																																																																																	
646145																																																																																																																																																																																																																																																	
646172																																																																																																																																																																																																																																																	
646444																																																																																																																																																																																																																																																	
646471																																																																																																																																																																																																																																																	
646556																																																																																																																																																																																																																																																	
646743																																																																																																																																																																																																																																																	
646873																																																																																																																																																																																																																																																	
647218																																																																																																																																																																																																																																																	
647245																																																																																																																																																																																																																																																	
647414																																																																																																																																																																																																																																																	
