"IDRSSD"	RCFD2170	RCFD3123	RCFD3128	RCFDA222	RCFDB704	RCFDD957	RCFDD958	RCFDD959	RCFDD960	RCFDD961	RCFDD962	RCFDD963	RCFDD964	RCFDD965	RCFDD967	RCFDD968	RCFDD969	RCFDD970	RCFDD976	RCFDD977	RCFDD978	RCFDD979	RCFDD980	RCFDD981	RCFDD982	RCFDD983	RCFDD984	RCFDD985	RCFDD987	RCFDD988	RCFDD989	RCFDD990	RCFDD991	RCFDD992	RCFDD993	RCFDD994	RCFDD995	RCFDD996	RCFDD997	RCFDD998	RCFDD999	RCFDG603	RCFDG604	RCFDG605	RCFDG606	RCFDG607	RCFDG608	RCFDG609	RCFDG610	RCFDG611	RCFDG612	RCFDG613	RCFDG614	RCFDG615	RCFDG616	RCFDG617	RCFDG618	RCFDG619	RCFDG620	RCFDG621	RCFDG622	RCFDG623	RCFDG624	RCFDG625	RCFDG626	RCFDG627	RCFDG628	RCFDG629	RCFDG630	RCFDG631	RCFDG632	RCFDG633	RCFDG634	RCFDG635	RCFDG636	RCFDG637	RCFDG641	RCFDG642	RCFDH171	RCFDH172	RCFDH173	RCFDH174	RCFDH175	RCFDH176	RCFDH177	RCFDH178	RCFDH179	RCFDH180	RCFDH181	RCFDH182	RCFDH185	RCFDH186	RCFDH187	RCFDH188	RCFDH191	RCFDH193	RCFDH194	RCFDH195	RCFDH196	RCFDH197	RCFDH198	RCFDH199	RCFDH200	RCFDH270	RCFDH271	RCFDH272	RCFDH273	RCFDH274	RCFDH275	RCFDH276	RCFDH277	RCFDH278	RCFDH279	RCFDH280	RCFDH281	RCFDH282	RCFDH283	RCFDH284	RCFDH285	RCFDH286	RCFDH287	RCFDH288	RCFDH289	RCFDH290	RCFDH291	RCFDH292	RCFDH293	RCFDH294	RCFDH295	RCFDH296	RCFDH297	RCFDH298	RCFDH299	RCFDH300	RCFDH301	RCFDH302	RCFDH303	RCFDH304	RCFDH307	RCFDH308	RCFDH309	RCFDH310	RCFDHJ74	RCFDHJ75	RCFDHJ76	RCFDHJ77	RCFDHJ78	RCFDHJ79	RCFDHJ80	RCFDHJ81	RCFDHJ82	RCFDHJ83	RCFDHJ84	RCFDHJ85	RCFDHJ86	RCFDHJ87	RCFDHJ88	RCFDHJ89	RCFDHJ90	RCFDHJ91	RCFDHJ92	RCFDHJ93	RCFDHJ94	RCFDHJ95	RCFDHJ96	RCFDHJ97	RCFDHJ98	RCFDHJ99	RCFDHK00	RCFDHK01	RCFDJA21	RCFDJJ30	RCFDJJ31	RCFDJJ32	RCFDS396	RCFDS397	RCFDS398	RCFDS399	RCFDS400	RCFDS402	RCFDS403	RCFDS405	RCFDS406	RCFDS413	RCFDS414	RCFDS415	RCFDS416	RCFDS417	RCFDS419	RCFDS420	RCFDS421	RCFDS423	RCFDS424	RCFDS425	RCFDS426	RCFDS427	RCFDS428	RCFDS429	RCFDS431	RCFDS432	RCFDS433	RCFDS434	RCFDS435	RCFDS436	RCFDS437	RCFDS439	RCFDS440	RCFDS441	RCFDS442	RCFDS443	RCFDS445	RCFDS446	RCFDS447	RCFDS449	RCFDS450	RCFDS451	RCFDS452	RCFDS453	RCFDS454	RCFDS455	RCFDS457	RCFDS458	RCFDS459	RCFDS460	RCFDS461	RCFDS462	RCFDS463	RCFDS466	RCFDS467	RCFDS469	RCFDS470	RCFDS471	RCFDS475	RCFDS476	RCFDS477	RCFDS478	RCFDS479	RCFDS480	RCFDS481	RCFDS482	
496957																																																																																																																																																																																																																																																	
497039																																																																																																																																																																																																																																																	
497404	346188188	2726180	0	348507	209165075	28897223	26420533	2476690	0	0	0	0	0	0	52511682	41407582	0	1981284	147191	45598	82093	0	19500	27278388	1020870	144781	0	11057393	82445027	50780697	39156402	130680888	11761526	11761526	626	1651860	4112766	5996274	777838	388919	0	9411	0	376298	1525	305	0	0	0	305	0	0	0	0	0	0	0	0	0	0	0	0	51744908	25872454	0	1635937	3400510	20725698	82445653	54097540	46779203	159534849	0	10819508	23389602	159534849	208816568	25584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	1434912	0	0	647197	178568	113584	208931	760781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95446276	0	0	0	0	0	0	0	0	-454272	0	0	0	114476	0	0	0	114476	0	0	0	0	0	0	0	0	0	0	1369613	-6432	719893	0	0	656152	0	43055093	-122603	358515	36332943	6486238	0	0	0	1429385	0	0	66907	0	0	1362478	120440592	-719292	1726451	6244129	2823459	110365845	0	0	0	12859651	0	0	0	0	0	0	0	30659073	30659073	0	
497655																																																																																																																																																																																																																																																	
497851																																																																																																																																																																																																																																																	
497954																																																																																																																																																																																																																																																	
498148																																																																																																																																																																																																																																																	
498317																																																																																																																																																																																																																																																	
498362																																																																																																																																																																																																																																																	
498456																																																																																																																																																																																																																																																	
498531																																																																																																																																																																																																																																																	
498625																																																																																																																																																																																																																																																	
498942																																																																																																																																																																																																																																																	
499154																																																																																																																																																																																																																																																	
499453																																																																																																																																																																																																																																																	
499501																																																																																																																																																																																																																																																	
499743																																																																																																																																																																																																																																																	
499752																																																																																																																																																																																																																																																	
499855																																																																																																																																																																																																																																																	
500256																																																																																																																																																																																																																																																	
500658																																																																																																																																																																																																																																																	
501105	212887157	2115241	0	141388	161284044	18700268	18003795	696394	53	12398053	1904475	10488037	4539	1002	13350165	9642941	0	0	55776	0	0	0	0	21620272	693661	1464953	94353	9512655	34184589	25605165	24512656	118828734	2080990	2080990	0	278821	0	1802169	421470	210735	0	29452	0	181283	13840	2768	0	0	0	2768	0	0	0	0	0	0	4713690	4713690	0	0	1668508	3045182	31016944	15508472	0	35000	69931	15386909	34184589	26186596	26376169	139702330	0	5237319	13188085	139702330	161142656	210399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		209801	46112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	55776	21129	419246	0	0	823233	247801	0	0	1088810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23411030	37802	2000	0	0	26	0	0	0	208123	0	0	0	440923	0	63458	377465	0	0	0	0	0	0	0	0	0	0	0	626474	0	0	0	0	626474	0	29280521	0	2792908	23162125	3325488	89480	0	89480	865439	0	0	0	0	0	865439	106926177	0	232493	456474	874148	105363062	0	0	0	8612171	0	0	31664	31664	0	161109	0	0	0	0	
501132																																																																																																																																																																																																																																																	
501459																																																																																																																																																																																																																																																	
501655																																																																																																																																																																																																																																																	
501767																																																																																																																																																																																																																																																	
502111																																																																																																																																																																																																																																																	
502447																																																																																																																																																																																																																																																	
502559																																																																																																																																																																																																																																																	
502652																																																																																																																																																																																																																																																	
502746																																																																																																																																																																																																																																																	
502849																																																																																																																																																																																																																																																	
503547																																																																																																																																																																																																																																																	
503640																																																																																																																																																																																																																																																	
504142																																																																																																																																																																																																																																																	
504311																																																																																																																																																																																																																																																	
504535																																																																																																																																																																																																																																																	
504647																																																																																																																																																																																																																																																	
504713	676125227	7604656	0	2030099	473448985	46282835	43079996	3201617	878	76169750	22015001	57922086	0	0	54494892	29892246	3595112	169242	3697012	0	0	0	3252	67112524	1317788	2056500	345636	36098996	122654585	107043752	118970877	268982863	10184228	10184228	543348	3675351	250214	5715315	1865358	932679	102521	308719	9617	511822	266175	53235	135	16749	0	36351	59	59	0	59	0	0	85058	85058	0	0	17260	67798	155966842	77983421	6235148	1134771	1524665	68963636	131215099	114397994	120918574	358707726	0	22879599	60459287	358707726	471418886	4225111	5723000	5723000	0	0	0	0	0	0	0	0	0	0	15094	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	5620999	0	0	5363823	1243447	85304	1906	5449127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	71	0	0	0	0	0	0	0	0	0	97685	0	83815281	28524	0	0	0	188	156	-3767337	0	-4336211	0	0	0	2531881	0	370237	1614901	546743	0	0	0	0	0	0	0	0	0	0	6181	0	0	8	0	6173	0	133529545	0	7270941	111179288	15079316	361259	0	361259	1742899	0	0	0	0	0	1742899	227417954	0	1746908	6327397	2235752	217078263	29634	3693760	0	16208313	0	0	0	0	0	0	0	6372714	6372714	0	
505550																																																																																																																																																																																																																																																	
505916																																																																																																																																																																																																																																																	
507068																																																																																																																																																																																																																																																	
507152																																																																																																																																																																																																																																																	
507349																																																																																																																																																																																																																																																	
507509																																																																																																																																																																																																																																																	
508270																																																																																																																																																																																																																																																	
508346																																																																																																																																																																																																																																																	
508355																																																																																																																																																																																																																																																	
509811																																																																																																																																																																																																																																																	
509857																																																																																																																																																																																																																																																	
509950																																																																																																																																																																																																																																																	
510330																																																																																																																																																																																																																																																	
510648																																																																																																																																																																																																																																																	
510871	19111594	249037	0	61907	13442307	657844	597086	60258	500	264563	96684	143284	24328	0	1433765	3460445	0	12796	0	0	0	0	0	737115	4672	142163	1890	387459	2241712	4266216	2242656	10666209	21430	21430	0	2879	0	18551	0	0	0	0	0	0	32252	6450	0	0	0	6450	0	0	0	0	0	0	0	0	0	0	0	0	295800	147900	0	612	0	147288	2241755	4284301	2242888	11020314	0	856860	1121444	11020314	13380400	191	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	135701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4559056	21847	1000	0	0	0	0	267	0	-347950	0	0	0	16697	0	16697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3059941	19357	155376	2189149	696059	0	0	0	72599	33	0	3823	0	0	68743	9992816	2457	109505	284170	27289	9569395	0	0	0	65066	0	0	0	0	0	0	0	0	0	0	
510938																																																																																																																																																																																																																																																	
510947																																																																																																																																																																																																																																																	
511832																																																																																																																																																																																																																																																	
513256																																																																																																																																																																																																																																																	
513322																																																																																																																																																																																																																																																	
513340																																																																																																																																																																																																																																																	
513546																																																																																																																																																																																																																																																	
513854																																																																																																																																																																																																																																																	
514048																																																																																																																																																																																																																																																	
514057																																																																																																																																																																																																																																																	
514066																																																																																																																																																																																																																																																	
514132																																																																																																																																																																																																																																																	
514356																																																																																																																																																																																																																																																	
514655																																																																																																																																																																																																																																																	
514936																																																																																																																																																																																																																																																	
515979																																																																																																																																																																																																																																																	
516154																																																																																																																																																																																																																																																	
516855																																																																																																																																																																																																																																																	
516873																																																																																																																																																																																																																																																	
517049																																																																																																																																																																																																																																																	
517357																																																																																																																																																																																																																																																	
517441																																																																																																																																																																																																																																																	
517674																																																																																																																																																																																																																																																	
518037																																																																																																																																																																																																																																																	
518176																																																																																																																																																																																																																																																	
518354																																																																																																																																																																																																																																																	
518877																																																																																																																																																																																																																																																	
519146																																																																																																																																																																																																																																																	
519360																																																																																																																																																																																																																																																	
519445																																																																																																																																																																																																																																																	
519874																																																																																																																																																																																																																																																	
520003																																																																																																																																																																																																																																																	
520423																																																																																																																																																																																																																																																	
520777																																																																																																																																																																																																																																																	
521158																																																																																																																																																																																																																																																	
521970																																																																																																																																																																																																																																																	
522034																																																																																																																																																																																																																																																	
522454																																																																																																																																																																																																																																																	
522605																																																																																																																																																																																																																																																	
522669																																																																																																																																																																																																																																																	
522753																																																																																																																																																																																																																																																	
523161																																																																																																																																																																																																																																																	
524579																																																																																																																																																																																																																																																	
524757																																																																																																																																																																																																																																																	
524766																																																																																																																																																																																																																																																	
524953																																																																																																																																																																																																																																																	
524971																																																																																																																																																																																																																																																	
525053																																																																																																																																																																																																																																																	
525549																																																																																																																																																																																																																																																	
526452	1352658	17144	0	4120	1077175	129365	91878	34330	3157	60777	60131	146	0	500	49430	0	0	0	0	0	0	0	0	163919	0	7202	0	156346	203259	74180	98700	979088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47076	23538	0	0	23538	0	203259	79104	122238	979088	0	15821	61119	979088	1073055	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49536	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98700	0	0	98700	0	0	0	0	14098	0	0	0	0	0	14098	851657	0	1820	30752	0	819085	0	0	0	371	0	0	0	0	0	0	0	0	0	0	
526519																																																																																																																																																																																																																																																	
526854																																																																																																																																																																																																																																																	
527057																																																																																																																																																																																																																																																	
527178																																																																																																																																																																																																																																																	
527600																																																																																																																																																																																																																																																	
527749																																																																																																																																																																																																																																																	
527954																																																																																																																																																																																																																																																	
528102																																																																																																																																																																																																																																																	
528241																																																																																																																																																																																																																																																	
528849																																																																																																																																																																																																																																																	
528960																																																																																																																																																																																																																																																	
529275																																																																																																																																																																																																																																																	
529341																																																																																																																																																																																																																																																	
529659																																																																																																																																																																																																																																																	
529958																																																																																																																																																																																																																																																	
530655																																																																																																																																																																																																																																																	
530851																																																																																																																																																																																																																																																	
531157																																																																																																																																																																																																																																																	
531250																																																																																																																																																																																																																																																	
532042																																																																																																																																																																																																																																																	
532453																																																																																																																																																																																																																																																	
532752																																																																																																																																																																																																																																																	
533124																																																																																																																																																																																																																																																	
533227																																																																																																																																																																																																																																																	
533535																																																																																																																																																																																																																																																	
534073																																																																																																																																																																																																																																																	
534242																																																																																																																																																																																																																																																	
534466																																																																																																																																																																																																																																																	
534756																																																																																																																																																																																																																																																	
534859																																																																																																																																																																																																																																																	
534877																																																																																																																																																																																																																																																	
535034																																																																																																																																																																																																																																																	
535575																																																																																																																																																																																																																																																	
535753																																																																																																																																																																																																																																																	
535931																																																																																																																																																																																																																																																	
535940																																																																																																																																																																																																																																																	
536059																																																																																																																																																																																																																																																	
536349																																																																																																																																																																																																																																																	
536527																																																																																																																																																																																																																																																	
536554																																																																																																																																																																																																																																																	
536853																																																																																																																																																																																																																																																	
537243																																																																																																																																																																																																																																																	
537449																																																																																																																																																																																																																																																	
537551																																																																																																																																																																																																																																																	
537560																																																																																																																																																																																																																																																	
538222																																																																																																																																																																																																																																																	
538473																																																																																																																																																																																																																																																	
538754																																																																																																																																																																																																																																																	
538802	2631077	9843	0	0	1390552	543541	516816	26725	0	125572	6906	118666	0	0	99545	273003	0	5209	0	0	0	0	0	60269	0	8576	0	51693	756451	426970	531554	920505	0	0	0	0	0	0	29774	14887	0	0	0	14887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194124	97062	0	0	0	97062	756651	427194	531554	1032848	0	85439	265777	1032848	1390552	0	0	0	0	0	0	0	0	5529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378445	0	0	0	0	0	0	0	0	688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	578549	0	0	531554	41466	0	0	0	4259	0	0	0	0	0	4259	949792	0	127655	0	0	822137	0	0	0	0	0	0	0	0	0	0	0	488	488	0	
539032																																																																																																																																																																																																																																																	
539340																																																																																																																																																																																																																																																	
539377																																																																																																																																																																																																																																																	
539452																																																																																																																																																																																																																																																	
539872																																																																																																																																																																																																																																																	
540056																																																																																																																																																																																																																																																	
540542																																																																																																																																																																																																																																																	
540551																																																																																																																																																																																																																																																	
540739																																																																																																																																																																																																																																																	
540775																																																																																																																																																																																																																																																	
540850																																																																																																																																																																																																																																																	
541101	380997000	224000	0	0	139894000	126781000	108688000	14555000	926000	46251000	15383000	30857000	11000	0	57911000	32443000	595000	719000	6629000	0	0	0	0	31370000	1306000	658000	327000	16102000	194473000	81922000	7274000	37362000	1483000	1483000	8000	285000	0	1162000	144000	72000	0	16000	0	51000	75000	15000	0	0	4000	6000	0	0	0	0	0	0	420000	420000	420000	0	0	0	23036000	11518000	100000	94000	188000	11136000	196193000	110135000	11674000	98122000	0	22027000	5837000	98122000	139894000	4400000	25462000	25462000	0	0	0	0	0	0	0	0	0	0	61000	0	0	0	146000	112000	0	0	31000	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	672000	46000	10000	3275000	2092000	6289000	1569000	9610000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	923000	0	0	0	0	0	91668000	0	0	0	0	1374000	1238000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2962000	0	0	2809000	153000	34000	0	34000	114000	0	0	0	0	0	114000	37580000	0	11185000	3409000	2158000	19462000	1366000	6629000	0	2634000	0	0	1842000	1842000	0	368000	0	10205000	10205000	0	
