"IDRSSD"	RCONH275	RCONH276	RCONH277	RCONH278	RCONH279	RCONH280	RCONH281	RCONH282	RCONH283	RCONH284	RCONH285	RCONH286	RCONH287	RCONH288	RCONH290	RCONH291	RCONH292	RCONH293	RCONH294	RCONH295	RCONH296	RCONH297	RCONH298	RCONH299	RCONH300	RCONH301	RCONH302	RCONH303	RCONH304	RCONH307	RCONH308	RCONH309	RCONH310	RCONHJ74	RCONHJ75	RCONHJ76	RCONHJ77	RCONHJ78	RCONHJ79	RCONHJ80	RCONHJ81	RCONHJ82	RCONHJ83	RCONHJ84	RCONHJ85	RCONHJ86	RCONHJ87	RCONHJ88	RCONHJ89	RCONHJ90	RCONHJ91	RCONHJ92	RCONHJ93	RCONHJ94	RCONHJ95	RCONHJ96	RCONHJ97	RCONHJ98	RCONHJ99	RCONHK00	RCONHK01	RCONJA21	RCONJJ30	RCONJJ31	RCONJJ32	RCONS396	RCONS397	RCONS398	RCONS399	RCONS400	RCONS402	RCONS403	RCONS405	RCONS406	RCONS410	RCONS411	RCONS413	RCONS414	RCONS415	RCONS416	RCONS417	RCONS419	RCONS420	RCONS421	RCONS423	RCONS424	RCONS425	RCONS426	RCONS427	RCONS428	RCONS429	RCONS431	RCONS432	RCONS433	RCONS434	RCONS435	RCONS436	RCONS437	RCONS439	RCONS440	RCONS441	RCONS442	RCONS443	RCONS445	RCONS446	RCONS447	RCONS449	RCONS450	RCONS451	RCONS452	RCONS453	RCONS454	RCONS455	RCONS457	RCONS458	RCONS459	RCONS460	RCONS461	RCONS462	RCONS463	RCONS466	RCONS467	RCONS469	RCONS470	RCONS471	RCONS475	RCONS476	RCONS477	RCONS478	RCONS479	RCONS480	RCONS481	RCONS482	RCONS483	RCONS484	RCONS485	RCONS486	RCONS487	RCONS488	RCONS489	RCONS490	RCONS491	RCONS492	RCONS493	RCONS494	RCONS495	RCONS496	RCONS497	RCONS498	RCONS499	RCONS500	RCONS503	RCONS504	RCONS505	RCONS506	RCONS507	RCONS510	RCONS511	RCONS512	RCONS513	RCONS514	RCONS515	RCONS516	RCONS517	RCONS518	RCONS519	RCONS520	RCONS521	RCONS522	RCONS523	RCONS524	RCONS525	RCONS526	RCONS527	RCONS528	RCONS529	RCONS530	RCONS531	RCONS539	RCONS540	RCONS541	RCONS542	RCONS543	RCONS544	RCONS545	RCONS546	RCONS547	RCONS548	RCONS549	RCONS550	RCONS551	RCONS552	RCONS554	RCONS555	RCONS556	RCONS557	RCONS558	RCONS559	RCONS560	RCONS561	RCONS562	RCONS563	RCONS564	RCONS565	RCONS566	RCONS567	RCONS568	RCONS569	RCONS570	RCONS571	RCONS572	RCONS573	RCONS574	RCONS575	RCONS576	RCONS577	RCONS578	RCONS579	RCONS580	RCONS581	RCONS582	RCONS583	RCONS584	RCONS585	RCONS586	RCONS587	RCONS588	RCONS589	RCONS590	RCONS591	RCONS592	RCONS593	RCONS594	RCONS595	RCONS596	RCONS597	RCONS598	RCONS599	RCONS600	RCONS601	
644776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26474	0	0	0	0	0	0	0	0	-640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176314	0	0	176255	59	0	0	0	0	0	0	0	0	0	0	130793	0	0	0	0	130793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	25	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
644842																																																															0	0	0																																																																																																																																																										236054	0																					
644954																																																															0	0	0																																																																																																																																																										5004	0																					
644963																																																																																																																																																																																																																																																	
645157																																																																																																																																																																																																																																																	
645317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1400	0	0	26797	26230	0	0	26797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301228	0	0	0	0	0	0	0	0	-14440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	313091	0	0	253230	59861	399	0	399	3506	0	0	0	0	3506	0	691246	0	647	4203	0	686396	0	0	0	43250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8841	399	1400	0	0	0	0	0	0	0	0	6126	6126	6126	0	0	0	0	0	0	0	9330	1866	0	0	0	1866	0	0	78518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	399	1400	0	0	0	0	0	0	0	0	0	599	3500	0	0	0	0	0	0	1050598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
645540																																																															0	0	0																																																																																																																																																										217469	0																					
645577																																																															0	0	0																																																																																																																																																										147972	0																					
645625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21890	16418	0	0	21890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3300848	0	0	0	0	0	0	-151	0	-201903	0	0	0	0	0	59281	0	0	59281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5843616	0	0	4311226	1532390	152446	0	152446	116431	0	0	0	0	0	116431	12972306	0	37	56070	0	12916199	0	0	0	1719262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1307185	268877	0	0	0	0	0	0	0	0	0	114109	114109	4577	0	0	109532	0	0	0	0	756772	151354	0	0	0	151354	0	0	2175916	0	95731	0	0	0	95731	0	0	0	0	0	0	0	0	0	0	0	0	0	268877	0	0	0	0	0	0	0	0	0	0	403316	0	0	0	0	0	0	0	21292453	0	663913	3555335	1509476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
646042																																																															0	0	0																																																																																																																																																										98099	0																					
646145																																																															0	0	0																																																																																																																																																										339830	0																					
646172																																																																																																																																																																																																																																																	
646444																																																															0	0	0																																																																																																																																																										141331	0																					
646471																																																															0	0	0																																																																																																																																																										7988	0																					
646556																																																																																																																																																																																																																																																	
646743																																																															0	0	0																																																																																																																																																										464977	0																					
646873																																																															0	0	0																																																																																																																																																										283028	0																					
647218																																																																																																																																																																																																																																																	
647245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76733	0	0	0	0	0	0	-4027	0	-16928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77783	0	0	76485	729	212	0	212	2867	0	0	0	0	0	2867	169212	0	814	1464	0	166934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-22759	3079	0	0	0	0	0	0	0	0	0	2506	2506	2506	0	0	0	0	0	0	0	23757	4751	0	0	0	4751	0	0	0	0	3787	0	0	0	0	3787	0	0	0	0	0	0	0	0	0	0	0	0	3079	0	0	0	0	0	0	0	0	0	0	4619	0	0	0	0	0	0	0	287138	0	0	26810	17555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
647414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70800	0	0	0	0	0	0	0	0	-3146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93320	0	0	39196	54124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
647759																																																															0	0	0																																																																																																																																																										147850	0																					
647777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26088	0	0	0	0	0	0	0	0	-1403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145776	0	0	114976	30800	0	0	0	116	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1703	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	99931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
647955																																																															0	0	0																																																																																																																																																										77267	0																					
648130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2766	2766	0	0	2766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83007	0	0	0	0	0	0	-702	0	-1998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247724	0	0	25881	221843	7925	0	7925	0	0	0	0	0	0	0	574607	0	41506	9517	0	523584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-14336	7925	0	0	0	0	0	0	0	0	0	6742	6742	6742	0	0	0	0	0	0	0	2371	474	0	0	0	474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7925	0	0	0	0	0	0	0	0	0	0	11888	0	0	0	0	0	0	0	884645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
648242																																																																																																																																																																																																																																																	
648251																																																																																																																																																																																																																																																	
648345																																																																																																																																																																																																																																																	
648550																																																															0	0	0																																																																																																																																																										100508	0																					
649342																																																															0	0	0																																																																																																																																																										438510	0																					
649632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10146	0	0	0	0	0	0	0	0	-535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6625	0	0	6543	82	0	0	0	1779	0	0	0	0	0	1779	51172	0	1449	2404	0	47319	0	0	0	618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-520	1779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5944	1189	0	0	0	1189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1779	0	0	0	0	0	0	0	0	0	0	2669	0	0	0	0	0	0	0	60650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
651121																																																																																																																																																																																																																																																	
651149																																																															0	0	0																																																																																																																																																										45898	0																					
651158																																																															0	0	0																																																																																																																																																										79845	0																					
651448																																																																											0	0																																																																																																																																																																					
651541																																																															0	0	0																																																																																																																																																										249022	0																					
651859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2068283	0	0	0	0	0	0	0	0	-16896	0	0	0	0	0	19660	0	0	19660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1744203	0	262	947837	796104	919985	0	919985	31471	0	0	0	0	0	31471	2339478	0	0	25248	0	2314230	0	0	0	20963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88982	951456	7290	0	0	0	0	0	0	0	0	265613	265613	252965	0	0	12648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	951456	7290	0	0	0	0	0	0	0	0	0	1427184	18225	0	0	0	0	0	0	6141712	0	39950	3197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
651952																																																																																																																																																																																																																																																	
652043																																																															0	0	0																																																																																																																																																										313054	0																					
652070																																																																																																																																																																																																																																																	
652874	0	0	0	0	0	0	0	0	0	0	0	0	206465	41293	0	0	0	8942	0	0	164670	155389	0	0	371135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1125445	0	0	0	0	0	0	0	0	-87207	0	0	0	0	0	67633	0	781	65912	940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6199237	0	2644	6099915	96678	0	0	0	15860	0	0	0	0	0	15860	2977405	0	0	0	0	2770941	0	0	0	1535	0	0	0	0	0	0	0	1402300	1402300	0	324009	0	0	0	0	0	0	3200	3200	0	1031	0	0	0	0	0	0	1279656	15860	8942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161389	32278	0	0	0	32278	0	0	0	0	106065	0	0	105903	0	162	0	0	0	0	0	0	0	0	0	0	0	0	15860	8942	0	0	0	0	0	0	0	0	0	23790	22355	0	0	0	0	0	0	8082385	0	0	7000000	1233000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
652959																																																															0	0	0																																																																																																																																																										16264	0																					
653134																																																																																																																																																																																																																																																	
653433																																																																																																																																																																																																																																																	
653611																																																																																																																																																																																																																																																	
653778																																																																																																																																																																																																																																																	
653947																																																															0	0	0																																																																																																																																																										429377	0																					
654047																																																																																																																																																																																																																																																	
654300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	685	685	0	0	685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37009	0	0	0	0	0	0	0	0	-1775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188333	0	0	187531	802	0	0	0	0	0	0	0	0	0	0	49668	0	478	0	0	49190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	0	262	0	0	-3318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	0	0	0	0	0	0	0	0	0	0	3275	172491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
654579																																																																																																																																																																																																																																																	
655530																																																															0	0	0																																																																																																																																																										48452	0																					
655839																																																																																																																																																																																																																																																	
656032																																																																																																																																																																																																																																																	
656377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19520	19520	0	0	19520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3877891	4915	0	0	0	0	0	0	0	-15692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12532612	0	144	8978661	3553807	1531	0	1531	123859	0	0	0	0	123859	0	7514831	0	23289	32912	369434	7089196	0	0	0	553418	0	0	0	0	0	0	0	474366	474366	0	0	119808	0	0	0	0	0	0	0	0	0	0	30430	30430	0	0	15215	810142	1531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56606	11321	0	0	0	11321	0	0	348860	0	38371	0	0	0	0	38371	0	0	0	0	0	0	0	0	0	0	0	0	1531	0	0	0	0	0	0	0	0	0	0	2297	0	0	0	0	0	0	0	18889479	0	872519	3254507	1084595	0	0	0	0	0	0	0	32419	0	0	0	0	0	0	0	0	0	
656470																																																																																																																																																																																																																																																	
656658																																																																																																																																																																																																																																																	
656779																																																																																																																																																																																																																																																	
657178																																																																																																																																																																																																																																																	
657271																																																																																																																																																																																																																																																	
657365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4587	0	0	10563	2113	0	0	10563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	787148	0	0	0	0	0	0	0	0	-64269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4932	0	0	4932	0	0	0	1069059	0	0	1066461	2598	0	0	0	9822	0	0	0	0	0	9822	5466586	0	2397	18428	0	5445761	0	0	0	24942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-109795	9822	4587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	543671	108734	0	0	0	108734	0	0	0	0	2983	0	0	2544	0	439	0	0	0	0	0	0	0	0	0	0	0	0	9822	4587	0	0	0	0	0	0	0	0	0	14733	11468	0	0	0	0	0	0	6768664	0	175000	121229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
657459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77242	16067	0	0	77242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	334122	0	0	0	0	0	0	0	0	-5387	0	0	0	0	0	11774	0	0	11774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	590608	0	0	575053	15555	3199	0	3199	14236	0	0	0	0	0	14236	1786514	0	0	24641	0	1761873	0	2946	0	18162	1850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-17859	17435	0	0	1850	0	0	0	0	0	0	11594	11594	0	0	0	11594	0	0	0	0	260254	52051	0	0	0	52051	0	0	75130	0	5933	0	0	0	5933	0	0	0	0	0	0	0	0	0	0	0	0	0	17435	0	0	1850	0	0	0	0	0	0	0	26153	0	0	7400	0	0	0	0	2621678	0	20000	113504	4476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
657758																																																															0	0	0																																																																																																																																																										99624	0																					
657954																																																																																																																																																																																																																																																	
658072																																																															0	0	0																																																																																																																																																										36561	0																					
658474																																																																																																																																																																																																																																																	
658924																																																																																																																																																																																																																																																	
659341																																																																																																																																																																																																																																																	
659556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310	310	0	0	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13613	0	0	0	0	0	0	0	0	-1103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64778	0	0	64663	115	0	0	0	63	0	0	0	0	0	63	153928	0	0	4619	0	149309	0	0	0	525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	68	0	0	-3713	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	68	0	0	0	95	0	0	0	0	0	0	850	219277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
659640																																																																																																																																																																																																																																																	
659855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22508	0	0	111954	66907	0	0	111954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5716572	0	0	0	0	0	0	-496	0	-253368	0	0	0	0	0	66069	0	0	66069	0	0	0	0	0	0	0	0	0	0	0	4757	0	0	0	0	4757	0	3149993	0	6217	2323033	820743	25499	0	25499	132930	0	3658	0	0	0	129272	11419985	0	4	226194	155037	11038750	0	26964	0	1150835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	728118	154771	22508	0	0	0	0	0	0	0	0	476121	476121	476121	0	0	0	0	0	0	0	1181916	236383	0	0	0	236383	0	0	608506	0	21562	0	0	0	0	21562	0	27054	0	0	0	0	0	27054	0	0	0	0	154771	22508	0	0	0	0	0	0	0	0	0	232157	56270	0	0	0	0	0	0	17027431	0	101171	682306	787889	0	0	0	0	0	0	0	30628	32698	0	0	0	0	0	0	0	0	
660066																																																															0	0	0																																																																																																																																																										53075	0																					
660253																																																																																																																																																																																																																																																	
660271																																																															0	0	0																																																																																																																																																										329381	0																					
660655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15317	15317	0	0	15317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	908311	0	0	0	0	0	0	0	0	-36832	0	0	0	0	0	1788	0	0	1788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169336	0	0	140837	28499	16017	0	16017	22349	0	0	0	0	0	22349	3635523	0	0	3228	0	3632295	0	0	0	29005	0	0	0	0	0	0	0	89697	89697	0	38117	0	0	0	0	0	0	0	0	0	0	0	311	311	0	1210	0	38195	38366	0	0	0	0	0	0	0	0	0	14503	14503	14321	0	0	0	0	182	0	0	56215	11243	0	0	0	11243	0	0	412231	0	4526	0	0	0	4526	0	0	0	0	0	0	0	0	0	0	0	0	0	38366	0	0	0	0	0	0	0	0	0	0	57549	0	0	0	0	0	0	0	4205822	0	5000	249492	218591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
660879																																																															0	0	0																																																																																																																																																										36411	0																					
660927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7180	0	0	0	0	0	0	0	0	-65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138532	0	0	138480	51	0	0	0	5404	0	0	0	0	0	5404	415964	0	0	0	0	415964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6991	5404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5404	0	0	0	0	0	0	0	0	0	0	8106	0	0	0	0	0	0	0	546043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
661072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9726	0	0	0	0	0	0	0	0	-339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6146	0	0	0	0	6146	0	92717	0	0	90553	2165	0	0	0	271	0	0	0	181	90	0	50156	0	0	0	3009	47147	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	445	0	445	0	0	0	0	0	0	0	-1108	0	106	0	0	0	445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	445	0	0	0	0	265	0	0	0	0	0	5563	121488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
661223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111718	0	0	0	0	0	0	0	0	-714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38409	0	0	36823	1586	0	0	0	913	0	0	0	0	0	913	94110	0	0	0	0	94110	0	0	0	0	1552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3603	913	0	0	1552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	913	0	0	1552	0	0	0	0	0	0	0	1370	0	0	6208	0	0	0	0	151783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
661308	0	0	0	0	0	0	0	0	0	0	0	0	135399	37017	0	0	0	0	0	0	0	0	0	0	135399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1096642	0	749	0	0	0	0	-749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	459	0	0	0	459	0	0	0	0	0	0	0	0	0	1581301	0	0	1566528	14773	0	0	0	98395	0	0	0	1987	96408	0	3353662	0	0	0	0	3218263	0	0	0	26990	0	0	216508	216508	0	54617	0	1046623	1046623	0	239044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1287351	0	0	0	0	0	0	0	0	0	0	66134	66134	66134	0	0	0	0	0	0	0	184568	36914	0	0	0	36914	0	0	0	0	2815	2815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5842943	0	300000	165000	22500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
661474																																																																																																																																																																																																																																																	
662350																																																															0	0	0																																																																																																																																																										79390	0																					
662369																																																																																																																																																																																																																																																	
662949																																																																																																																																																																																																																																																	
