"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCFDHT50	RCFDHT51	RCFDHT52	RCFDHT53	RCFDHT58	RCFDHT59	RCFDHT60	RCFDHT61	RCFDK142	RCFDK143	RCFDK144	RCFDK145	RCFDK146	RCFDK147	RCFDK148	RCFDK149	RCFDK150	RCFDK151	RCFDK152	RCFDK153	RCFDK154	RCFDK155	RCFDK156	RCFDK157	RCFDMG95	RCFDPU98	RCFDPU99	RCFDPV00	RCFDPV01	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	RCONG306	RCONG307	RCONG308	RCONG309	RCONG310	RCONG311	RCONG312	RCONG313	RCONG314	RCONG315	RCONG316	RCONG317	RCONG318	RCONG319	RCONG320	RCONG321	RCONG322	RCONG323	RCONG348	
792640																																																																																																																																																					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
792659																																																																																																																																																					0	0	28188	0	0	0	0	0	0	0	0	0	0	0	0	93630	87158		0	0	34991	32662	0	0	4593	0	3944	3773	1596	23748	7139	0	36	524	1112	20251	4595	4145	16295																									0	0	0	0									0	0	0	0	0	0	21218	19558	0	0	0	0	0	0	0	0		
794149																																																																																																																																																					0	0	42951	0	0	0	0	0	0	0	0	0	0	0	0	78551	67814		0	0	0	0	0	0	158	0	0	0	0	0	0	1	175	1510	1878	8072	36955	5071	14152																									0	0	0	0	0	0	1275	1227	0	0	57704	47364	0	0	0	0	0	0	19572	19223	0	0	0	0	0	0	0	0		
794345																																																																																																																																																					0	0	5264	0	0	0	0	2997	2923	0	0	0	0	1449	1432	83511	80893		1420	1404	16690	16212	0	0	3410	4875	969	9890	2541	10224	4378	168	215	115	146	9007	11643	4427	23742																									0	0	0	0									0	0	0	0	0	0	27914	27677	0	0	0	0	0	0	4	4		
794475																																																																																																																																																					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2367	2230		0	0	0	0	0	0	0	1310	0	0	0	0	0	0	0	0	0	0	0	468	452																									0	0	0	0									0	0	0	0	0	0	1050	920	0	0	0	0	0	0	0	0		
794653																																																																																																																																																					0	0	0	1001	1004	0	0	0	0	0	0	0	0	0	0	1851	1798		0	0	361	351	0	0	704	0	704	651	0	0	0	0	0	0	105	338	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
795249																																																																																																																																																					0	0	15486	23406	23158	0	0	950	936	0	0	0	0	0	0	51768	49702		0	0	8783	8526	0	0	7332	2089	5243	10960	13007	8052	0	0	0	0	0	3205	6114	196	836																									0	0	0	0	0	0	0	0	0	0	10561	9319	0	0	0	0	0	0	1180	1032	0	0	0	0	0	0	0	0		
795548																																																																																																																																																					0	0	76628	0	0	0	0	35860	33748	0	0	690	620	99503	84542	136077	118547		99503	84542	83403	69434	4898	4361	1404	21277	690	11689	10140	88310	77328	0	0	0	0	1397	5073	0	2146																									0	0	0	0									0	0	0	0	0	0	2180	2146	0	0	0	0	0	0	0	0		
795959																																																																																																																																																					0	0	1344	0	0	0	0	1700	1624	0	0	0	0	0	0	34246	32165		0	0	12464	11000	0	0	0	3875	448	1775	0	6101	3124	0	10434	0	0	0	882	0	5527																									0	2694	0	2703									0	0	0	0	0	0	6164	5527	0	0	0	0	0	0	0	0		
795968	124527	115427	7737151	69600	66912	10150	8566	653010	636396	0	0	100082	98694	4163261	3549687	3879332	3719909		0	0	72392	66267	0	0	106640	619953	25826	173126	196425	90171	0	944	5535	12257	5825	595438	1844920	210624	4102126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77402	72087	148380	141427	1584093	1363318	686039	661997	0	0	0	0	1953843	1657747	1652563	1567958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92481	92575	0	0	0	0	9980	8328	0	0	0	0	0	0	403266	324214	348416	327188	0	0	60627	60495	-4258	0	0	0	0	124527				66912									4163261			3719909		0			66267																																																																							
796152																																																																																																																																																					0	0	18323	2963	2963	0	0	0	0	0	0	0	0	2246	2300	44139	42891		2246	2300	16661	16121	0	0	2905	0	2877	3030	7093	15817	0	0	28	144	1053	5995	9103	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
796657																																																																																																																																																					0	0	11961	9121	8797	0	0	0	0	0	0	0	0	0	0	52457	49747		0	0	25067	23775	0	0	9060	3944	6548	8994	6338	14379	1550	97	5	143	221	3506	0	1832	2189																									0	538	0	535									0	0	0	0	0	0	3970	3623	0	0	0	0	0	0	0	0		
797140																																																																																																																																																					0	0	12337	0	0	0	0	750	750	0	0	0	0	0	0	146850	136865		0	0	49441	45063	0	0	1668	3950	545	8877	21261	39552	2672	1	2	0	974	14730	27560	10907	5834																									0	0	0	0									0	0	0	0	0	0	11078	11090	0	0	0	0	0	0	0	0		
797775																																																																																																																																																					0	0	75604	6948	6137	18600	17572	37794	37332	0	0	0	0	27064	25514	218539	201209		0	0	6273	6076	0	0	5498	32792	12600	4738	20610	23768	463	2	0	1	1958	32037	73435	162	25707																									8464	3882	7942	3989	0	0	1	1	0	0	120038	107432	0	0	0	0	0	0	27919	25486	0	0	0	0	0	0	0	0		
798512																																																																																																																																																					0	0	20373	18095	17910	0	0	0	0	0	0	0	0	500	500	26581	26210		500	500	0	0	0	0	6910	1491	5410	9024	8508	500	0	5	4	63	0	82	0	78	1545																									0	0	0	0									0	0	0	0	0	0	1827	1623	0	0	0	0	0	0	0	0		
799751																																																																																																																																																					0	0	33921	999	997	0	0	14250	13368	0	0	0	0	0	0	42018	40410		0	0	17508	17099	0	0	6785	6284	3789	8910	7180	11637	262	233	1	0	181	890	1043	0	0																									0	0	0	0	0	0	1381	1276	0	0	1120	1072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
799854																																																																																																																																																					0	0	31890	3495	3493	0	0	0	0	0	0	0	0	0	0	38051	38616		0	0	34288	34857	0	0	4815	4015	800	6907	2970	23658	0	0	0	0	0	266	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
799939																																																																																																																																																					0	0	5825	0	0	0	0	0	0	0	0	0	0	0	0	7599	6894		0	0	0	0	0	0	0	0	0	1638	4199	1057	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
799948																																																																																																																																																					0	0	49146	26584	26367	0	0	0	0	0	0	0	0	0	0	118509	110967		0	0	35000	29306	0	0	14249	5975	8274	21708	19200	21126	9326	0	0	0	436	24922	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
800134																																																																																																																																																					0	0	63122	4996	4837	0	0	750	746	0	0	0	0	0	0	117987	111818		0	0	59414	55128	0	0	4462	11413	3601	16342	7388	36281	3742	502	147	0	0	2200	1846	7584	20773																									0	5121	0	5138									0	0	0	0	0	0	27993	26897	0	0	0	0	0	0	188	187		
800442																																																																																																																																																					0	0	29406	0	0	0	0	0	0	0	0	0	0	0	0	79737	76993		0	0	43365	41191	0	0	1487	883	1487	2903	5136	33464	5483	0	37	0	401	1883	7654	3249	14413																									0	0	0	0									0	0	0	0	0	0	17680	17662	0	0	0	0	0	0	0	0		
800479																																																																																																																																																					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
800853																																																																																																																																																					0	0	58037	0	0	0	0	2000	1789	0	0	0	0	42075	36371	119337	114523		42075	36371	13541	13301	0	0	4264	9680	4759	10916	15478	52133	30195	223	447	502	222	10905	1201	0	19936																									0	0	0	0									0	0	0	0	0	0	16388	16116	0	0	0	0	0	0	0	0		
801047																																																																																																																																																					0	0	33028	0	0	1289	1289	11538	10978	0	0	0	0	1289	1289	127332	117456		0	0	69735	63800	0	0	13557	3809	8981	22903	16062	36809	866	944	908	824	139	9495	7729	3219	6058																									0	953	0	967									0	0	0	0	0	0	5923	5566	0	0	0	0	0	0	0	0		
801056																																																																																																																																																					0	0	14459	0	0	0	0	0	0	0	0	0	0	0	0	75103	70379		0	0	23370	21843	0	0	0	0	0	0	782	18952	2109	0	0	0	0	21026	17207	2110	8195																									0	0	0	0									0	0	0	0	0	0	11269	10303	0	0	0	0	0	0	0	0		
801654																																																																																																																																																					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73121	67261		0	0	36882	33783	0	0	4265	225	4040	7424	5014	17079	0	0	0	0	843	27100	5530	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
803256																																																																																																																																																					0	0	2075	6197	6170	0	0	0	0	0	0	0	0	0	0	7143	7048		0	0	226	221	0	0	2238	0	2238	1475	2457	221	0	0	0	0	0	657	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
803265																																																																																																																																																					0	0	20705	0	0	0	0	0	0	0	0	0	0	0	0	24752	23408		0	0	13092	12237	0	0	3373	931	2918	5107	4958	7057	503	0	15	82	54	139	0	34	1610																									0	0	0	0									0	0	0	0	0	0	1752	1644	0	0	0	0	0	0	0	0		
803649																																																																																																																																																					0	0	16669	28085	27634	0	0	0	0	0	0	0	0	0	0	58016	55827		0	0	7663	7412	0	0	12365	6127	8215	16730	10133	4147	0	0	0	0	863	9576	0	0	35																									0	0	0	0									0	0	0	0	0	0	38	35	0	0	0	0	0	0	0	0		
803658																																																																																																																																																					0	0	10248	1497	1419	0	0	0	0	0	0	0	0	0	0	25119	22476		0	0	11454	10083	0	0	897	1036	2080	2812	3176	9237	601	0	0	0	894	281	1306	558	495																									0	0	0	0									0	0	0	0	0	0	1248	1040	0	0	0	0	0	0	13	13		
803957																																																																																																																																																					0	0	35228	8950	8873	0	0	1002	999	0	0	0	0	0	0	48162	46655		0	0	9922	9556	0	0	8513	2742	6766	7728	4441	3499	0	3945	0	88	1119	12738	2753	93	743																									0	0	0	0									0	0	0	0	0	0	893	836	0	0	0	0	0	0	0	0		
804150																																																																																																																																																					0	0	203	3981	3979	0	0	0	0	0	0	0	0	1377	1381	9781	9726		1377	1381	120	119	1500	1484	4751	3250	2504	3015	1048	804	0	0	0	0	0	228	254	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
804338																																																																																																																																																					0	0	322696	0	0	1968	1923	15608	14856	0	0	500	499	419510	346150	21256	20327		177363	150277	5148	4972	0	0	4128	250	4628	9774	16220	281013	127952	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
804374																																																																																																																																																					0	0	22895	0	0	0	0	0	0	0	0	0	0	56764	47726	43251	40975		1040	1004	0	0	0	0	0	0	0	0	0	1040	0	6	622	0	182	33085	49184	3162	10459																									0	0	0	0									0	0	0	0	3536	2784	10763	10084	0	0	0	0	0	0	0	0		
804422																																																																																																																																																					27173	26979	7982	0	0	0	0	0	0	0	0	0	0	27173	26979	0	0		0	0	0	0	0	0	6996	1601	5395	13877	6299	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
805045																																																																																																																																																					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12994	11940		0	0	9441	8416	0	0	0	507	0	0	3492	4249	2451	24	0	0	0	1081	0	0	136																									0	0	0	0									0	0	0	0	0	0	150	136	0	0	0	0	0	0	0	0		
805250																																																																																																																																																					0	0	33505	0	0	0	0	0	0	0	0	0	0	0	0	67222	61639		0	0	1210	1182	0	0	5917	2122	3930	0	0	7842	0	0	0	0	0	109	11468	3860	32308																									0	0	0	0	0	0	11684	11468	0	0	113	109	0	0	0	0	0	0	41209	36168	0	0	0	0	0	0	0	0		
805335																																																																																																																																																					0	0	8128	0	0	0	0	0	0	0	0	0	0	0	0	17116	16101		0	0	1056	1022	0	0	1585	0	1585	1003	996	1022	0	0	0	997	131	4739	4727	512	390																									0	0	0	0	0	0	0	0	0	0	11547	10593	0	0	0	0	0	0	517	512	0	0	0	0	0	0	0	0		
805755																																																																																																																																																					0	0	54276	34746	34153	0	0	0	0	0	0	0	0	0	0	62324	60595		0	0	7560	7548	0	0	23983	4188	19795	18548	4401	3127	0	0	0	0	854	8333	804	545	0																									0	0	0	0	0	0	1652	1529	0	0	9371	8462	0	0	0	0	0	0	632	545	0	0	0	0	0	0	0	0		
805876																																																																																																																																																					0	0	4578	4386	4205	0	0	0	0	0	0	0	0	0	0	73301	68139		0	0	24256	21490	0	0	501	501	0	4300	2275	18645	2699	0	0	0	262	5443	11405	6354	16254																									0	0	0	0									0	0	0	0	0	0	23621	22609	0	0	0	0	0	0	0	0		
806846																																																																																																																																																					0	0	0	0	0	0	0	1000	959	0	0	0	0	0	0	363003	343673		0	0	2020	2003	3997	3878	39161	21405	23249	41563	28577	14453	11536	1559	0	1545	6455	35568	14479	122261	21023																									0	0	0	0									0	0	0	0	0	0	70213	66383	0	0	0	0	0	0	0	0		
806958																																																																																																																																																					0	0	0	14971	14920	0	0	0	0	0	0	0	0	0	0	52666	52307		0	0	8332	8225	3000	2978	18459	1952	18459	17450	6816	2128	0	0	0	0	1980	0	0	0	3522																									0	0	0	0	0	0	0	0	0	0	1961	1980	0	0	0	0	0	0	3563	3522	0	0	0	0	0	0	0	0		
807348																																																																																																																																																					0	0	0	0	0	0	0	700	700	0	0	0	0	0	0	15677	15437		0	0	11254	11122	0	0	1187	642	545	2836	1554	6998	479	0	0	0	0	296	2088	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
807432																																																																																																																																																					0	0	18361	0	0	0	0	300	301	0	0	0	0	0	0	43634	37181		0	0	15009	13029	4000	3623	995	301	995	1597	992	19234	2468	0	0	0	0	3572	8024	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
807656																																																																																																																																																					14712	14760	50312	25490	25370	0	0	0	0	0	0	0	0	38901	38871	69444	69061		7136	7080	3925	3940	2999	2944	15062	3937	12033	34285	35584	19796	0	0	40	428	129	1730	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
808260																																																																																																																																																					0	0	731033	0	0	0	0	24603	24658	0	0	5003	5018	708272	581661	915386	901605		69489	69510	66548	68791	0	0	11772	17068	11943	9266	13447	88307	31116	364	1365	628	11365	159592	1184126	15259	66032																									0	0	0	0	0	0	6179	6123	577811	461755	789065	773505	0	0	0	0	60972	50396	13235	12968	0	0	0	0	0	0	0	0		
808345																																																																																																																																																					0	0	9265	0	0	0	0	10474	10551	0	0	7123	7102	0	0	17597	17653		0	0	0	0	0	0	2850	498	2352	7274	6189	1340	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
808653																																																																																																																																																					0	0	72670	2534	2469	0	0	0	0	0	0	0	0	515	515	97737	92180		515	515	39932	36799	1999	1922	4810	1617	3558	7865	5502	24372	2743	2	10	160	712	21099	16382	3463	5211																									0	0	0	0									0	0	0	0	0	0	5999	5823	0	0	0	0	0	0	0	0		
809070																																																																																																																																																					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
809276																																																																																																																																																					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3047	2809		0	0	452	409	0	0	0	0	200	0	0	209	0	0	0	0	0	0	2400	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
809379																																																																																																																																																					0	0	8876	0	0	0	0	0	0	0	0	0	0	0	0	38361	36169		0	0	37298	35100	0	0	1199	101	1097	4861	8074	20968	0	0	0	0	0	437	420	0	209																									0	0	0	0									0	0	650	654	0	0	209	211	0	0	0	0	0	0	0	0		
809650																																																																																																																																																					0	0	17	2948	2906	0	0	0	0	0	0	0	0	0	0	6496	6319		0	0	0	0	0	0	1957	0	1957	949	162	0	0	0	22	25	0	2018	0	1185	0																									0	0	0	0	0	0	2186	2042	0	0	23	24	0	0	0	0	0	0	1175	1185	0	0	0	0	0	0	0	0		
809771																																																																																																																																																					0	0	128433	0	0	0	0	0	0	0	0	0	0	739179	631866	153436	137831		3021	2914	0	0	74967	72933	35873	73534	20300	42127	23645	17046	0	5037	35349	3382	11590	14743	630256	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
810544																																																																																																																																																					0	0	32768	9472	9237	0	0	0	0	0	0	0	0	2938	2808	66186	63137		2938	2808	0	0	0	0	7619	1675	5682	10090	4763	7316	0	0	0	0	0	0	3607	4472	28470																									0	0	0	0									0	0	0	0	0	0	31923	29343	0	0	0	0	0	0	0	0		
811046																																																																																																																																																					0	0	962645	107623	107156	0	0	48500	46425	0	0	0	0	0	0	1248258	1163532		0	0	406418	366112	43000	40871	47975	48454	50766	62489	90132	313434	93132	0	4173	24184	21840	67623	59943	77158	250204																									0	0	0	0	0	0	8454	8091	0	0	173916	169672	0	0	0	0	0	0	320218	292722	0	0	0	0	0	0	0	0		
811457																																																																																																																																																					4009	3999	500	0	0	0	0	0	0	0	0	0	0	4259	4248	0	0		0	0	0	0	0	0	2254	1000	1254	2005	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
811541																																																																																																																																																					0	0	17270	992	980	0	0	500	500	0	0	0	0	0	0	20623	18903		0	0	0	0	500	500	0	0	0	0	2466	992	0	0	0	0	98	6082	6183	810	2272																									0	0	0	0									0	0	0	0	0	0	1821	1591	0	0	0	0	0	0	0	0		
811550																																																																																																																																																					0	0	852	0	0	0	0	750	750	0	0	0	0	0	0	6430	6040		0	0	2004	1994	0	0	0	0	0	1994	750	0	0	0	0	0	0	1580	1715	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
811747																																																																																																																																																					0	0	15883	1004	981	0	0	0	0	0	0	0	0	4445	4329	25230	24656		4445	4329	23276	22775	0	0	15619	6735	8884	10731	580	2171	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
812436																																																																																																																																																					0	0	58462	21021	20460	0	0	0	0	0	0	0	0	0	0	178025	166894		0	0	46383	43235	0	0	14675	19369	9562	44023	23912	20829	0	0	0	0	0	1201	22779	5519	19699																									0	0	0	0									0	0	0	0	0	0	25656	22834	0	0	0	0	0	0	0	0		
812557																																																																																																																																																					0	0	38729	0	0	0	0	0	0	0	0	0	0	0	0	54653	51330		0	0	23743	22329	0	0	3553	10145	1302	6707	7467	3381	0	0	15	0	45	12471	8938	0	858																									0	0	0	0									0	0	20665	19141	0	0	894	858	0	0	0	0	0	0	0	0		
812614																																																																																																																																																					0	0	34786	30069	29998	0	0	11081	10779	0	0	0	0	0	0	75791	73158		0	0	8940	8688	0	0	16239	4912	11327	21611	25191	2117	0	0	0	0	0	6531	1181	0	289																									0	0	0	0	0	0	0	0	0	0	8970	7712	0	0	0	0	0	0	329	289	0	0	0	0	0	0	0	0		
813853																																																																																																																																																					0	0	5362	9006	8600	0	0	1000	973	0	0	0	0	0	0	118456	113532		0	0	8131	7740	0	0	21411	9941	11451	22893	8950	613	0	31	19	795	1874	12516	24352	11178	8919																									0	0	0	0									0	0	40489	38535	0	0	15756	15389	0	0	0	0	0	0	4976	4708		
814074																																																																																																																																																					0	0	630	0	0	0	0	0	0	0	0	0	0	664	603	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	664	0	0																									0	0	0	0	0	0	0	0	664	603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
814355																																																																																																																																																					0	0	1977	20049	20050	0	0	0	0	0	0	0	0	0	0	20279	20277		0	0	0	0	0	0	5003	3999	1004	10022	5024	0	0	0	0	0	0	0	0	0	228																									0	0	0	0									0	0	0	0	0	0	230	227	0	0	0	0	0	0	0	0		
814430																																																																																																																																																					0	0	184389	106010	100943	0	0	56499	56714	0	0	0	0	2366911	2138214	4263057	3827870		0	0	0	0	15079	14678	0	122729	45696	42367	94909	1152388	26723	0	0	237734	850153	0	0	96694	3525388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123722	124449	87420	84772	180124	153579	834100	699268	0	0	0	0	1140497	1034411	1930831	1702234	0	0	0	0	0	0	0	0	0	
814458																																																																																																																																																					0	0	0	0	0	0	0	0	0	0	0	150	150	0	0	118178	106647		0	0	118028	106497	0	0	13007	1420	11587	4050	9439	62723	17428	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
814476																																																																																																																																																					0	0	28913	1489	1462	0	0	3965	3729	0	0	0	0	10310	7893	56998	52758		10310	7893	11087	10413	0	0	7484	2641	7173	4362	2639	16486	2080	0	0	164	1300	7956	15065	0	3203																									0	0	0	0	0	0	1756	1631	0	0	25731	22853	0	0	0	0	0	0	2702	2618	0	0	0	0	0	0	0	0		
814551																																																																																																																																																					0	0	53465	43465	43192	0	0	0	0	0	0	0	0	0	0	98034	96093		0	0	22619	21937	0	0	21184	5807	15377	35303	22060	14478	2526	9	0	0	0	533	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
814711																																																																																																																																																					0	0	36967	0	0	0	0	0	0	0	0	0	0	0	0	52448	36967		0	0	52444	36963	0	0	4	0	0	0	837	13396	22730	0	0	0	0	0	0	0	4																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
815053																																																																																																																																																					33869	33848	45069	33816	33773	0	0	0	0	0	0	0	0	33869	33848	34960	34923		0	0	1144	1150	0	0	36896	9013	27883	31007	520	368	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
815147																																																																																																																																																					2364	2374	14258	0	0	2685	2631	0	0	0	0	0	0	40287	39324	0	0		12678	12561	0	0	0	0	5207	1790	5588	8155	8837	1291	0	0	14	100	299	11283	330	56	2544																									0	0	0	0									0	0	0	0	2600	2500	0	0	0	0	0	0	0	0	0	0		
815156																																																																																																																																																					0	0	97005	92564	92266	0	0	0	0	0	0	0	0	0	0	466330	453219		0	0	285938	273839	29652	29035	79844	57211	61813	59884	24574	185544	63087	0	0	103	0	0	0	701	302																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
815277																																																																																																																																																					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	726	728		0	0	0	0	0	0	0	0	0	0	0	0	0	690	38	0	0	0	0	0	0																									0	0	0	0	0	0	693	694	0	0	33	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
815754																																																																																																																																																					0	0	12254	0	0	0	0	0	0	0	0	0	0	0	0	23023	20899		0	0	7058	6461	0	0	0	0	0	1241	6491	5223	0	0	0	0	0	5312	2631	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
815772																																																																																																																																																					0	0	26613	11996	11962	0	0	0	0	0	0	0	0	0	0	38440	37074		0	0	7168	6021	0	0	1002	2705	1002	8075	9641	5078	942	0	0	0	748	4772	1594	0	2517																									0	0	0	0									0	0	0	0	0	0	2519	2517	0	0	0	0	0	0	0	0		
816256																																																																																																																																																					0	0	11187	0	0	0	0	0	0	0	0	0	0	0	0	25532	24726		0	0	25532	24726	0	0	2497	1500	997	8769	6674	6787	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
816304																																																																																																																																																					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15500	15447		0	0	0	0	0	0	3985	1997	1988	4989	6473	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
816603																																																																																																																																																					0	0	389591	15001	15049	0	0	17402	16718	0	0	0	0	0	0	1008600	911958		0	0	650	653	0	0	15052	16718	15049	14651	9440	357	1021	1953	88	513	224	34243	786647	0	31054																									0	0	0	0	0	0	364462	366271	0	0	553605	457397	0	0	0	0	0	0	30841	31054	0	0	0	0	0	0	0	0		
816751																																																																																																																																																					502	497	6290	992	991	0	0	0	0	0	0	0	0	2786	2789	4001	3998		0	0	0	0	0	0	0	2243	502	2537	1504	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
817477																																																																																																																																																					0	0	1763	1977	1965	0	0	0	0	0	0	0	0	0	0	48591	44672		0	0	9175	7767	0	0	10568	993	9575	10943	6698	5724	0	0	0	0	0	4496	6243	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
