"IDRSSD"	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF585	RCFDF589	RCFDF597	RCFDF601	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCFDHT87	RCFDHT88	RCFDHT89	RCFDHT91	RCFDHT92	RCFDHT93	RCFDJA36	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF585	RCONF589	RCONF597	RCONF601	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG512	RCONG513	RCONG514	RCONG515	RCONG516	RCONG517	RCONG518	RCONG519	RCONG520	RCONG531	RCONG532	RCONG533	RCONG534	RCONG535	RCONG536	RCONG537	RCONG538	RCONG539	RCONG540	RCONG541	RCONG542	RCONG543	RCONG544	RCONG545	RCONG546	RCONG547	RCONG548	RCONG549	RCONG550	RCONG551	RCONG552	RCONG553	
498625																																																																																																																																																																																																																																																	
498942																																																																																																																																																																																																																																																	
499154																																																																																																																																																																																																																																																	
499453																																																																																																																																																																																																																																																	
499501																																																																																																																																																																																																																																																	
499743																																																																																																																																																																																																																																																	
499752																																																																																																																																																																																																																																																	
499855																																																																																																																																																																																																																																																	
500256																																																																																																																																																																																																																																																	
500658																																																																																																																																																																																																																																																	
501105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	759000	0	0	215000	0	207000	25227000	0	0	0	0	0	0	686000	0	0	686000	0	0	0	0	0	0	0	0	0	0	51000	0	2000	49000	0	26930000	0	209000	26177000	544000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	432000	0	0	432000	0	542000	0	0	0	542000	217000	0	0	215000	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	432000	0	0	432000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	544000	432000	0	0	432000	0	0	0	0	0	0	0	25434000																																																																																						
501132																																																																																																																																																																																																																																																	
501459																																																																																																																																																																																																																																																	
501655																																																																																																																																																																																																																																																	
501767																																																																																																																																																																																																																																																	
502111																																																																																																																																																																																																																																																	
502447																																																																																																																																																																																																																																																	
502559																																																																																																																																																																																																																																																	
502652																																																																																																																																																																																																																																																	
502746																																																																																																																																																																																																																																																	
502849																																																																																																																																																																																																																																																	
503547																																																																																																																																																																																																																																																	
503640																																																																																																																																																																																																																																																	
504142																																																																																																																																																																																																																																																	
504311																																																																																																																																																																																																																																																	
504535																																																																																																																																																																																																																																																	
504647																																																																																																																																																																																																																																																	
504713	4194568	3109993	0	0	0	13410	13410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3274218	188241	0	283032	0	24818127	67998928	0	0	0	0	0	0	2496914	0	0	2496914	0	0	0	0	0	0	3242994	277002	4572965	2587595	42849	0	0	42849	0	102825604	3431235	25095129	75394688	5767022	0	0	0	0	0	4450592	118970	5400277	2041338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3235389	4681415	118970	5673187	2124647	3151610	0	0	0	3151610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111986	230823	0	259500	83309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3179427	111986	230823	0	259500	83309	2496914	0	0	2488571	0	0	92817055																																																																																						
505550																																																																																																																																																																																																																																																	
505916																																																																																																																																																																																																																																																	
507068																																																																																																																																																												0	0	0	0	0	0	0	0				9904	2046	9904	2046	0	0		0	0		296	0	0	0	0	0	1162262	0	17206	0	0	0	17206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1179764	0	0	1162262	17502	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
507152																																																																																																																																																																																																																																																	
507349																																																																																																																																																																																																																																																	
507509																																																																																																																																																																																																																																																	
508270																																																																																																																																																																																																																																																	
508346																																																																																																																																																																																																																																																	
508355																																																																																																																																																																																																																																																	
509811																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		10394	0	0	0	0	0	1062739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1073133	0	0	1062739	10394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6728				6728						3666				3666				
509857																																																																																																																																																																																																																																																	
509950																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		184005	0	184005	0	0	2121893	0	82584	242018	0	242018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2630500	0	2547916	0	82584	0	0	0	0	0	0	0	0	0	8087	0	8087	0	0	182735		182735																
510330																																																																																																																																																																																																																																																	
510871	0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		350	0	0	350	0	502259	4166721	4722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4674052	0	502259	4167071	4722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	0	0	162	0						350			350																						162			162																						0	162	0	0	162	0	0	0	0	0	0	0	4673702																																																																																						
510938																																																																																																																																																																																																																																																	
510947																																																																																																																																																																																																																																																	
511832																																																																																																																																																																																																																																																	
513256																																																																																																																																																																																																																																																	
513322																																																																																																																																																																																																																																																	
513340																																																																																																																																																																																																																																																	
513546																																																																																																																																																																																																																																																	
513854																																																																																																																																																																																																																																																	
514048																																																																																																																																																																																																																																																	
514057																																																																																																																																																																																																																																																	
514066																																																																																																																																																																																																																																																	
514132																																																																																																																																																																																																																																																	
514356																																																																																																																																																																																																																																																	
514655																																																																																																																																																																																																																																																	
514936																																																																																																																																																																																																																																																	
515979																																																																																																																																																																																																																																																	
516154																																																																																																																																																																																																																																																	
516855																																																																																																																																																																																																																																																	
516873																																																																																																																																																																																																																																																	
517049																																																																																																																																																																																																																																																	
517357																																																																																																																																																																																																																																																	
517441																																																																																																																																																																																																																																																	
517674																																																																																																																																																																																																																																																	
518037																																																																																																																																																																																																																																																	
518176																																																																																																																																																																																																																																																	
518354																																																																																																																																																																																																																																																	
518877																																																																																																																																																																																																																																																	
519146																																																																																																																																																																																																																																																	
519360																																																																																																																																																																																																																																																	
519445																																																																																																																																																																																																																																																	
519874																																																																																																																																																																																																																																																	
520003																																																																																																																																																																																																																																																	
520423																																																																																																																																																																																																																																																	
520777																																																																																																																																																																																																																																																	
521158																																																																																																																																																																																																																																																	
521970																																																																																																																																																																																																																																																	
522034																																																																																																																																																																																																																																																	
522454																																																																																																																																																																																																																																																	
522605																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		2644	0	0	2644	0	0	597977	0	11534	0	0	11534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	612155	0	0	612155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						2644			2644										
522669																																																																																																																																																																																																																																																	
522753																																																																																																																																																																																																																																																	
523161																																																																																																																																																																																																																																																	
524579																																																																																																																																																																																																																																																	
524757																																																																																																																																																																																																																																																	
524766																																																																																																																																																																																																																																																	
524953																																																																																																																																																																																																																																																	
524971																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	95865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95865	0	0	95865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
525053																																																																																																																																																																																																																																																	
525549																																																																																																																																																																																																																																																	
526452	0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		1	0	0	1	0	49302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49303	0	49302	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	0	0	202	0						1			1																						202			202																						0	202	0	0	202	0	0	0	0	0	0	0	49302																																																																																						
526519																																																																																																																																																																																																																																																	
526854																																																																																																																																																																																																																																																	
527057																																																																																																																																																																																																																																																	
527178																																																																																																																																																																																																																																																	
527600																																																																																																																																																																																																																																																	
527749																																																																																																																																																																																																																																																	
527954																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		63562	0	0	5556	0	621618	5283739	0	36594	0	0	36594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6005513	0	621618	5325889	58006	0	0	0	0	0	0	0	0	0	4612	0	0	4612	0	58006				58006														
528102																																																																																																																																																																																																																																																	
528241																																																																																																																																																																																																																																																	
528849																																																																																																																																																																																																																																																	
528960																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	674173	55930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	730103	0	674173	55930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
529275																																																																																																																																																																																																																																																	
529341																																																																																																																																																																																																																																																	
529659																																																																																																																																																																																																																																																	
529958																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		80	0	0	80	0	0	163339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163419	0	0	163419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						80			80										
530655																																																																																																																																																																																																																																																	
530851																																																																																																																																																																																																																																																	
531157																																																																																																																																																																																																																																																	
531250																																																																																																																																																																																																																																																	
532042																																																																																																																																																																																																																																																	
532453																																																																																																																																																																																																																																																	
532752																																																																																																																																																																																																																																																	
533124																																																																																																																																																																																																																																																	
533227																																																																																																																																																																																																																																																	
533535																																																																																																																																																																																																																																																	
534073																																																																																																																																																																																																																																																	
534242																																																																																																																																																																																																																																																	
534466																																																																																																																																																																																																																																																	
534756																																																																																																																																																																																																																																																	
534859																																																																																																																																																																																																																																																	
534877																																																																																																																																																																																																																																																	
535034																																																																																																																																																																																																																																																	
535575																																																																																																																																																																																																																																																	
535753																																																																																																																																																																																																																																																	
535931																																																																																																																																																																																																																																																	
535940																																																																																																																																																																																																																																																	
536059																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		538	0	0	0	0	13173	49236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62947	0	13173	49236	538	0	0	0	0	0	0	0	0	0	0	0	0	0	0											538				538				
536349																																																																																																																																																																																																																																																	
536527																																																																																																																																																																																																																																																	
536554																																																																																																																																																																																																																																																	
536853																																																																																																																																																																																																																																																	
537243																																																																																																																																																																																																																																																	
537449																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		38198	0	0	38198	0	0	420325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	458523	0	0	458523	0	0	0	0	0	0	0	0	0	0	35857	0	0	35857	0						38198			38198										
537551																																																																																																																																																																																																																																																	
537560																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		4551	0	0	4551	0	0	215003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219554	0	0	219554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						4551			4551										
538222																																																																																																																																																																																																																																																	
538473																																																																																																																																																																																																																																																	
538754																																																																																																																																																																																																																																																	
538802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																							
539032																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	472882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	472882	0	0	472882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
539340																																																																																																																																																																																																																																																	
539377																																																																																																																																																																																																																																																	
539452																																																																																																																																																																																																																																																	
539872																																																																																																																																																																																																																																																	
540056																																																																																																																																																																																																																																																	
540542																																																																																																																																																																																																																																																	
540551																																																																																																																																																																																																																																																	
540739																																																																																																																																																																																																																																																	
540775																																																																																																																																																																																																																																																	
540850																																																																																																																																																																																																																																																	
541101	3019000	2292000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	532000	5000	0	537000	0	34197000	72355000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6881000	12000	9888000	0	5205000	0	5205000	0	0	115308000	6886000	39414000	82780000	0	0	0	0	0	0	7380000	9000	9663000	0	188000	0	188000	0	0	0	0	0	0	0	0	0	0	0	0	2536000	7380000	197000	9719000	0	0	0	0	0	0	532000	0	0	532000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56000	0	0	56000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56000	0	0	56000	0	0	0	0	0	0	0	106552000																																																																																						
541231																																																																																																																																																																																																																																																	
541307																																																																																																																																																																																																																																																	
541642																																																																																																																																																																																																																																																	
541754																																																																																																																																																																																																																																																	
541857																																																																																																																																																																																																																																																	
542153																																																																																																																																																																																																																																																	
542340																																																																																																																																																																																																																																																	
542528																																																																																																																																																												2493	5853	0	0	0	0	0	0				0	0	0	0	0	0		0	0		223	0	0	223	0	0	679248	0	0	0	0	0	0	0	0	0	0	0	0	0	2493	0	0	0	0	0	0	681964	0	0	681964	0	0	0	5853	0	0	0	0	0	0	5853	0	0	5853	0																			
542667																																																																																																																																																																																																																																																	
542854																																																																																																																																																																																																																																																	
543262																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	878018	0	2241	0	0	2241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	880259	0	0	880259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
543459																																																																																																																																																																																																																																																	
543945																																																																																																																																																																																																																																																	
544335																																																																																																																																																																																																																																																	
544447																																																																																																																																																																																																																																																	
544652																																																																																																																																																																																																																																																	
544951																																																																																																																																																																																																																																																	
545604																																																																																																																																																																																																																																																	
