"IDRSSD"	RCFD3411	RCFD3430	RCFD3432	RCFD3433	RCFD3434	RCFD3435	RCFD3450	RCFD3555	RCFD3556	RCFD3557	RCFD3814	RCFD3815	RCFD3817	RCFD3819	RCFD3820	RCFD3821	RCFD3822	RCFD3826	RCFD5591	RCFD5592	RCFD5593	RCFD5594	RCFD5595	RCFD6550	RCFD8693	RCFD8694	RCFD8695	RCFD8696	RCFD8697	RCFD8698	RCFD8699	RCFD8700	RCFD8701	RCFD8702	RCFD8703	RCFD8704	RCFD8705	RCFD8706	RCFD8707	RCFD8708	RCFD8709	RCFD8710	RCFD8711	RCFD8712	RCFD8713	RCFD8714	RCFD8715	RCFD8716	RCFD8719	RCFD8720	RCFD8723	RCFD8724	RCFD8725	RCFD8726	RCFD8727	RCFD8728	RCFD8733	RCFD8734	RCFD8735	RCFD8736	RCFD8737	RCFD8738	RCFD8739	RCFD8740	RCFD8741	RCFD8742	RCFD8743	RCFD8744	RCFD8745	RCFD8746	RCFD8747	RCFD8748	RCFD8765	RCFDA126	RCFDA127	RCFDA589	RCFDC219	RCFDC220	RCFDC221	RCFDC222	RCFDC223	RCFDC224	RCFDC968	RCFDC969	RCFDC970	RCFDC971	RCFDC972	RCFDC973	RCFDC974	RCFDC975	RCFDC978	RCFDF164	RCFDF165	RCFDG401	RCFDG402	RCFDG403	RCFDG404	RCFDG405	RCFDG406	RCFDG407	RCFDG408	RCFDG409	RCFDG410	RCFDG411	RCFDG412	RCFDG413	RCFDG414	RCFDG415	RCFDG416	RCFDG417	RCFDG418	RCFDG420	RCFDG421	RCFDG422	RCFDG423	RCFDG425	RCFDG426	RCFDG427	RCFDG428	RCFDG430	RCFDG431	RCFDG432	RCFDG433	RCFDG435	RCFDG436	RCFDG437	RCFDG438	RCFDG440	RCFDG441	RCFDG442	RCFDG443	RCFDG445	RCFDG446	RCFDG447	RCFDG448	RCFDG450	RCFDG451	RCFDG452	RCFDG453	RCFDG455	RCFDG456	RCFDG457	RCFDG458	RCFDG460	RCFDG461	RCFDG462	RCFDJ455	RCFDJ456	RCFDJ457	RCFDJ459	RCFDPV10	RCFDPV11	RCFDPV12	RCFDPV13	RCFDPV14	RCFDPV15	RCFDPV16	RCON3411	RCON3430	RCON3432	RCON3433	RCON3434	RCON3435	RCON3450	RCON3555	RCON3556	RCON3557	RCON3814	RCON3815	RCON3817	RCON3819	RCON3820	RCON3821	RCON3822	RCON3826	RCON5591	RCON5592	RCON5593	RCON5594	RCON5595	RCON6550	RCON8693	RCON8694	RCON8695	RCON8696	RCON8697	RCON8698	RCON8699	RCON8700	RCON8701	RCON8702	RCON8703	RCON8704	RCON8705	RCON8706	RCON8707	RCON8708	RCON8709	RCON8710	RCON8711	RCON8712	RCON8713	RCON8714	RCON8715	RCON8716	RCON8719	RCON8720	RCON8723	RCON8724	RCON8725	RCON8726	RCON8727	RCON8728	RCON8733	RCON8734	RCON8735	RCON8736	RCON8737	RCON8738	RCON8739	RCON8740	RCON8741	RCON8742	RCON8743	RCON8744	RCON8745	RCON8746	RCON8747	RCON8748	RCONA126	RCONA127	RCONA589	RCONC219	RCONC220	RCONC221	RCONC222	RCONC223	RCONC224	RCONC968	RCONC969	
504647																																																																																																																																																														0	0	0	0							3377	0		0		0			0					0																																																												
504713	277410	11216715	0	6930907	0	0	999497557	0	0	0	22370177	185932033	0	11019168	1003459	1864668	314157	48879681	0	0	0	0	0	13216980	6823762	0	0	0	12589518	89384607	0	1000342	675000	0	0	0	73440000	0	0	0	118261867	1574212	0	0	97143266	1574212	0	0	341269	35969196	0	35905017	108014158	3753892	341269	1064521	2400271	2585386	0	2200669	2950284	2436227	0	2046102	269106	27219	342	254832	241845	3344	19306	188820	8588837	1200416812	137658820	0	3	10633	5593	2722			123000	2995993	0	0	0	0	9592580	5115388	0	2119119	6867412	0	0	9715580	5115388	2995993	767069	7757598	1119786	0	71127	0	1311964	4681248	1896486	0	205701	15982	636757	0	0	3534187	545500	0	0	626857	0	0	0	17678	0	0	0	4796	0	0	0	5807	0	0	0	14243	0	0	0	0	0	0	0	0	545500	0	0	669381			123990312	50301367	175000	46735850	3973745	5113426	11772544	6555107	19321028																																																																																				
505550																																																																																																																																																														0	0	0	0							13458	0		0		1468			0					0																													1961																				0											
505916																																																																																																																																																														0	0	0	0							4234	0		0		0			0					0																																																												
507068																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	153935	0	0	0	0	14627	0	0	0	0	0	0	0	11545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	
507152																																																																																																																																																														0	0	0	0							26937	0		624		700			0					0																																																												
507349																																																																																																																																																														0	0	0	0							0	0		0		0			0					0																																																												
507509																																																																																																																																																														0	0	0	0							86179	13238		0		1237			0					0																													218658																				0											
508270																																																																																																																																																														0	0	0	0							0	0		0		0			0					0																																																												
508346																																																																																																																																																														0	32625	0	0							45584	11912		0		4536			0					0																													33084																				0											
508355																																																																																																																																																														0	0	0	0							812	0		5275		0			0					0																																																												
509811																																																																																																																																																														0	142225	0	0	0	0	0	0	0	0	173602	0	0	22874	0	11640	0	0	0	0	0	0	0	2680	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	
509857																																																																																																																																																														0	0	0	0							790	0		0		0			0					0																																																												
509950																																																																																																																																																														0	1729700	0	0	0	0	2876000	0	0	0	259346	0	0	27068	0	51420	0	0	0	0	0	0	0	2840	552000	0	0	0	127958	0	0	0	50000	0	0	0	15000	0	0	0	105044	0	0	0	0	0	0	0	0	0	0	0	3726002	0	0	0	0	0	0	0	0	0	0	0	1270	0	0	0	8087	0	0	0	0	0	2876000	0	0	0	0			0	0	
510330																																																																																																																																																														0	0	0	0							6545	0		0		0			0					0																																																												
510871	41011	225000	0	0	0	0	8152	0	0	0	14756	812206	0	22042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18000	0	0	0	0	0	0	0	0	0	0	0	4275	0	0	0	0	0	0	0	0	0	0	0	30427	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	18842	158068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			880497	162488	11500	48392	3735	32964	0	0	11693																																																																																				
510938																																																																																																																																																														0	0	0	0							6721	0		5940		0			0					0																																																												
510947																																																																																																																																																														0	0	0	0							0	0		304		0			0					0																																																												
511832																																																																																																																																																														0	0	0	0							0	0		1735		0			0					0																																																												
513256																																																																																																																																																														0	0	0	0	0	0	30000	0	0	0	7898	0	0	0		1248		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30000	0	0	0	0	0	0	0	0	0	0	0	1194	0	0	0	0	0	0	0	0	0	30000	0	0	0	0			0	0	
513322																																																																																																																																																														43	0	0	0							2673	0		0		0			0					0																																																												
513340																																																																																																																																																														0	0	0	0							7007	0		0		38			0					0																																																												
513546																																																																																																																																																														0	6000	0	0							3615	0		526		0			0					0																																																												
513854																																																																																																																																																														0	0	0	0							0	0		0		0			0					0																																																												
514048																																																																																																																																																														0	70150	0	0							5532	0		2849		0			0					0																																																												
514057																																																																																																																																																														0	0	0	0							0	0		0		0			0					0																																																												
514066																																																																																																																																																														0	0	0	0							124238	18127		1223		603			0					33673																																																												
514132																																																																																																																																																														2043	0	0	0							6389	0		0		0			0					0																																																												
514356																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0		169		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	
514655																																																																																																																																																														0	0	0	0							3619	0		485		0			0					0																																																												
514936																																																																																																																																																														0	0	0	0							16776	0		22		0			0					0																																																												
515979																																																																																																																																																														0	0	0	0							0	0		0		0			0					0																																																												
516154																																																																																																																																																														0	8900	0	0							0	0		278		0			0					0																																																												
516855																																																																																																																																																														0	0	0	0							4722	0		12264		0			0					0																																																												
516873																																																																																																																																																														0	0	0	0							0	0		75		0			0					0																																																												
517049																																																																																																																																																														0	225000	0	0							8573	0		3044		0			0					0																													1945																				0											
517357																																																																																																																																																														0	103688	0	0							3186	0		29223		5628			0					0																													270																				0											
517441																																																																																																																																																														0	0	0	0							2209	0		275		0			0					0																																																												
517674																																																																																																																																																														0	60300	0	0							30212	9297		2022		0			0					0																																																												
518037																																																																																																																																																														0	0	0	0							45046	0		1306		0			0					0																																																												
518176																																																																																																																																																														0	3500	0	0							0	0		0		0			0					0																													410																				0											
518354																																																																																																																																																														0	0	0	0							0	1304		0		0			0					0																																																												
518877																																																																																																																																																														0	0	0	0							356	0		0		29			0					0																																																												
519146																																																																																																																																																														0	0	0	0							275	0		84		0			0					0																																																												
519360																																																																																																																																																														0	35000	0	0							0	0		0		100			0					0																																																												
519445																																																																																																																																																														0	0	0	0							4001	0		0		0			0					0																																																												
519874																																																																																																																																																														0	0	0	0							0	0		0		0			0					0																																																												
520003																																																																																																																																																														0	0	0	0							102179	0		6921		1193			0					0																													107710																				0											
520423																																																																																																																																																														0	0	0	0							7497	0		0		0			0					0																																																												
520777																																																																																																																																																														0	0	0	0							18192	0		0		0			0					0																																																												
521158																																																																																																																																																														0	0	0	0							2232	0		0		265			0					0																													3798																				0											
521970																																																																																																																																																														0	0	0	0							7920	0		0		6			0					0																																																												
522034																																																																																																																																																														0	0	0	0							120	0		0		0			0					0																																																												
522454																																																																																																																																																														0	0	0	0							129	0		0		0			0					0																																																												
522605																																																																																																																																																														3240	255775	0	0	0	0	37190	0	0	0	131076	10874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6440	0	0	0	0	0	0	0	0	0	0	0	4368	0	0	0	0	0	0	0	0	0	0	0	47998	0	0	0	0	0	0	0	0	0	0	0	2644	0	0	0	0	0	0	0	0	0	37190	7277	0	0	7277			0	0	
522669																																																																																																																																																														0	0	0	0							0	0		159		0			0					0																																																												
522753																																																																																																																																																														0	0	0	0							0	0		70		0			0					0																																																												
523161																																																																																																																																																														0	0	0	0							0	0		151		0			0					0																																																												
524579																																																																																																																																																														0	0	0	0							65975	160		0		0			0					0																													7855																				0											
524757																																																																																																																																																														150	0	0	0							1710	0		0		0			0					0																																																												
524766																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	60	0	0	853		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	
524953																																																																																																																																																														1812	1700	0	0							0	0		0		0			0					0																																																												
524971																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	38402	0	0	35		1645		0	0	0	0	0	0	0	0	0	0	0	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	
525053																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	7969	0	0	0		9856		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	
525549																																																																																																																																																														0	101204	0	0							141015	70044		822		19202			0					0																													165973																				0											
526452	0	0	0	0	0	0	68000	0	0	0	0	1658680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68000	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	202	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	60740	2278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																							5101	3738	0	0																																																																																									
526519																																																																																																																																																														0	0	0	0							37740	0		1386		0			0					0																													145000																				145000											
526854																																																																																																																																																														0	18500	0	0	0	0	0	0	0	0	0	0	0	1690		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	
527057																																																																																																																																																														0	0	0	0							257	0		0		0			0					0																																																												
527178																																																																																																																																																														93	0	0	0							0	0		0		0			0					0																																																												
527600																																																																																																																																																														0	0	0	0							92221	0		783		0			0					0																													469993																				198668											
527749																																																																																																																																																														0	0	0	0							0	0		0		0			0					0																																																												
527954																																																																																																																																																														0	0	0	0	0	0	528665	0	0	0	825787	43176882	0	196919	0	42265	0	0	0	0	0	0	0	20658	0	0	0	0	58000	324249	0	0	0	0	0	0	0	0	0	0	108640	0	0	0	45000	0	0	0	0	0	0	0	740305	324249	0	0	0	0	0	0	0	0	0	0	3464	2059	0	0	2617	1994	0	0	0	0	254733	0	0	0	0			0	0	
528102																																																																																																																																																														0	0	0	0							10423	0		0		0			0					0																																																												
528241																																																																																																																																																														0	0	0	0							1248	0		0		0			0					0																																																												
528849																																																																																																																																																														0	0	0	0							53440	14324		4451		0			0					0																													203985																				0											
528960																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	912	2748	0	0	0	5748	0	0	0	0	0	0	0	961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	
529275																																																																																																																																																														0	0	0	0							8080	0		0		0			0					0																													29241																				0											
529341																																																																																																																																																														0	0	0	0							22408	2632		316		9640			0					0																													32087																				0											
529659																																																																																																																																																														0	0	0	0							8071	0		0		1799			0					0																													5337																				0											
529958																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	14354	676454	0	3266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	7627	0	0	0	25000	0	0	0	0	0	0	0	37627	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	
530655																																																																																																																																																														0	30300	0	0							859	0		1112		0			0					0																													15881																				0											
530851																																																																																																																																																														0	0	0	0							1371	0		0		0			0					0																																																												
531157																																																																																																																																																														0	0	0	0							0	0		200		0			0					0																																																												
531250																																																																																																																																																														0	0	0	0							19182	0		624		0			0					0																																																												
532042																																																																																																																																																														396	0	0	0							19867	1687		0		0			0					0																													3257																				0											
532453																																																																																																																																																														0	0	0	0							0	0		794		0			0					0																																																												
532752																																																																																																																																																														0	0	0	0							0	0		0		14			0					0																																																												
533124																																																																																																																																																														0	0	0	0							9561	1572		0		94			0					0																																																												
533227																																																																																																																																																														0	0	0	0							9820	0		0		22			0					1454																																																												
533535																																																																																																																																																														0	0	0	0							5580	0		975		0			0					0																																																												
534073																																																																																																																																																														0	0	0	0							2246	0		0		0			0					0																																																												
534242																																																																																																																																																														0	0	0	0							0	0		0		0			0					0																																																												
534466																																																																																																																																																														0	0	0	0							0	0		0		112			0					0																																																												
534756																																																																																																																																																														175	0	0	0							7796	0		0		0			0					0																																																												
534859																																																																																																																																																														0	0	0	0							0	0		0		0			0					0																																																												
534877																																																																																																																																																														0	0	0	0							33063	0		0		106			0					0																													205000																				0											
535034																																																																																																																																																														0	26000	0	0							4872	0		370		0			0					0																																																												
535575																																																																																																																																																														0	0	0	0							7962	0		0		0			0					0																																																												
535753																																																																																																																																																														0	0	0	0							80856	5814		7746		820			0					3341																													73955																				0											
535931																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	1866	0	0	113		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	
535940																																																																																																																																																														329	0	0	0							59	0		0		0			0					0																																																												
536059																																																																																																																																																														338	0	0	0	0	0	0	0	0	0	80679	0	0	5032	5032	2035	2035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	
536349																																																																																																																																																														0	0	0	0							1683	0		1815		0			0					0																													1905																				0											
536527																																																																																																																																																														0	0	0	0							975	0		193		29580			0					0																																																												
536554																																																																																																																																																														0	0	0	0							24981	0		1868		0			0					0																																																												
536853																																																																																																																																																														0	0	0	0							0	0		0		122			0					0																																																												
537243																																																																																																																																																														0	0	0	0							53	0		0		0			0					0																																																												
537449																																																																																																																																																														0	0	0	0	0	0	2919277	0	0	0	13744	13805	0	19126	0	0	0	0	0	0	0	0	0	16920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2919277	0	0	0	0	0	0	0	0	0	0	0	38198	0	0	0	35857	0	0	0	0	0	1712133	0	0	0	0			0	0	
537551																																																																																																																																																														0	650	0	0							1266	0		0		789			0					0																																																												
537560																																																																																																																																																														0	45500	0	0	0	0	100000	0	0	0	453	0	0	1706	1706	210	210	0	0	0	0	0	0	0	0	0	0	0	23262	0	0	0	0	0	0	0	0	0	0	0	2768	0	0	0	340000	0	0	0	0	0	0	0	466030	0	0	0	0	0	0	0	0	0	0	0	5456	0	0	0	905	0	0	0	0	0	0	0	0	0	0			0	0	
538222																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	
538473																																																																																																																																																														0	0	0	0							83293	0		100		526			0					0																													317312																				0											
538754																																																																																																																																																														0	0	0	0							0	0		654		0			0					6682																																																												
538802	0	0	0	0	0	0	40000	0	0	0	37536	9920	0	0	0	30370	0	0	0	0	0	0	0	0	0	0	0	0	0	18487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40000	18487	0	0	0	0	0	0	0	0	0	0	0	20	0	0	283	32	0	0	1157	0	0	40000	0	0	0	0			0	0	0	0	0	0	0	0	0	7039	26875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																							107356	4273	0	0																																																																																									
539032																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	104512	38830	0	0	0	9962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	
539340																																																																																																																																																														0	0	0	0							9104	0		0		83			0					0																																																												
539377																																																																																																																																																														0	1000	0	0							5412	0		0		0			0					0																																																												
539452																																																																																																																																																														95	0	0	0							0	0		0		0			0					0																																																												
539872																																																																																																																																																														0	0	0	0							0	0		0		0			0					0																																																												
540056																																																																																																																																																														0	0	0	0							4461	0		5		0			0					0																													2546																				0											
540542																																																																																																																																																														0	0	0	0							1499	0		0		0			0					1876																																																												
540551																																																																																																																																																														5711	0	0	0							11749	0		0		0			0					0																													182932																				0											
540739																																																																																																																																																														0	0	0	0							2578	0		0		35			0					0																																																												
540775																																																																																																																																																														0	21000	0	0	0	0	0	0	0	0	85861	0	0	0		283		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	
540850																																																																																																																																																														0	0	0	0							0	0		0		0			0					0																																																												
541101	28000	0	26835000	787256000	0	0	223890000	0	0	0	0	0	0	1393000	101000	144000	0	830348000	0	0	0	0	0	2000	35813000	0	0	0	0	472289000	168000	0	0	0	0	0	0	0	0	0	31872000	5753000	0	0	21031000	5844000	0	0	5832000	0	6000000	0	118418000	14601000	0	0	813000	8658000	305000	0	936000	8561000	17000	0	742000	270000	0	0	240000	82000	0	0	186016000	194188000	1299633000	84707000	0	0	0	11000			0	249000	0	0	0	0	0	0	0	0	997000	0	0	0	0	249000	0	0	0	0	0	0	50000	199000	0	0	0	0	2006000	2857000	196000	1103000	1755000	1506000	58000	212000	49000	554000	0	72000	442000	5000	2000	181000	3000	4000	0	9000	0	0	0	0	0	0	0	0	221000	0	0	16000	2470000	2069000	60000	490000			10865000	110545000	1300000	15903000	1516000	319000	3183000	0	10885000																																																																																				
541231																																																																																																																																																														615	0	0	0	0	0	0	0	0	0	8861	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	388	0	0	0	0	0	0			0	0	
541307																																																																																																																																																														0	0	0	0							8347	0		0		0			0					0																																																												
541642																																																																																																																																																														0	0	0	0							183	0		3		1			0					0																																																												
541754																																																																																																																																																														0	0	0	0							5500	0		5		118			0					0																																																												
541857																																																																																																																																																														0	20000	0	0							0	0		425		0			0					0																																																												
542153																																																																																																																																																														0	24500	0	0							12535	0		808		0			0					0																																																												
542340																																																																																																																																																														0	21500	0	0							11340	0		10		112			0					0																																																												
542528																																																																																																																																																														0	0	0	0	0	0	579662	0	0	0	230002	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2920	0	0	0	2920	0	0	0	0	0	0	0	100000	0	0	0	7966	0	0	0	7966	0	0	0	223	0	0	0	0	0	0	0	485502	0	100000	0	0	0	0			0	0	
542667																																																																																																																																																														130	0	0	0							12201	0		0		0			0					0																																																												
542854																																																																																																																																																														0	0	0	0							0	0		0		0			0					0																																																												
543262																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	170801	0	0	1512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2249	0	0	0	0	0	0	0	0	0	0	0	2249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	4498	0	0	0	0	0	0			0	0	
543459																																																																																																																																																														0	0	0	0							6350	2919		2284		0			0					0																													18892																				0											
543945																																																																																																																																																														0	0	0	0							6798	0		1491		0			0					45																																																												
544335																																																																																																																																																														0	0	0	0							11639	0		879		405			0					0																																																												
544447																																																																																																																																																														0	0	0	0							467	0		369		0			0					0																																																												
544652																																																																																																																																																														0	0	0	0							33984	0		3208		0			0					0																																																												
544951																																																																																																																																																														0	0	0	0							2420	0		107		0			0					0																																																												
545604																																																																																																																																																														0	0	0	0							68334	0		0		2700			0					0																																																												
546003																																																																																																																																																														0	0	0	0							274132	0		35		0			0					0																													201817																				0											
546320																																																																																																																																																														0	0	0	0							5187	0		0		0			0					0																																																												
546535																																																																																																																																																														403	0	0	0							488	5537		38		195			0					0																																																												
546544																																																																																																																																																														0	7334	0	0							62238	13190		10365		0			0					0																																																												
547251																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	4480	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	
547550																																																																																																																																																														0	0	0	0							63	0		1633		0			0					0																																																												
547840																																																																																																																																																														0	0	0	0	0	0	28601	0	0	0	186003	0	0	4948	0	20	0	0	0	0	0	0	0	0	0	0	0	0	4580	0	0	0	0	0	0	0	0	0	0	0	4617	0	0	0	0	0	0	0	0	0	0	0	37798	0	0	0	0	0	0	0	0	0	0	0	413	0	0	0	82	0	0	0	0	0	27601	0	0	0	0			0	0	
548052																																																																																																																																																														0	0	0	0							17960	0		0		167			0					0																																																												
548267																																																																																																																																																														0	0	0	0							0	0		0		350			0					0																																																												
548351																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	30203	0	0	2797	0	0	0	0	0	0	0	0	0	971	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	
548472																																																																																																																																																														0	0	0	0							549	0		0		0			0					0																																																												
