"IDRSSD"	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD4266	RIAD4267	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4655	RIAD4662	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	RIADK129	RIADK133	RIADK205	RIADK206	
667757	0	0	0	0	0	0	1186	1150		0		32	3963	2909		95		0	0	0	0	0	0	0	0	0			0	0	2	0	32	0			0	0	0	0	454	0	321	0	0	0		2	0	150	2	
668053	0	0	0	0	0	0	1	1				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
668147	0	0	0	0	0	0	2	2				0	5	0		5				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
669555	0	1	0	0	0	0	12	8				0	3	0		0				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	1	3	1	
670430	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
670467	0	0	0	0	0	0	104	13				0	341	99		7				7		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				228	79	7	12	
670560	0	0	0	0	0	0	0	0		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
670654	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
670748	0	0	0	0	0	0	5	0				0	2	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	5	
670878	0	0	0	0	0	0	52	0				0	71	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				71	52	0	0	
671053	0	0	0	0	0	0	11	11				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
671147	0	0	0	0	0	0	2	0				2	1	0		0				0		2	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
671334	0	0	0	0	0	0	165	114		0		5	271	215		9		0	0	0	0	0	0	0	0	41			0	0	2	3	0	0			0	0	0	0	0	0	47	0	0	0		0	0	0	0	
671464	0	0	712	0	0	0	322	172		0		0	11068	10162		0		0	0	0	0	0	0	0	0	0			0	0	0	60	0	0			0	0	0	0	19	60	175	30	0	0		0	0	0	0	
671558	0	0	0	0	0	0	43	11				28	126	6		82				8		2	0	0	0	0			0	0	3	0	0	0			0	0	0	0	0	0	0	0				0	1	38	0	
672238	0	0	0	0	0	0	0	0				0	11	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				5	0	6	0	
672247	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
672537	0	0	0	0	0	0	4	0				0	27	0		0				0		0	0	0	0	0			19	1	2	0	0	2			0	0	0	0	0	0	0	0				0	0	6	1	
672573	0	0	0	0	0	0	0	0				0	11	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				11	0	0	0	
673244	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
673440	0	0	0	0	0	0	118	43		0		1	10807	188		0		0	0	0	0	0	0	0	0	0			26	9	18	25	5	0			0	1	0	0	0	0	10559	0	0	0		5	0	24	21	
673477	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
673851	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
673909	0	0	0	0	0	0	0	0		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
674344	0	0	0	0	0	0	1	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
674849	0	0	0	0	0	0	1	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
675042	0	0	0	0	0	0	0	0				0	40	40		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
675079	0	0	0	0	0	0	0	0				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
675248	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
675341	0	0	0	0	0	0	2	2				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
675659	0	0	0	0	0	0	16	16				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
675855	0	0	0	0	0	0	2	1				0	7	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				7	1	0	0	
676049	0	0	0	0	0	0	0	0				0	52	52		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
676151	0	0	0	0	0	0	2	0				0	411	400		0				0		0	0	0	0	0			8	0	0	0	0	0			0	0	0	0	0	0	0	0				3	0	0	2	
677176	0	0	0	0	0	0	84	0		0		0	46	0		0		0	0	0	0	0	0	0	0	4			0	0	35	4	0	0			0	0	0	0	19	40	0	0	0	0		0	0	27	1	
677354	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
677448	0	0	0	0	0	0	4	0				3	16	0		0				0		0	0	0	11	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				5	1	0	0	
677644	0	0	0	0	0	0	94	1				0	93	26		0				0		0	0	0	0	0			27	0	5	0	20	0			0	0	0	18	0	0	0	1				6	1	14	68	
677756	0	0	0	0	0	0	0	0				0	204	0		116				116		0	0	0	0	0			0	0	0	0	0	0			0	0	88	0	0	0	0	0				0	0	0	0	
677970	0	0	0	0	0	0	78	0				0	89	0		0							0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	0				46	68	43	8	
678052	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
678070	0	0	0	0	0	0	0	0		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
678258	0	0	0	0	0	0	0	0				0	19	14		2				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	0	1	0	
678454	0	0	0	0	0	0	18	1				15	68	31		29							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	8	1	
678557	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
678744	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
679451	0	0	0	0	0	0	1	1				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
680130	0	0	0	0	0	0	14	0		0		7	64	7		0		0	0	0	0	0	0	0	0	0			46	4	0	0	0	0			0	0	0	0	0	0	0	1	0	0		0	0	11	2	
680457	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
680813	0	0	0	0	0	0	285	65		0		57	729	291		0		0	0	0	0	57	0	0	51	31			0	0	12	0	22	9			0	0	0	0	1	0	0	0	0	0		159	52	196	68	
681043	0	0	0	0	0	0	2	0				0	6	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				6	2	0	0	
681249	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
682143	0	0	0	19	0	0	44	21				0	3	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	3	3	
682563	0	0	0	0	0	718	5578	1218		0		2769	11319	3697		5552		0	0	0	0	0	0	0	678	175			0	0	1	121	0	574			0	0	0	5	0	0	0	0	0	0		2	308	816	263	
682648	0	0	0	0	0	0	9	0				0	8	8		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	5	0	0				0	0	0	4	
683449	0	0	0	0	0	0	24	14				0	1	0		1				1		0	0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	7	0	0				0	0	0	1	
683814	0	0	0	0	0	0	6	0				2	78	43		5				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				16	0	14	4	
684455	0	0	0	0	0	0	296	260				0	1126	260		0				0		0	0	0	32	0			0	0	0	0	0	0			0	1	0	0	21	0	628	0				0	0	185	35	
685023	0	0	0	0	0	0	8	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	8	0	0	
685676	0	0	0	0	0	0	5	1				0	54	14		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	4	0	0	0	0				7	0	33	0	
686459	0	0	0	0	0	0	10	2		0		8	6	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	6	0	
686570	0	0	0	0	0	0	0	0				0	33	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	33	0	
686758	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
687054	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
687830	0	0	0	0	0	0	1	0				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	1	
687951	0	0	0	0	45	200	212	1				0	659	4		0				0		0	0	0	0	0			0	2	0	0	1	0			0	0	0	0	439	0	126	0				24	8	20	1	
688079	0	0	0	0			0		0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
688453	0	0	0	0	0	0	47	0				0	86	0		0				0		0	0	0	0	0			0	0	0	0	39	0			0	0	0	0	0	0	47	47				0	0	0	0	
688556	0	0	0	0	0	0	2	1				0	9	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				3	0	6	1	
689209	0	0	0	0	0	0	5	0		0		0	8	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	8	5	
689357	0	0	0	0	0	0	22	22		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
689759	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
691042	0	0	0	0	0	0	0	0				0	4	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	4	0	
691743	0	0	0	0	0	0	3	0				0	10	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	10	2	
691958	0	0	0	0	0	0	282	261				0	975	564		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	282	17	0	0				129	4	0	0	
692450	0	0	0	0	0	0	5	2				0	4	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				4	3	0	0	
692704	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
692946	0	0	0	0	0	0	6	0		0		3	26	0		18		0	0	0	0	0	0	0	0	0			0	0	0	0	2	0			0	0	0	0	0	0	0	3	0	0		0	0	6	0	
693073	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
693224	0	0	0	125	0	0	1306	312		0		230	2901	760		1438		0	0	0	0	0	0	2	1	64			0	0	60	159	0	47			0	4	0	17	0	33	0	0	0	0		402	152	253	150	
693345	0	0	0	0	0	0	1418	14		0		99	2945	1		173		0	0	0	0	2	174	113	4	10			68	29	73	0	17	6			38	4	0	0	0	0	0	26	0	0		2506	1106	132	57	
693952	0	0	0	0	0	0	0	0				0	75	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	70	0	0	0	0	0				0	0	5	0	
694146	0	0	0	0	0	0	1	0				0	16	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				16	1	0	0	
694771	0	0	0	0	0	0	0	0				0	5	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	5	0	
694847	0	0	0	0	0	0	3	2				0	2	0		0				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	0	2	0	
694904	0	0	80860	8748			35089		11836	0	0	1465	112596		0	2034	4395	0	0	0	0	0	0	0	4413	803			0	0	36	305	530	111		473	0	0	0	3	0	0	18412	10393	0	0	1011	130	1	1238	488	
695349	0	0	0	0	0	0	0	0		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
695947	0	0	0	0	0	0	3	0				0	12	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				12	3	0	0	
696047	0	0	0	0	0	0	53	0				0	45	0		2							0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				19	1	24	51	
696168	0	0	0	0	0	0	216	0				0	2392	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2319	216	73	0	
696430	0	0	0	0	0	0	6	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	3	0	3				0	0	0	0	
696645	0	0	0	0	0	0	2	0				0	1	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	2	
697035	0	0	0	0	0	0	3	1				2	7	0		7				7		2	0	0	0	0			0	0	0	0	0	0	0		0	0	0	0	0	0	0	0				0	0	0	0	
697147	0	0	0	0	0	0	5	0				0	18	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	18	5	
697156	0	0	0	0	0	0	2	0				0	2	0		0				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	0	2	1	
697231	0	0	0	0	0	0	25	0				0	0	0		0				0		0	0	0	0	0			0	0	6	0	0	0			0	14	0	5	0	0	0	0				0	0	0	0	
697763	0	0	0	0	0	0	669	80		0		0	791	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	19	0	0	0	0		621	559	170	11	
697950	0	0	0	0	0	0	2	0				0	1	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	2	
698144	0	0	0	0	0	0	118	2				0	597	8		0				0		0	0	0	0	0			0	0	0	1	0	0			0	0	0	0	0	0	0	0				0	2	589	113	
698546	0	0	0	0	0	0	0	0				0	5	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	0	3	0	
698649	0	0	0	0	0	0	1	0				0	1	0		0				0		0	0	0	0	0			0	0	0	1	0	0			0	0	0	0	0	0	0	0				1	0	0	0	
699105	0	0	0	0	0	0	3	0				0	995	995		0				0		0	0	0	0	3			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
699253	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
700140	0	0	0	0	0	0	1	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
700252	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
700430	0	0	0	0	0	0	4	0				0	50	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				31	3	19	1	
700458	0	0	0	0	0	0	1	0				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	1	
701062	0	0	0	0	0	0	945	165		0		10	3357	957		99		0	0	0	0	0	0	0	0	6			0	0	8	0	0	0			0	0	0	2	0	0	0	0	0	0		674	354	1627	400	
701222	0	0	0	0	0	0	12	2				0	22	0		0				0		0	0	0	0	0			11	0	3	0	0	0			0	0	0	6	0	1	0	0				11	0	0	0	
701839	0	0	0	0	0	0	43	0				28	271	152		56				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				60	13	3	2	
701857	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
702117	0	45	116	3	0	0	1879	79		0		61	6856	1446		14		0	0	14	0	44	0	0	0	4			0	0	81	26	12	0			0	0	0	0	910	9	0	0	0	0		1491	673	2867	898	
702612	0	0	0	0	0	0	63	4				21	198	4		51				0		0	0	0	0	0			0	0	2	0	0	0			0	0	0	0	71	0	0	23				39	6	33	7	
702836	0	0	0	0	0	0	8	0				1	10	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	3	10	4	
702911	0	0	0	0	0	0	3	0				3	14	0		12				0		0	0	0	0	0			2	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
703039	0	0	0	0	0	0	1	1				0	1	0		1				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
703552	0	0	0	0	0	0	26	26				0	38	38		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
703767	0	0	0	0	0	0	48	20		0		0	11	0		0		0	0	0	0	0	0	0	0	6			0	0	3	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	11	19	
705378	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
705556	0	0	0	0	0	0	2	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	2	0	0	0	0				0	0	0	0	
706030	0	0	0	0	0	0	0	0				0	73	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	70	0				0	0	3	0	
706058	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
706236	0	0	0	0	0	0	3	0				0	104	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	104	2				0	0	0	1	
706254	0	2	0	0	0	0	36	4				21	128	0		70				0		0	0	0	0	0			0	0	0	0	22	0			0	0	0	0	0	0	0	0				0	0	36	9	
706450	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
706656	0	0	0	0	0	0	8	8				0	52	0		0				0		0	0	0	0	0			0	0	0	0	0	34			0	0	0	0	0	0	0	0				0	0	18	0	
707354	0	0	0	0	0	0	135	10		0		108	978	218		202		0	0	0	0	0	0	0	0	0			390	0	3	0	0	0			0	0	0	0	139	0	0	0	0	0		26	12	3	2	
708379	0	0	0	0	0	0	1	0				0	4	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				4	1	0	0	
709143	0	0	0	0	0	0	31	0		0		0	72	0		0		0	0	0	0	0	0	0	0	0			22	1	0	0	0	0			0	0	0	0	0	0	2	25	0	0		0	0	48	5	
709451	0	0	0	0	0	0	9	0				0	16	0		0							0	0	0	0			0	1	0	0	0	0			0	0	0	0	0	0	0	0				16	8	0	0	
709554	0	0	0	0	0	0	8	2				0	38	36		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	6	
709602	0	0	0	0	0	0	577	2		0		0	549	0		0		0	0	0	0	0	0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	390	0	0		0	0	549	183	
709639	0	0	0	0	0	0	43	0				7	78	2		4				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	5	0	0	0	0				59	4	13	27	
709956	0	0	0	0	0	0	2	0				0	11	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	11	2	
710176	0	0	0	0	0	0	38	36				0	12	5		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	7	2	
710859	0	0	0	0	0	0	9	0				0	4	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				4	0	0	9	
711472	0	0	0	0			598		26	0	0	38	1530		0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	16	0	0	0	0		0	0	0	0	48	0	0	0	0	0	0	0	240	24	1240	446	
711520	0	0	0	0	0	0	7	0				0	51	0		0							0	0	0	0			0	0	5	0	0	0			0	0	0	0	0	0	0	0				38	1	13	1	
711548	0	0	0	0	0	0	6	6				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
711753	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
711801	0	0	0	0	0	0	0	0				0	4	0		4				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
712059	0	0	0	0	0	0	23	21				0	3	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	3	2	
712648	0	0	0	0	0	0	225	20				78	301	144		34							0	0	0	0			0	0	1	0	0	5			0	0	0	0	0	0	0	0				51	41	67	85	
712956	0	0	0	0	0	0	0	0				0	9	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				9	0	0	0	
713252	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
713476	0	0	0	0	0	0	3	2				0	1	0		0				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
713926	0	0	0	0	0	0	554	89		0		0	752	0		0		0	0	0	0	0	0	0	0	0			14	10	0	0	12	0			0	0	0	0	0	0	0	0	0	0		712	418	14	37	
714165	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
714437	0	0	0	0	0	0	16	0				2	427	375		39							0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	0				0	0	13	12	
714839	0	0	0	0	0	0	3	0				0	14	0		0							0	0	0	0			2	1	0	1	0	0			0	0	0	0	0	0	0	0				0	0	12	1	
714978	0	0	0	0	0	0	2	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	2	
715032	0	0	0	0	0	0	1	1				0	3	3		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
715050	0	0	0	0	0	0	4	1				0	2641	2215		426				426		0	0	0	0	0			0	0	0	0	0	0			0	2	0	0	0	0	0	0				0	0	0	1	
715144	0	0	0	0	0	0	3	0				2	3	0		3				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
715340	0	0	0	0	0	0	2	1				0	2	0		0				0		0	0	0	0	0			0	0	0	1	0	0			0	0	0	0	0	0	0	0				0	0	2	0	
715470	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
715630	0	0	0	0	0	0	4	2				0	55	37		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	18	1	
715872	0	0	0	0	0	0	100	96		0		0	84	84		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	4	0	0	0	0		0	0	0	0	
715975	0	0	0	0	0	0	0	0				0	10	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	10	0	
716374	0	0	0	0	0	0	109	11				0	220	64		0				0		0	0	0	0	0			0	0	0	0	1	0			0	0	0	0	0	0	0	0				101	72	54	26	
716833	0	0	0	2	0	0	32	5		0		0	598	538		0		0	0	0	0	0	0	0	0	3			0	0	0	0	0	12			0	0	0	0	0	0	0	0	0	0		0	0	48	22	
716851	0	0	0	0	0	0	35	0				5	38	0		12				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	7				0	0	26	23	
716954	0	0	0	0	0	0	4	0				1	0	0		0				0		1	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	2	0	1	
717232	0	0	0	0	0	0	1	0				0	4	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	4	1	
717670	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
717737	0	0	0	0	0	0	21	0		0		21	33	0		33		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
717924	0	9	0	0	0	0	167	2		0		34	166	22		89		0	0	0	0	4	0	0	0	4			0	0	5	6	0	0			0	0	0	1	0	87	0	11	0	0		0	1	55	7	
718145	0	0	0	0	0	0	138	0				0	217	71		0				0		0	0	0	0	0			0	2	0	0	0	0			0	0	0	0	0	0	0	0				7	15	139	121	
718275	0	0	0	0	0	0	68	28				0	172	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	5	172	35	
718538	0	0	0	0	0	0	63	0				1	50	0		7				0		0	0	0	0	0			0	0	19	0	0	0			0	0	0	0	0	17	0	0				43	26	0	0	
719030	0	0	0	0	0	0	0	0				0	7	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	7	0	
719610	0	0	0	0	0	0	16	0				2	41	18		4							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	12	0	1				0	0	19	1	
719656	0	0	0	0	0	0	36	4				6	72	52		10				0		2	0	0	0	0			4	0	1	0	0	0			0	0	0	0	0	5	0	0				0	10	6	10	
719964	9	0	0	0	0	0	1	1				0	84	75		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
720157	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
720344	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
