"IDRSSD"	RCONG554	RCONG555	RCONG556	RCONG557	RCONG558	RCONG559	RCONG560	RCONG561	RCONG562	RCONG563	RCONG564	RCONG565	RCONG566	RCONG567	RCONG568	RCONG569	RCONG570	RCONG571	RCONG572	RCONG573	RCONG574	RCONG575	RCONG576	RCONG577	RCONG578	RCONG579	RCONG580	RCONG581	RCONG582	RCONG583	RCONG584	RCONG585	RCONG586	RCONG587	RCONG588	RCONG589	RCONG590	RCONG804	RCONG805	RCONG806	RCONG807	RCONG808	RCONG809	RCONHT87	RCONHT88	RCONHT89	RCONHT91	RCONHT92	RCONHT93	RCONJA36	TEXTG546	TEXTG551	TEXTG556	TEXTG561	TEXTG571	TEXTG576	TEXTG581	TEXTG586	
548052																																																											
548267																																																											
548351																																						0	0	0	0	0	0	0	0	0	0	0	0	355222									
548472																																																											
548771																																																											
549862																																																											
550279																																																											
550354																																																											
550448																																																											
550635																																																											
550653																																																											
550952																																																											
551016																																																											
552059																																																											
552161																																																											
552545																																																											
552956																																																											
552974																																																											
553038																																																											
553926																																																											
553944																																																											
554343																																																											
554857																																						0	0	0	0	0	0	0	0	0	0	0	0	144573									
555256																																																											
556459																																																											
556936																																						0	89	0	0	89	0	0	0	0	0	0	0	427475									
557317																																																											
557858																																																											
559179																																																											
560214																																																											
560353																																																											
560438																																																											
560830																																																											
561145																																																											
561574																																																											
561659																																						0	0	0	0	0	0	0	0	0	0	0	0	293301									
561864																																																											
562058																																																											
563233																																																											
563336																																																											
563457																																																											
563934																																																											
564052																																																											
564324																																																											
564463																																																											
564557																																																											
564678																																																											
564838																																																											
565143																																																											
565170																																																											
565536																																																											
565750																																																											
565844																																																											
566056																																																											
566243																																																											
567240																																																											
567679																																																											
567736																																																											
568126																																																											
568135																																																											
568359																																																											
568377																																																											
568470																																						0	0	0	0	0	0	0	0	0	0	0	0	307686									
568939																																																											
570558																																																											
570651																																																											
571135																																																											
571265																																																											
571920																																																											
571957																																																											
572347																																																											
572374																																						0	0	0	0	0	0	0	0	0	0	0	0	513846									
572459																																																											
572655																																																											
573036																																																											
573335																																																											
574079																																																											
574949																																																											
574976																																																											
575133																																																											
575254													126			126																						24611	126	0	0	126	0	17203	0	0	17203	0	0	602852									
575348																																																											
575375																																																											
575759																																																											
575834																																																											
576354																																																											
576578																																																											
576608													142			142																						0	142	0	0	142	0	0	0	0	0	0	0	108361									
576644																																																											
576952																																																											
577128													8890			8890																						0	8890	0	0	8890	0	0	0	0	0	0	0	1013762									
577137																																																											
577230																																																											
578116																																																											
578237																																																											
578255																																																											
578554																																																											
578741																																																											
578862																																																											
579140																																																											
579319																																																											
579364																																																											
579636																																																											
580155																																																											
580548																																																											
580847																																																											
580874																																																											
581237																																																											
581358																																																											
582654																																																											
582878																																																											
582953																																																											
582971																																																											
583071																																																											
583268																																																											
583352																																																											
583754																																																											
583905																																																											
584724																																																											
584920																																																											
585749																																																											
586027																																																											
586072																																																											
586335																																																											
586960																																																											
587677																																																											
587800													11335			11335																						0	11335	0	0	11335	0	0	0	0	0	0	0	1377238									
588245																																																											
588348																																																											
589158																																																											
589523																																																											
589943													302			302																						0	302	0	0	302	0	0	0	0	0	0	0	273640									
590220																																						1012	0	0	0	0	0	0	0	0	0	0	0	366836	Mortgage Banking Derivatives								
590640																																																											
590976																																																											
591209																																																											
591320																																						0	0	0	0	0	0	0	0	0	0	0	0	27173									
591357																																																											
591366																																																											
592448													40			40																						0	40	0	0	40	0	4784	0	0	5368	0	0	106600									
592550																																																											
592644																																																											
593007													9092			9092																						0	9092	0	0	9092	0	17618	0	0	17694	0	0	901617									
593052																																																											
593249																																																											
593333																																																											
593771																																																											
593940																																																											
594433																																																											
594451																																																											
594853																																																											
594938																																																											
594947																																						0	0	0	0	0	0	0	0	0	0	0	0	482928									
595270													1907			1907		1844	36289	38133																		224753	3755	36289	38133	1911	0	0	0	0	0	0	0	5694940	BOLI				SWAP COLL				
595337																																																											
595430																																						0	0	0	0	0	0	-1	0	0	0	0	0	335306									
595869																																																											
595944																																																											
596062																																																											
596156																																																											
596277																																																											
596455																																																											
596978																																																											
597041																																																											
597313																																																											
597452																																																											
597546																																																											
597658																																																											
598002																																						0	0	0	0	0	0	0	0	0	0	0	0	144396									
598048																																																											
598132																																																											
598543																																																											
599643																																																											
599764													649			649																						0	649	0	0	649	0	0	0	0	0	0	0	1761339									
600419																																																											
601032																																																											
601041																																																											
601050													15410			15349	61																					183	15410	0	0	15349	61	1657	0	0	1634	0	0	8691387									
601153																																																											
601416													7			7																						0	7	0	0	7	0	0	0	0	0	0	0	1003697									
601443																																																											
601658																																																											
602543																																																											
602842																																																											
603232																																																											
603540																																																											
603559																																																											
603755																																																											
604024																																																											
604033																																																											
604547																																																											
604640																																																											
605571																																																											
605610																																																											
605656																																																											
606176																																																											
606653																																																											
607146																																																											
608358																																																											
608844																																																											
609010																																																											
609467																																																											
609476																																																											
609609																																																											
609832																																																											
610128																																																											
610164																																																											
610539																																																											
610557																																																											
610913																																																											
611031																																																											
612159																																																											
612878																																																											
613008													8526			8526																						0	8526	0	0	8526	0	16758	0	0	16613	0	0	2109883									
613156																																																											
613400													4622			4622																						0	4622	0	0	4622	0	0	0	0	0	0	0	694148									
613558																																																											
613679																																																											
613839																																																											
613950																																																											
613978																																																											
614256																																																											
614313													1781			1781																						2	1781	0	0	1781	0	0	0	0	0	0	0	183626									
614368																																																											
614751																																																											
614948																																																											
615217																																																											
615253																																																											
615851																																																											
615879																																																											
615954																																																											
616036																																																											
616540																																																											
617079																																																											
617145																																																											
617275																																																											
617743																																																											
618647																																																											
618740																																																											
618777																																																											
618807																																																											
619701																																																											
619859																																																											
619877																																																											
621151																																																											
621357																																																											
621441																																																											
622037																																																											
622774																																																											
623052																																																											
623454																																																											
623548																																																											
623874																																																											
624246																																																											
624648																																																											
624778																																																											
624956																																																											
625056																																																											
625065																																																											
625159																																						0	0	0	0	0	0	0	0	0	0	0	0	491928									
625757																																																											
625850																																																											
625953																																																											
626101																																						0	0	0	0	0	0	0	0	0	0	0	0	138782									
627108																																																											
627854																																																											
628039																																																											
628123																																																											
628356																																																											
628552																																																											
629148																																																											
629353																																																											
629522																																																											
629746																																																											
630041																																																											
630340																																																											
630555																																																											
630658																																																											
631039																																																											
631150																																																											
631178																																																											
631422																																						0	0	0	0	0	0	0	0	0	0	0	0	437951									
631570																																																											
632410																																						0	0	0	0	0	0	0	0	0	0	0	0	338044									
632607																																																											
632858																																																											
633378																																																											
633640																																																											
634544																																																											
634955																																																											
635840																																																											
635907																																																											
636276																																																											
636753																																																											
636771													15575			15575																						32233	15575	0	0	15575	0	19714	0	0	19747	0	0	482295									
637170																																																											
637451																																						20045	0	0	0	0	0	735704	0	0	729496	0	0	1406895									
637554																																																											
638131																																																											
638355																																																											
638850																																																											
639549																																																											
639567																																																											
639633																																																											
639857																																																											
640143																																																											
640246																																						0	0	0	0	0	0	0	0	0	0	0	0	277685									
640442																																																											
640956																																																											
641449																																																											
641579																																																											
642437																																																											
643078																																																											
643274																																																											
643340																																																											
643658																																																											
644057																																																											
644141																																																											
644646																																																											
644776																																																											
644842																																																											
644954																																																											
644963																																																											
645157																																																											
645317																																						0	0	0	0	0	0	0	0	0	0	0	0	301228									
645540																																																											
645577																																																											
645625													56559			56559																						0	56559	0	0	56559	0	59281	0	0	59281	0	0	3300847									
646042																																																											
646145																																																											
646172																																																											
646444																																																											
646471																																																											
646556																																																											
646743																																																											
646873																																																											
647218																																																											
647245																																																											
647414																																																											
647759																																																											
647777																																																											
647955																																																											
648130																																						0	0	0	0	0	0	0	0	0	0	0	0	83007									
648242																																																											
648251																																																											
648345																																																											
648550																																																											
649342																																																											
649632																																																											
651121																																																											
651149																																																											
651158																																																											
651448																																																											
651541																																																											
651859																																						0	0	0	0	0	0	0	0	0	0	0	0	2068283									
651952																																																											
652043																																																											
652070																																																											
652874																		13317			13317																	0	14096	0	0	14096	0	67633	0	0	64981	0	0	2527745	Cash surrender value life insurance				Interest Rate SWAP Valuation				
652959																																																											
653134																																																											
653433																																																											
653611																																																											
653778																																																											
653947																																																											
654047																																																											
654300																																																											
654579																																																											
655530																																																											
655839																																																											
656032																																																											
656377													29352			29352																						0	54160	0	0	54160	0	0	0	0	0	0	0	4352257	BORROWING HEDGES								
656470																																																											
656658																																																											
656779																																																											
657178																																																											
657271													240			240																						380	240	0	0	240	0	0	0	0	0	0	0	519041	Foreclosed Assets								
657365													2318			2318																						0	2318	0	0	2318	0	0	0	0	0	0	0	787148									
657459																																						0	0	0	0	0	0	0	0	0	0	0	0	334121	Cash Flow SWAPs								
657758																																																											
657954																																																											
658072																																																											
658474																																																											
658924																																																											
659341																																																											
659556																																																											
659640																																																											
659855													3			3																						0	3	0	0	3	0	11782	29667	0	11782	29667	0	5716572									
660066																																																											
660253																																																											
660271																																																											
660655																																																											
660879																																																											
660927																																																											
661072																																																											
661223																																																											
661308																																						0	205	0	0	205	0	0	0	0	0	0	0	2143265									
661474																																																											
662350																																																											
662369																																																											
662949																																																											
663245													23961	13665		37626																						0	23961	13665	0	37626	0	5385	0	0	5274	0	0	3172724									
663638																																																											
663656																																																											
663834													998			998																						0	998	0	0	998	0	0	5955	0	0	6157	0	795915									
663955																																																											
664206													4370			4370																						0	4370	0	0	4370	0	0	0	0	0	0	0	588606									
664653																																																											
664756																																						0	279	0	0	279	0	0	0	0	0	0	0	356134									
665146																																																											
665258																																																											
665865																																																											
666554																																																											
666844																																																											
666974																																																											
667346																																																											
667524																																																											
667551																																																											
667757													242			242																						0	242	0	0	242	0	0	0	0	0	0	0	1151402									
668053																																																											
668147																																																											
669555																																																											
670430																																																											
670467																																																											
670560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
670654																																																											
670748																																																											
670878																																																											
671053																																																											
671147																																																											
671334																																						26939	253	0	0	253	0	0	0	0	0	0	0	480964	OREO								
671464													35250			35242	8																					0	35250	0	0	35242	8	0	0	0	0	0	0	1954283									
671558																																																											
672238																																																											
672247																																																											
672537																																																											
672573																																																											
673244																																																											
673440																																						0	0	0	0	0	0	0	0	0	0	0	0	3164053									
673477																																																											
673851																																																											
673909																																						0	0	0	0	0	0	0	0	0	0	0	0	142908									
674344																																																											
674849																																																											
675042																																																											
675079																																																											
675248																																																											
675341																																																											
675659																																																											
675855																																																											
676049																																																											
676151																																																											
677176																																						0	0	0	0	0	0	0	0	0	0	0	0	300688									
677354																																						0	0	0	0	0	0	0	0	0	0	0	0	69401									
677448																																																											
677644																																																											
677756																																																											
677970																																																											
678052																																																											
678070																																																											
678258																																																											
678454																																																											
678557																																																											
678744																																																											
679451																																																											
680130																																																											
680457																																																											
680813													324			324																						0	324	0	0	324	0	0	0	0	0	0	0	1480406									
681043																																																											
681249																																																											
682143																																																											
682563																																						0	0	0	0	0	0	0	0	0	0	0	0	16748105									
682648																																																											
683449																																																											
683814																																																											
684455																																																											
685023																																																											
685676																																																											
686459																																																											
686570																																																											
686758																																																											
687054																																																											
687830																																																											
687951																																																											
688079																																																											
688453																																																											
688556																																																											
689209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230854									
689357																																																											
689759																																																											
691042																																																											
691743																																																											
691958																																																											
692450																																																											
692704																																																											
692946																																																											
693073																																																											
693224													1839			1722	117																					495	1839	0	0	1722	117	20776	0	0	20275	0	0	4008357									
693345																																						430	0	0	0	0	0	0	0	0	0	0	0	1170768	Bank Owned Life Insurance								
693952																																																											
694146																																																											
694771																																																											
694847																																																											
694904																																																											
695349																																																											
695947																																																											
696047																																																											
696168																																																											
696430																																																											
696645																																																											
697035																																																											
697147																																																											
697156																																																											
697231																																																											
697763																																						0	0	0	0	0	0	0	0	0	0	0	0	3596855									
697950																																																											
698144																																																											
698546																																																											
698649																																																											
699105																																																											
699253																																																											
700140																																																											
700252																																																											
700430																																																											
700458																																																											
701062													2952			2952																						0	2952	0	0	2952	0	0	0	0	0	0	0	779156									
701222																																																											
701839																																																											
701857																																																											
702117													68182			68182																						0	68182	0	0	68182	0	0	0	0	0	0	0	1929688									
702612																																																											
702836																																																											
702911																																																											
703039																																																											
703552																																																											
703767																																						0	0	0	0	0	0	0	0	0	0	0	0	474626									
705378																																																											
705556																																																											
706030																																																											
706058																																																											
706236																																																											
706254																																																											
706450																																																											
706656																																																											
707354																																						0	0	0	0	0	0	0	0	0	0	0	0	560840									
708379																																																											
709143																																																											
709451																																																											
709554																																																											
709602																																						0	0	0	0	0	0	0	0	0	0	0	0	492042									
709639																																																											
709956																																																											
710176																																																											
710859																																																											
711472																																																											
711520																																																											
711548																																																											
711753																																																											
711801																																																											
712059																																																											
712648																																																											
712956																																																											
713252																																																											
713476																																																											
713926																																						0	0	0	0	0	0	0	0	0	0	0	0	350506									
714165																																																											
714437																																																											
714839																																																											
714978																																																											
715032																																																											
715050																																																											
715144																																																											
715340																																																											
715470																																																											
715630																																																											
715872																																																											
715975																																																											
716374																																																											
716833																																						0	0	0	0	0	0	0	0	0	0	0	0	475827									
716851																																																											
716954																																																											
717232																																																											
717670																																																											
717737													233			233																						0	233	0	0	233	0	0	0	0	0	0	0	420311									
717924																																						0	0	0	0	0	0	0	0	0	0	0	0	1323324									
718145																																																											
718275																																																											
718538																																																											
719030																																																											
719610																																																											
719656																																																											
719964																																																											
720157																																																											
720344																																																											
720746																																																											
720858																																																											
721350																																																											
721752																																																											
721949																																																											
722227																																																											
722432																																																											
722544																																																											
722777																																																											
722816																																																											
723112																																																											
723158																																																											
723550																																																											
723653																																																											
724744																																																											
724904																																																											
724940																																																											
725077																																																											
725732																																																											
726458																																																											
726953																																																											
727174																																																											
728948																																																											
728957																																																											
729011																																																											
729057																																																											
729178																																																											
729310																																																											
729842																																																											
729945																																																											
731050																																																											
731247																																						0	0	0	0	0	0	11299	8538	0	15901	10797	0	958383									
731957																																																											
732178																																																											
732253																																																											
732637																																																											
732758																																																											
732954																																																											
733540																																																											
733559																																																											
733661																																																											
733755																																																											
733951																																																											
734248																																																											
734350																																																											
734538																																																											
734613																																																											
735067																																																											
735414																																																											
735441																																																											
735973																																																											
736550																																																											
737548																																																											
738013																																																											
738040													219			219																						0	219	0	0	219	0	179071	53792	46181	179071	53792	46181	478012									
